Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	6	6	2.70015e+08	2.651e+08	2.67505e+08	2.67273e+08	2.69754e+08	2.68932e+08
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	3	3	2.08116e+06	1.88898e+06	1.86741e+06	2.16758e+06	2.24684e+06	2.20985e+06
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	23	23	1.46586e+08	1.49607e+08	1.45483e+08	1.42675e+08	1.42008e+08	1.42083e+08
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7	1.20874e+08	1.17407e+08	1.2053e+08	1.14112e+08	1.19604e+08	1.1175e+08
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	28	27	2.74705e+09	2.58783e+09	2.68735e+09	2.58526e+09	2.69976e+09	2.63147e+09
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	6	6	7.31924e+06	8.27856e+06	8.77745e+06	8.28982e+06	8.0483e+06	8.17667e+06
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	15	15	6.4513e+06	6.32946e+06	6.51578e+06	6.27256e+06	6.3171e+06	6.23577e+06
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13	3.2915e+07	3.26317e+07	3.15135e+07	3.33504e+07	3.17478e+07	3.15855e+07
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	25	25	2.00182e+08	2.15121e+08	2.01233e+08	2.09271e+08	1.97475e+08	2.10554e+08
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	12	12	1.61279e+07	1.6417e+07	1.57852e+07	1.62098e+07	1.63112e+07	1.58151e+07
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	8	8	2.494e+07	2.46862e+07	2.4488e+07	2.30272e+07	2.45322e+07	2.33543e+07
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4	1.54844e+07	1.6656e+07	1.59453e+07	1.66794e+07	1.65757e+07	1.66448e+07
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19	1.61022e+08	1.54617e+08	1.57287e+08	1.55104e+08	1.5884e+08	1.58983e+08
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6	3.89843e+07	3.73836e+07	3.74664e+07	3.68042e+07	3.85308e+07	3.91187e+07
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	5	5	4.59771e+06	5.53515e+06	4.98812e+06	5.63683e+06	5.55991e+06	5.54828e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	13	13	1.44072e+07	1.41525e+07	1.44025e+07	1.43501e+07	1.49978e+07	1.42267e+07
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	2	2	955598	986211	775534	880373	1.01734e+06	1.02659e+06
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	3	3	5.07244e+06	4.12333e+06	5.0057e+06	4.62951e+06	4.8603e+06	4.67065e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	12	12	2.52084e+07	2.64778e+07	2.7798e+07	2.66431e+07	2.75445e+07	2.62903e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	8	8	1.03979e+07	1.01533e+07	1.05166e+07	1.0341e+07	1.08377e+07	1.0592e+07
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	6	6	7.74446e+06	6.76864e+06	8.24829e+06	7.63866e+06	9.24841e+06	7.78028e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	4	4	4.29375e+06	3.39792e+06		3.27525e+06	4.05753e+06	3.63823e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	4	4	4.81723e+06	5.47111e+06	5.47645e+06	5.38114e+06	5.15461e+06	5.27552e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	13	13	1.63193e+07	1.71155e+07	1.62146e+07	1.63928e+07	1.68094e+07	1.78459e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	11	11	5.81206e+06	6.57517e+06	6.51689e+06	6.30552e+06	6.46889e+06	6.21039e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	14	14	3.47849e+07	3.30462e+07	3.42555e+07	3.48791e+07	3.4299e+07	3.4422e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3	9.59621e+06	1.00262e+07	1.05039e+07	1.08647e+07	1.09414e+07	1.16827e+07
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3	1.81496e+07	2.09494e+07	2.05563e+07	2.14557e+07	1.96882e+07	2.15624e+07
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	12	12	4.79533e+07	4.73004e+07	4.72091e+07	4.76292e+07	4.95514e+07	4.66215e+07
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	4	4	7.09112e+06	6.96025e+06	6.81787e+06	7.16959e+06	7.49316e+06	7.58637e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	4	4	1.16132e+07	1.02649e+07	1.11992e+07	1.06975e+07	1.1079e+07	1.04547e+07
P0A9J8	PHEA_ECOLI	pheA	P-protein	6	6	8.78863e+06	8.99886e+06	9.25469e+06	8.57183e+06	8.51347e+06	8.64781e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	14	14	2.99978e+07	3.12212e+07	2.92846e+07	2.99006e+07	3.00977e+07	3.04126e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	4	4	1.14703e+07	1.15349e+07	9.69598e+06	1.06066e+07	1.08933e+07	1.14592e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	4.83319e+08	5.42219e+08	5.3108e+08	5.14566e+08	5.08567e+08	4.94192e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	10	10	1.47257e+08	1.47213e+08	1.45222e+08	1.45199e+08	1.50809e+08	1.44025e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	6	6	2.21959e+07	1.94306e+07	2.18855e+07	1.8643e+07	2.2285e+07	1.9818e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.83285e+07	1.90069e+07	2.10299e+07	1.80364e+07	1.8675e+07	1.73514e+07
P0A9M0	LON_ECOLI	lon	Lon protease	35	35	4.68361e+07	4.76266e+07	4.80775e+07	4.68395e+07	4.78981e+07	4.61997e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	9	9	3.1188e+07	3.41721e+07	3.24864e+07	3.3521e+07	3.21946e+07	3.30166e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	9	9	2.50838e+08	2.41492e+08	2.41298e+08	2.45531e+08	2.45943e+08	2.49753e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	34	34	2.49574e+08	2.46239e+08	2.46027e+08	2.4294e+08	2.43641e+08	2.37418e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	4	4	2.30123e+07	2.1814e+07	2.17477e+07	2.30688e+07	2.24555e+07	2.30261e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	4	4		1.47982e+06	1.67176e+06	1.83268e+06	1.65473e+06	1.9318e+06
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	29	29	2.01175e+08	2.07558e+08	2.06173e+08	2.10027e+08	2.03103e+08	2.08927e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	7.43231e+07	7.40414e+07	7.34705e+07	7.54464e+07	7.50627e+07	7.33913e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	30	30	4.15336e+07	4.03477e+07	4.14628e+07	4.07667e+07	4.11649e+07	4.08251e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.35807e+08	2.61175e+08	2.42728e+08	2.54973e+08	2.44984e+08	2.55346e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.27544e+08	1.24873e+08	1.26538e+08	1.18682e+08	1.2434e+08	1.2446e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53	9.82243e+08	9.65602e+08	9.72603e+08	9.637e+08	9.79155e+08	9.72988e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	12	12	1.05513e+08	1.03248e+08	1.05679e+08	1.05224e+08	1.03736e+08	1.07085e+08
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.87506e+07	7.51585e+07	6.90671e+07	6.74916e+07	6.98459e+07	6.90788e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.03201e+07	1.05327e+07	1.16125e+07	1.09778e+07	1.11591e+07	1.11385e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	4	4	2.25994e+06	1.61849e+06	1.96693e+06	1.86529e+06	1.86427e+06	2.11897e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	1.0141e+08	9.73086e+07	9.94168e+07	9.54895e+07	9.71841e+07	9.40452e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	11	11	4.47922e+07	4.77454e+07	4.68707e+07	4.64257e+07	4.70104e+07	4.71992e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	10	10	3.78649e+07	3.65709e+07	3.83039e+07	3.46406e+07	3.68543e+07	3.58036e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	4	4	4.71829e+06	4.60577e+06	4.66953e+06	4.35579e+06	4.66056e+06	4.83319e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	3	3	1.94093e+06	1.90353e+06	1.88904e+06	1.96791e+06	1.63002e+06	1.75689e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	3	3	987386	1.17828e+06	1.35271e+06	1.0726e+06	1.04568e+06	1.34662e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	22	22	3.38905e+07	3.55261e+07	3.52878e+07	3.50523e+07	3.58105e+07	3.5187e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	11	11	2.5173e+07	2.41808e+07	2.55399e+07	2.46239e+07	2.58005e+07	2.5368e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2	8.31638e+06		8.12258e+06	9.46961e+06		7.85312e+06
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28	7.14972e+07	7.55492e+07	7.7773e+07	7.88509e+07	7.73367e+07	7.71034e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	5.66023e+07	5.77006e+07	6.14143e+07	6.18333e+07	6.00414e+07	6.67543e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.95277e+07	1.99153e+07	1.91069e+07	1.97862e+07	1.87603e+07	2.02614e+07
P0A9X1	ZNUC_ECOLI	znuC	Zinc import ATP-binding protein ZnuC	1	1	877967	791004				1.5771e+06
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	7.57517e+07	7.60282e+07	7.62965e+07	7.69569e+07	7.57543e+07	7.83046e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.63688e+08	2.49705e+08	2.55502e+08	2.44748e+08	2.53286e+08	2.45872e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.2498e+09	1.2316e+09	1.23707e+09	1.2047e+09	1.25239e+09	1.20807e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	7	7	8.23461e+07	8.4838e+07	8.38424e+07	8.28844e+07	8.21858e+07	8.07784e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	6	6	2.43597e+08	3.18899e+08	2.64593e+08	3.06928e+08	2.40823e+08	2.94017e+08
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.52501e+08	7.04955e+08	6.52664e+08	6.77038e+08	6.91871e+08	7.00752e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	5.45505e+07	5.08909e+07	5.32974e+07	5.12024e+07	5.13525e+07	5.27816e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.54631e+08	3.81199e+08	3.49235e+08	3.6535e+08	3.45464e+08	3.78794e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.52821e+07	2.5745e+07	2.32691e+07	2.50406e+07	2.45206e+07	2.3679e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	2	2	1.4793e+06	1.13025e+06	1.45569e+06	1.3044e+06	1.48456e+06	1.48096e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	8.58995e+06	8.91136e+06	8.8704e+06	8.39639e+06	8.5069e+06	8.41853e+06
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.31324e+06	1.15017e+06	984325	1.03534e+06	1.22122e+06	1.13625e+06
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	8	8	2.12424e+07	2.06609e+07	2.12276e+07	2.02581e+07	2.12519e+07	2.0448e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4	2.60398e+06	2.79884e+06	2.22217e+06	2.72146e+06	2.59164e+06	3.07863e+06
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2	2.88176e+06	3.58676e+06		3.39627e+06		3.34469e+06
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1	2.52152e+06	3.14972e+06	2.72612e+06	2.5863e+06	2.54111e+06	2.42563e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	4.87344e+06	4.77324e+06	5.22587e+06	4.70395e+06	5.37899e+06	4.54887e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	709996	581789	816394	894410	864366	888702
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.72092e+06	4.45168e+06	4.87161e+06	4.22435e+06	4.18569e+06	4.23291e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	3.6534e+06	4.30501e+06	4.41422e+06	4.65603e+06	3.94223e+06	4.34626e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	4.76886e+07	5.37043e+07	4.48855e+07	4.95371e+07	4.77252e+07	4.76319e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.27166e+07	1.11075e+07	1.19549e+07	1.0833e+07	1.2274e+07	1.15802e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11	1.30252e+08	1.39414e+08	1.30758e+08	1.38129e+08	1.28427e+08	1.37394e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	2.10956e+07	2.1133e+07	2.19593e+07	1.97236e+07	2.18254e+07	1.93706e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	10	10	4.78317e+07	4.4842e+07	4.92082e+07	4.70139e+07	5.11041e+07	4.72684e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	5	5	4.41935e+07	4.18937e+07	4.16097e+07	4.13547e+07	4.44345e+07	4.43298e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2	7.23668e+06	7.3092e+06	4.76227e+06	7.26597e+06	5.71213e+06	7.78796e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	2	2	5.02221e+06	4.78458e+06	4.75945e+06	4.82625e+06	4.07152e+06	4.34148e+06
P0AAG3	GLTL_ECOLI	gltL	Glutamate/aspartate transport ATP-binding protein GltL	1	1		4.40696e+06		4.23303e+06		4.7001e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	4	4	3.01169e+06	2.61767e+06	3.0746e+06	3.05229e+06	3.3877e+06	3.30811e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	2	2	1.99446e+06	1.86528e+06	1.61957e+06	1.79536e+06	1.95775e+06	1.76795e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	24	24	8.3778e+07	8.1852e+07	8.51109e+07	8.22011e+07	8.40851e+07	8.34908e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	2.21182e+08	2.17891e+08	2.15916e+08	2.20706e+08	2.12965e+08	2.17722e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	7.9926e+07	6.96048e+07	7.82749e+07	7.20665e+07	7.7396e+07	7.17157e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	2.01481e+07	1.89517e+07	1.7703e+07	1.82255e+07	1.8856e+07	1.89205e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.64519e+07	1.73196e+07	1.78652e+07	1.74524e+07	1.77095e+07	1.79407e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.1655e+07	2.38945e+07	2.15332e+07	2.3676e+07	2.20691e+07	2.20792e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	3	3	4.73997e+06	4.77754e+06	4.30482e+06	4.6125e+06	4.29926e+06	5.06245e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	1	1		464421	479444	461310	406652	546204
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	2	2	2.78341e+06	2.67388e+06	2.53055e+06	2.8239e+06	2.77138e+06	2.80581e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	7	7	1.35957e+07	1.34137e+07	1.36416e+07	1.34053e+07	1.33897e+07	1.29984e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	2	2	8.13153e+06	8.99948e+06	9.14822e+06	9.43478e+06	8.77886e+06	9.86654e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.083e+06	1.40687e+06	1.3825e+06	1.37846e+06	1.41036e+06	1.40614e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.24866e+07	1.14147e+07	1.27641e+07	1.16931e+07	1.25395e+07	1.17807e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.78931e+07	1.82998e+07	1.79592e+07	1.78129e+07	1.72731e+07	1.78046e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	6	6	1.53907e+07	1.26456e+07	1.40093e+07	1.27033e+07	1.44533e+07	1.27742e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	4	4	867775	894826	848505	722780	723982	929978
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.87399e+07	1.74688e+07	2.01379e+07	1.88311e+07	1.78695e+07	1.86253e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	2.7705e+06	3.60148e+06	2.94638e+06	3.02927e+06	2.47708e+06	3.41492e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	6.84599e+06	6.74434e+06	6.24297e+06	7.03527e+06	6.7777e+06	6.25645e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	5	5	1.48062e+07	1.75342e+07	1.59625e+07	1.60878e+07	1.55749e+07	1.57671e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6	2.7066e+07	2.75253e+07	2.82543e+07	2.84092e+07	2.59722e+07	2.83402e+07
P0AAU2	YBFA_ECOLI	ybfA	Uncharacterized protein YbfA	1	1	1.34826e+06	1.38021e+06	1.44257e+06		1.36956e+06	1.57478e+06
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	5.79845e+06	4.79564e+06	5.49985e+06	4.90498e+06	5.36196e+06	5.61688e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	1.79868e+06	2.35736e+06	2.34835e+06	2.46506e+06	2.39406e+06	2.59539e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	183179	124971	202449		143396	
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	14	13	5.64209e+07	5.67091e+07	5.61575e+07	5.68399e+07	5.64022e+07	5.60089e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8	4.4841e+06	4.01417e+06	4.19015e+06	4.29399e+06	4.20176e+06	4.39927e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	5.74038e+07	5.84631e+07	5.98639e+07	6.0226e+07	5.95372e+07	5.88214e+07
P0AB03	YCBJ_ECOLI	ycbJ	Uncharacterized protein YcbJ	1	1	2.01838e+06		3.29567e+06		3.47694e+06	5.92342e+06
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	1.31329e+07	1.13616e+07	1.13031e+07	1.21344e+07	1.10812e+07	1.25446e+07
P0AB12	YCCF_ECOLI	yccF	Inner membrane protein YccF	3	3	1.42925e+06		1.55634e+06	1.74366e+06	1.1003e+06	
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.89806e+07	2.14921e+07	1.88859e+07	1.99822e+07	1.95715e+07	2.22356e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	5	5	8.40303e+06	7.52011e+06	8.13664e+06	7.52143e+06	8.64391e+06	7.38791e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	7.19928e+06	5.88134e+06	4.88151e+06	7.07376e+06	7.80216e+06	6.39657e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.88813e+07	3.81502e+07	3.73919e+07	3.77388e+07	3.64582e+07	3.75955e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	3.39475e+07	3.03997e+07	3.33016e+07	2.95194e+07	3.25508e+07	3.0964e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	4.03273e+07	4.05995e+07	4.03665e+07	4.0717e+07	3.9858e+07	4.05483e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.70211e+07	2.51029e+07	2.52941e+07	2.4869e+07	2.51795e+07	2.45895e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	9	9	6.77392e+06	7.514e+06	6.81614e+06	7.40143e+06	6.74059e+06	7.28826e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.416e+07	1.54999e+07	1.53521e+07	1.59655e+07	1.47692e+07	1.55135e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	1.09882e+07	9.52577e+06	1.0843e+07	1.06306e+07	9.71588e+06	1.06872e+07
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.45795e+07	3.76785e+07	3.66736e+07	3.58835e+07	3.40982e+07	3.79944e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	1.77826e+06	1.55105e+06	1.79687e+06	1.45127e+06	1.45848e+06	1.48105e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	3.16623e+07	3.52163e+07	3.05754e+07	3.56694e+07	3.0992e+07	3.3581e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	8.22736e+06	8.02146e+06	7.67347e+06	8.68405e+06	8.50998e+06	8.02424e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	15	15	9.2307e+08	9.25098e+08	9.32105e+08	9.22394e+08	9.45967e+08	9.37298e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.09769e+08	1.11689e+08	1.07302e+08	1.10234e+08	1.06537e+08	1.13236e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.18938e+07	3.15929e+07	3.25641e+07	3.35692e+07	3.25278e+07	3.35571e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	5	5	3.41508e+06	3.46051e+06	3.45796e+06	3.33425e+06	3.46382e+06	3.60131e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	19	19	2.78537e+07	2.75649e+07	2.68471e+07	2.62867e+07	2.74247e+07	2.74353e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.07259e+07	1.09012e+07	1.13386e+07	1.12007e+07	1.07674e+07	1.07999e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	3.83395e+06	3.30428e+06	3.45579e+06	3.29269e+06	1.85172e+06	3.2445e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	15	15	2.17548e+08	2.0754e+08	2.20414e+08	2.07316e+08	2.16644e+08	2.05764e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	10	10	1.74381e+08	1.66674e+08	1.75422e+08	1.69349e+08	1.74629e+08	1.59079e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	17	17	1.69055e+08	1.65646e+08	1.67047e+08	1.65161e+08	1.68751e+08	1.66282e+08
