protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10408	448636268.00001806	447145235.71774405	432799886.9045285	421580078.6327006	408327810.8657061	428596655.7761504	0	0.04145496066016005	0.07817618489452215	False	0.005806451612903226	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75823	69523507.74984096	74618498.54826581	75771905.38974744	83339866.80057384	78429877.94951323	80125959.89917403	0	0.04184989497872499	-0.13744628002380188	False	0.005831265508684864	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9M8	2312078360.2630143	2370443892.876965	2327694051.747507	2273141672.722289	2226468377.7774434	2286846685.0562305	0	0.04199105309793438	0.046800432053470516	False	0.005856079404466501	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABD8	521122997.8035114	535151945.1758981	505925949.01373017	501433294.8879442	470755970.86479056	480420024.3403071	0	0.042177851128534304	0.10493327760196704	False	0.00588089330024814	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P52644	6848209.575952342	8166455.131672516	6518154.252823585	5126255.601747529	4869945.646029756	5782570.54212052	0	0.04242291021434981	0.44855229051000817	False	0.005905707196029777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P03813	322306.62500000035	398051.6280180136	382770.8963073911	271707.2313573774	114822.41378291004	195804.46481236588	2	0.04255728898170894	0.9216826734084561	False	0.005930521091811415	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P39286	51544602.88543246	52500816.75351216	43684072.44697352	37079960.06162255	42192886.18978696	36942138.59688087	0	0.04259297650358188	0.3461617654129023	False	0.005955334987593052	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7F3	38370594.61681712	39723190.11889102	40869436.77347561	42054878.88684568	44764484.7759904	42247896.34324832	0	0.042837330653270396	-0.11760746313470267	False	0.0059801488833746905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P45577	627042266.7023441	638528153.1403469	616205461.846254	606052811.9249599	598777729.0786538	598895139.8183969	0	0.042843163903879475	0.061114870881031284	False	0.006004962779156328	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABD5	853350839.0184075	867745062.6093504	830959701.674916	804936125.9845349	820177532.9885099	803899914.2947757	0	0.04315680809080585	0.07128921064403529	False	0.0060297766749379655	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A850	10718662570.926195	10922989453.178608	10434731627.860643	10190161352.83328	10160744718.254646	10021762755.52938	0	0.043763434584387244	0.07873781623066116	False	0.006054590570719604	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P37595	209486.5468749998	324906.6396816396	307030.4010975152	130181.46458299134	114822.41378291004	195804.46481236588	3	0.043887998826314965	0.9326807317370325	False	0.0060794044665012405	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P33898	31383910.664207567	29195461.57821185	28866945.78738381	27839131.03207292	24534119.49158013	26121876.42059168	0	0.043941189334681684	0.1884190035316784	False	0.006104218362282879	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ACI0	77898821.75054392	74517006.4914032	77010278.52679789	79017847.90707286	80122549.01492254	81579273.59519282	0	0.04463711438927471	-0.06932446980667857	False	0.006129032258064517	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ACX5	12933951.000000017	12220686.912631473	12263578.13688219	11652551.946323832	11261645.03424052	10397729.18961352	0	0.04469756257969026	0.16770200202172936	False	0.006153846153846154	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8V6	128690273.07749347	129332816.1218606	132728592.83476566	135326293.2791533	138976698.86302355	133828293.46302928	0	0.04481849538984327	-0.06278122220936357	False	0.006178660049627792	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
Q2M7R5	11614394.362944052	9861385.252526645	11526161.761328489	14132635.395481586	12644835.665186666	12743667.674084743	0	0.045003041339801715	-0.2600736211915988	False	0.00620347394540943	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00962	663099353.4648603	687281153.3149568	693131128.3804835	725461146.7053298	710823660.452114	709020053.4765295	0	0.045375893183415915	-0.07013222020778342	False	0.006228287841191067	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8L1	1471373267.9247217	1481254796.6912987	1499226297.3345866	1502330532.3637917	1524107011.0471752	1516582430.8088248	0	0.045658287501560535	-0.029245251383234663	False	0.006253101736972706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P38489	352763541.9311597	367430495.743519	354528799.6192876	371447328.66448754	374934322.5670976	379632582.8962951	0	0.04640487107905492	-0.06726041698319876	False	0.006277915632754342	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P06715	152936471.72467154	152385266.89261308	148179463.8034874	143244899.2420683	145530189.67502522	147686277.27663726	0	0.04653499434266819	0.05525241800647548	False	0.006302729528535981	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AGJ2	23249148.507455114	22525856.8953674	23326262.893859096	24665481.03774141	24662640.25742249	23613555.778335564	0	0.04670886672785831	-0.07803118013735638	False	0.006327543424317618	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P27830	29876455.5388561	33122521.6208191	29294086.61727252	34781906.35150096	34259426.6789263	36343812.0870933	0	0.04712729192306619	-0.19137738957147554	False	0.006352357320099256	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P06961	49271282.75177163	48810764.91765124	45974455.54168859	43674460.50478021	45041780.57737085	43751050.59115521	0	0.047905370093671254	0.12099861143460787	False	0.006377171215880894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P07650	274229814.67195386	279312539.81260407	271822360.8580104	259020992.0710292	268160102.63239875	254461047.45007733	0	0.048081006595895044	0.07852351174426107	False	0.0064019851116625314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P37626	13572080.106304796	13004316.075699724	14922725.638419036	12211652.818072556	11577230.896455914	11364393.900484594	0	0.04809390773821922	0.23942159802229704	False	0.006426799007444169	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76256	18189666.51150866	20326539.691330187	19657229.16558539	16670184.083629664	17307091.82348254	16751497.853338793	0	0.0482353581025966	0.19755621606093923	False	0.0064516129032258064	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75809	10399334.5894881	9205723.215386812	8600914.494299807	6937741.292833118	7229392.88631787	8271589.008854677	0	0.048297917188789105	0.3300100837018541	False	0.006476426799007445	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADH5	14513468.7727158	14096442.44757134	13751866.190847984	11557497.329269707	9916539.909385296	12369917.98921064	0	0.048786165653714526	0.3238649418814168	False	0.006501240694789082	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6D0	15552423.534533242	15445973.272414746	15575250.333251111	13758433.1940525	12912161.7278406	14388781.559800582	0	0.049012582593964224	0.18180214355054816	False	0.00652605459057072	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AF08	127228368.50317468	121335183.84999584	126064020.40345936	132199772.82112038	139221589.1840659	130904012.42866966	0	0.04914523428797152	-0.10290564430551542	False	0.006550868486352358	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A809	2063343.9561313335	2398039.4831506857	2616650.878293888	1631550.974467619	1735521.0489731107	1753074.0098098973	0	0.04920147375883474	0.467163798272785	False	0.006575682382133995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P24211	5653206.0	5579117.599401635	6016022.811580204	6257134.872727198	6709895.375927464	6146543.863203771	0	0.05001106525508562	-0.14813951978679268	False	0.006600496277915633	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P33136	376655538.0336953	362750833.60823846	360438302.2633037	340827939.7278307	312821768.2536659	342645869.0043081	0	0.050077236461644546	0.14265406893037744	False	0.0066253101736972715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P65870	45854145.41536044	41024682.44181413	42041242.00247332	38404882.54459561	36905498.57636458	36832422.76027279	0	0.05012184519841763	0.20113982853628562	False	0.006650124069478908	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P69811	885640551.8526018	894563157.4218602	862750580.0227816	812349790.0217161	830162977.0054157	756775723.7320297	0	0.0501807596383313	0.1395448354433459	False	0.0066749379652605466	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6W9	132758257.54976922	134555739.3757095	135327448.09451264	127823239.54583134	123104422.677975	129707070.28235236	0	0.050205535019002406	0.08108846859878088	False	0.006699751861042184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AC84	8905079.431199944	7922127.926195137	8602006.26507627	9623071.067494746	9339609.071444416	10617616.523018092	0	0.05037237855035914	-0.21814967279519698	False	0.0067245657568238216	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AD68	11225163.552049302	12137526.946830615	12506027.44813136	13013219.74145153	14159998.249991087	13099760.23625936	0	0.05038026257973145	-0.16708598492180476	False	0.00674937965260546	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P04951	136369683.41590008	137253321.1358742	131087640.29465282	140521658.79877144	142815226.0693537	142772058.92566887	0	0.050836283766149556	-0.07433153741864401	False	0.0067741935483870966	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0CK95	196382597.3373334	197215955.4059199	200273156.9088386	193017132.51917747	191151705.12038133	185436492.8879832	0	0.051239605997646036	0.0601886608871564	False	0.006799007444168735	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A823	4243255.77215546	3881527.2048089695	3630506.907501028	3501273.1833811905	2918368.1213726145	3301201.274010601	0	0.05153332352222682	0.27415684254167955	False	0.006823821339950372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A912	1627462602.5875545	1533688131.3542717	1580596635.6968975	1488040713.3296509	1498350371.9653084	1460231729.89424	0	0.05184770217951847	0.09270876783680411	False	0.00684863523573201	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8E5	3044989.2499999977	2939665.8909086064	2974439.7337852493	2379713.2614306267	2477925.2430902026	1891515.1389843817	0	0.05191677252482239	0.40864638925661245	False	0.006873449131513648	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABX8	31250735.206890203	30034167.2607888	29500276.97320944	31481940.146724865	32224616.235185787	32501185.946329422	0	0.052026933533127935	-0.0836962010008125	False	0.006898263027295286	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76223	35975281.13115883	35907873.517158575	36580705.82379236	33838698.31087916	30209096.6736194	30616198.171284925	0	0.052675666093327175	0.1963267402999915	False	0.006923076923076923	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AED0	357315900.0526629	357221268.1700619	333758278.4125043	310763136.9828733	325286929.02809465	329916364.2262731	0	0.05273036268999608	0.11800041877285307	False	0.006947890818858561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6F1	225322699.0440941	223495994.75543603	210684467.61115408	236682394.2868076	229864284.1629084	245183236.37274733	0	0.05285118623869602	-0.10995030013289067	False	0.006972704714640199	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P51965ups|UB2E1_HUMAN_UPS	19453870.5561976	18455704.39573805	16759819.408711435	28714432.35735264	22260730.41624094	29669654.44827434	0	0.053120571085813924	-0.5608484259385926	False	0.006997518610421837	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0AGL5	1429146.1317869998	1731152.0839294794	1493300.6852769554	2301285.8742174148	1822674.1107127264	2401864.8893303564	0	0.053312797859433714	-0.4878134035040738	False	0.007022332506203474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P64463	610087043.6519166	556643152.4851105	579940496.0590872	638407002.9916109	648726442.5936458	643746019.8401182	0	0.053378141198483824	-0.14465047128578978	False	0.0070471464019851125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0C0R7	44468376.436850645	46808775.843989655	46696469.54050539	51412627.2651275	48068548.91229818	48983796.57010511	0	0.053436604399988596	-0.10573012205381267	False	0.007071960297766749	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77756	4562038.831535187	5009240.548181271	6229142.419364474	8648301.880436713	6404300.642855066	8851956.683185613	0	0.053561657239843255	-0.597322730746205	False	0.0070967741935483875	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9G2	6833267.606253974	5481378.065950545	5580621.00682868	6859791.629638719	7585565.035458612	8077126.429213822	0	0.05367669741141637	-0.33178784944981987	False	0.007121588089330026	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7M2	1533827059.0039115	1560042253.2117302	1562022258.0983398	1685318048.022233	1597524144.293262	1647369703.283621	0	0.05608856960963309	-0.08259219339432397	False	0.0071464019851116625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9H9	36521540.4581947	35273012.67501247	38204601.26700301	34812353.327005	33673429.86026051	31850744.67842304	0	0.05636003057146837	0.13264551354152407	False	0.007171215880893301	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P21889	738406394.4743464	695863156.2018031	727115186.3199583	669882003.4348708	668822916.8514782	678266745.382308	0	0.05658183217563552	0.09976508461582068	False	0.007196029776674938	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75864	32433793.40711599	32941190.285840645	31171377.749830622	34624587.76408578	36524273.84361205	33727893.46585203	0	0.05676313891072469	-0.11940115958430629	False	0.007220843672456576	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P25740	7304624.811640155	7537106.428614553	7037008.1790024005	8303093.401235914	10129263.067222852	9940410.92738027	0	0.05736219860804508	-0.37497725648460767	False	0.007245657568238214	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADU2	182659965.82089537	184579161.75242072	181877485.5579796	175697929.985418	176292922.83395585	168027659.74026883	0	0.05744170961049016	0.07854957581582485	False	0.007270471464019851	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P69503	458849606.8501248	424761760.21701926	420413920.1357835	471495453.51986367	466970232.20848376	488250992.9800562	0	0.05783575409920067	-0.1297270228593531	False	0.007295285359801489	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AC02	445984274.6402278	457986092.6841373	465001799.1652255	419430335.1059104	399654043.4921663	437914024.0025542	0	0.05804878964947287	0.12311029809728093	False	0.007320099255583127	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P09549	31862478.35106697	35854114.57393413	35546963.63101055	38929902.92217095	39788081.59142037	38403047.85717019	0	0.05814659734864021	-0.18166898280956342	False	0.007344913151364764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9W3	573528294.7412386	593266072.0819182	604950150.1138824	570303641.2473934	559811917.09146	549849205.525194	0	0.05819874242662755	0.0767396105395229	False	0.007369727047146403	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7I7	80342616.40084597	81121169.13680246	81008133.13933295	74277681.3503625	73882412.50187325	78278459.79047693	0	0.05873224813828528	0.09869806088540618	False	0.00739454094292804	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P37194	765472187.2872403	793863346.825906	743069343.8069044	733145482.8386832	707194698.7915791	714733277.9704231	0	0.05901943911181019	0.09540450667761717	False	0.007419354838709678	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P28903	137845729.168531	138154433.33802453	138720165.669151	133335238.553113	135765904.83677256	131353465.78333384	0	0.05992223839400052	0.05050004001492675	False	0.007444168734491315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77754	4424907.60591063	3387317.3357837647	4603785.07404586	2309249.695851364	2517318.419896195	195804.46481236588	1	0.060121264270794776	1.3057606635990553	False	0.0074689826302729535	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABZ1	42857509.3528937	41915845.45255508	40549826.82648022	44180141.34474454	43815181.350328304	44497098.47960335	0	0.060421160328361694	-0.08025653547350294	False	0.007493796526054591	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AG99	97623554.66545025	100871009.9385679	98897693.1672566	102745321.93320394	103357081.44304222	100859260.98825084	0	0.06043683173145403	-0.045691403302329264	False	0.0075186104218362285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A707	752294297.4865528	796261709.1231482	797628765.9542562	749056736.0030371	736819128.0385795	711754343.6735036	0	0.060536030361118244	0.09436799018822505	False	0.007543424317617867	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADQ7	46295108.03676237	51438366.84391378	48695378.34370642	54466494.89923032	55736080.70726776	51500272.44424735	0	0.060609207186162944	-0.14314523006557947	False	0.0075682382133995035	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9K9	1107210914.4378045	1149169576.179975	1105123785.2075958	982691568.6945828	783373592.452293	936576310.9119506	0	0.060700940858299905	0.31473684564385385	False	0.007593052109181142	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8I5	102983900.37648208	96464433.45388152	96047010.16068885	89529064.3910962	74249834.89508697	69635215.18222667	0	0.060794401717093396	0.340243595640413	False	0.00761786600496278	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFI0	13302770.916933648	14084415.991659949	14101947.427698333	15805981.420779224	18902000.806811724	19612568.24706733	0	0.06085633409364585	-0.38876454373023484	False	0.007642679900744417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75914	69500468.07746217	67484568.03817227	63006396.32874071	74261717.35125434	72647107.2179764	73855761.11812562	0	0.06120147539261471	-0.14257056156248135	False	0.007667493796526055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P20099	4526248.085242732	3874795.52273018	3603361.9325803695	4655871.63784342	5838700.428422257	6288537.724924315	0	0.06138334755461778	-0.48344609877977596	False	0.007692307692307693	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00550	13895934.314418808	11672646.241092203	13895447.994966986	11366252.713413397	10972375.823741844	9870533.67804912	0	0.06143424824682483	0.2930671005574716	False	0.00771712158808933	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB10	12314088.228438836	12415544.022403156	10306302.882113691	9856958.944888003	9535227.536330178	8788404.877190687	0	0.061555487104746405	0.31413351691590974	False	0.007741935483870969	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A867	215012943.39425132	209635281.5903153	219300750.92048532	204692411.9916644	208509583.92307585	203325675.85429797	0	0.061610931613008645	0.06278073020800695	False	0.007766749379652605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AF18	48325505.16492923	53546271.1566365	48038075.76204442	43183820.32004233	46029259.8045175	43121439.16926153	0	0.061776914068318825	0.179905764493977	False	0.007791563275434244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P33934	159349.7812499999	107235.62765544336	95347.46794648485	170540.76354917724	191708.92889114012	197692.2538644901	0	0.06196631318396126	-0.6295550955255845	False	0.007816377171215881	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0C058	1818135.3715343864	1250387.626563826	984503.532097246	949594.9343605294	114822.41378291004	195804.46481236588	2	0.062266317653430124	1.6853219326372035	False	0.00784119106699752	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77212	1378172.7929578896	1599349.397757924	1495276.2308190565	1346737.3389511455	1264850.2566517792	1084551.2098123345	0	0.06359921680193749	0.2751588039657948	False	0.007866004962779158	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P10599ups|THIO_HUMAN_UPS	86528.91406249994	26631053.691884797	28654473.54845792	52791253.47959364	54243707.71607943	51739171.803139545	1	0.06362328093994583	-1.519745891923459	False	0.007890818858560794	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0A890	65686391.12718241	66423570.87644863	66570033.95417717	58366933.95431267	63116111.00479978	57132412.967332944	0	0.06397219601856392	0.15358968144512306	False	0.007915632754342433	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P07395	1005540145.3001528	975696547.3232834	989450352.82864	1014773471.584028	1021939450.2743888	1023211343.5721672	0	0.06413139699948192	-0.04269931716011186	False	0.00794044665012407	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P04949	1655965160.7661705	1700375506.1841516	1622058723.393519	1559814595.4164343	1601981224.1479006	1598824399.0772228	0	0.06443337574480905	0.06453243305015115	False	0.007965260545905708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEK2	1521742541.0741963	1482803782.6357007	1398477983.6065145	1359791864.0227215	1387031138.7272894	1268351132.2383723	0	0.06468965757011703	0.13303225116813105	False	0.007990074441687346	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P41409	19061408.530801587	20218421.27426072	20593011.27467048	21732105.104344267	20748584.648518667	21937302.771599557	0	0.06493024657720997	-0.1055619718429525	False	0.008014888337468983	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADC6	3918762.0931210313	4025760.464680603	3567416.5132646784	4774198.390720405	4546269.816471911	4099830.995234089	0	0.06508056672346164	-0.2212859749471825	False	0.00803970223325062	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75957	29588957.370864496	29610841.070517607	32271339.31957021	33333697.629284997	36921683.588421695	33125909.134029448	0	0.06524027326152214	-0.17658661327027	False	0.008064516129032258	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75867	54678838.53796351	52938872.63454937	55747975.48319558	57326072.99634876	56687098.11549883	57584230.6349934	0	0.06682959136550054	-0.07092271684280792	False	0.008089330024813896	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
Q57154	10847131.189319834	10508256.948156236	10978578.66121288	14099297.97368251	11917869.67748762	12916100.816592213	0	0.0669479038419648	-0.2679529535869343	False	0.008114143920595535	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P62556	66869142.21141074	67391439.28103536	62333258.67537733	69185666.36599624	72371493.22961283	70222238.62783752	0	0.06698898391338563	-0.10734413288685019	False	0.008138957816377173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P12758	1031948581.1721876	1085801925.6804748	1066909287.4121046	1124220472.3339918	1110492827.1227088	1110772577.1882532	0	0.06703292582919126	-0.07107649094505007	False	0.008163771712158808	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7V3	5480786405.300614	5689492240.609912	5621140392.455074	5693231780.325639	5930590166.250853	5901460967.209341	0	0.06707902091163213	-0.061713576906767334	False	0.008188585607940446	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AES2	29652502.140533883	29794793.795000337	30863611.255141977	27329208.68289848	29197580.29152944	28563586.80208611	0	0.0671117922249808	0.08590427416037812	False	0.008213399503722085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00887	17378787.217099924	15406555.247518478	14176749.112207992	19685758.24500591	18473396.51487906	17622447.239574376	0	0.06713097622243976	-0.24829270392609018	False	0.008238213399503723	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P69222	376089129.9155857	421247713.8410817	414676093.1491975	366570061.7382095	346800833.0541756	362553837.3923364	0	0.06754530304357576	0.17182794239601115	False	0.008263027295285361	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P36928	15338589.151072651	14564040.651120868	14776920.028483285	13983250.37939784	14160315.280102586	14274453.614747765	0	0.06848577411010531	0.07493739476327003	False	0.008287841191066998	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P24202	24153562.273845367	23881111.44338393	24284006.24778149	25338723.079501644	27435608.81637961	26010335.783635136	0	0.06848956171700586	-0.12354654901264019	False	0.008312655086848635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AG14	39826668.97002642	38163072.56289422	35377506.66402584	32616719.6307507	33119574.619900208	35441656.777831204	0	0.06875749583836342	0.1641089775166013	False	0.008337468982630273	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ACP5	11633260.857965805	11911329.618733045	12591965.216708569	10838695.3294495	11571629.301876249	10990530.364307012	0	0.0688921317043933	0.11357397093898665	False	0.008362282878411911	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A927	373240717.3391076	364238632.4730731	353659525.0618078	334916283.4730944	333169208.8271912	293512205.9793562	0	0.0691950817243167	0.1823293847177298	False	0.00838709677419355	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P07021	15009359.544546649	15586668.777144425	16208619.826058447	16135694.048154552	17406056.041957792	17081581.879252072	0	0.06936049532058075	-0.11315065680439478	False	0.008411910669975186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77737	7167100.017895645	8408540.472222604	7491308.576047949	8381773.787619571	8876657.682606468	9307336.968138175	0	0.06973558491124753	-0.20374124505389432	False	0.008436724565756825	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00961	866331598.3743447	840426647.261181	836969540.3185233	826684550.3909318	819224085.1863892	790424933.4746045	0	0.06999007145951176	0.06223261812852055	False	0.008461538461538461	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P23836	354296933.8370566	344377818.68250525	326951403.54564935	311199423.4973794	318823833.7476509	315674083.78532606	0	0.07021964109540424	0.11705451443032366	False	0.0084863523573201	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P45464	195674771.1532508	197926304.70838365	201901343.85850224	183932872.0081517	192873087.7263516	192138020.34452084	0	0.07047098477076617	0.06582076277205301	False	0.008511166253101738	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77150	20334490.53365158	19898122.441561304	23326130.44024335	19449395.720355563	14521675.201528218	15552448.774794651	0	0.07079706206120448	0.3599767499633305	False	0.008535980148883375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AD07	42774941.66311804	37834431.53514733	40471216.16848258	43002795.8358719	45806360.93997251	45446956.72000296	0	0.07100779315570045	-0.149020181673119	False	0.008560794044665013	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9S5	408158797.50812274	404729982.5064477	407038227.66739833	427751725.8840251	424016578.9137599	448816940.5118093	0	0.07111001432868909	-0.0923661330116272	False	0.00858560794044665	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7G6	362330199.6641328	364872758.440255	354307502.42388105	349973528.2965433	345654217.2636217	330126786.6378212	0	0.0711889270073628	0.0763620906718846	False	0.008610421836228288	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P39342	15001128.928072404	14244551.108409928	15748110.6744664	13919487.6791856	13585245.578478942	13346716.898997094	0	0.07144001122746851	0.13933862609592498	False	0.008635235732009926	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P39830	4425240.781479776	3589159.0047462634	4000324.03563438	3328014.9221468973	3163549.3033318585	3120139.526443884	0	0.07161360645341526	0.32193939803854044	False	0.008660049627791563	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
