protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABA6	620931167.8039448	631227743.6335909	642798923.3067966	672384466.5081356	716763405.6079727	661170800.1543108	0	0.07848758021437062	-0.11368241215566767	False	0.010525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P14081	21503927.1390544	19944469.19119196	21847833.17637905	23421385.09956857	23038041.283080656	22063455.89089952	0	0.07854622711010677	-0.11446627438013009	False	0.01055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09030	145388419.7451605	140648230.8033565	137244685.86040193	134788714.6444401	125121065.92529988	116759364.6971085	0	0.0788185081949277	0.16831901760716916	False	0.010575000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37646	86103.67481883755	846047.1858765447	68330.00098733944	1241716.7255638395	970145.7938798948	1165959.3730735593	2	0.07928407855947936	-1.7553996889761234	False	0.010600000000000002	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33224	3601369.492602643	4126674.8427818255	3871248.933503289	2481055.0300487857	2067429.561733728	3418452.745513836	0	0.07928573878995632	0.5419397735585081	False	0.010625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEZ3	510819684.2543598	523975249.8150119	514724809.79696494	507653818.1564733	479604126.2221381	481857231.734181	0	0.07977583083564699	0.0768736326075996	False	0.01065	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6F9	1694770285.888805	1740947118.7163296	1858590283.498536	1302520022.3589132	1655678899.7552907	1406787370.4388072	0	0.07990898825189863	0.27846491871699314	False	0.010675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61889	731627696.4331484	733318213.6519938	708764142.4448607	691415101.5959918	705147339.0061481	707496732.348988	0	0.07993336805137283	0.04698423611923538	False	0.010700000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Y8	3573631327.5656385	3762848979.950951	3665458786.471	3563656139.865761	3478706421.5408406	3478868202.607717	0	0.08003905003594926	0.06445434179605553	False	0.010725000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25552	6797068.945255302	7033432.436967168	7920716.211861853	8794204.910852015	7995741.148385249	8036301.046966552	0	0.08008284731338024	-0.19077002831790643	False	0.01075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7C2	73631065.2786543	76219535.24824609	79695903.30651256	85356975.81933144	79476725.54324499	81807627.62687217	0	0.08079356789802317	-0.1036281094396668	False	0.010775	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77434	36522234.76481967	38145746.99293531	38103129.06300389	34910331.7622622	36696209.9509293	33800558.597579025	0	0.08137344857549329	0.09742548075722134	False	0.0108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39411	11387027.890538238	10930796.332215978	11298279.530870602	11898178.726101	11842835.395200944	12886880.161513316	0	0.08173067924541916	-0.12379024379603679	False	0.010825000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46871	43528813.649891645	44595071.575142205	41361763.18994931	44462906.55965924	47555993.14592818	46632234.4567288	0	0.08188364578254526	-0.09866721244322708	False	0.010850000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37325	229116.11394923093	320950.98500649136	212185.8056272899	198493.11295613932	154869.46633694565	100529.33828442528	1	0.0821631887051635	0.7479209441375104	False	0.010875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8A4	16739901.850227276	16790270.00896919	17748190.92014967	17610970.48092089	18538251.24033768	18095767.49035603	0	0.08241051676101896	-0.08113967703580949	False	0.0109	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28632	366498.5081518887	344095.625	382489.4993523829	107033.54522348211	106900.3885843928	292225.7885201	2	0.08244538108507125	1.1107391720856339	False	0.010925	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29680	39828221.22367979	41666486.765774	38269611.71452816	37973659.77250453	37160517.396035165	34274220.20263246	0	0.0827572281956578	0.1304746902353729	False	0.010950000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAJ5	23533973.412302878	29583964.597901657	28081270.68211087	35457078.546570286	40611509.59736392	30423790.304029204	0	0.08407624567536721	-0.3912126087696123	False	0.010975000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31551	1124505.6280305462	61075.43359375002	1401209.96577341	1992765.560105153	2295991.768335514	2092410.6638421717	1	0.08416560036289111	-1.3026570039411334	False	0.011	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9R4	83524399.43769756	78211160.0257435	83018129.68028112	78069415.09094381	68417992.83390655	74203134.53626719	0	0.08435542540781692	0.14930580031137944	False	0.011025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04825	518140931.1838272	534360398.0230464	546965776.7849636	505794089.77637	519682471.13652855	502443754.6433701	0	0.08486692135805744	0.06602201728331841	False	0.01105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADB7	163295251.80755168	140289636.3008156	149926548.4160751	120524484.1664622	139089354.09936443	134138907.4644332	0	0.0855327430438515	0.20384894890625205	False	0.011075000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACD4	156059504.86525917	170273534.71712303	174247846.8366777	180082644.52573964	188186043.87578383	179421619.91467246	0	0.08585096017125306	-0.12975714536472982	False	0.011100000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABN9	26441116.77822318	29552671.746476643	28518561.580501825	31537508.113358747	31247779.74776589	29561311.47293432	0	0.08621943179737629	-0.1278966516906114	False	0.011125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6W9	105165209.50853904	107431729.8521678	112360177.57903586	101780799.62028594	98205258.6255975	105145480.57865952	0	0.08659442734947677	0.09081803842232333	False	0.01115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6S0	18961084.16968	20818642.077192068	19374664.325751763	21820836.756083395	21389886.461653143	20701965.49968243	0	0.08720031930040524	-0.11161712819167548	False	0.011175000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A738	10807664.03480844	10493889.163988696	10717262.81651428	11496362.83553667	11857343.773586052	10954881.642665884	0	0.0872466578322286	-0.09964980114400004	False	0.011200000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46853	183617706.91538337	188362904.74131808	186548278.2121312	177131776.0021907	179332956.08591667	184233872.41735724	0	0.08740833928485126	0.04680727298305302	False	0.011225	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75780	1684081.8024255123	1492207.6356116878	1816618.2917492688	1449211.006461654	1386241.4146880773	1335644.9361125804	0	0.087670764081887	0.25945325908650674	False	0.01125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07821	3960975.074931224	2462852.175722826	4221730.095155438	2814052.132789893	106900.3885843928	100529.33828442528	2	0.08769521290540869	1.8169232982097503	False	0.011275	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8C4	43462525.35649105	45990922.32427275	47430003.502226405	41142699.612575926	42951927.02594221	36428015.922228105	0	0.08818959089338473	0.1836438287425998	False	0.011300000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P20605	1774764.282163861	1809613.375	1748838.412627251	1153003.5354363304	1545450.3817850077	1495056.789976558	0	0.08827791151646733	0.3468472388478309	False	0.011325000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69811	762679194.1116143	759081028.6891034	758317107.2550571	690496328.4289482	731316039.7091942	656574082.3476615	0	0.0890536734270914	0.13361882435826028	False	0.01135	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46920	105085493.6495528	104198421.35171112	103430861.54178894	101124709.26133595	100901615.29289795	95992312.29092222	0	0.09002749147788418	0.0694448381143017	False	0.011375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0L9	19558010.795519374	18066693.999999978	19674337.26325716	22831184.29659887	20548335.99853236	20441826.493165758	0	0.09068089821607814	-0.15552803356340572	False	0.0114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACA7	52631227.20694991	47195290.25739177	49247552.00274974	53167103.91500623	54852875.20664989	54680948.55583928	0	0.09084220213812597	-0.12619314553187985	False	0.011425000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7D1	137629145.56947663	133667627.49821146	142228157.45838934	131808012.24530706	130547618.9451762	129502518.76925224	0	0.09116920984464699	0.07764280614365127	False	0.011450000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25714	69979586.10859135	74943044.5961924	75293750.46732464	70333829.45536363	64940648.763097264	59833059.71867369	0	0.09123303717607266	0.17465227300012381	False	0.011475	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64534	43164662.25760401	46526250.12598448	41194784.37911121	49212166.98225016	49215517.77331081	45694682.38765576	0	0.09138033334279577	-0.13898680502076385	False	0.0115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36680	43284793.99911124	41563493.959780805	43065098.14742577	40786453.952445045	39884174.00175733	41921939.946022354	0	0.09143140988397484	0.061295730651414415	False	0.011525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACK5	1124366.897312942	1361663.0477888824	1185037.8582857077	107033.54522348211	958170.5460920314	100529.33828442528	2	0.09147051466821833	1.6549618382425408	False	0.011550000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03004	24407678.42506061	22713680.305662632	25835511.8501274	28241045.351154786	26276194.46403007	26116309.234102383	0	0.09149802699388129	-0.14433637535043428	False	0.011575	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77756	5387786.628749278	5030554.087976596	4311377.799731829	7089654.752183758	5367640.6128467005	7239117.207546922	0	0.09168474707686822	-0.4192030259156338	False	0.011600000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC30	22550207.81543724	26040326.33965772	26910818.02362669	20855653.68064463	20970475.226656817	22333495.45164392	0	0.09174415380155117	0.2348367872296933	False	0.011625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFX0	10834883.135231417	11413235.042716742	12053209.172105484	12729459.09951724	13526529.326947697	11941179.401942983	0	0.09211458948822994	-0.15520126689983973	False	0.01165	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7X3	1077773966.1553435	1094307227.2821736	1096054133.0461004	1104657303.547798	1153207667.2524374	1160937086.8209136	0	0.09213830126544592	-0.06502317215632175	False	0.011675000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W5	22869800.03007168	21515852.80884116	24330898.39322903	26960398.837481905	25652218.410144877	23962131.223340128	0	0.0926432725727905	-0.15621109107565756	False	0.0117	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33018	1772198.0951488845	1932049.2622811196	68330.00098733944	2268922.9676553654	3995203.1296077566	2740532.1125339903	1	0.09274527330392833	-1.2551210325581426	False	0.011725000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q2M7R5	9821612.376319095	9834447.84791477	10593851.641885636	12382398.810760224	10536768.928677818	11900025.70633431	0	0.0930516447271071	-0.20295184562242613	False	0.01175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAF6	8333919.860961202	7156102.29593054	8146169.635719419	9139691.21350925	9835974.530405313	8365251.986027963	0	0.09374374962331748	-0.21006405888464053	False	0.011775	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46919	1403848.3214230684	1120201.6250000005	1061886.7023409472	1886420.1483733756	1496748.0038141075	1416076.2106786214	0	0.09377359402573127	-0.4204572716054445	False	0.011800000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q57261	80414331.16698079	77935247.5180496	79489087.62447196	78110046.87137467	76030999.93985341	77426723.71032824	0	0.09384461449659418	0.03854880463183038	False	0.011825	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00561	40041688.6091908	39237824.2904078	39373749.22077832	34889883.90894692	37621172.58823732	37882611.22476814	0	0.09426674965630655	0.10409434469385175	False	0.011850000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGB0	29037696.13358395	31857192.69215699	30017704.80364504	32669762.83052915	31848713.482659757	33160579.36575997	0	0.09495426063152163	-0.10356909601297573	False	0.011875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75823	55077294.2491196	53811749.67380534	57235817.0065722	69443540.07489009	67141324.01335876	58318297.960316576	0	0.09539714167357853	-0.23048950486557132	False	0.0119	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEY5	19882343.97990981	22780960.013590373	18000691.854844365	25395546.09463673	24385141.901235107	22264766.41347245	0	0.09543521854029911	-0.24806687948033043	False	0.011925000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77398	4240069.79833601	3855386.705297256	3534002.969567752	6753814.355040699	4746061.087614488	5211492.196255113	0	0.09570535148626529	-0.523045763512827	False	0.01195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07862	112387547.89895916	116800060.31370868	119761837.6805641	109897952.57563911	109328254.72686656	111934360.0998088	0	0.09576367621314878	0.07548714523566635	False	0.011975000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25539	47555849.67283395	48112080.13195536	48449453.56612213	49156876.72417863	50952969.688450046	52659182.71132305	0	0.09590456712321414	-0.08410773214443115	False	0.012	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6N4	915198614.2510756	987700168.080302	1038977425.3554837	916919238.3413684	846026359.0126538	888350419.6643835	0	0.09608649648775419	0.15003878416356942	False	0.012025000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52060	4209248.36236878	4749627.614099192	6218864.702173014	3602805.049889236	2950906.0317988265	3661201.6813978767	0	0.09617732633669018	0.5712801673923577	False	0.01205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN9	1713301.2386243534	1878825.5957440508	2143956.1387723824	2046900.5990409984	2389969.71468757	2447694.2559311166	0	0.09676534895469215	-0.2632995176828657	False	0.012075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08506	182361550.6871313	169673925.56913114	172808921.7712449	161411694.47245377	156034326.82306015	170468691.29136807	0	0.09689626939705873	0.10526077968391338	False	0.012100000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGD3	1104094191.847448	1165653944.4377286	1209753862.3566258	1238566621.2454464	1351419884.9419842	1223911813.1864684	0	0.0972389681329314	-0.13238554501828706	False	0.012125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62620	230135357.8416569	229096593.12918872	227980586.34388092	225364809.31686065	215500798.49629945	221651323.65439045	0	0.09739730749468355	0.05279903189290043	False	0.012150000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07000	1971509.9309939644	1723910.5255910612	1983467.83385922	2117585.5851413026	2351611.11397432	2034477.1640736165	0	0.0975728986446577	-0.1956463802957875	False	0.012175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADH5	10566556.990257554	10746800.90508428	10889686.565898908	8292023.353480723	7071465.36451676	9831152.038547844	0	0.0976988556118534	0.3540802010609318	False	0.0122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0CE47;P0CE48	50599652287.25832	53734627655.37494	53203517860.8785	49520237260.00674	49635053275.31317	49877254113.39823	0	0.09791612081851661	0.08007060336950426	False	0.012225000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA16	151607067.39821574	154745329.84930637	154315938.30861193	149639206.51890954	151327150.8949318	151769746.2926817	0	0.09838977137544182	0.025058076698732144	False	0.01225	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG90	253997020.78375283	257079097.1180676	260664228.44249615	253796951.1052257	240020275.81525528	245924839.72870103	0	0.09872308550284253	0.061093212019334264	False	0.012275000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEB2	488009505.23725617	470536944.8630073	471153313.56462353	459895499.0177032	461978986.8293167	458578037.2023349	0	0.09905332135984911	0.050570942308167464	False	0.0123	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN5	9740898.953240788	11053694.229579134	10514752.10091116	6689753.777019975	6257358.330623054	100529.33828442528	1	0.09923236627965734	1.2628042983869734	False	0.012325000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A731	49626966.52348394	53946564.08766861	54342943.33790261	47319448.55093294	50087953.4489824	48475850.859245405	0	0.09941416639757132	0.11434740802373086	False	0.012350000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P43337	976399.8157437646	1094202.7796045751	761083.3246600736	1206737.6446419782	1165472.3268908774	1265674.087430415	0	0.10011894638120476	-0.3614383084015556	False	0.012375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30749	23163288.59490308	25790912.235185094	25745682.48006344	23323734.18483335	21844840.65560881	18720662.702116366	0	0.10070421863277695	0.2255330668214714	False	0.0124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46948	37652806.71430667	38946221.31409019	37638225.81532105	43325354.43208999	40006521.4871417	39927372.08652847	0	0.10081758086982812	-0.10966269062287051	False	0.012425	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A955	368728896.3688796	391072298.0469715	354818533.4355802	410628297.6967836	391731586.4530159	395774750.4774802	0	0.10096519359769428	-0.10423843989569972	False	0.012450000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76004	3891658.909888101	4361609.248149342	4101281.546743761	2857353.3134657447	3829373.1984785134	3431478.0695617385	0	0.1011619571081768	0.2880891140525936	False	0.012475000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77247	25863988.196920216	32224936.471941948	30456388.671213917	24240915.51918571	23023481.89742064	26282109.18963062	0	0.10120462430715821	0.2677591314843867	False	0.0125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22707	2028405.746785245	2493025.0967048127	1917036.1448204287	3090186.2376857386	2320540.8266864303	3153788.203777024	0	0.10215112030613217	-0.4116543747077453	False	0.012525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24178	47823373.172565535	48663662.3469418	46760228.28091937	46240178.24021571	44750786.10016042	41727831.37340818	0	0.10293825452129146	0.11013488149314607	False	0.01255	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76027	7209627.977728283	8805418.347190745	8328430.620359067	7399938.167144471	5059609.785814693	6475522.981223312	0	0.10352038868270348	0.3624744150862245	False	0.012575000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69786	179541587.9783894	165442672.2613981	168491348.802406	180731867.75171515	185371299.2475028	181897948.72538105	0	0.10358702681384976	-0.09388308277855893	False	0.012600000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08957	531594943.6256763	537992063.076697	540434794.0260298	558205067.3712897	540953156.9981934	549786265.8449148	0	0.10363718637366266	-0.0344626094646084	False	0.012625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37330	25650485.27786234	22564947.247380182	23385899.291316137	25089600.370191447	27748598.28479932	30110360.847884763	0	0.10475394146349302	-0.212230504832897	False	0.01265	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACC3	173910603.26080456	181575486.06578147	183802134.14585847	173946888.778138	171679523.77019253	160388316.6961366	0	0.1049280478272704	0.09187714984216915	False	0.012675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACE3	54852104.32078368	57168253.88576461	63276930.15723874	54392236.72751561	45109511.60540678	52195114.83430102	0	0.10556328758161776	0.2086124261124466	False	0.012700000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9T8	3182061.484688175	2953419.638625116	2816447.9492351618	3628012.087466515	3418594.9674750622	3104701.114202984	0	0.10565254034394232	-0.18139514445859237	False	0.012725000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB85	86103.67481883755	61075.43359375002	718196.3609115444	964800.8870608652	724678.8900673455	885357.7554697943	2	0.10616286504465518	-1.5730832732459554	False	0.01275	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15034	140580907.28603378	140338933.5633704	141097177.93676692	139648856.9575773	135437330.36807433	136557415.21047136	0	0.10675915933235273	0.03590537507994079	False	0.012775	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8M6	120733871.89499208	101185094.08808784	120780390.26895928	102730859.91763878	90955367.37973002	98740531.12360749	0	0.10676628298183607	0.22886815111225478	False	0.0128	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24169	39363764.88187138	43092703.14667245	38417097.43628105	42694302.3769358	45480701.14813978	43696697.92617144	0	0.10690346028251065	-0.12563623987479	False	0.012825000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA41	5079264.837173516	6627070.581089842	4377770.437679824	10670449.054054135	6470997.624187798	8303439.794199798	0	0.10690528665846773	-0.6617400182147704	False	0.012850000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21888	418956601.007539	408854170.3578937	412975735.8305982	416973768.7073279	428737254.75946325	434216817.5564823	0	0.1073080463183361	-0.044807574018518224	False	0.012875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6V8	114985696.44870126	109622050.03367253	118681142.7712112	122297513.48007756	122168032.3596274	119529477.64101878	0	0.10747146762242382	-0.0844955617352799	False	0.0129	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Y4	2343495.5106058125	2142858.642496679	2345083.4393316475	2379291.136753821	2433979.747520427	2591326.3349983874	0	0.10787104532239063	-0.11623205278010412	False	0.012925	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69228	31773276.480239037	32167976.318631068	32858718.21809954	31527416.351067483	31602777.699720368	30273138.52198097	0	0.10802256833927001	0.05153259022603667	False	0.012950000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9N4	66302849.65668524	54800154.83486825	66489045.67154804	72935880.44702215	73362733.49113098	73586855.08107953	0	0.10803722524314395	-0.2291535776791339	False	0.012975000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00957	1165376316.0578268	1182889714.013911	1208522125.0201192	1209664071.791056	1232759516.1939447	1210604016.5470195	0	0.10815673647022926	-0.03851760665048933	False	0.013	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63417	134328734.76100805	122683385.13719806	140528586.0667349	118214814.13885212	115861862.08276685	122992832.29996562	0	0.10865083006046869	0.1548976497877747	False	0.013025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A996	110077036.1222713	108755222.54437596	108104754.72441646	111476600.50340477	111025690.26350512	115543697.59152274	0	0.10868891394502667	-0.04820680896111974	False	0.01305	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69853	11810711.230850084	9715317.567385804	9684973.305937368	9235321.010493323	8582297.12295403	8022121.825095734	0	0.10910766303584757	0.2724631278267734	False	0.013075000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37349	49674218.4166851	52321633.05226488	51629442.32578395	46093119.05751389	49308439.17258487	49552776.29820483	0	0.10957620255556245	0.08381729508227766	False	0.013100000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61714	690020113.4816375	635928945.6617638	638061177.0890856	616034739.9180893	600823209.043828	606394575.272716	0	0.10986230160120057	0.10728805740583452	False	0.013125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9M8	1970807680.881927	2011445432.0287616	1936252107.1593635	1913759554.1279156	1872594865.743364	1945739980.8482733	0	0.10996744264647473	0.04617048499789894	False	0.01315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24211	5172406.091147905	5006179.482031854	5142846.17997332	5348712.984524415	5707260.690308301	5281892.023615995	0	0.1102956835463315	-0.0926684087799057	False	0.013175000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75792	3264390.356442905	3195774.991897844	2438289.98770186	3469127.589934157	3549912.087148991	3889576.734733773	0	0.11042948157085364	-0.29384130129844466	False	0.013200000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A877	11239134.22512783	11347929.228616351	11287130.131216928	11972602.131318392	12658201.593865454	11654825.393183276	0	0.111505718994298	-0.09921168180587293	False	0.013225	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9J8	14461638.654196829	18827676.362367745	17081451.927833404	20555808.484550003	19929365.86467105	20110152.318033505	0	0.11217744894480927	-0.2666198344694494	False	0.01325	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABT5	439178.2256051483	198973.95312499985	263364.8245783474	107033.54522348211	106900.3885843928	100529.33828442528	3	0.11221276322234534	1.5194631756620343	False	0.013275	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23538	110873127.90032429	104863119.33921282	103579605.29627666	99708286.60037573	103077984.9411405	99643518.95871824	0	0.11274639024796299	0.07838392015265436	False	0.013300000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69805	46965184.877372265	56288391.156894505	61616791.55728194	41845276.591412514	45357644.63988828	44007087.96686168	0	0.11293474044467855	0.32945434582899225	False	0.013325000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75884	29635439.090343934	28780697.948728714	27547827.598363683	26584848.833837688	27018456.54850488	23135044.25013308	0	0.11293866470103099	0.16378428298708664	False	0.01335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
