Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5.0	11402400.0	11434600.0	11911100.0	11476000.0	10943600.0	11606400.0	0	0.12197209497569672	-0.05089201505070651	False	0.012137681159420292	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11.0	188374000.0	187404000.0	184960000.0	183092000.0	192600000.0	187860000.0	0	0.12211953570437968	0.03199418913600147	False	0.012163561076604554	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77213	CAAL_ECOLI	ybdK	Carboxylate-amine ligase YbdK	1	1.0	1281400.0	1142550.0	1563190.0	1586930.0	1489960.0	1538800.0	0	0.12220030404242609	-0.26064508302337724	False	0.01218944099378882	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	14	14.0	35933300.0	36191800.0	37053800.0	37000200.0	35384100.0	35993700.0	0	0.1223579299081732	-0.033668870791533495	False	0.012215320910973085	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33362	OSMF_ECOLI	osmF	Putative osmoprotectant uptake system substrate-binding protein OsmF	4	4.0	5486790.0	6198960.0	4971960.0	5739330.0	6319860.0	5274570.0	0	0.122428568762083	0.1716501167994747	False	0.01224120082815735	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5.0	34433400.0	35580400.0	32938500.0	33318000.0	33880900.0	34002300.0	0	0.12250266066069518	0.0513931879595859	False	0.012267080745341616	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33898	G3P3_ECOLI	gapC	Putative glyceraldehyde-3-phosphate dehydrogenase C	9	9.0	7732120.0	8103250.0	7689220.0	7626870.0	8157470.0	7652290.0	0	0.12260405441949751	0.06295483309806629	False	0.01229296066252588	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEE3	DEGS_ECOLI	degS	Serine endoprotease DegS	3	3.0	11911100.0	12569700.0	11344400.0	11199700.0	11642400.0	11580600.0	0	0.12297485131014083	0.08210933772810657	False	0.012318840579710146	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2.0	388661.0	390915.0	452229.0	432933.0	446617.0	494656.0	0	0.12345899876674628	-0.17029191214727274	False	0.012344720496894411	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q57261	TRUD_ECOLI	truD	tRNA pseudouridine synthase D	13	13.0	15490300.0	15446500.0	16288700.0	15783600.0	15828300.0	15865400.0	0	0.12366337626112651	-0.035728419124916755	False	0.012370600414078677	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4.0	31856900.0	33265400.0	31042400.0	28391300.0	36910200.0	31638600.0	0	0.12378035097634882	0.1639445367628352	False	0.012396480331262942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	12	12.0	235565000.0	238522000.0	243687000.0	239166000.0	234147000.0	238110000.0	0	0.12398820704022573	-0.025699117432662875	False	0.012422360248447204	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	6	6.0	4568640.0	4625140.0	4585860.0	4159160.0	4739060.0	4186650.0	0	0.12420418761922294	0.10758076233393812	False	0.01244824016563147	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3.0	1506370.0	1750120.0	1530870.0	980512.0	1713530.0	1312660.0	0	0.12442177395301537	0.3781532886581561	False	0.012474120082815735	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7.0	8619110.0	8319690.0	8388520.0	7700010.0	8645850.0	8073030.0	0	0.12454743121190744	0.08256489149703615	False	0.0125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	42	42.0	116515000.0	113612000.0	111748000.0	112766000.0	116491000.0	114627000.0	0	0.12468363390390445	0.03146136852212046	False	0.012525879917184266	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00864	CAPP_ECOLI	ppc	Phosphoenolpyruvate carboxylase	41	41.0	62379000.0	61188500.0	63118400.0	62293300.0	61099800.0	62248700.0	0	0.12587330277002093	-0.023195822112272613	False	0.01255175983436853	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02943	LAMB_ECOLI	lamB	Maltoporin	9	9.0	7086950.0	6543400.0	7936410.0	7546840.0	7507450.0	7648850.0	0	0.1260960923967141	-0.13007101366294901	False	0.012577639751552796	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32.0	18002500.0	18656900.0	17640400.0	17952900.0	19024300.0	17927800.0	0	0.1261310324182482	0.05714730926666028	False	0.012603519668737061	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7.0	16745600.0	17077800.0	17573000.0	18578200.0	17949800.0	18368200.0	0	0.12615466859759997	-0.07456419389401069	False	0.012629399585921327	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00582	DPO1_ECOLI	polA	DNA polymerase I	41	41.0	22410500.0	22354700.0	21950500.0	21769400.0	22057900.0	22176300.0	0	0.1272754366163937	0.02015163996870113	False	0.012655279503105592	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1.0	17972400.0	20547800.0	18600700.0	17277300.0	20370900.0	17134600.0	0	0.12759452243647876	0.15171432197623724	False	0.012681159420289856	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	7	7.0	28648600.0	26470200.0	28767500.0	30615100.0	27038700.0	28308400.0	0	0.12764204917406233	-0.09403649995003473	False	0.01270703933747412	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77398	ARNA_ECOLI	arnA	Bifunctional polymyxin resistance protein ArnA	6	6.0	1771040.0	1624850.0	1983170.0	2124520.0	1882500.0	1826730.0	0	0.12857987345164695	-0.1690090852805889	False	0.012732919254658385	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	36	36.0	84652800.0	84378600.0	80704200.0	80405500.0	83393800.0	83735300.0	0	0.12873897398292358	0.04398720904538809	False	0.01275879917184265	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2.0	6163600.0	6263590.0	6004460.0	6073860.0	6962670.0	5331010.0	0	0.12879533305190513	0.15544170505802687	False	0.012784679089026916	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7.0	59318700.0	59840500.0	66058100.0	63513800.0	63952100.0	63837100.0	0	0.12917927855582417	-0.07893410586123008	False	0.01281055900621118	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7.0	15829400.0	16368600.0	15164100.0	16011000.0	16576400.0	15692100.0	0	0.12918821327257557	0.05754551951408856	False	0.012836438923395446	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	2	2.0	130950.0	163616.0	314394.0	393446.0	292013.0	249462.0	2	0.12943917793444729	-0.7066487010504975	False	0.012862318840579711	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12.0	87488000.0	88819700.0	90881000.0	88709100.0	85209500.0	89327100.0	0	0.13117690585587521	-0.04025619751511071	False	0.012888198757763977	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1.0	130950.0	7003760.0	9253000.0	10588700.0	6292120.0	9395810.0	1	0.13233700642790067	-1.12270171733766	False	0.012914078674948242	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	28	28.0	132590000.0	128540000.0	128926000.0	128434000.0	134359000.0	126194000.0	0	0.13258784495503867	0.044207861686972105	False	0.012939958592132506	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	5	5.0	8584950.0	8208060.0	7385730.0	7216350.0	7506020.0	7408580.0	0	0.13266340960707773	0.14269631785240036	False	0.012965838509316771	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	5	5.0	7220500.0	6242310.0	5964090.0	6270270.0	6672860.0	5927810.0	0	0.13314023815738224	0.14881689287278582	False	0.012991718426501035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A832	SSRP_ECOLI	smpB	SsrA-binding protein	3	3.0	21451700.0	22123000.0	19524000.0	21009100.0	23011700.0	21623600.0	0	0.13439081356399002	0.09931763206043309	False	0.0130175983436853	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	11	11.0	24332300.0	24160900.0	25550800.0	25340600.0	25418600.0	25776400.0	0	0.1346824582956137	-0.05281607332041165	False	0.013043478260869566	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3.0	2323340.0	2660440.0	2406110.0	2274380.0	2610740.0	2188290.0	0	0.1352098275074494	0.14490490710633325	False	0.01306935817805383	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5.0	6024260.0	6443580.0	7225080.0	6663670.0	6693050.0	6744880.0	0	0.1353269226652727	-0.1068330776228163	False	0.013095238095238096	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8S1	ICIA_ECOLI	iciA	Chromosome initiation inhibitor	5	5.0	10777300.0	10605700.0	10879000.0	11428000.0	10131800.0	10772800.0	0	0.13624660153504659	-0.06992100492750772	False	0.013121118012422361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12.0	18954400.0	18944300.0	18945800.0	19202000.0	18564000.0	19210200.0	0	0.13643802752573517	-0.02269660105783791	False	0.013146997929606627	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEW9	K1PF_ECOLI	fruK	1-phosphofructokinase	13	13.0	76889500.0	75932500.0	70668900.0	73109100.0	73877600.0	74645200.0	0	0.13644597782698195	0.05365574408049936	False	0.013172877846790892	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09833	MODC_ECOLI	modC	Molybdenum import ATP-binding protein ModC	2	2.0	801609.0	815392.0	165162.0	619232.0	813713.0	586838.0	1	0.1369802579864145	0.8259074718875747	False	0.013198757763975156	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5.0	4425240.0	4328270.0	3865200.0	4093760.0	4314770.0	4278370.0	0	0.13746571435078742	0.09478045313173776	False	0.013224637681159421	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3.0	2134560.0	2134910.0	2160580.0	2241750.0	1919670.0	2498160.0	0	0.13747810644549469	-0.15695985404786486	False	0.013250517598343685	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5.0	15199400.0	15724000.0	15133500.0	15055000.0	15738000.0	15248300.0	0	0.1379173929107426	0.038368360685107676	False	0.01327639751552795	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16.0	62923900.0	63592000.0	62198700.0	62726500.0	62936100.0	62863000.0	0	0.13828858869352123	0.012725958544155098	False	0.013302277432712216	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	1	1.0	7105980.0	6506200.0	7257990.0	7551990.0	5712490.0	7342140.0	0	0.13903938412069836	-0.19700099603678772	False	0.01332815734989648	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1.0	4314900.0	4062230.0	4009190.0	4109920.0	4190460.0	3806430.0	0	0.13973597997228646	0.07565342627143892	False	0.013354037267080746	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5.0	5784340.0	5558070.0	6885310.0	6066500.0	5948830.0	6122940.0	0	0.13993806347206286	-0.14162281662302348	False	0.013379917184265011	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6.0	4141220.0	3690720.0	4621830.0	4286660.0	3973430.0	4060810.0	0	0.14071302739023697	-0.13565735547907365	False	0.013405797101449277	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7J0	RIBB_ECOLI	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase	5	5.0	66619500.0	73300100.0	80942400.0	75800000.0	75084000.0	75867900.0	0	0.14104023467947868	-0.11355416449399318	False	0.013431677018633542	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5.0	17107500.0	16527900.0	16567300.0	15897800.0	16658400.0	16370000.0	0	0.1416043006195131	0.04246211091607335	False	0.013457556935817806	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEN1	FRE_ECOLI	fre	NAD(P)H-flavin reductase	7	7.0	29736900.0	30579100.0	28948300.0	28849300.0	31750100.0	30202500.0	0	0.1420267984948861	0.06516487082913688	False	0.013483436853002071	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3.0	3514830.0	3373180.0	3690760.0	3866540.0	3424640.0	3488710.0	0	0.14260095269300296	-0.09911023473920326	False	0.013509316770186337	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	6	6.0	13531600.0	13850300.0	13620300.0	14575100.0	13103700.0	14255800.0	0	0.14273047524930896	-0.0683964775542657	False	0.0135351966873706	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4.0	3406980.0	3727470.0	3139930.0	3314880.0	3538980.0	3479910.0	0	0.14290712861618152	0.10347266106614694	False	0.013561076604554866	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2.0	740573.0	812002.0	165162.0	614743.0	710746.0	533656.0	1	0.1438247595299882	0.7849580133702752	False	0.01358695652173913	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00350	6PGD_ECOLI	gnd	6-phosphogluconate dehydrogenase, decarboxylating	27	27.0	326451000.0	323351000.0	308322000.0	310723000.0	312382000.0	314795000.0	0	0.14417895153521618	0.043137423135709625	False	0.013612836438923396	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	12	12.0	18945900.0	19391100.0	19049900.0	18609200.0	19288300.0	18940400.0	0	0.14445130091370684	0.02591304795418386	False	0.013638716356107661	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46893	ISPD_ECOLI	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	4	4.0	7404200.0	7755400.0	7199640.0	7296530.0	7640210.0	7529970.0	0	0.14470477235055215	0.04980511168972661	False	0.013664596273291927	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4.0	2846750.0	2546250.0	3574410.0	3487330.0	3401960.0	3471400.0	0	0.14486174432150167	-0.26018665623038545	False	0.013690476190476192	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4.0	4582480.0	4700220.0	4688800.0	3810520.0	5286490.0	4248030.0	0	0.144981065361266	0.1927233087832158	False	0.013716356107660456	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AED5	UVRY_ECOLI	uvrY	Response regulator UvrY	5	5.0	13997600.0	14059200.0	13928700.0	13549600.0	13928700.0	13350700.0	0	0.14514294162063768	0.04029693566793179	False	0.013742236024844721	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	26	26.0	28356500.0	28287900.0	28350500.0	27911200.0	28493900.0	27897100.0	0	0.14726800051856784	0.016694149640355205	False	0.013768115942028987	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	11	11.0	27525500.0	27817000.0	26763600.0	27559600.0	28076900.0	27443300.0	0	0.147432762261088	0.0288730481932474	False	0.01379399585921325	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7P5	RL34_ECOLI	rpmH	50S ribosomal protein L34	2	2.0	112401000.0	108668000.0	98386100.0	97213400.0	99488700.0	98599500.0	0	0.1475048131753157	0.12379172079397388	False	0.013819875776397516	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17.0	24681000.0	24323100.0	25242400.0	25173200.0	24543000.0	24556700.0	0	0.14811466961723718	-0.02768920542518239	False	0.01384575569358178	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	4	4.0	3138320.0	2716380.0	3469420.0	3127010.0	3136110.0	3342180.0	0	0.14811837337947334	-0.1445929957313418	False	0.013871635610766046	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37651	GUN_ECOLI	bcsZ	Endoglucanase	5	5.0	7505900.0	7363590.0	7963260.0	7972120.0	7383470.0	7455630.0	0	0.14913740328575367	-0.0719569067541038	False	0.013897515527950311	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5.0	4164900.0	4586430.0	4355180.0	3819560.0	4477910.0	3940280.0	0	0.14945071276310695	0.12693339687577246	False	0.013923395445134577	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	4	4.0	3983340.0	4054810.0	3980790.0	3257970.0	4133000.0	3511770.0	0	0.1499370339838821	0.1790577023048672	False	0.013949275362318842	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16.0	7573610.0	7961020.0	7322440.0	7370580.0	7889020.0	7756950.0	0	0.15031233442095182	0.0612523848233869	False	0.013975155279503106	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7.0	28745900.0	28461400.0	29206700.0	32957400.0	27985200.0	30423900.0	0	0.15064009026889413	-0.12009879599170313	False	0.014001035196687371	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	16	16.0	147253000.0	143674000.0	142786000.0	142459000.0	149749000.0	143626000.0	0	0.1507271018855677	0.03917456191530923	False	0.014026915113871637	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8I1	RUVX_ECOLI	yqgF	Putative Holliday junction resolvase	3	3.0	6009310.0	5816960.0	5666430.0	5923890.0	6038080.0	5710840.0	0	0.15109544727280425	0.046214651724572765	False	0.014052795031055903	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACG8	HSLR_ECOLI	hslR	Heat shock protein 15	1	1.0	159008.0	225184.0	214806.0	294185.0	183032.0	227069.0	0	0.15111971258940898	-0.3759047962872689	False	0.014078674948240166	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	1	1.0	153684000.0	147186000.0	147669000.0	147214000.0	155558000.0	144968000.0	0	0.15147747742839804	0.053372405801379065	False	0.01410455486542443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7.0	4998260.0	5893700.0	4760920.0	4995400.0	5600950.0	5010270.0	0	0.15178538105016345	0.15950926180700964	False	0.014130434782608696	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	6	6.0	11843200.0	12103100.0	10209200.0	11321300.0	11389300.0	11362900.0	0	0.15230834827950004	0.10332426733349782	False	0.014156314699792961	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8.0	20288100.0	21421300.0	20500200.0	19874500.0	21103000.0	20264500.0	0	0.15308082416057175	0.050798673881824664	False	0.014182194616977227	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2.0	130950.0	4202040.0	3853240.0	5355340.0	154869.0	3994020.0	2	0.15446891812787164	-1.5567228137710427	False	0.014208074534161492	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5.0	84779900.0	81596500.0	76921700.0	78087300.0	81860500.0	82418600.0	0	0.15451375203817416	0.0642299334113003	False	0.014233954451345756	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	182455000.0	180655000.0	176192000.0	178620000.0	193843000.0	175158000.0	0	0.15469606789901172	0.07164489155965593	False	0.014259834368530021	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8Q6	CLPS_ECOLI	clpS	ATP-dependent Clp protease adapter protein ClpS	1	1.0	582517.0	163616.0	434665.0	705182.0	154869.0	671043.0	2	0.15490841774538044	-1.007096700862802	False	0.014285714285714287	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8.0	39256600.0	39485700.0	38318400.0	37021600.0	39883600.0	39194100.0	0	0.1550154730948683	0.05064183995806892	False	0.014311594202898553	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	2	2.0	2912700.0	3361020.0	165162.0	2892640.0	2967230.0	131332.0	2	0.1553489687715146	1.5348764554953795	False	0.014337474120082818	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07012	RF2_ECOLI	prfB	Peptide chain release factor 2	17	17.0	60794300.0	58659400.0	60827300.0	60377300.0	58616300.0	61449500.0	0	0.15543542677061403	-0.03666965630471823	False	0.01436335403726708	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	3	3.0	1801040.0	2119790.0	1421760.0	1780610.0	2028430.0	1860200.0	0	0.15557142831049123	0.2328402785208562	False	0.014389233954451346	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEE5	DGAL_ECOLI	mglB	D-galactose-binding periplasmic protein	3	3.0	6487700.0	5754490.0	6449680.0	7253610.0	5750310.0	6308510.0	0	0.1560437209282894	-0.15345528071927172	False	0.014415113871635611	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A836	SUCC_ECOLI	sucC	Succinyl-CoA ligase [ADP-forming] subunit beta	16	16.0	32215700.0	32484600.0	29238400.0	31499100.0	31247400.0	30898300.0	0	0.15632528615992117	0.06633688719724502	False	0.014440993788819877	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06986	HIS8_ECOLI	hisC	Histidinol-phosphate aminotransferase	8	8.0	11855900.0	12828100.0	11798600.0	11411500.0	12067400.0	11666800.0	0	0.15746310910153502	0.07552739547288242	False	0.014466873706004142	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8.0	41632800.0	40585400.0	42065500.0	41439800.0	40440900.0	41525600.0	0	0.1583844005755119	-0.027630414542429333	False	0.014492753623188406	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10.0	92580200.0	95491300.0	96154600.0	96353700.0	95860800.0	97992500.0	0	0.15867902091224598	-0.03299515794021044	False	0.014518633540372671	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
