protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P22939	11754148.85872892	9915137.7345163	11760003.965697184	17673913.2756573	13769389.288143417	18521091.75500688	0	0.04781312079432449	-0.5797876279152019	False	0.007250976562500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77213	1727074.5215898345	1951218.5000000012	1877002.9363119344	2026694.3954051884	2191520.592038384	2058586.4344436305	0	0.04792492355505893	-0.1761657942294355	False	0.007275390625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABZ6	582627786.1740211	574519854.7626164	570391101.8854582	522153006.62333375	555662447.0923504	525626381.5692682	0	0.04834412323165444	0.10754604463252027	False	0.0072998046875000005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AB77	541086029.2124956	533525148.8973467	531128181.7249701	488175694.8306269	517992784.9332696	497721778.7851464	0	0.04888632653764183	0.09453844177170939	False	0.00732421875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7Z4	4611614908.554313	4902747983.629551	4610260941.03683	5143645092.308437	5074681066.141567	5107552829.838809	0	0.04918560994159965	-0.11775737326844969	False	0.0073486328125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE67	18983517.017060407	17477310.519197054	17373424.979848612	14939980.85980446	16834970.904444814	15720397.600647911	0	0.04941520223470632	0.1807381373323369	False	0.007373046875000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9Z1	151844592.2963979	138784362.1724852	146219387.25886342	133876982.61242518	124336321.88911363	135551963.0137595	0	0.0496934760758589	0.14979665162390465	False	0.0073974609375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8I8	34893602.08569521	34748581.696133494	35800733.3692046	32400066.290675223	30915087.12562722	33582330.46562932	0	0.04975789971791248	0.1219310801055635	False	0.0074218750000000005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACL0	26006409.233731728	25224697.50811849	21633742.574931912	30733201.688254967	28098101.163399745	28287771.3426143	0	0.05030341152088188	-0.25776560993994146	False	0.0074462890625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77737	9203866.13395279	10290241.252465986	9879404.574937392	10855549.162331214	10689518.438719032	11231626.655462723	0	0.050374049354531256	-0.15815458881496527	False	0.007470703125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P56262	9030407.072143802	7967092.237117338	9697875.07003339	13605559.725133134	11793493.683414936	10591671.098896032	0	0.05042248905141946	-0.43103536289236427	False	0.007495117187500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6L7	17385154.22263372	16081867.146585831	18615626.29080464	19397840.430118985	20380090.913151637	20328804.183324765	0	0.050451459025067466	-0.20672387674078713	False	0.00751953125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AC19	59767387.982874304	61883980.03243896	61057577.52374552	65421375.15740552	64024361.02776746	68793969.04909112	0	0.0504900945942356	-0.11769867652161499	False	0.0075439453125000005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37617	43236761.87646045	42462276.06810288	39519012.28220343	45688538.18809418	46839592.47724336	44802208.769952014	0	0.050545544403791914	-0.1332078429953037	False	0.007568359375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG82	129067458.41828483	133298420.13874067	134672547.38524917	126326890.5841715	128087029.03926018	124779625.7461864	0	0.05093662500567531	0.06634423330020515	False	0.0075927734375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P42596	38288129.77562549	36137405.28479194	38535939.10069019	29609070.93226933	34619904.9831318	32992559.29129789	0	0.051025822631695326	0.21648300045107968	False	0.007617187500000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEQ6	10237976.962354643	10423692.288049787	10294772.16786661	10874477.623381758	10505821.55264596	10836676.193218792	0	0.051384942802898986	-0.0575814189132196	False	0.0076416015625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33012	275798.6731076516	324915.5312499996	380637.0502954369	201902.47960529663	164410.9426536909	265913.79601907433	1	0.05158050790645315	0.6343264654804978	False	0.0076660156250000005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P62558	136297961.2896843	132511281.81734537	132817622.83412614	128710924.38607776	128750950.28076148	129384476.04937792	0	0.05169464928062084	0.05409511404599346	False	0.0076904296875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06971	358841608.53660583	356022815.875015	355771883.3361821	369144904.6229801	363900353.7470963	375252598.3787798	0	0.05198117486332883	-0.049877176289307115	False	0.00771484375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P10384	366585398.1619289	369353103.316483	377854549.59642345	382655451.38347125	386869040.3728434	379725093.088388	0	0.05199130008129827	-0.04521094815545473	False	0.007739257812500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37349	55120809.57097548	54309385.43285798	56844477.82894147	50184174.61625456	53337896.04078593	48886128.63644801	0	0.05204927032212596	0.1256279128586188	False	0.007763671875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P46142	97698797.16875088	95200593.62380756	99172682.5638087	110038210.35956556	106809424.64906314	101567400.4069852	0	0.052418584609570266	-0.12458404028094433	False	0.0077880859375000005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8W8	551917983.0000126	548474030.73423	543120117.4968258	562847591.6329381	567604122.878583	584354008.5320898	0	0.052828610622537645	-0.061263031768424826	False	0.0078125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P25516	40159802.11147685	42461690.53398154	43974690.84266309	49824510.01120022	49800999.991487496	44694569.88309259	0	0.05290100976784279	-0.1890381299802742	False	0.0078369140625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ADB7	167943112.98817223	151986084.21179855	169852158.46843922	187633200.52499825	184242945.1113732	186048077.5661318	0	0.05314339244682133	-0.18793133334469928	False	0.007861328125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A720	33931530.439388424	31774401.04091236	31112419.052136783	28636305.551444568	29088078.78795014	30234270.42189735	0	0.05317476009464198	0.138454975810856	False	0.007885742187500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P09348	5492713.260033	5538453.160530603	6199704.353500761	3883118.812090051	5158847.311940484	4296258.939834744	0	0.05329612024400942	0.3694289131424498	False	0.00791015625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGL2	226725560.8085696	219514149.3119747	219282923.4884393	229709417.45846012	233385795.14088252	242898649.80547085	0	0.05403974840452611	-0.0851679101435092	False	0.0079345703125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P24178	53498803.27246791	53316850.60447179	53275047.94263083	51697547.40607523	49485739.20664285	49154414.54673757	0	0.05434844615733477	0.09068266893580296	False	0.007958984375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P67660	14440282.057740549	13782197.37936819	13135651.430185778	16595928.816025743	17345379.20355741	14903448.315026708	0	0.05452492868109837	-0.2400327056549068	False	0.0079833984375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P15005	4149213.286590233	3766578.8871962135	3923582.195927408	2758381.0625173314	3445106.1554304888	2450053.4640699998	0	0.05461308445032863	0.4522303947303915	False	0.008007812500000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AED0	363946294.7364552	370679013.8835358	365079925.7112986	362276880.6647422	356507345.6388869	353257506.7124619	0	0.05473573418261813	0.036755805802710484	False	0.0080322265625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AAB4	31158027.93671108	28640721.03364443	30109397.7633804	32191384.346373152	33852249.400980785	36397808.079717845	0	0.05485055403449533	-0.18827571172829277	False	0.008056640625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7M9	246016231.74720743	270331727.3623399	234883057.52152303	296757268.3065188	287764580.092831	273883860.5475834	0	0.05485404558425153	-0.19240304113152584	False	0.0080810546875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7Y8	14496110.077276904	14459885.652468676	13529148.370980935	15725966.829952378	15186236.629725993	14879936.544830244	0	0.05498957080646419	-0.10814152985181061	False	0.00810546875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P17993	86451284.04420769	87943983.61495052	88157149.73928855	81096269.29811272	84784431.39012305	84408269.91662465	0	0.05531019570117334	0.06901076135382253	False	0.008129882812500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACE7	261033750.6577509	259944174.242162	255168284.56277213	250986205.29434535	252294406.82573023	252406989.4770296	0	0.05558026690536022	0.038538498118400696	False	0.008154296875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9Q7	11108375259.103031	11186775026.89133	11200167634.462597	11231989437.373856	11381327038.999945	11368447400.355896	0	0.05571911341730011	-0.020801294542335765	False	0.0081787109375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77460	488146.2685152704	436659.4687499998	518082.61895891343	371371.2707565273	426992.15409366	402820.7067573282	0	0.05626840321094686	0.2645023540983596	False	0.008203125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P12008	28197801.188307747	26312361.18003554	26194732.89345487	29611065.13770907	28144175.106839165	29629918.724959243	0	0.056402817362905415	-0.11473209615318301	False	0.0082275390625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6T9	34066281.93082502	40301576.353885375	40775042.05669358	50204651.61965482	44210308.775832936	44240738.34464991	0	0.05644555677476931	-0.268081454311166	False	0.008251953125000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37690	10138938.551310183	10285837.411275929	9497896.918880433	10652385.645616325	11280394.39277434	12036363.341526376	0	0.056633528261219396	-0.1829857857946927	False	0.0082763671875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE39	15743515.062411766	15805637.31278314	18879613.246136624	13607096.704310784	12405265.402764069	13554456.404343665	0	0.058481238674931955	0.3499558461575004	False	0.00830078125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P02918	48626351.76319606	50789856.283649325	52255650.588766605	59526816.00652679	53473929.62569477	60088691.83093855	0	0.05848447980480683	-0.1905642577956259	False	0.0083251953125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77182	12844657.085065529	12191724.026569525	11546923.377106572	11232064.82687308	9787976.887536518	10957066.258558707	0	0.058746403300589396	0.19414592982102133	False	0.008349609375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76273	8131681.142375881	8210825.2986647	9018955.564121231	9661130.775689188	10218582.54334697	9026124.195522737	0	0.05927271504289157	-0.18872295893270571	False	0.008374023437500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6F3	134574645.6068324	133779530.10488324	130547683.96534106	129873974.86692429	127962378.61441389	128561842.71143287	0	0.059280904190964025	0.04594548995878229	False	0.0083984375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07648	3114856.844850464	3342774.369815621	2911183.997441501	3370321.8802072066	3764268.062322333	3557058.275077136	0	0.05974747636118259	-0.19054575498267848	False	0.0084228515625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76578	17026763.327213496	17111330.808838397	14859245.582159566	13188140.222684575	14890508.886952717	13600262.005059052	0	0.060151080849046454	0.2333858341954293	False	0.008447265625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69801	15470349.899310429	16543818.00000002	14824487.166318815	16684799.747078348	18785187.33317617	19373476.64940519	0	0.06113185311903141	-0.22762003918178877	False	0.0084716796875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6L9	44548471.48995584	45477233.95979738	45303713.49520792	43016429.46861243	41454561.29142418	39315134.46477858	0	0.06125187960496083	0.12862588077545017	False	0.008496093750000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P31142	195029701.65887332	190104855.54937	198701188.18824968	185198603.2571766	187634339.0561709	185090641.5058631	0	0.06187382770682367	0.06549500627803122	False	0.0085205078125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE22	16032533.03726182	16770428.039699905	16024305.92142122	15415502.418332327	15495053.52641718	15272795.636750787	0	0.06221760901631268	0.08031415344291572	False	0.008544921875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P45795	4076715.0150282905	3704462.25	3391696.7098456617	2891397.0572941243	3103133.3646055846	3227983.752165128	0	0.062272161829203705	0.2767683286595936	False	0.0085693359375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P32662	25918677.48782961	27941264.959209356	26054005.75589902	28887963.862901136	28625618.92063856	29283953.94423732	0	0.0623203217850764	-0.11920676673305403	False	0.00859375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6D3	106451595.23948084	108957587.22349004	112145339.66904064	113986197.76422216	112849733.66416425	117487716.98545362	0	0.062396776437582166	-0.07203020348846183	False	0.008618164062500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACZ4	85809085.90747884	85403310.92712374	83176591.60541882	81620927.54991984	78154486.3996146	74792438.24101038	0	0.06240757015368245	0.11703091922852082	False	0.008642578125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P09147	175429714.46189487	161542713.95867705	176256649.99634835	154657027.4641188	158078594.73058924	151894070.5934109	0	0.06260015021131761	0.14352155816409456	False	0.0086669921875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AAB8	27162552.729208484	25223881.310089312	25813337.88380189	27450198.949812807	28257108.703796253	28189431.980347235	0	0.06269950183041964	-0.10145034645473347	False	0.00869140625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8R0	290365288.0746688	301931840.75152963	300395666.2623207	310028039.94699234	326200288.45321816	309605338.0936028	0	0.06280619412098591	-0.08342271273977298	False	0.0087158203125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6R3	87701824.63930498	78596529.69218227	83349022.0737329	69060487.72317281	76991450.10668363	62143588.05141557	0	0.06345188919424073	0.2619526796979738	False	0.008740234375000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFN2	1697750.708309817	1717922.8473330468	1802984.5141794265	1878249.957312376	2174887.762509584	2030283.5028201856	0	0.06364702173336431	-0.22120402277521184	False	0.0087646484375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6A0	12872215.693024885	12043708.233911784	11382373.51736398	13002758.56660221	14048550.016953891	13433450.62695852	0	0.0638803738397552	-0.15747701606461914	False	0.0087890625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69829	29457332.316947456	31595422.15742424	28296606.558534432	32056968.971293643	35924528.95053755	33019004.726761784	0	0.06405559859828426	-0.1768331556239796	False	0.0088134765625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P09373	24768332139.261173	24957345347.12152	24910827942.780167	24387851783.20662	24725181657.69215	24582891671.236526	0	0.06425228843814647	0.01829658884089787	False	0.008837890625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGJ9	543922311.6397847	534587384.935118	550776465.7826408	529153822.1669443	522098336.4500508	532855251.3130176	0	0.064596431962648	0.04056985599645867	False	0.008862304687500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AA57	4998654.635445838	6767436.56588009	4392804.723836485	141570.8865724902	164410.9426536909	3891333.9554877807	2	0.0646737974677406	1.9447897142224277	False	0.00888671875	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07017	89154737.61724095	87176097.20322861	84844582.58395031	96621222.22433406	90661942.45797507	91646758.82534613	0	0.06470358292047	-0.09488360191393312	False	0.0089111328125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06968	195512660.7620674	202126785.33560896	198087832.92793763	194166978.3024906	193188277.1009362	188318537.590664	0	0.06484459479681255	0.04940048681132434	False	0.008935546875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P24203	29446819.772120982	28313651.482272662	28385820.874543156	33679798.83314661	33626483.53048687	30286944.659482136	0	0.06485679008660095	-0.17999232618702177	False	0.0089599609375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9L5	74078763.90370311	72141446.2575042	72160688.6107912	77452763.860192	77901890.60080878	74198768.97383378	0	0.06530559869890443	-0.07198327491022777	False	0.008984375000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AD24	22359839.87950654	19901270.8554218	22620715.17743128	31171353.791334998	25112645.298900995	26388875.97697948	0	0.06617212911889175	-0.34959963881550926	False	0.0090087890625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACI6	3028723.436195764	3320596.8531335997	3189643.025328122	1982624.83288706	2671178.11735704	2647462.7226243736	0	0.06628700829809014	0.38568590748944426	False	0.009033203125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6K1	3583920.6266251337	160710.31249999988	2651629.146092071	4107316.232915428	5981916.118502691	5998243.370201415	1	0.06644698856428341	-1.330637463107623	False	0.0090576171875	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P00509	952215407.832828	978118417.171906	975917762.6540992	990997567.9421096	990140883.3871228	1003953064.7164702	0	0.06660947773561257	-0.038615562643075155	False	0.00908203125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69905ups|HBA_HUMAN_UPS	77362.52583292259	3886956.343589669	9352796.999493895	14505378.185365446	12672665.501904404	14388727.743094454	1	0.06671345944664464	-1.642149028383027	False	0.009106445312500001	False	True	Human	True	False	False	False	diann231	directlfq	min	1.160964047443681
P60546	220759080.9117633	231242638.906988	229216307.902093	218401744.4843493	214022152.2450713	217731999.59509975	0	0.06750521075079453	0.06733092158103347	False	0.009130859375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGM5	2404549.1485700426	2412809.1257801494	2123062.0619758544	1570059.6672799708	1993898.1202797133	2012083.8015340485	0	0.06753154173228809	0.31578171851187237	False	0.0091552734375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P29744	24304496.046397623	23868968.348035004	26250180.66264952	26654855.80832789	27947777.65144038	26719961.32874916	0	0.06757248718178974	-0.127895197225886	False	0.0091796875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7J7	3716139414.504189	3787099351.783624	3693539812.4789305	4028700825.890088	4066081234.759865	3827600174.3061295	0	0.06766051959861993	-0.09058881767637805	False	0.0092041015625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P24188	8063426.866752936	9427197.3990154	6870882.581096228	11287943.970098311	10123892.472620877	9900231.062119342	0	0.06774076488645561	-0.36211539946385596	False	0.009228515625000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P09831	143140429.77104777	138579279.46936494	138780831.959415	146063579.7898908	143739527.6815977	144964928.0822949	0	0.06776458343495617	-0.048138219044659494	False	0.0092529296875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGD7	246563866.09201896	233052153.7859326	240082994.06494892	251379378.5541735	248711747.0463631	262421716.5387772	0	0.06777279193170312	-0.08336795372200702	False	0.00927734375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37685	18969502.901912656	17382472.379614267	15028444.167969914	20929685.54656972	21473735.175774768	21184343.77549552	0	0.06826896710626708	-0.3075305222126736	False	0.0093017578125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0C0L9	21776325.274583697	20199544.000000022	21107491.599405747	22634107.561605383	22387552.710449982	24583407.67027623	0	0.06854874093354076	-0.1419328282461424	False	0.009326171875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P10903	9621902.918859908	9024419.988522494	10149128.19942776	8425673.70777258	8791652.687706018	8425182.294819113	0	0.06929117482976713	0.16730351091015433	False	0.009350585937500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77736	801428.7716368713	160710.31249999988	154134.99906173706	971775.19175915	1187926.5855303733	1103729.5466638887	2	0.06932836099876592	-1.5476983780793339	False	0.009375000000000001	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33355	19236084.91322073	16060625.36692951	16729087.087030608	19407547.838842303	21925298.809978023	19967257.464085866	0	0.06938170335630287	-0.23666235278684195	False	0.0093994140625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06974	34974098.60876864	35028578.71341732	35998464.26462235	32196220.1403571	34312684.80683762	33652470.38174895	0	0.06956741595780913	0.08175352472519251	False	0.009423828125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A953	893604550.8404229	898899890.8354442	894546062.2753811	990722559.5527354	935006513.1759613	944603534.0596532	0	0.06964710306104385	-0.09519448488404307	False	0.0094482421875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFM6	60385456.10746367	53277564.26909176	56426366.491561	48695962.12637679	52484286.84501771	49750298.568549626	0	0.06971061325730016	0.17240829420148682	False	0.009472656250000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABH9	346465954.3694026	351496261.2570174	355085365.5879342	343411645.8089826	341080037.9173554	344768768.27716273	0	0.06972226372203538	0.03296252588663997	False	0.009497070312500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9P0	2031168781.324389	2073472614.091153	2041715513.2950544	1969953304.7460248	1983463274.8306615	1879824097.200682	0	0.06976977568507112	0.07543394396074934	False	0.009521484375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P63224	394742450.5598264	403291623.6770152	397232031.91902417	418354042.6095508	405101938.7363773	423514851.12869024	0	0.06992364628873428	-0.061095873843898106	False	0.0095458984375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P25526	8013263.185168533	5565312.634729416	8298615.267813785	8718578.933973879	10382643.331415856	11117181.819124226	0	0.07060171025432688	-0.46599995406703587	False	0.0095703125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76015	39650507.747531295	39329691.607275926	41395798.08851968	45925942.09651332	42763099.50779768	42276264.184943855	0	0.07066231906078622	-0.12163692353978202	False	0.009594726562500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P26646	136323593.3295746	129614640.4623606	127461221.8540703	120305280.9143394	126063623.54978655	122429914.98016436	0	0.07135467013295162	0.09316092374664392	False	0.009619140625000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6Z6	13885985.736231435	12793861.220221704	14949248.580021236	16749874.916475983	16257535.972068932	14829335.241529422	0	0.07154591667345797	-0.2005270465272053	False	0.0096435546875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P36771	11790482.519871484	12921283.570555976	11880738.835091868	12827389.87001768	13521829.312133107	14228682.996545242	0	0.07158960914903344	-0.14914610350987234	False	0.00966796875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ADZ7	417032431.7078445	364846544.91722727	350217936.08282924	324527945.9612205	294104594.93980634	326273753.4665379	0	0.07183481799059196	0.2607542942145138	False	0.0096923828125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P04335	85330799.33434436	83661199.81574985	88255001.72008549	94329908.088134	88623147.45133142	90316201.47392663	0	0.07201189777887602	-0.08716890729817295	False	0.009716796875000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P21369	9046529.960400425	7210884.878481806	8321433.378619052	9529076.678942582	9870049.391640652	10245618.047018845	0	0.07204894419022026	-0.27035903240712095	False	0.009741210937500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07364	4156357.23707565	3157800.276676657	2642227.3061426096	5851745.739187942	4318157.480087419	4545262.870577971	0	0.0722604615731644	-0.5636099285598192	False	0.009765625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P64624	18219677.277721893	18388306.665928163	15815314.02136855	21885486.78940177	20700873.30635543	26621167.227539744	0	0.07256110170254054	-0.40072084353695736	False	0.0097900390625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A717	1466510559.7359335	1478096436.5397973	1462907991.0867589	1347577138.7307196	1387435863.8451197	1430317319.9038424	0	0.07265356837026288	0.08153456538371769	False	0.009814453125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P00370	81768052.80758551	82070021.41005	82099439.1610542	78145391.67910303	75646138.93267968	71290198.4694204	0	0.07352292848007093	0.12784285774539217	False	0.009838867187500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75937	42782595.92988603	43543787.82483974	41509911.41404483	37596211.52053867	36817288.64203359	30155105.244543705	0	0.07365087062194761	0.2898477263484676	False	0.009863281250000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69811	929304160.5893126	891632765.7417154	870771854.167051	840190012.3969401	850750892.9947993	834393366.2419755	0	0.07420613964701393	0.09204796519765085	False	0.0098876953125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P25736	74879606.63896446	72157015.72787677	69875990.1284889	69516606.23026398	60967812.29680305	63583329.825547874	0	0.0747508040373999	0.16055356170404322	False	0.009912109375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P24171	72954982.5310389	73055753.14312609	74268964.53786364	71830249.57076988	69947905.7298091	72204355.26089686	0	0.07502071981210176	0.04184366456717873	False	0.0099365234375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A799	12060783607.523829	11614688739.69309	11399751871.413574	12490389350.324436	12103665627.491505	12235371816.999672	0	0.0751468332928098	-0.07040661730732102	False	0.009960937500000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A917	804695486.1996961	772733026.1033067	772759833.7969723	754164571.3013092	757558715.7194299	717331063.1833194	0	0.07534271969163876	0.07634458651165593	False	0.009985351562500001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
