protein	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A847	75867060.57241014	74351409.83067459	71816335.82534176	69604200.6831139	68920122.42306119	71576136.87565902	0	0.05717102565609046	0.07970653094949852	False	0.007291151754819575	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76471	11645647.95437022	14054186.720204849	14603803.768202614	9565217.744295208	11572907.662292443	7781112.28583022	0	0.05799169043968833	0.47888056154136915	False	0.007315867523479981	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25535	42660561.69568197	40264488.414528616	39695841.23806464	36554792.05370051	35616114.906490944	39213995.10531423	0	0.058215683078757775	0.13865110458756852	False	0.007340583292140386	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18843	492781626.9458032	493502668.4942898	481295501.08097833	457527628.31489694	471466837.2353608	478094830.78419554	0	0.058700874831446336	0.060725061516907326	False	0.007365299060800791	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGJ5	565140506.233867	593417361.3632036	587029445.344246	610589245.3121811	617677087.8065338	605817282.9039345	0	0.05928957005327903	-0.07134689182048783	False	0.007390014829461197	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64599	82295497.05681206	76667973.88709249	79242192.27050254	87294406.50473225	88787645.21938224	82303193.76563154	0	0.05956852489545374	-0.11731597759159977	False	0.007414730598121601	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A817	253271944.3501688	262581068.9565256	259146908.8436229	270762621.5107702	280245469.1578856	265855030.7765797	0	0.059665832708074636	-0.07589818639755239	False	0.007439446366782007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A749	200333143.6574548	200925689.0023558	205994988.0584021	206956621.13525543	207836421.0140062	213155921.47490808	0	0.05966637717852598	-0.04834764721181805	False	0.007464162135442413	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15067	7968163.10581902	7347796.517948387	7627283.248097067	8456524.49969914	7997210.098092871	8292872.145148004	0	0.059738968428249876	-0.10916139534193846	False	0.0074888779041028175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09155	37475003.58988508	36964647.14934719	38514694.84192364	36410091.04420336	34239127.42840449	33432782.56907457	0	0.05994172605263838	0.11801917103133196	False	0.0075135936727632234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG30	850101106.9577187	868426315.8322374	832569166.0191264	907774674.4834702	876807100.165362	878650219.8347722	0	0.0605349498593812	-0.062060584538165334	False	0.0075383094414236285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J8	347593415.2300855	359621098.3697374	358826994.82757694	336938890.74609524	346909862.149725	343437329.2935344	0	0.06103783721221503	0.053425609040430616	False	0.007563025210084034	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A805	497953162.2749422	482476994.3439875	491368731.1131604	520898561.3616445	508977826.47532505	500651486.9197344	0	0.06118351619813354	-0.05644877074820079	False	0.00758774097874444	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68767	143829834.6605299	139763869.38415015	139017852.2679641	146747803.60074383	145406241.05830303	146482226.42302388	0	0.061292835959800916	-0.05369289590854971	False	0.007612456747404845	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69346	6862335.342385253	5258390.9741306165	5658918.047354428	7978689.59003595	7172438.663242085	7390294.16811283	0	0.0617417308744264	-0.3423520890818664	False	0.00763717251606525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Y1	111142554.17541696	116981156.90860996	117613277.34831102	124642799.78576636	121233671.82564096	120026249.72521988	0	0.06189874050841116	-0.08178518791823235	False	0.007661888284725655	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37747	13383189.916910889	13650732.60191563	13928012.68983456	15772914.752639072	15097530.539777745	14333625.843276843	0	0.06214831980218829	-0.14216883368976105	False	0.007686604053386061	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6F9	1474945794.5253756	1769898080.9336283	1561156954.8441875	1885577820.3812056	1956434252.9681892	1904522129.4564052	0	0.06269624080869748	-0.25785521557399976	False	0.007711319822046466	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10443	4407329.660966157	3781692.8636878342	4570865.891643454	5265159.9740763	4936171.276566163	4940066.391371338	0	0.06295145918628	-0.24688266793231475	False	0.007736035590706871	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9M8	2106797133.8491669	2068146723.285436	2203915542.22363	2246166784.5619392	2282514523.454801	2276227622.96255	0	0.06308203189952964	-0.09327737502266817	False	0.007760751359367277	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23367	2774304.8713214365	2342202.197534091	2279199.8079531603	1699404.4103699876	1891031.2065589929	2187852.568640257	0	0.06322972590395168	0.35604588728392267	False	0.007785467128027681	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46871	50935968.99976258	53765682.00463253	52052403.53303944	50360931.19438453	49968981.70384846	48342150.29721938	0	0.0635937206830096	0.07636918206771515	False	0.007810182896688087	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7R1	12016230819.282368	11844100328.624165	12345735802.101892	14053805895.878828	13642001578.718674	12671038474.152378	0	0.06381664911653302	-0.15693940071961926	False	0.007834898665348493	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24202	21659573.816281237	22141340.795963097	22987436.803022992	20790114.9491824	20777904.594592217	20984760.497634158	0	0.06401463004430805	0.09452249988382244	False	0.007859614434008897	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA25	1417710427.993926	1402237347.6371596	1382802377.0657306	1321377822.2400148	1366659976.9817166	1367576378.8489158	0	0.06409870381665532	0.051413281693429756	False	0.007884330202669303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00954	335560511.96197057	337835034.01404315	333234816.3746187	343806280.4542968	340347451.7602596	338380587.3136384	0	0.06432322631540781	-0.022615246752340886	False	0.007909045971329708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ4	45019064.51781876	51830954.94539878	44546487.23781718	57517462.61562663	54345215.56670424	52188079.84490523	0	0.06440950019055974	-0.21439578231025816	False	0.007933761739990114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8V2	3085990645.748209	3096589007.677801	3102902139.9773464	3266142212.917691	3222096824.38994	3154071712.646181	0	0.0645095929523224	-0.05440215644555719	False	0.00795847750865052	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADH5	11999320.194830412	11806435.423857354	12036486.318456614	11416808.861073133	10610704.983412478	11257260.633011736	0	0.06457627852762332	0.10679848774705192	False	0.007983193277310925	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q9JMR6	37942493.905389175	38364505.55532201	34512202.75560693	45010513.0593519	43610964.65536026	39177261.68913031	0	0.06457931234787727	-0.2056657194521479	False	0.00800790904597133	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABX8	30763840.65403688	33011198.97489193	32634221.703194547	34312888.431532145	39682644.43967421	38005153.0517586	0	0.0646070125738756	-0.2162639203921301	False	0.008032624814631736	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77330	562451058.7618209	613184631.7871919	573022121.4191791	725177141.317926	771757894.6091589	638904046.4269832	0	0.06470827495735348	-0.2885549545825333	False	0.00805734058329214	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7I4	181973920.74892852	184944254.57016465	177637607.40034196	199105139.547021	201520024.1870112	187140012.10903308	0	0.06482901962033923	-0.11016004210271368	False	0.008082056351952546	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39173	480850432.0508213	471509343.8022933	468356499.3989838	452720483.24524623	462006246.42562985	437646602.807751	0	0.06485274017855498	0.07112499627470255	False	0.008106772120612952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8N0	3681658.661675071	2815353.6888775826	3009758.488547737	3883835.701075339	3997055.7600515103	4235709.896648391	0	0.06485620066768474	-0.34995779748906647	False	0.008131487889273356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEN1	103804962.67877749	108583847.26985496	104369277.54524888	97672066.0054831	91803932.57022126	101137246.65579544	0	0.06490015468034532	0.12428099690538398	False	0.008156203657933762	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAV6	101918.42968750012	89800.96036732593	102607.82938710706	120292.31445352928	168131.91738597074	149061.10850124565	1	0.06508145801342907	-0.5718137054259638	False	0.008180919426594168	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACN4	44634265.27250041	46310074.213053234	48033034.28037848	49760651.20143636	52277539.016661264	48394091.439839184	0	0.06516141272340456	-0.11426416808737933	False	0.008205635195254574	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7W7	648231434.589742	680249411.1962723	625282085.960772	711398733.6849458	711503634.7673265	704170669.8492533	0	0.06529091315375712	-0.12261415034342853	False	0.008230350963914978	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAJ8	51730202.32298017	54066941.82717547	53056446.31319019	50809458.19168183	50321378.57820236	50516150.219290726	0	0.0653438620471332	0.0669808647682088	False	0.008255066732575382	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8F4	79603615.97041197	83023757.90665297	82756632.08287218	75075769.0837841	74646908.10731184	79814337.41270337	0	0.06543099326348463	0.0963143996907289	False	0.008279782501235788	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36659	37070736.82529428	36601596.99388436	36725314.67135515	37486751.64534557	38710554.19736476	39046541.01845265	0	0.06615657526540904	-0.061980281322396205	False	0.008304498269896194	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52108	44347702.05047797	42820458.47460393	42041242.92149346	40615109.18956286	41266477.151718445	38102731.80313085	0	0.06641767162908356	0.10686520952435781	False	0.0083292140385566	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA97	6147397.137565517	6636708.969187392	5545701.184251713	7192977.180909728	7317730.033841981	6898190.409668156	0	0.06758315651645785	-0.22401889285344542	False	0.008353929807217006	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62672	9917555.52903604	8137763.518780912	8503656.320022292	10926028.038857138	10759548.147964563	10709151.921248509	0	0.06776336967517814	-0.28655955988858306	False	0.008378645575877409	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A825	1030321885.6812248	981003663.3473848	1009177816.1700128	1067818685.2324789	1063826285.9331394	1029421412.3451452	0	0.06865711341107454	-0.0656223387574846	False	0.008403361344537815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46798	14836971.949031709	16903772.241322037	16900097.80875244	14205920.30303938	14409999.916506236	13446155.628458535	0	0.06925547708387651	0.20964815109654608	False	0.00842807711319822	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P34209	8043605.86347219	8146329.518097324	9046561.609622383	7612716.0418562	7675082.867074892	6865578.759739261	0	0.06933527552108629	0.1879849881199122	False	0.008452792881858627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6L2	549800310.6857344	561434660.4610918	550321566.4199898	529393346.5305254	545825895.7764686	523062814.2857122	0	0.06939441559443951	0.05601335412993319	False	0.008477508650519033	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31827	21113361.137404084	27423546.90445024	21475089.895293377	18106786.50950469	18663050.473799564	13891017.515745625	0	0.06947977373284887	0.46673076624143206	False	0.008502224419179437	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7G6	323383943.43180424	315081137.63996506	307781030.7481386	339937314.7735582	323311078.2144528	331601463.3656318	0	0.06989224583152855	-0.07226334224233534	False	0.008526940187839841	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7M6	1083335347.8449323	1069588168.1423836	1125593926.509915	1013678064.6132869	1060654457.4835328	1042005304.2700592	0	0.06999306863223488	0.07319193324093294	False	0.008551655956500247	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52697	753767772.6201138	769539167.3239053	797910261.7255492	708639248.9613544	703938139.7529792	754354191.1859096	0	0.07012240688454198	0.09922792375100117	False	0.008576371725160653	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8X0	200832734.8559772	197808746.1366542	198247074.73230925	204684505.1368585	200984781.1051793	201998146.04194728	0	0.07014604659058302	-0.02582038029175669	False	0.008601087493821059	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28248	90616760.60085748	85685225.00312084	97199489.84441154	103583925.03193386	99416014.51217286	102490496.83059075	0	0.0711147123882094	-0.15957860012240868	False	0.008625803262481463	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32664	7363478.072768828	7629732.961209086	8498627.082328686	6493824.263657312	6722835.404605722	7101291.9846427785	0	0.0712780521227515	0.20940463663057465	False	0.00865051903114187	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF70	5012872.199929098	4599028.2152987	4880476.935571806	5548349.677950578	5027627.82039072	5370225.601579252	0	0.07140540952684662	-0.13791867320365842	False	0.008675234799802273	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8K1	55986330.62480742	56581286.57477063	60152934.78922993	54243394.3669303	54657343.3053633	50863537.72662615	0	0.07172108492835594	0.11249491322014417	False	0.00869995056846268	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9R4	82586953.41201964	80324346.76559062	80817896.80609907	78873936.28155416	79963190.36967576	78579373.79021741	0	0.07174870186609461	0.03785888004104336	False	0.008724666337123085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77529	57295005.51674724	54421282.89569665	51773063.11841447	62990731.298583694	59390224.04710481	57544183.00281763	0	0.07229570553796048	-0.13820009521591622	False	0.00874938210578349	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76372	72319360.39333741	74515530.04398881	73592748.01935214	70426028.77354068	67471381.67002608	71492296.66397843	0	0.07251146126732029	0.07411460248188008	False	0.008774097874443896	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A917	715016732.5483211	714794071.9423106	690567339.3282274	766904982.0666604	768444675.299818	722530181.6558161	0	0.07317626251968773	-0.09064713512818715	False	0.008798813643104302	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17169	1533219209.4762409	1532318471.2636974	1517523865.06278	1572738191.246987	1539446688.8936276	1571771444.9219563	0	0.07336813796127277	-0.031415963927995595	False	0.008823529411764706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A784	92777115.92881276	93994547.015042	89230701.0223747	101827785.18473108	96967275.64714372	95297468.83831446	0	0.07353368933078497	-0.09158951460375733	False	0.008848245180425112	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37685	17235350.26467232	16158676.388219152	16118159.998626336	19377793.80189171	19401789.81290445	17248946.114854783	0	0.07370461491623476	-0.17837796888839477	False	0.008872960949085516	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A953	877203625.470956	882730684.4743268	816964193.9340166	968854789.8847	932448616.482871	893738725.9826993	0	0.07398789279661855	-0.11723431537002234	False	0.008897676717745922	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7W1	3764660433.8852615	3879456257.3331223	3760618998.588472	4424354523.095414	4178413287.205396	3995260582.3755674	0	0.07413411797402536	-0.14356495590729573	False	0.008922392486406328	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Q6	387128880.2179849	370402114.2771921	356625608.9505843	353761347.6171787	341438796.71399266	338864071.34442616	0	0.07444644735530537	0.10762624883114527	False	0.008947108255066734	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06983	205514740.682232	192192674.72296253	212992513.48084944	239431227.4858021	223614215.79376772	215267466.02411133	0	0.07475170573557323	-0.15148727252038405	False	0.00897182402372714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06959	2531988436.7048707	2573653919.6926265	2427048306.432445	2655581699.2185216	2670707322.037802	2641509248.9443493	0	0.07480157095083916	-0.08101583662845199	False	0.008996539792387542	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45530	8891464.930491615	10198814.774371184	8959465.198056856	10783864.871942708	10880555.104362205	10487403.67623664	0	0.07517479367051877	-0.19691291921444554	False	0.009021255561047948	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEM6	32565417.156492032	30804479.795329034	32231369.44814068	31102349.069935206	29186824.379417237	28894347.33694937	0	0.07527012175883283	0.10025257378180996	False	0.009045971329708354	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG96	7466688.931584144	7974500.650308072	8692126.375707991	8985705.028106472	9289420.674609944	9282491.042415297	0	0.07532460207959422	-0.19142496752906243	False	0.00907068709836876	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08506	191408639.70175985	190572941.06882223	195091730.0843268	181864138.4101616	189413504.49768397	186102973.9880817	0	0.07542453221215964	0.05009177605110915	False	0.009095402867029166	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09996	766918.820677388	798445.3303225883	605856.2566146931	932491.9779752292	931946.168463306	889727.2952107345	0	0.07552905159560774	-0.3431090381745994	False	0.00912011863568957	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Y6	3014969432.049371	2822136492.520237	2877070951.512889	2678018825.1991963	2729846898.973361	2792881588.2930303	0	0.0763376887162224	0.08760901195173033	False	0.009144834404349975	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD37	15344844.00475354	15674617.481488816	16460879.813516011	12849297.302835636	14859483.221386945	14368843.64797106	0	0.07700340418511871	0.174277057368242	False	0.00916955017301038	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37051	79163805.2288226	77945918.23538734	80604427.99098592	82232300.0811712	80440731.23360685	83589764.85050996	0	0.07705180934817396	-0.05097089951765981	False	0.009194265941670787	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52643	90099302.72930108	86727273.37617256	78859099.39524941	96667987.8414929	96983168.56162356	91899359.26023152	0	0.07721694474301732	-0.15937465240319285	False	0.009218981710331193	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG14	29546766.94077684	31430296.11021521	31392255.85640259	34747266.438396394	32140476.31825095	32733091.43345852	0	0.0773377910029942	-0.10903376137083143	False	0.009243697478991597	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23893	422413672.5005963	447867674.0704106	442494905.3559063	417504691.2889027	420192268.5780144	406167387.8186053	0	0.07757273261150831	0.07779188807941292	False	0.009268413247652003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6I6	6380269.536707883	7627257.126220113	7601605.30752387	8688244.90815697	8497640.634368502	8452849.773202993	0	0.07823278949764416	-0.24668397883851986	False	0.009293129016312407	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9L5	51279843.09684523	55017535.55387421	56924671.78602567	60471800.65811719	58845448.6106456	59505720.77740031	0	0.07867331165186248	-0.13169609354937936	False	0.009317844784972813	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACX5	10106306.999999996	9352496.832133064	8747515.49606978	11714136.919350049	10773807.04656226	10086646.47915739	0	0.07880382249408623	-0.20772862070497886	False	0.009342560553633219	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45748	49271956.43262588	47431282.4576578	49989666.17750622	45507607.240993135	45845202.95106792	47879772.72270384	0	0.0794306118073158	0.07530222833483564	False	0.009367276322293623	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA39	51021193.93721402	51110906.55791891	48088535.12213788	46095061.56034751	48561544.830175005	46668766.47536746	0	0.08032285925164045	0.08806250431079302	False	0.009391992090954029	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFH6	101918.42968750012	89800.96036732593	102607.82938710706	3780488.88067762	1765866.518429255	1638864.9802014933	3	0.08035675264807286	-4.609539532249222	False	0.009416707859614435	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY1	195049274.3267488	186986437.0751365	188038282.697052	194746300.9084296	198890423.50521407	198614997.3939971	0	0.08059100087459604	-0.05506129826980171	False	0.00944142362827484	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31806	1430458.1052500852	1388683.4138994971	1625818.552086176	1928376.1086966216	1600344.7189220318	1767520.5885005866	0	0.08080717304374087	-0.252798425858767	False	0.009466139396935245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75736	37961913.79001471	38467879.30456085	35804199.75083941	34304180.08680326	34805431.442515306	35992676.45831932	0	0.0810640234178662	0.09471562217956657	False	0.009490855165595651	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36929	1354835.6628286547	1350211.3635107416	1422710.3380402478	2461977.676986953	2011765.6821924231	1730848.471036638	0	0.08127771857605014	-0.5879781360917019	False	0.009515570934256055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16659	756065537.1576908	782516331.3029577	745764293.5682048	724925877.8630053	728094867.221072	724632514.6935824	0	0.08161922830686229	0.06900703137178814	False	0.009540286702916461	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Z1	134812984.3927304	134981172.39954835	135894871.49117208	126948969.46801986	120517340.18094076	130314384.2230184	0	0.08170138211395124	0.10282530986049568	False	0.009565002471576867	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21507	170867874.73619086	169851318.82028127	172353280.96081954	155091533.50382128	162597523.80747873	165738260.8060534	0	0.08196364795412893	0.08586362839385478	False	0.009589718240237272	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W0	26184858.26161698	26227725.54634928	24853030.698598582	24817332.220034067	24688376.98741601	23544638.67850815	0	0.08203579348897706	0.08093537126897293	False	0.009614434008897678	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J5	5031176.439319539	4776216.935044637	4781354.806140621	4973484.524678463	5304716.053699584	5211652.938492427	0	0.08305056783987876	-0.08646740607781793	False	0.009639149777558082	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8E7	903282326.7849072	920319348.4173584	907949563.548399	994102673.9135852	970855777.053014	932149534.693974	0	0.08305776390811916	-0.08489297452817664	False	0.009663865546218488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21889	605278073.6666903	605760676.0278186	592383896.7373769	656044886.7440618	641502219.3619709	614469276.7854267	0	0.08346599854436776	-0.08435734149165884	False	0.009688581314878894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACE0	466393067.9183589	473897327.4077808	468790144.809464	452323240.30253446	455700417.5125848	465903487.7025069	0	0.08367175161565961	0.036448570291070084	False	0.0097132970835393	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39838	9749758.941359077	9851170.882082062	10228555.302395333	10188868.434087751	10346289.617401712	10570512.074493589	0	0.0854111110430355	-0.06043851119663479	False	0.009738012852199706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04805	934469234.427601	924889838.160971	953258408.914671	913358128.063818	923830001.8042084	895407913.1126721	0	0.08589688017264581	0.04164115475919226	False	0.009762728620860108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFK0	221327685.86556777	214537491.1502336	214425857.15612084	232259306.5970217	224280794.17227936	221518269.5013808	0	0.08611845318296198	-0.06032393940325325	False	0.009787444389520514	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30847	664005.6478505611	765165.5788918518	699360.3605152821	933298.4923074634	949294.5528365657	760735.1017281163	0	0.08635159219710249	-0.3124970347355132	False	0.00981216015818092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFF2	7187412.299697653	6257299.963136499	6176262.908130738	5956671.158880034	5237876.606426836	5663840.899871125	0	0.08649419692097877	0.21893009668855942	False	0.009836875926841326	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22523	277624422.2492396	276771899.6360875	271815600.91825384	281683113.01363033	277815491.87764925	283126521.959699	0	0.08660693289008492	-0.02837905789221548	False	0.009861591695501732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P56262	10057763.93105703	9467693.963218397	9529250.70041047	12584638.38959419	11309874.018886346	10513031.578194266	0	0.08680643586769494	-0.2439529308895176	False	0.009886307464162136	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24216	28714932.80469038	26329708.758296087	27498365.1227754	31297681.754458617	29993319.47614312	28488802.708083022	0	0.08782888446723368	-0.12124495523587776	False	0.00991102323282254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64636	10298864.153904	13478158.80808009	13939010.740603536	15277312.065218415	17245690.24444375	14869358.610649657	0	0.0878962554179306	-0.3294765655948845	False	0.009935739001482946	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39315	23512072.015613984	23036759.51052774	23576442.05462768	24170708.84962092	24115468.143037125	23570098.956544846	0	0.08847027895273347	-0.035179673473459294	False	0.009960454770143352	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15005	2158580.551937703	2240367.3084595017	2356087.0818233523	1870128.3242672784	2174222.6177213504	1919795.3700093003	0	0.08872115953771989	0.17964758215135174	False	0.009985170538803758	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45470	3399662.4999999995	3090325.434382675	3245103.172550632	3105357.290647489	2986451.0015612417	2878406.642397636	0	0.08872612232184356	0.11805192677103186	False	0.010009886307464163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7R9	2387624000.8596983	2390854575.09343	2500321837.2698865	2551472401.802278	2538981008.487207	2518541143.257543	0	0.08873313947993597	-0.06400512390410122	False	0.010034602076124569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
