protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A805	383983410.9255599	418054400.54915774	419977623.75781566	436869815.49056304	443702313.5298577	423496855.6380215	0	0.12926843294029242	-0.09375768160132447	False	0.011553884711779448	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEY3	36738223.7792438	36308888.97186267	36765798.67195345	38994755.21500959	39048255.132804826	36912242.88836672	0	0.12959519806610892	-0.06602470455998508	False	0.011578947368421053	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06612	196220114.72337428	201301064.9067366	193353692.2560576	187051279.12810907	190288660.8393782	194925794.6407022	0	0.1297593246809826	0.04616742114358964	False	0.011604010025062658	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AB24	148401593.22440895	148408043.88703254	136420289.42542937	152566143.34545523	150459602.18595448	158300676.28034872	0	0.12981638663217884	-0.09065501859038362	False	0.011629072681704261	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21893	6534284.662025845	6235720.937528322	5741189.905271136	5568876.117307042	5557156.055190103	5688489.393530609	0	0.13012217252383398	0.13869034194666688	False	0.011654135338345865	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77488	51077686.77179366	44267291.86258343	47241136.624961086	52074805.05322025	54032961.15579695	50269447.98761146	0	0.13044017860137813	-0.13319681016563362	False	0.01167919799498747	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8E5	1669725.9495178445	1386702.8749999984	1601146.1264510597	1676127.644348822	1772003.4375279164	1805398.7584461933	0	0.1306915619426783	-0.17370810802583678	False	0.011704260651629073	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P15082	6348360.692040897	6496476.636283446	6738427.946795949	7298700.635977674	6646478.6223947415	6957158.70788639	0	0.13149359343256703	-0.09404298238497184	False	0.011729323308270678	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P13001	5601307.09374215	4549385.537073758	3774400.055861175	3401842.24527198	2919087.3201511567	3917978.5756584457	0	0.13159168572860686	0.443625053194007	False	0.011754385964912283	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00547	5517415.596748337	5677228.800676777	4863496.463993959	5782768.149166306	5978921.413739057	6056461.520677587	0	0.1319229719474597	-0.1500427682351987	False	0.011779448621553884	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P60422	3904582300.488541	4032487779.582258	4021485615.5390406	4020170316.927917	4192919244.87833	4114331904.690002	0	0.13232312518895997	-0.043827904606322264	False	0.01180451127819549	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37025	581738.8345029535	440807.9002470503	468885.7274126704	723283.6797303881	560849.0722352222	585212.5282817375	0	0.1325963989921476	-0.32583442053139816	False	0.011829573934837093	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6A0	14161814.352085004	12671812.402769702	11493710.290534206	11820216.64531595	10550423.801415453	10606693.38286056	0	0.1327226287151079	0.21689900059814524	False	0.011854636591478698	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P33643	44503553.05955122	48423398.44063772	48701218.67438599	51020203.04904947	49981299.93631885	50362719.82263099	0	0.13295255134176387	-0.09591599374035036	False	0.011879699248120303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AG71	133899.59386150897	4673864.930575021	142127.12958748278	5130975.965536481	4778633.606909016	5901142.880048721	2	0.1331759603392316	-1.6754371767605625	False	0.011904761904761904	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P33644	1018456.588277428	148916.62499999997	1082836.1664699607	1600083.5220092193	1369642.8997515144	1439145.5998209442	1	0.13332390925841084	-0.9703503507399811	False	0.011929824561403509	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77561	5557896.236666652	5441031.688489572	5416954.473220482	5403778.904214568	5326653.541442744	5384656.128928111	0	0.13343175798368678	0.026680182768281418	False	0.011954887218045114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9H5	8169852.516477592	8505182.899396209	7667355.387647677	8577904.995924748	8490029.434876382	8963836.679664202	0	0.13377964011576632	-0.09680260076626405	False	0.011979949874686717	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P17952	44835939.545572266	44799841.29472641	46456269.56255244	49937947.23313471	45814492.81452939	48844282.07212648	0	0.1343645299057251	-0.08745205143080925	False	0.012005012531328322	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39393	8424284.145771004	7153250.538006284	7544414.000952061	8444266.67528681	8969752.758690566	8297059.072702139	0	0.13440528579640695	-0.15312713716315243	False	0.012030075187969926	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFU4	3653839.982793268	4593126.900291713	3890543.865324847	3761654.374472386	3163041.1076939194	3237147.4245634424	0	0.1345029745366895	0.25631050662038074	False	0.012055137844611529	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P15639	114423781.3565346	120189058.00791007	120516516.91330796	113967830.07679942	111450939.92606962	115905333.22169632	0	0.13466312027292712	0.057202327103540056	False	0.012080200501253134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P62617	20156936.968163684	17825054.16342796	17025512.932546202	16887625.463003438	16283261.460466435	15375860.294119556	0	0.13468061132458742	0.18025380911104102	False	0.012105263157894739	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0C0K3	23807363.32896268	20530132.23183852	20224578.80994581	17462675.691515815	19656485.354467846	19495243.963715844	0	0.13478442934364826	0.18951775283442648	False	0.012130325814536342	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24203	28277030.22549815	24345976.42775456	25373270.58214925	24331753.97959033	23205408.3352741	22377103.63944922	0	0.13501818007757577	0.1578183992455053	False	0.012155388471177945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P17993	73222111.01658145	69066615.39255983	71515212.47086906	73812397.00068039	74225415.1440415	74455418.96657139	0	0.13512925010873283	-0.0574730139118507	False	0.012180451127819548	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P36879	21472730.21902398	23025585.2277875	24198945.721760727	20968525.21549577	21731323.37536573	20573780.6907163	0	0.13558454191528332	0.11864823355964055	False	0.012205513784461153	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6X7	468075659.6216094	406635202.98601866	393593796.3024223	366421832.6036801	370845266.8095383	364482924.128738	0	0.13591567763567308	0.2031044088114485	False	0.012230576441102758	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEM9	378049134.7936361	385012732.0601521	377433826.2448715	372097107.1326979	378406496.9413908	371766016.6939092	0	0.13606688515674945	0.023241679274852444	False	0.012255639097744362	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7V8	5008748743.170666	5347734311.938118	5311737799.435885	4690462482.975958	5056726961.378109	5028835500.375865	0	0.13610972640853455	0.08458316236383409	False	0.012280701754385965	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFP4	12239206.764579156	12560522.695974266	13632107.555711787	13515154.177776951	13486026.122476593	14383701.347059686	0	0.13625226858881184	-0.10680189367897695	False	0.01230576441102757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37657	11563891.263365086	10949832.672836997	9868739.16918386	8547572.13384652	9426726.950343724	10375863.134018674	0	0.13725163743964355	0.19185573522219126	False	0.012330827067669173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P46125	1417934.0783158797	1379810.2818304845	1333043.350099225	1308208.7278270563	1352627.012244332	1243266.8154967085	0	0.13739521511955866	0.08142596793301149	False	0.012355889724310778	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEC5	37133477.13075829	44411323.02551424	41841310.796644665	121461.50626799196	36680910.16384542	129970.63810743076	2	0.13788782333584226	1.7402233370282887	False	0.012380952380952383	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75969	774546.6541336561	716998.0625	639883.844102254	121461.50626799196	651066.0691432469	129970.63810743076	2	0.13840632349427062	1.2398247198627599	False	0.012406015037593985	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFL6	13230041.265120042	13756598.551058756	14606405.970267655	11631951.154177288	13513299.629972797	12632341.855535526	0	0.13898752189591682	0.13881156534814404	False	0.01243107769423559	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AA91	11218692.156116163	11041719.496919084	10489478.842189085	10815506.433311785	9917263.64526853	9786637.392229108	0	0.1395791325515467	0.10176313000279266	False	0.012456140350877193	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8V6	128473859.5212355	127471319.65303352	126063952.11346644	124321529.49157776	117941794.908497	124733755.33728094	0	0.14074748169762485	0.05783854055223901	False	0.012481203007518798	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00968	208137888.3200963	203792432.8761693	194335210.00162688	207854512.894744	214676435.9909809	211085322.61258537	0	0.14097688948054043	-0.06365958347676756	False	0.012506265664160403	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9W0	9426834.703686034	10669976.733424067	11507599.584619962	8992841.45284694	9048724.367190594	9337417.406325713	0	0.14124595791810507	0.2070570589249659	False	0.012531328320802004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P63177	85438980.62684493	83793411.34959917	82227646.94336604	81494297.8953957	81337358.25830416	75579475.70733114	0	0.14128251577783796	0.07687755109718271	False	0.01255639097744361	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8A4	23305079.134634186	23671808.6836783	22057543.310430136	22224630.954320468	21684529.259118818	21810121.084477343	0	0.14167125139662537	0.07099938670158339	False	0.012581453634085214	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAJ3	33490191.00628765	32441394.96780749	33001968.416080683	35659686.67276525	38625763.84645743	33994624.552074075	0	0.14230038539448855	-0.1302359781012244	False	0.012606516290726818	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9D2	60884861.30780399	58925325.18049028	55247142.32558886	50173876.87516409	52082957.91623883	57499110.80443855	0	0.1423059600418003	0.13195783719767948	False	0.012631578947368423	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07364	133899.59386150897	2273175.917574695	142127.12958748278	2226926.652804823	3057328.0653057187	1997041.499780247	2	0.14375272079214416	-1.5141492416392932	False	0.012656641604010026	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7E5	734328217.5987954	763321346.8343892	739757947.180061	715622288.4034109	724545954.9355946	736686361.1353841	0	0.14396174322547467	0.03958299560645259	False	0.012681704260651629	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEU0	90336145.12227143	89339535.27845325	92404488.85759716	89434827.91317813	88067495.70022182	84278757.02131654	0	0.14397701625528828	0.05567097362572663	False	0.012706766917293234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P30130	18742563.22877837	18392631.56919744	17651394.4280224	17614730.917466063	17878108.467838336	16768684.690926874	0	0.14411639632604742	0.06807359268831252	False	0.012731829573934839	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P02930	843062413.829069	872015603.9359108	894903019.5782794	905802273.721257	902168619.466148	906679446.3395494	0	0.14439921254234342	-0.05672705867439517	False	0.012756892230576442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9U1	2166440.5979298586	2244777.370989414	1825112.9624470728	2431697.9719861723	2380687.0094021163	2289918.1590729174	0	0.14451704317046957	-0.18758945198731805	False	0.012781954887218045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P61316	217021187.42734236	222791067.29277745	226176100.0437608	231071723.7697916	227651777.25798663	225209559.88739905	0	0.1446970443297322	-0.03835817900170218	False	0.012807017543859649	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75937	34864094.486706674	37571747.20415917	39631024.44132613	41055570.76699279	40827696.56132506	39373663.19223721	0	0.14486672523409155	-0.11370741617280804	False	0.012832080200501254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEM6	35734234.55910705	30818576.7188467	34069586.49478974	31735840.612317026	30491358.18366482	28779632.18538468	0	0.14500124972719822	0.14490473040774954	False	0.012857142857142859	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00892	494480.5971160849	493656.0312500001	515610.2980758808	581911.6658798625	519852.2917001538	640858.8562896071	0	0.14528702767447818	-0.21269854706937694	False	0.012882205513784462	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00963	382662974.9684647	409928022.220468	397789940.2970657	375406700.070757	377823158.4688833	384480633.4002385	0	0.14530771416256544	0.06528984048139186	False	0.012907268170426065	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P60757	27855448.365869302	25828656.370722543	24659807.454768304	25528330.645551067	23302820.91316593	22257665.85849464	0	0.1460178257487983	0.14019853725232476	False	0.01293233082706767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAJ5	35888175.05209913	36912400.37163454	35694923.43673383	38335676.411472216	37743307.25898754	42476965.86449663	0	0.14611619270911838	-0.12793287291175764	False	0.012957393483709273	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24205	13561551.97637307	12775704.166668948	12266859.308135502	12415077.345401123	11836646.265402904	11872764.553832237	0	0.14623001485948983	0.09577750970692238	False	0.012982456140350878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AE06	616462373.5404161	608112828.9638162	611344643.6406624	613174501.862635	620748139.3949025	623558332.636337	0	0.1462708194387041	-0.016844359418449247	False	0.013007518796992483	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P23871	30322831.096515864	30220752.487598725	29909128.326032337	29804781.898168217	27278405.400164448	28364291.33907417	0	0.14661567536196307	0.08212583584181729	False	0.013032581453634085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AG55	4402291575.316514	4800414958.284834	4526083742.7219	4770047342.371069	4893603445.769137	4850571193.992236	0	0.1467716491798762	-0.08026273323723221	False	0.01305764411027569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A731	49674735.3025638	50911171.97005223	53964021.3709312	54051831.14586904	53039608.56602689	56065644.5562089	0	0.14711902900709606	-0.07818864240098158	False	0.013082706766917295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7I4	212537744.6891146	208911371.45402107	199504474.16279623	218856067.78195384	212750762.79874387	214702359.14958987	0	0.14860876647249233	-0.05773905880562172	False	0.013107769423558898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFF2	8491006.160043988	8517356.25189602	8183500.467415198	6254740.454294595	6631518.035099439	8225228.736279612	0	0.1493079936563481	0.25492959518246155	False	0.013132832080200503	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64506	2046535.9891517744	1930025.2499999977	1826122.1947775937	2276281.902213654	2059437.8982040165	2019047.2398374437	0	0.14949006369697357	-0.13111901372282977	False	0.013157894736842105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0C0V0	381701936.6873895	401177206.2624592	394765560.6373867	401349533.41222346	413213155.5611177	401304628.943331	0	0.15028950185464202	-0.04608146011865375	False	0.01318295739348371	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P15254	68397181.6071859	67636809.64068721	69670379.07357547	71673194.82438806	69575707.18233436	69461819.78290574	0	0.15045402089323626	-0.03469128084544155	False	0.013208020050125314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06959	2451270348.911194	2512062019.641503	2497288905.347908	2566801096.247063	2670680773.452836	2516269627.770028	0	0.15281011128727423	-0.055598724315322576	False	0.013233082706766918	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52119	51913564.7197705	57141254.39775891	56487070.619418144	51409856.50004023	51350524.49558492	51703098.922401175	0	0.15323667249324194	0.09993055221795293	False	0.013258145363408523	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P68187	35177243.026335075	36135580.84929423	33762321.92060259	34029436.67003246	32932306.264783647	33688074.29358483	0	0.15325685763066296	0.06207690584314859	False	0.013283208020050126	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8F0	790968650.1373899	797749762.1213143	800436270.2742066	807436909.8574333	797601549.2267975	806143683.9193164	0	0.15427504981881524	-0.013240375495570141	False	0.01330827067669173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8R0	276830897.7381398	292429249.7531586	278541668.20194304	286340204.8221919	298743246.9847339	295799883.934836	0	0.1549783904276644	-0.05522390501107155	False	0.013333333333333334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADG7	991412196.5259548	963877823.8438812	1010087517.15241	1003595097.3388604	1015178071.0736068	1034101793.8878794	0	0.1550761637514261	-0.0419527083563189	False	0.01335839598997494	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A917	772698869.8097032	741121096.5690264	759312404.796431	750467384.0864234	735977528.0093678	721640204.6586918	0	0.15511917584574467	0.041885913109249204	False	0.013383458646616542	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09394	139491301.56663632	141839047.7533614	146105482.48972103	145047332.81658977	148922732.55359632	145904327.2440384	0	0.15618061220920743	-0.041383763146088534	False	0.013408521303258146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76010	1425533.460617114	1919818.2467357728	1544640.216311127	121461.50626799196	150984.4671818267	1561858.2716121117	2	0.15635870324963075	1.4145991324487568	False	0.013433583959899749	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6R3	52790864.81413667	57607794.474787205	59259702.262139566	46900394.33511613	56025323.01382674	48118031.07167093	0	0.15678678652588313	0.16766606119205638	False	0.013458646616541354	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACR9	207088129.35646832	216791709.29791525	227836086.4501525	227674611.24220535	224404407.84556937	243510408.48650345	0	0.15705197469307206	-0.09399275637201011	False	0.013483709273182959	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08373	19361910.507575955	18748604.66973411	20553281.2574698	18611960.985549323	14893044.688726474	17923130.1643423	0	0.1570663120473389	0.18991257831471958	False	0.013508771929824562	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69829	27304397.2211178	28850324.61311265	26825231.903806627	30008163.62556521	29207253.499265715	28081837.940031998	0	0.1577514359243626	-0.07317343822576834	False	0.013533834586466165	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08191	22960736.347030755	21015029.28153705	16701666.740100512	16911408.77732851	16163430.067789713	15585465.152877858	0	0.15784912867240028	0.3184147043451758	False	0.01355889724310777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEU7	768901856.7082207	819286021.423769	756749787.0075686	808179429.0297668	820990804.2544932	836497500.9905982	0	0.15859370133864248	-0.07242882726832112	False	0.013583959899749374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P36928	16843414.624286387	14661060.994915206	14935561.5322751	15950117.220993271	17880884.03278329	17273876.30752139	0	0.15870991769245898	-0.13809186536178844	False	0.013609022556390979	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08189	2629413.5808612006	1809411.2499999988	2273490.9442120907	2939041.837544564	2570765.5525220046	2697140.7444211203	0	0.1588381687840879	-0.29003524820437193	False	0.013634085213032584	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09996	133899.59386150897	964704.6249999997	142127.12958748278	1129790.5126931188	1191761.606473509	669744.5868298034	2	0.15914390163284267	-1.2695802509407992	False	0.013659147869674185	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27833	36580550.81154432	37812214.95085853	35704750.169413604	36431587.11533125	34743995.36920131	34345041.63995959	0	0.1598339324971359	0.06125691569627331	False	0.01368421052631579	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27848	28365571.427210048	24433629.62900706	31547981.40352238	22698264.224648397	25321383.86156625	23421246.761429247	0	0.1609703199728091	0.23958972606701923	False	0.013709273182957395	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACK5	3142249.020573358	3145663.490412295	2370509.282310007	3479146.307713137	3485651.631330602	3358673.857281334	0	0.16118439970748408	-0.25375224451144	False	0.013734335839598998	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77717	39875963.08576432	36761201.49826244	37280699.8986268	36512742.37553801	35874408.39537276	31410771.096903183	0	0.16152656817908967	0.1342164468727996	False	0.013759398496240603	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P16703	26228244.832677174	25128017.196060147	24810840.944753356	26478512.785136472	26265067.144163225	26169189.4011165	0	0.16182813029447687	-0.05109074629493465	False	0.013784461152882205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P26616	281752952.12486315	285902603.4186991	285361679.95768017	264879582.91632947	275456978.4015115	281643456.8789766	0	0.16183347231843806	0.053471568629581696	False	0.01380952380952381	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADQ7	40525034.61413788	40280487.784748994	43669120.377939984	43572884.04364092	42569655.064914055	45874051.81743904	0	0.1622157501081437	-0.08486737374959442	False	0.013834586466165415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AE39	14901220.753701491	14115584.175415613	13965161.029086944	16252775.697675653	16076294.825939458	14375403.741193134	0	0.16243619166357465	-0.11982929409764786	False	0.013859649122807018	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6V8	124180162.6699487	120982900.4776418	129676468.312841	120014826.13254714	112013215.80131008	122152830.54599604	0	0.16258628930579785	0.08178680951925398	False	0.013884711779448623	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77808	35221557.728636906	36593383.411951326	36400866.518548034	39812192.7108132	38892528.60359046	36217778.09951777	0	0.1629173890237184	-0.08675001834936152	False	0.013909774436090226	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75856	18951090.267544743	20006839.728792623	17540843.68771935	12490406.372167503	16526833.00620729	17695915.24967858	0	0.16300186321435392	0.27439067755070795	False	0.01393483709273183	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADS9	32475274.684419204	31431076.945719883	33370591.866862543	30502660.164780267	31539109.45382994	31676958.46472029	0	0.16316648917452992	0.05376052450554906	False	0.013959899749373434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P46118	1651055.312561107	2169529.607619636	1040548.8170663714	1558694.5787693202	150984.4671818267	129970.63810743076	2	0.16337021607699434	1.401861758703285	False	0.01398496240601504	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
Q46919	1555568.5532385232	1386692.6250000002	1103074.1674410598	1149291.5517462136	1068995.332856519	1001527.2473984594	0	0.1634891863012201	0.3292818932526592	False	0.014010025062656643	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9D8	1495820920.6479332	1531766577.865332	1490903654.2458758	1479518443.268867	1484959500.5162742	1473072246.0404458	0	0.16422979707084953	0.026077661051147904	False	0.014035087719298246	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9H1	10409942.122522244	11919387.55553625	13162764.64903494	12795586.760268264	13114095.84780058	14734126.16482709	0	0.16543577974735674	-0.19553789702371416	False	0.014060150375939849	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31550	29507218.22432621	29221682.888732467	29179437.13976534	27248542.380593825	29161804.42779745	26584636.651449397	0	0.1659941100807746	0.08297587690938368	False	0.014085213032581454	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6I3	57544749.10130336	51809522.86525908	50439848.65574873	48989627.081614256	47391247.740622975	49985758.0368589	0	0.16646278170777132	0.12662762699665972	False	0.014110275689223059	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADC6	3697646.602009053	4021247.847277251	3689245.189782607	5352395.7981970105	3992770.489957432	4522802.650809922	0	0.1667732492455855	-0.2816929643297371	False	0.014135338345864662	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9T4	120742915.58743514	117569594.86552428	117059550.3122907	116526499.37502035	114801716.29864864	116946980.26465625	0	0.16736430590387247	0.02910253336701461	False	0.014160401002506266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77754	4269101.473820006	3968316.279144949	959843.0504453324	1815334.062670133	798906.1581231514	129970.63810743076	1	0.16767585232379137	1.7448129118136648	False	0.01418546365914787	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACL0	28428790.14799932	29403257.001531377	27440268.98000632	27300565.51328377	25739684.991385035	27898303.428630702	0	0.16845367554773424	0.07525036928905364	False	0.014210526315789474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21866	9433918.828019949	7581964.760281108	4614447.208548226	7080731.241879418	150984.4671818267	129970.63810743076	2	0.16872630601589514	1.5549475403661608	False	0.014235588972431079	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21179	7340222.490267335	7614462.656923189	6995113.14105873	7288184.357336077	6570538.852842549	6512756.878018985	0	0.1690834146201304	0.10765687890691951	False	0.014260651629072684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06992	255968432.1990393	275484823.86251134	279876737.5057231	254876523.54887488	260698045.92657396	250987222.80706555	0	0.16914080965703496	0.08188673178449442	False	0.014285714285714285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABD8	451022120.25729954	437048678.0167884	450781424.7970486	466144595.4261458	473417757.176048	447215030.89436	0	0.16949556486201298	-0.050739482615534674	False	0.01431077694235589	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
