protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADX9	15393202.684615765	15595840.70513036	16547957.65915561	15637156.3342771	14170816.943914516	14249972.252640814	0	0.12851950481304458	0.10964866913216142	False	0.008811978399607266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABX8	34068136.660839826	32387823.07728913	31694381.52458918	32086259.12853429	26745625.25289645	27926159.157418493	0	0.12956179365411374	0.17799576437713066	False	0.008836524300441826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P35340	624840828.0922996	617697699.0065794	620727427.7117826	599142085.2646437	616479667.8186893	611351382.6505549	0	0.1295645281769463	0.028378192874285894	False	0.008861070201276387	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7D1	149534902.99219498	148236439.01725513	154103480.2750331	147678257.36708266	146099382.47037542	138912726.44156358	0	0.12983831127542478	0.0625881747279412	False	0.008885616102110949	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27434	198133537.80471423	201330293.6973184	206786427.82817537	190559950.6678256	200050758.8313509	194227609.48520896	0	0.12985117639082955	0.051875618617850505	False	0.00891016200294551	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A722	169711109.95442542	166961031.54870877	167598468.513049	167309205.54647782	164480608.28314266	162268566.653535	0	0.1306173451070658	0.029516616192030734	False	0.008934707903780068	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7K2	4677897542.008025	4944118376.328943	4890653861.900366	5051305004.252463	4975488854.512713	5395209739.497243	0	0.1310596256575262	-0.08767726477590108	False	0.008959253804614629	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39099	152624751.2023994	158168027.2251587	156891621.5357143	151433552.32244036	153543120.3245593	145452198.40302098	0	0.13142996907960156	0.054236004639946996	False	0.008983799705449191	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ6	546115458.4522177	553689604.895497	545389807.5153222	541521873.2689714	544530900.3003944	540667938.0833265	0	0.13201254208684207	0.01629190022978795	False	0.009008345606283752	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD49	288554931.6278907	277681736.8834314	274835860.2068484	268088922.43004495	275104882.4964802	253988979.61591104	0	0.13229450859930264	0.07731965966298641	False	0.009032891507118312	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28904	66453974.46143524	68397027.5606294	67087004.61988673	63547368.07114402	65697092.03309147	66503206.37536791	0	0.13292098052469692	0.04491735591114855	False	0.009057437407952871	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABD8	512935110.5443234	518687378.308285	514829092.1100267	481885387.3622177	493273055.2048521	431196077.2364879	0	0.13306154118554953	0.13700134275668385	False	0.009081983308787433	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFR2	9627128.427911287	9902502.473784912	10630205.692058004	11980536.017232968	12863719.528618554	10374973.237201435	0	0.13328489423088713	-0.22373470584720803	False	0.009106529209621994	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69913	255724888.0230517	264572269.0071901	240073266.4636284	248075062.60029775	228458973.2818104	229988482.46253487	0	0.13417349521350835	0.10596687286339176	False	0.009131075110456554	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P65292	2995262.053390404	3434207.499999996	4102162.0812394335	96725.3806491276	77458.68634030639	3174230.271526192	2	0.13560432575733594	1.6531790005691727	False	0.009155621011291115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE39	13745353.341932984	12668528.948665831	12494458.566836104	12740500.218799269	11557320.177586542	11358902.212916754	0	0.13684584342426345	0.12590535811582898	False	0.009180166912125675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A825	1101450894.2621684	1077360565.1364317	1095232994.626427	1010427035.6460408	1061439303.6400058	1071827326.7376044	0	0.13690126935205055	0.05861326791937757	False	0.009204712812960236	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76177	621005231.9507738	632442064.5539951	610518754.0397779	616156000.4715205	603448336.3363043	597184287.2816465	0	0.1369938104022632	0.036985005939982406	False	0.009229258713794796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACB4	22855096.163735688	22836740.78050887	22103392.875168838	25382291.177912664	24083517.2146438	23023763.35320005	0	0.13702603712328423	-0.09658969924095803	False	0.009253804614629357	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9C5	1576197198.832173	1608097102.3110962	1560091295.4162169	1524441938.6946218	1570323856.342486	1489356866.2433434	0	0.13801226076279607	0.049575620627549874	False	0.00927835051546392	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS8	4667078.966477629	3501597.2527265684	4167620.251136912	4726939.643603609	5074235.326728147	4874021.878694342	0	0.1380418139495214	-0.2504705132253068	False	0.009302896416298478	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFI5	7182807.00829288	7089433.024822012	7367208.016433865	6667817.040812633	6179733.804730481	7055240.039115011	0	0.13956203694562402	0.12069295326281258	False	0.009327442317133039	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q59385	17075119.032378998	18420746.12193468	17737749.908310946	16824344.784489773	16675613.146672085	17052924.54699651	0	0.139689111178917	0.07454418654063062	False	0.0093519882179676	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40719	2508066.423582884	2488893.916375989	2224403.474322232	2892566.2911549765	2453233.2365590683	2996958.019767536	0	0.14077638608785098	-0.20825299149001097	False	0.009376534118802161	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21829	48749609.21801029	48650805.85579677	51723607.29640264	46952281.05643328	46168125.3281447	48855366.48628528	0	0.14123639286715822	0.07086791455073306	False	0.009401080019636722	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37051	69877494.23170988	69878123.06442541	69850284.47228284	70371793.75533946	71110599.88651444	70163950.22855009	0	0.14133130190187665	-0.013976228041429421	False	0.009425625920471283	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGF2	23716300.825721912	24008074.670955792	24952418.62262017	32426948.553959936	25145584.57950421	30057289.35468008	0	0.14191358076272267	-0.2699271548547311	False	0.009450171821305841	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACF8	2473359558.9835205	2477102497.2135725	2365387143.986604	2316397840.102642	2409076343.3876486	2332404736.447425	0	0.1421375891007164	0.05179065701475456	False	0.009474717722140404	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C018	992852416.3644396	898612701.1390982	854302497.4646671	646252322.2691023	756065377.3508371	883333763.8544565	0	0.14275254320151476	0.26460410442468957	False	0.009499263622974964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13482	2023973.3888904392	2155894.6733459258	1811439.929671808	1696006.8787977677	1832362.322742883	1791565.4417459427	0	0.14299779869850526	0.17146247727810604	False	0.009523809523809525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFJ1	50466205.1426876	46591939.37659973	55431235.19380573	46159955.418937854	44666920.93184785	44137748.67074776	0	0.143492471261627	0.1761274496924655	False	0.009548355424644085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09029	5849283.5264439145	5794573.126968641	6687674.821000346	7231884.487638258	6364373.274210846	6824774.850933035	0	0.14417901813710413	-0.15572850133623806	False	0.009572901325478646	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75823	61700274.277252	65964715.17771381	60079818.33837479	63243946.43115206	71062728.73236844	71272468.06283692	0	0.1448192837038377	-0.1309208955365194	False	0.009597447226313206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24188	6951917.01639488	7609058.536761608	7239991.386752403	9543675.71283	7753013.357411014	8135178.522862131	0	0.14550645170987958	-0.22224528606839344	False	0.009621993127147767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A744	58631913.92281796	57381304.23921485	61460152.8827927	70575337.60231434	62563269.1081026	62287413.88270165	0	0.1456083113806146	-0.13902000014662572	False	0.009646539027982327	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADK0	266941825.71220496	245547590.0117039	255748941.76700932	239860488.49646363	246557298.2291176	240626772.159862	0	0.14578273496223534	0.07951021190086348	False	0.00967108492881689	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6E9	84924076.56911205	84493335.30170256	89327070.95056093	87827371.12080914	91120941.13181631	90100919.7662775	0	0.1462236890315019	-0.05634208821171991	False	0.009695630829651448	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31441	16395526.83212412	21668547.543032665	18566571.293769237	23745301.060678784	29401680.82612901	20584959.34769386	0	0.1462961329615456	-0.3807067624655044	False	0.009720176730486009	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17952	50104464.61381301	49142966.13547056	47944750.18145933	42337722.615525074	47848622.41778453	46222504.94278937	0	0.1472892352113329	0.10976378828829289	False	0.00974472263132057	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8N0	3647525.5622749687	2767909.969307768	3120091.5756786447	3968217.3952882914	3442213.2425745605	4853642.508849283	0	0.1477636086650243	-0.36305361129923513	False	0.009769268532155132	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09831	141019596.85925072	141202208.62976074	141035796.8596293	148876095.1192874	142024429.6416118	146092007.61679804	0	0.14789908494455875	-0.04607264484813249	False	0.009793814432989692	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEI4	65486749.01522575	67467453.0104898	67726214.45497753	62930394.657986246	63034187.5614576	66655957.70558938	0	0.1479426976668012	0.059138285380131	False	0.009818360333824251	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AET2	263626467.93249825	224628803.84695557	267203844.266093	287612308.106558	275674644.0544547	283530087.81565034	0	0.1480381835718398	-0.16469661840143904	False	0.009842906234658812	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75809	7856043.541780037	8541106.096445784	6750816.184638165	10004200.656123376	8699011.799499279	8342177.798160789	0	0.14814710566318204	-0.22449729599848153	False	0.009867452135493374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Y4	1834896.670040328	2411411.500000003	2318042.5759480637	2248314.0719446903	3056549.055304105	3110109.89166966	0	0.14828045641114856	-0.35830631891871034	False	0.009891998036327935	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33599	789954998.4797179	808059962.5873557	817302775.3375821	825817285.6664068	811442846.1165183	834878158.6805565	0	0.14857816085336611	-0.03354646041607604	False	0.009916543937162495	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04825	583169643.7678261	597714696.5768143	601821682.0278949	590726409.8595352	570705549.9696069	577605227.4170004	0	0.1489029087234575	0.03578003125851787	False	0.009941089837997054	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6I6	14380171.91421495	13328793.67858296	10694939.159463802	9600881.392233448	11433107.219806232	10234759.406054338	0	0.14936852662924863	0.2965315499708787	False	0.009965635738831616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32177	3343813.032381698	2423001.148154846	3164727.166030793	2381300.335196005	2287819.1296588904	2339227.053712224	0	0.14958745561877376	0.34983505875778337	False	0.009990181639666177	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8B2	7505322.787339552	7850275.174551327	8142697.371315456	8079276.7240259135	8346464.063262773	8270963.444395887	0	0.14989097054508208	-0.07176242608211802	False	0.010014727540500737	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACA1	18723400.2316546	17828201.54488905	18269873.1723862	18966254.424968764	18567503.62768941	18964226.230814923	0	0.15051989055554496	-0.043458252651675564	False	0.010039273441335298	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00926	5919439.797227503	6994194.267276942	5931235.580611638	5460864.408780954	5736320.527203672	5325830.521625426	0	0.15186147258222213	0.189694812271307	False	0.010063819342169858	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27303	37486992.68503344	39386738.11912525	39128627.34085535	40167805.65340426	40011137.50265434	39775433.08024391	0	0.15291391165178667	-0.04833165835646899	False	0.010088365243004419	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64599	87589662.3414426	80955366.06684999	79758599.0277746	77891321.80274616	75599197.51548408	79141488.40208067	0	0.15300096686185888	0.09405572766751262	False	0.01011291114383898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24252	52178165.87398499	47811439.61375181	51748649.23068293	53741612.16630347	52180871.07487053	54764930.150463015	0	0.1530786603629713	-0.08267207830139402	False	0.01013745704467354	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8C4	50426458.99032399	52352599.66295756	52108399.175504565	54148140.79730826	52325614.1913013	56859552.53219925	0	0.15363679630924612	-0.07659869536681	False	0.010162002945508102	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33920	108915399.51801038	105908580.52938454	104821856.35119958	114672884.85635568	108883023.33113278	108765290.53740624	0	0.1537719141631058	-0.056104023395728085	False	0.010186548846342661	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31467	6693181.167688203	7070248.682986846	7604337.308833329	6866037.570193498	6554170.559205637	5908155.531928109	0	0.15377369802562055	0.14471665619683874	False	0.010211094747177222	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37349	57735760.60342647	57972517.19501855	57659290.43024182	59840768.18520398	58170698.82257428	61186369.410547845	0	0.1542168803839344	-0.04771917915917173	False	0.010235640648011782	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB91	37533332.075103015	45105959.61815856	41519844.60515894	34079806.941478774	35639841.701772265	39710402.96744897	0	0.15430510154106264	0.18218144216787607	False	0.010260186548846344	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76291	40618003.2739272	42829963.92576319	38667626.37594004	46273776.48277944	42897410.01833452	42145898.81970571	0	0.15446021342888328	-0.1048071963764147	False	0.010284732449680905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37330	26600434.8513572	27376542.401259866	28273303.29837249	29026442.82357723	29521402.8364712	27633309.010769524	0	0.1546124514073321	-0.0673518282625835	False	0.010309278350515464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46919	1498797.625884557	1015065.75	1002094.7307836412	1699569.0440869287	1374093.3149905717	1493559.9991202804	0	0.15473892475930745	-0.3773991493858595	False	0.010333824251350024	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21599	1209091384.411107	1198018868.2877462	1202159801.1149049	1166359321.6027958	1199135657.94022	1182882751.2432084	0	0.15509584173849603	0.02454749787472829	False	0.010358370152184587	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAS7	27819146.19300083	31706602.875418093	29792964.76593981	30643570.87297068	33576786.21927797	32642221.296291977	0	0.15525417331566152	-0.11697692971668286	False	0.010382916053019147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15254	72804621.18158178	75492380.99498746	71336704.61851446	76755743.60653001	73998892.4024961	77201374.66859846	0	0.1558044303061546	-0.05365597108519175	False	0.010407461953853708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64624	19672805.54153305	22711243.84251848	20345567.13942184	23295265.2433823	22372122.069277912	27854637.37519548	0	0.1564414537486505	-0.2290297536202942	False	0.010432007854688266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8K1	59981078.63543436	66534660.61095885	60726297.78488224	56285409.94813947	57986647.0629332	59858771.17587753	0	0.15743029299121514	0.10473272465032354	False	0.010456553755522829	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09424	73812331.03666328	78409924.69671772	75046054.9654334	76554093.13154657	81442224.67432348	79571359.77058332	0	0.15783936028725562	-0.06394202760627732	False	0.01048109965635739	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64467	56127270.926584736	54481387.2301263	53212893.08366578	55649860.14497963	58914061.65975149	56165147.85778122	0	0.15801446729378982	-0.05958356325198164	False	0.01050564555719195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY1	194909769.70769036	186578312.5938117	186447420.25220895	184234292.75896448	185916794.90195805	175505439.06496012	0	0.15854493355031524	0.057733993138004105	False	0.01053019145802651	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64448	98320.21075109964	79799.03124999994	1679150.4068749077	1689349.5874420456	1870061.120465804	1782029.4071691514	2	0.15858605905441472	-1.5240454728305883	False	0.01055473735886107	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACK2	8147635.239850515	10205329.78199973	7492391.181686834	11152816.168228025	9749055.28369262	10082561.338124426	0	0.15961996284820248	-0.26163847235762083	False	0.010579283259695631	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10903	11669283.712840322	10669319.919438766	11184345.688017502	11687373.032238714	11722354.689778397	11952605.669579033	0	0.1597279472905874	-0.07706439273805124	False	0.010603829160530192	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39310	10019771.005449168	10434944.359560125	10196330.33223525	10585068.620584868	10594125.063270906	10286985.215759505	0	0.16075181265359945	-0.03786570134351135	False	0.010628375061364752	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45748	51862862.88772528	56618510.73385674	51889617.22206338	50588714.44421019	46163795.01026164	51702796.7532759	0	0.1617082449169401	0.11138453925411183	False	0.010652920962199315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37194	667207803.5200387	688380996.1740565	685770894.9450467	660879946.8604857	676175330.3118949	660352311.6871201	0	0.16215594965934427	0.03140165499354862	False	0.010677466863033874	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I5	86101808.79232958	79412947.57411951	85280165.10014454	92678240.8635643	87403821.88668028	85837933.32924335	0	0.16291083405867185	-0.08448413172305105	False	0.010702012763868434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P41407	19025369.251523755	18276151.287242096	18242884.400481995	21728351.814056557	18951645.37248613	19950338.82969509	0	0.16335217323932263	-0.12639822357647307	False	0.010726558664702995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00935	4702504.740616624	4432903.65074646	4331317.147851856	3998152.465633344	3952779.7593753706	4468206.002441625	0	0.16354714218598684	0.11683403187681123	False	0.010751104565537557	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64463	532719717.3606469	550077078.8988441	532422364.7805228	586816265.5092092	550425536.9236832	551660218.3042383	0	0.16451496379856825	-0.06435570435144039	False	0.010775650466372117	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24171	84749184.82493956	83889591.92188321	86924707.66017118	87388360.76648663	86273161.92778559	91194898.58534008	0	0.16519658796270562	-0.05152877141478972	False	0.010800196367206676	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37177	11021762.99023916	10078136.857489124	10779245.505656753	11489349.683970584	11110052.009069389	11023911.22861227	0	0.1652782196185222	-0.07684892833500026	False	0.010824742268041237	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39199	94566000.72778083	93583939.66472602	103713697.04407915	101223640.53616174	102868306.54554214	107880839.45058703	0	0.16615164769115004	-0.09612570765517987	False	0.010849288168875799	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77318	1212357.047611611	1246836.7598942935	1227936.38832954	1179405.999717352	77458.68634030639	81496.75549692198	2	0.1661713322777872	1.4620305734003067	False	0.01087383406971036	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23827	174722167.7062126	167681393.93254864	167250048.82533556	159934647.1659404	169083785.68495947	161821194.53885946	0	0.16618724560237164	0.05426531459257995	False	0.01089837997054492	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7A9	1154323140.2756824	1246114974.5181873	1246594808.8766377	1283634610.003351	1281293853.409717	1277800292.9689295	0	0.16695753082383147	-0.07540792194060274	False	0.010922925871379479	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60651	260518738.29762104	259272642.2635148	259733724.07116228	260264309.4464843	268284603.86637545	269990680.9084903	0	0.16709395046027598	-0.03476845726483006	False	0.010947471772214041	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A948	653523.8050767435	668844.3750000005	836018.7424482403	892233.1088405693	817996.7013439361	805742.9970986656	0	0.1671646234098209	-0.22116281734207988	False	0.010972017673048602	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30177	107754127.90062678	104562033.40259191	108506133.49386416	110064271.39474414	109852564.70134053	108285643.28176507	0	0.16784607628022533	-0.03281173560692545	False	0.010996563573883162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46893	18014565.079257112	17675018.659072682	18068449.8683967	16431899.523843946	15729140.515748696	17797846.501442958	0	0.1679402169938941	0.10573904409560969	False	0.011021109474717723	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21507	135828052.21479884	141961826.4922598	139915802.91974658	139938640.87708724	145002464.25767428	148259140.1746914	0	0.1680700700716645	-0.052547292753405174	False	0.011045655375552283	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37052	1700759.9941650445	1293211.6250000002	1485592.4993598915	950177.044873098	77458.68634030639	1269031.218120311	1	0.16883122938353207	0.96381669870906	False	0.011070201276386844	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02919	77167702.95102507	71362758.5186182	71577780.57287733	71736890.40643112	69615217.15363427	65696669.92950472	0	0.16927201413912288	0.08824248413938104	False	0.011094747177221405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24251	39618384.074600734	41931118.65948514	42862678.347799726	43356619.69311982	42745510.41918412	44169237.85591377	0	0.1693573066150773	-0.06639228693645431	False	0.011119293078055965	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEQ3	975034421.2425244	963500035.7790546	967668984.8422945	958940932.023978	905317000.2440282	857177646.9781855	0	0.16952510243940935	0.09476781338580793	False	0.011143838978890527	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABI4	19287574.920337196	18524614.00450439	19085675.41419509	18606850.52681598	17282976.76408034	18456430.04776023	0	0.16959754599691781	0.06619381734244191	False	0.011168384879725086	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A790	73993893.8875829	73540753.83611318	75399527.00949743	77848055.03981961	78090294.36100377	74342850.53850271	0	0.1696228468896533	-0.046778843181126614	False	0.011192930780559647	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACN4	44056472.5464915	40287718.91452172	43876978.0512156	41965922.4220944	39613843.75175989	38769368.21553029	0	0.17126035377209914	0.0914087075190607	False	0.011217476681394207	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05458	34626152.55905088	37592854.88402615	37039568.070507504	36121025.78352367	33267602.742615268	33357566.769682307	0	0.1719639293377775	0.08866154704606596	False	0.01124202258222877	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77804	695571831.6533344	680120540.287833	695341565.5836087	676795733.0905361	683968876.5284789	679509829.4779388	0	0.1724142024297639	0.02158797142210454	False	0.01126656848306333	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13035	119324185.60541114	123963080.14988296	129201506.74082702	116229328.94884329	121631622.85510623	117358951.3462538	0	0.1731250613440165	0.06848452183738098	False	0.011291114383897889	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21369	7627366.593396445	10058839.444961485	8714445.75220868	11562888.253096811	9054706.35041587	10872929.905451035	0	0.17404876667104843	-0.2543442394350246	False	0.01131566028473245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46829	214570169.3887805	213674015.3472198	214169357.22704408	235684672.98465136	218782590.9187688	220901257.82534155	0	0.174479552728864	-0.07217263336664842	False	0.011340206185567012	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADS6	170901357.4417403	173657992.32796863	166006706.705472	166195814.78789684	166621085.8194629	164293611.44616154	0	0.17453471646586402	0.03853101619609223	False	0.011364752086401572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACL2	10731559.268020436	10158784.555461004	12614888.787394254	12033205.507581338	12939733.850731283	12962920.648692124	0	0.17457727747109755	-0.17917582092957282	False	0.011389297987236133	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A698	107843686.7811043	105676805.2035733	102644368.81098722	102722852.21842016	101360205.70643713	103064181.44415264	0	0.1754282530163147	0.04174661609456238	False	0.011413843888070692	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27298	552295781.3759122	543746093.6499069	545105877.0322958	546532542.7259257	526369743.8168182	533003744.16591656	0	0.1760164323478329	0.03131765382234789	False	0.011438389788905254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33602	667676521.7601908	669305949.6852528	672457508.0824176	683924235.7166411	675141858.1696371	671811157.8876079	0	0.1768196264455933	-0.015309558540214239	False	0.011462935689739814	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69407	149646113.96663263	159167679.86457056	153043874.4149795	144664741.91701984	153309724.09965426	140597585.10333386	0	0.17773747448566182	0.07463444512368644	False	0.011487481590574375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62556	67121305.59504086	68556582.0378876	67680695.45829242	66632440.22359678	64153871.22091941	67133746.46978348	0	0.17789673553371402	0.03910805587650798	False	0.011512027491408935	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS5	12320063.768460397	10664428.742441816	10707209.109143116	10284771.68039488	10524723.197063388	9664557.129755072	0	0.17793621557730255	0.1448119525940052	False	0.011536573392243496	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37685	15478877.608576477	18123717.340827305	16903602.303604934	20138920.990039296	16876465.603633445	20209026.53260084	0	0.1783251495785313	-0.18017034059612336	False	0.011561119293078057	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
