protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P28631	624097.5539303061	734188.0890654216	875767.5972604486	879165.2096799762	939269.1916821696	994813.9690797818	0	0.10104341441310971	-0.33257336060701864	False	0.008843873517786562	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7X6	164712894.27211398	163376485.80451697	158538972.18030307	159416769.21010143	145929973.06189278	147954222.5314936	0	0.10175912731854986	0.10235114610799971	False	0.008868577075098813	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ABN9	31947256.11479532	32697870.44863484	34033408.93346916	34494400.43105042	34491358.73902392	34837362.365369685	0	0.1019480077320089	-0.07331955976346033	False	0.008893280632411068	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ADW3	391355619.28556377	401888045.2947258	401189264.7077956	410707536.5089744	416462592.4063901	401973633.9970404	0	0.10243285668964926	-0.04132782108892243	False	0.00891798418972332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P39342	23255212.216943625	21512500.98305217	19715070.49908377	19396226.06916528	18367252.419111207	18434060.361352723	0	0.10248055026207084	0.19840707631198945	False	0.008942687747035574	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ABS5	15203867.461616082	14592568.01737049	13593982.251476277	13522773.104894549	12982631.274080357	13106523.981829312	0	0.1026780126065631	0.13144154016411552	False	0.008967391304347826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P77748	15096165.027119745	15132826.382904513	14616893.22989662	13783279.18013592	14257052.413625471	14706832.90563718	0	0.10301178827335417	0.06914687334550494	False	0.00899209486166008	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P14081	33958574.84526354	36654526.37912106	36400518.9514372	32122989.80265281	33642412.55700297	34307315.09568303	0	0.10310294022282952	0.09674571768658122	False	0.009016798418972332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A951	9825803.06611867	9576493.76589723	9701952.73831764	10199977.153688006	11843435.66329661	12082002.516123649	0	0.1034338434159703	-0.22961678553701992	False	0.009041501976284585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ABD3	196154444.5603448	183944273.6224121	187841010.13380125	211582744.85848585	194873095.09363693	200761306.24806416	0	0.10348735671173148	-0.09647469502679754	False	0.00906620553359684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A6P9	9313938898.13951	9182635454.042637	9187096435.662004	9114016049.31144	9069594752.617275	8842366192.629208	0	0.10368617097806722	0.03468848091307653	False	0.009090909090909092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P07648	2934270.62667877	2931951.801676954	2608683.2916936902	2661959.7690719315	2550407.6541790213	2290010.966814454	0	0.10372734709145641	0.17584929030811655	False	0.009115612648221343	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P36553	1164831.836034341	185115.3906250002	150103.7020621763	1534778.301902423	1386483.38449958	1375335.8382062104	2	0.10390335124751707	-1.518183158831709	False	0.009140316205533596	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AF08	123884022.5978543	132156729.86369014	125588072.96680108	118485978.52964684	122378167.25058684	120998706.65111046	0	0.10426805866368487	0.0767271326985655	False	0.00916501976284585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7F3	42118517.51325084	45224292.65569656	41999350.385186486	44323291.93726142	50411618.46435527	48775456.51192112	0	0.10458643157115055	-0.14996234345619922	False	0.009189723320158103	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A6A8	1502724738.8642218	1564942799.7625153	1479324363.816862	1595867650.295344	1586032383.6224775	1574497432.9462352	0	0.10463635885646638	-0.06495684363340813	False	0.009214426877470356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P76055	21385417.98623897	22514900.605527487	18820613.87754072	24924164.30786657	23216574.27914613	23050308.318691257	0	0.10547479987638773	-0.18274880898231555	False	0.00923913043478261	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0C0L2	87197979.3287151	91320334.78154124	88730072.92180504	90648750.27466688	94582073.04091242	92380354.654287	0	0.10554391020447054	-0.05488441833324701	False	0.009263833992094862	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P39173	470323786.7507882	459004722.6351965	458630104.5947453	451261960.77908486	440650360.7241093	457077473.0577394	0	0.10573649282426613	0.041085116427423476	False	0.009288537549407115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8F0	854471816.2048547	869566098.3235718	850679975.3698552	847645715.0568696	819636497.739309	841090657.4475724	0	0.1059883547510799	0.037662544779715916	False	0.009313241106719368	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7D4	1256798778.324242	1291202363.5012386	1263754787.698043	1297131262.613681	1294495871.253581	1304565106.2665577	0	0.10604192848161931	-0.03160911746893224	False	0.009337944664031622	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75863	31369067.812500067	34222411.88731979	32787550.233845208	31875562.529041108	29799076.954129998	30049804.31664288	0	0.10619246682224426	0.10104457817574028	False	0.009362648221343873	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P46889	35214456.32337662	38252349.62795754	35916658.27026805	30431862.22054176	35497594.93358702	31601749.008612998	0	0.10633409308381006	0.165458855012185	False	0.009387351778656126	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A6S0	25844290.67297667	26585152.45896833	25254220.579335216	24104348.361877244	24056100.398146328	25560885.400500383	0	0.10666076020141246	0.0755290624830362	False	0.00941205533596838	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8G0	4089317.731969378	4022250.578992371	3560968.4582361723	3377299.1883156924	3664831.193689784	3347880.5027036644	0	0.10705287759939992	0.1679209675352232	False	0.009436758893280633	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P32695	38900090.09928992	40288875.41768696	39797040.5574459	36477911.585265286	37997415.37219721	38961337.734355696	0	0.1077018384686948	0.06890488872937167	False	0.009461462450592886	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P60422	4364292687.81016	4457305952.338105	4414266178.168944	4457615963.951032	4514327344.720081	4470825100.329258	0	0.10862223615440558	-0.02237781571683503	False	0.009486166007905139	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P38051	1911202.2923929736	2286058.547042639	2239140.080273852	1982529.2794229735	1847459.0885689792	1594745.6926394517	0	0.10864879823750011	0.2467017801521352	False	0.009510869565217392	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AFH0	2046047.1071695583	1750043.9070486913	1949459.408021273	2207038.928064361	2443371.905501097	2031366.7401081224	0	0.10871524350043109	-0.2177868490214353	False	0.009535573122529645	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A6K3	371945748.3249819	370797604.8086633	369612504.96244544	363085025.00912255	359936061.75227714	345859628.14494544	0	0.1093495055042534	0.057517540127943606	False	0.009560276679841898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A847	110394010.69955488	107923859.02521014	103346981.26147965	110710511.9733063	114086181.34877698	112616439.77412984	0	0.10966041889553355	-0.06895783039029321	False	0.009584980237154152	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AFW8	96781307.6057686	96596025.97371018	95401431.98873016	95433598.1554448	92729103.61213069	91387548.22494444	0	0.10966662696652535	0.04685702699312093	False	0.009609683794466405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A937	122333870.54561453	123436190.63208184	128558738.85307518	119295738.94239032	120908521.78578337	119058700.41531996	0	0.10986980295201827	0.059265844491487744	False	0.009634387351778656	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ABK2	31478630.94169508	31039438.96439565	26436052.61833895	33102915.351955608	34156898.85231022	34479599.00080012	0	0.11030232484363034	-0.1937453054368837	False	0.009659090909090909	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8T1	49231235.11481264	45525007.73134223	49050772.52216048	51042565.84195757	49924301.47223087	51985364.48731572	0	0.11077095253505286	-0.08894710133114388	False	0.009683794466403163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P77747	161706.3189164628	239015.1406250003	232685.3701550604	117854.91136158448	146591.40360551962	177735.92313390307	0	0.11078503024507241	0.5184913481902514	False	0.009708498023715416	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P33136	386493969.8409476	400877589.7275652	384934876.8553463	419612026.3964062	426242595.38214654	395964137.7754985	0	0.11105734488007356	-0.08310489703945388	False	0.009733201581027669	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8D0	24583536.21044477	23155214.07521377	23244860.64894349	25373304.584751207	25576388.091640096	24069243.38419593	0	0.11143337201647174	-0.07976883631416078	False	0.00975790513833992	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P16676	10123778.604380628	10071448.983594874	10345983.612645926	10375810.397643862	10573338.617078455	11009593.833236368	0	0.11188149262233389	-0.06545338095453888	False	0.009782608695652175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P64534	57119975.66407206	54244888.719267055	55107482.57282952	66144626.69548844	60718180.62068067	57998243.60082232	0	0.11209835797839578	-0.1511587414821484	False	0.009807312252964428	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P46854	3761239.237118244	4068746.985125602	3550604.7040242013	3534362.281605636	3491683.0477318447	3070666.450529769	0	0.11247449411966264	0.17268994660155942	False	0.00983201581027668	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AEL3	3640572.523613712	1960248.4623782595	1468085.9999847272	117854.91136158448	1675987.422372976	167206.98369487724	2	0.11471267081969093	1.849861341178195	False	0.009856719367588935	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AG59	1426028577.295186	1466305292.443935	1382766413.4175217	1452627432.809957	1519423932.21373	1491900495.5510614	0	0.11489782081890978	-0.06236320676164407	False	0.009881422924901186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P52129	1949813.3013676156	2045014.999999999	1933339.7336712603	1645375.1379060722	146591.40360551962	167206.98369487724	2	0.1158687814525537	1.597341158032371	False	0.009906126482213439	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P76015	46902689.71932632	43971302.124628685	42046075.61483618	40495025.13295417	40141614.48180075	41442201.42172432	0	0.11599162811636483	0.1227457593009877	False	0.009930830039525692	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P27248	140763957.22502637	140769949.28838462	133357297.46295884	130980389.4265322	135159855.38269874	130412466.5437124	0	0.11646191335691176	0.06522042385124677	False	0.009955533596837946	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P28905	11097625.910536256	10207851.158255717	10250585.830556909	8913003.429245459	10302081.769845905	9045438.500377793	0	0.11753540006720335	0.15912901765500329	False	0.009980237154150199	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P31120	288146431.99317306	290970862.0049733	302634092.65748787	303230662.0522156	300749797.8172226	310930307.3760379	0	0.11832255911248543	-0.05325910237623071	False	0.01000494071146245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75856	14288281.537618384	13554640.64689122	21295705.06750188	21323205.29526756	22871425.61758846	23591370.08717052	0	0.11950761095020106	-0.46412980745068994	False	0.010029644268774705	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AFQ7	72388810.51043344	76878156.32157044	74612587.0423722	71447253.49815913	71580054.52702606	70853740.17991889	0	0.11982921075459725	0.06591412564516927	False	0.010054347826086957	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A794	180132469.7673587	187636887.9308833	184215264.82123187	178867653.60688004	177459560.242564	166027942.1811077	0	0.11989743512884517	0.0795970287584888	False	0.01007905138339921	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P76539	22615325.459359378	21362571.52581905	26636762.13453976	25677250.65926241	28583637.279729903	27935721.4191072	0	0.12032202492502116	-0.21911117520721773	False	0.010103754940711463	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9K7	18379501.73848965	17169754.54130964	17419009.490703236	20408126.27076226	19421668.406123687	18067212.860227738	0	0.12077782762871989	-0.12836050879901797	False	0.010128458498023716	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P28629	55226047.24660447	56188051.16597828	57352161.24309912	53940161.81795782	48612970.2046214	53559443.84480132	0	0.12087039981340286	0.11243974388692862	False	0.010153162055335969	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8Y3	42441319.57813665	39744012.77291446	41278035.6948367	45319644.74671751	41876361.924757816	43840430.19259066	0	0.1211203458081456	-0.08588497961233682	False	0.010177865612648222	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75874	75129880.22317164	68997455.0438776	69243819.17629817	78362201.14017463	75218429.44649494	74374859.58796199	0	0.1215229362656177	-0.09538700407852874	False	0.010202569169960476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ADU2	177140559.68041146	174779287.21022642	168084557.06854576	183684831.4450561	175282413.46245414	185903130.3884639	0	0.12320494903020376	-0.0673892118420638	False	0.010227272727272729	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P25536	25827365.878549647	28267113.049206737	26562559.62716814	22673593.23046924	26383440.395575527	23275441.11565288	0	0.12356690848771543	0.15715692394276867	False	0.01025197628458498	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AAN9	2867227.571396669	2846641.2065943703	2266350.2456779587	3304880.0285856216	3056740.0252128146	3038198.4636378246	0	0.1235754669919087	-0.2362045599629709	False	0.010276679841897233	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P27838	30399167.671448845	30756881.00106712	32179292.76701445	32490236.904301904	35052198.3920126	38439468.40165837	0	0.12379942165463499	-0.18332258079944327	False	0.010301383399209487	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AG78	6720198.217310799	7203401.877785961	6295549.356948738	5845540.378085856	6114332.575565832	6377475.119003478	0	0.12455927232285481	0.1409372964206843	False	0.01032608695652174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P69853	10874454.57605796	9444698.2844464	10939932.352145895	13269623.84617177	11499269.31409922	11240995.707479442	0	0.12462994565255245	-0.20411758821220047	False	0.010350790513833993	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8E1	167553604.66369587	163318521.50010553	164864444.34671995	157892936.42297348	162758304.91134632	162901035.0457409	0	0.12530897422325135	0.03590182388390826	False	0.010375494071146246	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7N4	1512946987.3219595	1608569114.4937897	1579956830.8446338	1590893158.605072	1659595375.9929166	1670978588.8377218	0	0.1254537169493093	-0.06597564501180761	False	0.010400197628458499	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9Q1	959624207.8866082	904983434.9293855	922124944.9695424	960017737.7777456	972498863.749728	972794238.9014446	0	0.12610069285695596	-0.06011795700032157	False	0.010424901185770752	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9F6	1484674.3652286746	1300502.1446822272	1276424.393579937	2137701.280428208	1466119.766304092	1869140.7817805891	0	0.12623243500411632	-0.43027330831757743	False	0.010449604743083004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P42616	5481024.9420546405	6094586.072174336	4213059.435296057	3951190.523724586	4098913.284926508	3660678.514207157	0	0.12711582373808747	0.4310522318587957	False	0.010474308300395259	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9V1	114809386.38718696	113545037.26408164	118143656.58002064	122162733.23981616	117385089.33543168	118450677.7953638	0	0.12718305630267307	-0.0471061850097608	False	0.01049901185770751	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ACF4	1038966907.748343	1073086009.5269028	1005110637.9352016	985864522.669445	986570363.9385536	1001309068.0752392	0	0.12754442387611775	0.06795342026297413	False	0.010523715415019763	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P33030	25658066.20533789	25942268.054002244	26749686.28623913	22934312.918653	25313322.01840434	24905181.589548778	0	0.1278694055496101	0.0990202409973891	False	0.010548418972332017	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P13445	126352356.14720748	126668308.79877152	126583153.13787058	127817724.9859202	128561553.2349359	131422637.46944766	0	0.12970192169534075	-0.030825427017892256	False	0.01057312252964427	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P31467	6462652.035003158	7714404.317544886	7381962.612904438	7512208.234741464	8262434.015798101	8714178.157145236	0	0.1299048033549899	-0.18383175264566207	False	0.010597826086956523	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P39172	14433548.006079828	17074857.329520255	16870630.37754402	17193070.704468187	18927015.49658753	18215539.43140828	0	0.13048904006170534	-0.16751641007111348	False	0.010622529644268774	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75857	41595832.93873091	39943017.47028725	37748728.73045844	34368680.69300879	146591.40360551962	167206.98369487724	2	0.13060671472819257	1.7821648995017019	False	0.010647233201581029	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P76046	2117899.361373659	1951635.064406979	2045828.7821451651	1788328.430875152	1891899.271607053	1994871.575871131	0	0.13115089311058975	0.10779255618424405	False	0.010671936758893281	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ADY7	1463855076.177333	1457381355.583217	1369363226.4146862	1365370462.110767	1330793565.2981362	1382153756.634283	0	0.1312292926251338	0.07320509913884667	False	0.010696640316205534	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P23827	177854714.1941256	177505892.25544557	172955772.15110734	174436262.38022768	166102153.35582682	161738003.8345122	0	0.13133574128745784	0.07292059006731774	False	0.010721343873517787	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P04335	96047308.7019705	96828817.78204244	97080281.77110554	90823865.62555036	90227845.9510748	95862643.6895081	0	0.13160597453408873	0.06639617818058549	False	0.01074604743083004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AG30	961666501.6842048	958481077.5791284	956577620.5697936	945862741.9150784	957583460.46287	948439567.4871732	0	0.13169488919006986	0.012511216841148693	False	0.010770750988142293	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9A9	365860931.2626293	366085731.2570866	358904618.4833455	364883434.6806385	375196044.2382519	374417477.7277419	0	0.1323572910446851	-0.030938248874769415	False	0.010795454545454546	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P06988	15295740.55758879	15614818.266469	15777521.185011432	17440612.335597306	16103506.64764222	16188530.912939446	0	0.1328125642774941	-0.09113904335094188	False	0.0108201581027668	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ABU7	109474943.97893618	111606587.9223907	111947871.21662717	110440351.41283771	105770883.61242054	107267094.15197186	0	0.1328420794771224	0.04198049344485342	False	0.010844861660079053	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P02925	233001532.9955316	238886857.4214286	230016206.95151508	238941567.81486908	256947152.93450877	243436774.71662927	0	0.1331282681663229	-0.07493471195375677	False	0.010869565217391304	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P23890	4544934.773375698	5012083.290025189	3986494.0194104095	5391963.964915218	4823911.905880906	5393382.334709796	0	0.1343882332921342	-0.2048000732467722	False	0.010894268774703557	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P31069	17762851.689457133	17809569.184515033	16340404.907358412	19343132.68033001	18270334.07892061	17922673.54679097	0	0.13517075942306864	-0.09733589471882312	False	0.010918972332015811	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P07000	2786762.815776788	2935353.220048374	2736912.9317803616	2563772.103137968	2409480.7896545045	2768975.7247231463	0	0.13517649579647112	0.12774315330878497	False	0.010943675889328064	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7D1	164369455.23418963	168452713.48875034	166595141.45413256	158835126.6513374	157723756.171712	165721390.42047545	0	0.1356471012076158	0.05037402640826459	False	0.010968379446640317	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8Z3	4099764.762303628	2894721.8310688008	4893501.167793255	5084222.783806319	5395557.507426274	5528136.074919145	0	0.1358280112780554	-0.42928099925459895	False	0.01099308300395257	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P26616	329223124.91984886	319480305.9711316	318200849.66869646	341562149.17618144	330095598.770438	327076695.29013175	0	0.13591780086443206	-0.04672805005596652	False	0.011017786561264823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A921	32545956.54687386	32400313.75142601	33576667.705300346	32117813.6325968	32343183.9919071	31439957.15403448	0	0.13609235290880034	0.038914471754889185	False	0.011042490118577076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
Q47622	14716442.874999018	15006131.532742277	14492391.522883777	13657896.139111584	14609162.43311613	14067362.12899971	0	0.13680123086175117	0.06270362975014408	False	0.011067193675889328	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9K3	195941952.72516492	190998369.4553485	197742218.2324133	214815123.0199146	197195152.76774845	207800395.60885328	0	0.1369014646076093	-0.08417408358727496	False	0.011091897233201583	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9Q9	272250865.3769144	267957782.41815275	262913060.52230024	278633948.92456114	269244158.6747583	277640495.590516	0	0.13746587275603173	-0.03968209069976968	False	0.011116600790513834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AB58	7397618.738504554	8306754.812010889	10332064.34930006	11173529.178946706	10012237.352154188	10781280.738411617	0	0.13767842782424478	-0.2960534076535699	False	0.011141304347826087	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P02359	6255892681.299704	6459596556.814414	6309785267.107131	6407234985.598623	6526109013.228643	6718239937.357334	0	0.13852155955587372	-0.04672833001804208	False	0.011166007905138341	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7T3	1815522315.035426	1838098194.381468	1871727317.0239751	1849704342.561156	1921248508.0572035	1934792043.8067932	0	0.1388047985028058	-0.046349958502488214	False	0.011190711462450594	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P76007	2058604.4069529555	1643102.6538530334	1761826.4237335904	1382527.2610462937	1727986.2958521212	1449213.3495203785	0	0.13936189325835688	0.2608868809724131	False	0.011215415019762847	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P39391	4165930.064391886	3733867.25066972	3730137.752639488	3393917.941682579	3636924.101877832	3624181.851148846	0	0.14035938986109656	0.12630921349437416	False	0.011240118577075098	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P23865	229581767.7301624	230918054.717706	243377300.58117527	246778729.92153084	241784693.3221524	245111180.3878062	0	0.1417399035577731	-0.05981674946839306	False	0.011264822134387353	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AET2	229445993.02707765	174169417.06458193	250437756.6462205	244253892.56804037	274146921.2842044	288560300.3305893	0	0.14175092852900553	-0.30309124020820716	False	0.011289525691699605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P15877	3116094.180706709	185115.3906250002	1961622.9683428972	5740445.888809172	4130916.461954399	2430750.117857158	1	0.14175692136502163	-1.22499467560866	False	0.011314229249011858	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AGK8	28328108.602921244	25568842.43254703	26883650.67578523	24040310.718871385	25532369.715057284	25770796.939724423	0	0.14270936627515812	0.10052627188790937	False	0.011338932806324113	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AGJ7	34271531.895259	36430596.50357895	37039672.238957405	33970104.87203213	33784697.945771776	34105339.37970893	0	0.14308167494415683	0.08098844520907764	False	0.011363636363636364	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P36659	45657501.65881739	44436220.26885026	42045348.33702046	40284058.09065984	41471674.624234095	43029724.97422485	0	0.1437541978637942	0.08260728453799891	False	0.011388339920948617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AGE6	128078319.7532282	136005748.6442808	134133101.65356736	139996585.0971756	138533483.68749887	135568357.23150212	0	0.14453023684380262	-0.056418291528075294	False	0.01141304347826087	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P09549	40644688.35755567	40151440.86507522	40580430.27798875	39622061.51031268	39749323.20260202	37856032.257588245	0	0.14488421408738195	0.05017980760652853	False	0.011437747035573124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P65367	15765234.141229946	15853913.66364384	16720096.01799043	16307688.166226467	17289621.77192354	17040952.17875987	0	0.1449501406671977	-0.06703298793858474	False	0.011462450592885377	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ACS7	3776463.834017751	3837185.026425148	4143628.6168421656	4053373.4304403663	4262517.881655362	4194098.847030869	0	0.14507973069507973	-0.08952662716280928	False	0.011487154150197628	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8R9	10425627.798629709	10631023.18803361	10217487.000617323	9483203.354889762	9476845.665433845	10366235.020180112	0	0.1468149792222253	0.09277584226147366	False	0.011511857707509883	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P23843	246706552.8920044	246326530.8196156	246280214.7087704	246615272.9558764	248698429.26031145	248447949.84111983	0	0.14752900259803287	-0.008654501211084078	False	0.011536561264822135	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A780	281924923.3318044	294061325.8964462	281301907.0704412	295183348.8932499	292641362.6302929	297071582.1251554	0	0.14784345715377148	-0.04572817468226433	False	0.011561264822134388	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AEV1	478927.3702553264	376310.0312500003	150103.7020621763	576439.7237850934	507186.4608998919	575437.1252040886	1	0.14784612077589535	-0.7226838621651019	False	0.011585968379446641	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AE72	39671140.07958098	42903478.84572085	34744175.531740315	117854.91136158448	36097682.22009984	167206.98369487724	2	0.1486197307570283	1.6891078860915625	False	0.011610671936758894	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7N9	1624754025.048756	1673059258.779294	1709367502.2590227	1589153462.8161075	1655531710.8629084	1579448665.1412213	0	0.14935941165766664	0.0537286120506679	False	0.011635375494071147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P64483	14752899.565009698	15312228.514125437	14836218.241896812	15134070.633707998	17143613.597957864	16587948.226700203	0	0.14975801899495686	-0.12206146093620068	False	0.0116600790513834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AG14	41409094.06124244	41936692.1388053	42208909.924147084	39410746.2104362	40196073.52259748	41649910.76626647	0	0.14977202250330465	0.050251162733542944	False	0.011684782608695652	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
