protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A927	338343606.0751989	329578920.01467025	333714720.8038939	319478047.28325737	311313163.09724736	288610197.0229912	0	0.0881126804112386	0.12359333673322455	False	0.012040714995034757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00562	45239861.86804042	47057211.87454785	47819806.67847389	50194017.74821299	48419967.8127617	48235553.34174423	0	0.08818996877327137	-0.06770796243264461	False	0.012065541211519365	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07821	5090626.292889445	4541498.64747182	5295551.583339454	3733807.756021211	134954.10362563297	148701.47263152126	2	0.0886876121193398	1.8936328675873624	False	0.012090367428003974	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P14175	19698964.567207303	21700003.346885458	22530631.042019464	22666513.212257143	25588171.22334141	27525223.89188613	0	0.0887086488724526	-0.24533135105057324	False	0.01211519364448858	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76291	34533129.27778229	35333968.93430309	32608373.68064985	35985371.68121084	36088133.63911738	37214992.031644806	0	0.08879043772110672	-0.09286293139967333	False	0.012140019860973189	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63235	63827914.73896647	65229611.12851745	64489615.34606543	65293188.3130177	68117903.4893833	67066484.330828354	0	0.08904890057086391	-0.0507558785540434	False	0.012164846077457795	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFM2	46513668.61346918	44226041.25375273	44765711.04087589	43121674.85721318	37068329.84335421	36056092.36504708	0	0.0894371297020846	0.22116828899564966	False	0.012189672293942404	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46871	47157033.12273818	47782179.60782791	47177347.84171799	49962669.91359592	53594237.49834756	49818428.12226228	0	0.0896173532160518	-0.10999182114496843	False	0.012214498510427012	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39342	12414087.831884768	12708155.627700582	13252878.17714715	12359560.879438646	11153757.983609283	10681833.090173004	0	0.08996161850901108	0.166379523075497	False	0.01223932472691162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39831	283019604.0971102	283978280.07156456	275038640.3157989	268383920.93897077	272707444.4455684	254126970.62818503	0	0.09035148987089216	0.08253179080995719	False	0.012264150943396227	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACG1	798376666.9315287	779065400.2691004	767800379.0032185	757458633.763991	751618806.2709857	755881702.6820565	0	0.09050320171439354	0.05025204728116863	False	0.012288977159880834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7G6	356696314.5273303	329384047.027473	340353386.609367	327480568.90914214	318538104.6903006	314288691.4625574	0	0.09080878871237573	0.09607236327282623	False	0.012313803376365442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A998	492269103.4880166	479484873.6600118	506449014.681222	548148743.8144633	530874491.0551435	504533031.26634073	0	0.09101096540023028	-0.09932373055583517	False	0.01233862959285005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGB0	35382654.030911565	34023197.45584765	33395033.14758496	36705429.95769841	35151057.116182104	35954932.870246924	0	0.09112096179497114	-0.06865732448196737	False	0.012363455809334659	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02930	929698964.6144404	956464642.023519	965912232.44872	937168681.5809842	913059443.2874318	905232844.9447995	0	0.09133609227665598	0.04971865274155143	False	0.012388282025819267	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A847	65169240.095096126	64779422.23415456	68502563.73907915	69696779.8478652	71724961.05242626	67837135.34650879	0	0.09175709133224028	-0.07650434404674794	False	0.012413108242303872	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27434	206767052.74502236	213239558.04077348	214061859.62655625	202197755.11824423	206276371.62736228	192895524.45935285	0	0.09189547108033176	0.07638657688052579	False	0.01243793445878848	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33920	107778466.49536926	101721371.2417205	105186543.19992484	100552593.41486192	101171279.4930507	98427629.27603789	0	0.09236234453804898	0.06822385441543684	False	0.012462760675273089	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGG8	155856028.1977451	156294821.25435498	154080880.53762934	154112503.9211635	149683601.78799447	151900043.99479643	0	0.09241704286512738	0.03297501133799619	False	0.012487586891757697	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39830	5079554.55818454	4412486.577623336	3803448.844579797	3673405.933963445	3665100.083193092	2845837.518614301	0	0.09246105719740619	0.3845839561926973	False	0.012512413108242306	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37330	28934554.163233764	29160978.07994424	29544413.63418924	30336516.661938235	33855046.078891285	32723130.459820803	0	0.09247450769206503	-0.145126815299535	False	0.012537239324726912	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9H3	4621100.798483116	6222303.284468688	5651238.732921101	7031417.478112813	6925496.621125964	6571894.2325230455	0	0.09273734740489674	-0.31565234615001575	False	0.012562065541211519	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P12758	1007520545.820378	1045371617.7952265	1035723051.9736072	1069773318.8060358	1056322644.4341213	1058339222.0066626	0	0.09275881769442747	-0.0440773592064031	False	0.012586891757696127	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ1	43422712.15948789	40877062.44346948	38116996.76644023	45203678.49866325	45349672.45171812	45735012.63250824	0	0.09294302323865675	-0.1548611648701385	False	0.012611717974180736	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEN4	14186430.048178151	14409539.15285657	14711712.873671051	15714036.730258022	15032549.461653804	14803751.933952125	0	0.09320319000267555	-0.07283880520943535	False	0.012636544190665344	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6K3	347820039.3409557	363198073.0890805	347260915.8880348	335533682.3760257	345793644.3893385	333046322.27071625	0	0.09349548458602507	0.06113088858496591	False	0.01266137040714995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10443	3886143.896665169	3029438.6708181123	3942370.067963955	4289427.111487706	4162711.6035457	4914173.446064959	0	0.09385039712397049	-0.29984937718089055	False	0.01268619662363456	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P12999	561337.0883105363	105410.93749999993	116821.21025967156	667673.891894142	799472.0271513801	541442.2958064127	2	0.09485210525297362	-1.3580491624798712	False	0.012711022840119166	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7F9	24120271.716983054	24630668.521297608	22324994.76716856	27724866.311295576	29306477.933754776	36148869.517347	0	0.0953477475006717	-0.390662467388931	False	0.012735849056603774	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8E1	142285344.61543593	147835080.53949654	142085443.8941781	152561796.3171888	146070316.30944046	153898859.95989975	0	0.09562805260279374	-0.06629787487534093	False	0.012760675273088383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36680	55628973.59609163	48583004.38618712	52777330.80666175	47171642.29855566	44905635.93946923	48284601.59423354	0	0.09593205865662505	0.16151513808915813	False	0.01278550148957299	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37652	69969821.92089418	66984206.00708428	67641123.19592823	71131728.80406977	70639387.6890083	70647380.11564791	0	0.09806969930169877	-0.05413744228327983	False	0.012810327706057598	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24169	46009907.39268474	40087725.42660792	44079249.96841662	46550551.03544669	48739751.36282195	48973321.631570674	0	0.0982532173485206	-0.14823429814132957	False	0.012835153922542206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09831	137982036.18251917	137673000.9443359	137354991.52489346	139509908.62988967	142595399.21173656	139620522.68274674	0	0.09834704758012949	-0.03012857538015419	False	0.012859980139026813	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF93	974467134.1665888	1044078637.7596794	1041793048.3721138	936183621.798488	987799707.93492	951904703.2471952	0	0.0985894272856917	0.08968387894189164	False	0.012884806355511421	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63417	137399607.31909138	150833696.37603384	150695275.7014564	134781599.95861667	131789420.93822265	134403982.71953237	0	0.09903744378940992	0.13047390631056108	False	0.012909632571996028	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABN1	1397746.7141680713	105410.93749999993	116821.21025967156	1369582.3029536824	2141168.522916711	1521605.4071150315	2	0.09966569793602724	-1.6352590636362312	False	0.012934458788480636	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77460	506813.1081396719	411588.5624999997	535646.2856873182	403444.8911810341	378764.41483198985	363416.0881802171	0	0.10032913286670551	0.3439394747598811	False	0.012959285004965244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05100	6221354.373649694	7081917.561308416	6601602.546603802	8080516.179696456	8699629.96396867	7018643.379123877	0	0.10056664940560514	-0.25776642169280034	False	0.012984111221449853	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32664	9615065.553494176	8233450.072945651	8910528.273050033	11152317.316715844	9419009.768188383	10328697.1829212	0	0.10067343311507633	-0.2075814017602281	False	0.01300893743793446	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD49	298378641.2833049	290278431.5516933	290141146.7613956	280692584.17489976	279867303.10327464	257919555.8104633	0	0.10101873094286519	0.10258576447414992	False	0.013033763654419066	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A799	11736433958.164415	11567202070.038124	11551790781.710388	11359537665.521856	11474094452.242876	11064375614.062914	0	0.10332152215892267	0.04018280858266037	False	0.013058589870903674	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77747	171306.0470745344	148455.98437499994	193485.02314253573	127957.23024210798	134954.10362563297	148701.47263152126	3	0.10436677156237094	0.3183655735934583	False	0.013083416087388283	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A821	28157476.697473664	27209483.16237237	26857708.674091104	29089083.868416894	27820921.797281414	28708479.925352477	0	0.1044110741755132	-0.058351030307587114	False	0.013108242303872891	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06610	124699440.91150606	117098791.71502648	121605856.40324788	114607689.00610764	113869263.39079376	101310611.66430265	0	0.10442470398904025	0.1400376555923509	False	0.0131330685203575	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I1	13450909.236955095	15486307.395814816	15289285.928433431	11954508.284825576	12925137.992921231	13915461.677168308	0	0.10445424928825002	0.18903641748864314	False	0.013157894736842105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23893	510812586.1866372	515312211.5952936	522496189.6564409	521055192.47477806	539221561.905286	529529874.3187214	0	0.10446905918104832	-0.03786719905854961	False	0.013182720953326713	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52061	40398542.93229425	40530502.73382663	42703389.20108192	40514655.33579744	38068694.55998607	37495227.863638006	0	0.10483531751141036	0.09095553459578294	False	0.013207547169811321	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76403	63592210.82519437	61530908.38633017	61862308.65775133	57372380.85030132	46420662.38626885	55364473.13946354	0	0.10553318014347944	0.23247055119248652	False	0.01323237338629593	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABH7	189950269.1998165	203735784.1926352	199303294.7040054	202627730.69072703	209658645.56657556	213353873.72264695	0	0.10589886582093953	-0.0773271402804895	False	0.013257199602780538	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76008	20205016.191612408	19657480.8354504	19696527.67512035	19216636.463201087	19595119.17172155	19376882.8352398	0	0.10595638951204085	0.03358264001670583	False	0.013282025819265145	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABM9	4392800.209364163	4735405.274493953	3818594.043675872	3225240.6787771718	134954.10362563297	2275066.38851186	1	0.10671882423910159	1.2000411251650909	False	0.013306852035749751	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45395	22364397.021719266	22624785.512216315	23960485.18758537	25362324.70234568	23494137.23060023	24687627.163448397	0	0.1068508610731069	-0.0930657943003743	False	0.01333167825223436	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77247	31271489.28108405	30724470.572818805	30608226.412488457	28099367.84278637	25540245.45219638	29475406.22731239	0	0.10692140782139845	0.15596820682873996	False	0.013356504468718968	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52697	775109549.694799	757509034.4819596	763775226.9480046	799714065.192608	838388540.8890184	784853041.1069322	0	0.1069326844687339	-0.07739792353111061	False	0.013381330685203576	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A855	411808801.0162302	404983158.8297602	402964039.6793443	379321055.2429292	397770919.3591735	396582610.8012344	0	0.10732661567426387	0.055560119040893155	False	0.013406156901688183	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69805	52659856.67344005	36809040.06202499	52079915.92328412	55311656.38965761	60881961.08291596	65205428.84930249	0	0.10757925159384363	-0.3578672234702309	False	0.013430983118172792	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN5	9259225.371387994	11907813.310311964	13895704.6968683	7438809.853869053	8025209.619285893	148701.47263152126	1	0.10760163974023651	1.1672168913391687	False	0.013455809334657398	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I5	85694176.14209987	76722522.0400871	88759010.50267407	80323431.06862715	61303180.03589792	64293110.567287095	0	0.10892671180337993	0.28661493861681	False	0.013480635551142007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33599	816480104.0828637	803975609.1539212	837000969.6745989	846877050.5872828	870542322.6742768	831917997.6828138	0	0.10899284306979895	-0.05295632082480982	False	0.013505461767626615	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA86	3202054.853192408	3445872.14999774	3143276.249628461	2468148.4319583005	3109156.828641413	2291398.304324724	0	0.10972410322253684	0.31536020609050686	False	0.013530287984111222	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACN4	45933567.03388542	42743287.56154463	44308582.9692759	39233269.355506666	38871084.73787022	43513215.60672917	0	0.11027653935462743	0.12891660815833397	False	0.01355511420059583	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69931	18447811.95081913	17215248.901887428	16843807.61689914	16438546.637861311	13534543.560611147	15830018.07334768	0	0.1105049294905702	0.1970606501035023	False	0.013579940417080438	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADK0	258401135.1516867	246364163.63553387	257061902.69297343	263652303.84629408	264874668.4794179	264467698.8963892	0	0.11095552769515482	-0.0578473702367779	False	0.013604766633565045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8P3	143005071.15661857	143867922.60917923	141131272.44287837	144822069.26767522	152117978.3704821	155181437.00472885	0	0.11205459286244253	-0.07908529859390427	False	0.013629592850049653	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADB7	171343145.53679338	156862997.40235013	172754739.31788406	135482218.2413956	159377998.8640284	151731087.1665235	0	0.11215182040847153	0.16574279412622558	False	0.01365441906653426	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAI3	808787833.2429001	832978598.1558635	811839817.2173892	802922953.2756319	779045868.7219148	803830101.0791376	0	0.11221968752830928	0.04043128910752298	False	0.013679245283018868	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07117	1684858.337153328	1647587.3463288406	2074378.6921864664	1291052.2307825878	1183486.8147156334	148701.47263152126	1	0.11229610032522945	1.0434314049579712	False	0.013704071499503477	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADE8	167299137.41981855	169947492.40679175	181074214.01446804	192575320.0032043	185310317.8996751	177406162.19422382	0	0.11280889918396676	-0.09940068037720706	False	0.013728897715988085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8C1	14698535.780232592	105410.93749999993	26160864.660388645	25041728.096026383	31648126.996625185	41193918.13388222	1	0.11283964642603626	-1.2566845435682665	False	0.013753723932472692	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG96	10095685.17143062	9590755.009954812	8592847.884452404	8261088.513284665	8761455.694818174	7956939.902881007	0	0.11383741867980642	0.17900211861797072	False	0.013778550148957298	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05194	36933780.82773344	33523391.335241884	44039765.514993966	32717013.48877572	30187892.07992796	28257278.018599108	0	0.11393409058950464	0.32880162600136	False	0.013803376365441907	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33913	2885923.787191482	2457255.867567696	2453734.320540696	127957.23024210798	134954.10362563297	2174685.51278195	2	0.1141141456746544	1.6774436782916904	False	0.013828202581926515	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69503	406668493.30024505	387071832.07677776	434119353.1326689	436734144.93089455	434523211.7379561	458527742.1971554	0	0.1141149949490475	-0.11504741955752941	False	0.013853028798411124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAU2	1719924.0222633148	105410.93749999993	116821.21025967156	1764420.7794378994	1928413.4271449456	2351377.570730749	2	0.11429953739082098	-1.6378949971351873	False	0.013877855014895732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77552	44240612.04388919	45222610.05205617	44481574.66023438	46013817.6919736	49862326.90053503	47018366.41391077	0	0.1145673938613829	-0.09331196031137186	False	0.013902681231380337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAU7	10281786.083803331	11744903.924353814	11868953.90755257	13344344.61223298	12585520.250546737	11943905.246691158	0	0.11484493636200836	-0.16009916218267264	False	0.013927507447864945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76658	285770004.7113888	280457058.1665052	285290265.29743046	289717861.28076965	289862022.80100423	285458792.752996	0	0.11492900112337971	-0.02272874997646236	False	0.013952333664349554	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67601	659019.8773204972	427995.0624999997	540717.1166304341	325471.1552407644	459351.2054465819	344932.00051527	0	0.11570869677821895	0.5268541085646894	False	0.013977159880834162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21515	2959008.1887094914	1355875.8590437304	2875135.109827543	127957.23024210798	134954.10362563297	2003912.240451884	2	0.1159333450914416	1.6653235034297607	False	0.01400198609731877	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31133	2160409.195061302	105410.93749999993	2681907.199164179	4304514.280069223	3137175.9775396017	3349705.1682627616	1	0.11598203842598456	-1.1250435295387666	False	0.014026812313803377	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69801	16920540.53340157	15541345.000000007	15241533.319730526	20628594.13844014	17497131.393416926	17415136.713166688	0	0.11609705521940077	-0.21945690812293836	False	0.014051638530287984	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33362	15478575.712875972	14878313.08059385	15536197.439121123	12176355.643831149	10914968.496791055	14529342.559135543	0	0.11616896282017934	0.2867514128151402	False	0.014076464746772592	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11988	1066661.5990364533	945679.3689016046	967016.0050396684	1485187.734799329	1264926.198076818	1091524.8109037755	0	0.11646965065060727	-0.36672086756400407	False	0.0141012909632572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A993	487606506.89246255	492157677.9379808	479633254.88893706	490011804.77888274	512099706.06621873	513486490.4394751	0	0.11679255248253005	-0.05451431449099726	False	0.014126117179741809	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76569	5588290.114864418	5808381.080193664	6249243.335096465	6349543.427387965	8836929.406626761	8144191.690189112	0	0.1168442024365009	-0.4028931977673131	False	0.014150943396226415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFX9	32800982.18806758	32420332.5851892	31960832.92079104	31293502.02088053	26763389.7965189	28915862.65249298	0	0.11692764345326005	0.1601277901963051	False	0.014175769612711024	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A780	297586829.3144613	310154226.03056586	302654618.780908	351559195.0748948	331326051.64921755	312565684.0407839	0	0.11705946276059816	-0.12885649975638902	False	0.01420059582919563	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9I8	44918938.05486232	41184673.2199197	43521360.51160858	40005730.31375001	40438104.92045454	34061450.61384355	0	0.11783622344159608	0.1789294767863649	False	0.014225422045680239	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23930	12253188.034762016	11930479.99639202	12968228.199881025	10110651.177110624	8604740.7973842	11716806.258312022	0	0.11848486253874059	0.28783729879292397	False	0.014250248262164847	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24183	230749978.43191707	228965175.5413994	237553250.98439464	238638005.4602472	237190589.88208863	240785279.57399395	0	0.11873051045607592	-0.03948186610861928	False	0.014275074478649454	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABV2	25870999.285568163	31623366.57485232	28896159.1702644	34162021.203720905	30615070.02959193	34024585.74802688	0	0.11900959614317899	-0.19366243717085202	False	0.014299900695134062	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06983	259940810.08124948	214525137.28149876	230796817.49744007	203056433.026298	205260796.4775945	195393850.6342289	0	0.11935902550493221	0.22430259329546925	False	0.01432472691161867	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68767	132189737.91653252	136373845.91267183	138834459.3860517	129780310.2992116	130827371.52695487	132521683.53309916	0	0.11946430328529645	0.05143491891921773	False	0.014349553128103277	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09030	153136195.24238622	145852649.1877632	150269954.6325498	145686632.986672	136711691.35365632	126928778.90568058	0	0.11968108583501809	0.13429256348232851	False	0.014374379344587886	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P56258	4595900.76849057	4353621.53123375	4350691.959487954	127957.23024210798	3017364.267637434	2837790.8119968344	1	0.11973559785585616	1.152481437546172	False	0.014399205561072492	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46853	221940789.92051932	208615486.2941993	210914403.1839305	201526937.35022497	203454457.7038321	205643143.63038105	0	0.12028143024244875	0.07109775638137932	False	0.0144240317775571	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACR4	39840131.008683965	34970599.93526928	38359733.06086036	34003145.3435511	33013401.85173714	35672520.3832779	0	0.12044626934612872	0.1402148844554484	False	0.014448857994041709	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76206	3359671.4801702527	5419296.746793279	3679495.500447529	5094863.303503761	6071105.3920378415	5942331.306433318	0	0.12086829394013301	-0.45757023252079854	False	0.014473684210526317	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77804	712806072.7820796	679403124.1734122	707270312.5923085	671310074.0420895	672756885.9305032	675525837.8030629	0	0.12140726074501677	0.055967270253807516	False	0.014498510427010926	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9W9	79172140.67924057	78456635.13455419	77919256.16925718	84491875.70231257	85137426.78878248	79488033.02153301	0	0.12157495964350194	-0.080804140702248	False	0.01452333664349553	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8C4	49693039.85446428	51349847.13674803	51149577.25381323	43948491.24931005	48314824.99514	38634338.94534669	0	0.12211424787480143	0.2174576720134104	False	0.014548162859980139	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69910	72084100.32626937	72373258.17565401	74712256.18854311	80872275.85424003	96158716.9828664	80961171.81034945	0	0.12216358932044	-0.23527945160607355	False	0.014572989076464747	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEU0	86423281.46179235	89988239.12106453	88353727.42110215	87529973.82924993	82973764.32455146	83938662.59453483	0	0.12299557932991101	0.05737466835840838	False	0.014597815292949356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77562	5759254.746684666	4912443.356232869	5564239.19170039	4945632.658994158	3785267.6224033018	4810597.423483506	0	0.12315682140027992	0.26180336184381425	False	0.014622641509433964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD70	4207703.669372857	6112649.28304824	5661413.343835862	4389828.727725095	3929545.077205108	3520910.8121933187	0	0.1236354970184964	0.4327231020300326	False	0.01464746772591857	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A890	59958650.47737616	64027595.5834457	63661834.224628285	56028547.69814997	61309315.151102215	53128349.3655832	0	0.12384838142259526	0.1385437172234743	False	0.014672293942403178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6L4	144568.49227550605	1991967.2061342667	116821.21025967156	2128719.36815272	2497245.905143236	2320939.625637274	2	0.12395804735643251	-1.6242945075998894	False	0.014697120158887786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC75	5784270.91910336	4705619.261288889	5507444.6632028045	5093656.972015334	3707714.3241500794	3322377.5338683226	0	0.12403537604751559	0.3999957031379611	False	0.014721946375372394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA53	7661065.3684690995	6981742.364215528	7014756.16009942	5760296.00201984	4912091.710137522	6875408.215062881	0	0.12428335774110459	0.30358113975338286	False	0.014746772591857003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39393	11151142.027755216	11129339.126459504	12912452.908050312	7890789.347846676	10675440.228163805	10293061.865169378	0	0.12504551685928308	0.28624991876803796	False	0.01477159880834161	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23865	216771895.6596869	209980385.99007872	218964904.4482028	224364532.47908908	218096570.20588332	231529098.32774988	0	0.12553968083092837	-0.061825190877489694	False	0.014796425024826218	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75736	34080115.31738279	33501114.23611766	28971251.687560853	36778980.07700034	36521275.34861738	34886830.06360468	0	0.125925859886501	-0.1641430523526352	False	0.014821251241310824	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
