Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P0A8F4	URK_ECOLI	udk	Uridine kinase	7	7	2.85983e+07	2.59971e+07	2.96721e+07	2.71549e+07	2.74482e+07	2.93354e+07
P0A8F8	UVRB_ECOLI	uvrB	UvrABC system protein B	4	4	4.57186e+06	4.44982e+06	4.16149e+06	4.16824e+06	4.29242e+06	5.24597e+06
P0A8G0	UVRC_ECOLI	uvrC	UvrABC system protein C	3	3	869636	1.19181e+06		903046	893506	1.10386e+06
P0A8G3	UXAC_ECOLI	uxaC	Uronate isomerase	12	12	6.82156e+06	6.49129e+06	6.59058e+06	6.63244e+06	6.35522e+06	6.88932e+06
P0A8G6	WRBA_ECOLI	wrbA	Flavoprotein WrbA	12	12	8.06187e+07	8.10174e+07	8.06582e+07	7.6701e+07	8.12174e+07	8.04316e+07
P0A8G9	EX7S_ECOLI	xseB	Exodeoxyribonuclease 7 small subunit	3	3	3.25302e+07	3.11192e+07	3.34165e+07	3.16244e+07	3.33989e+07	3.28642e+07
P0A8I1	RUVX_ECOLI	yqgF	Putative Holliday junction resolvase	3	3	6.53112e+06	7.16679e+06	7.0896e+06	7.28435e+06	6.31376e+06	5.91964e+06
P0A8I3	YAAA_ECOLI	yaaA	UPF0246 protein YaaA	6	6	3.55124e+07	3.9521e+07	3.5272e+07	3.93466e+07	3.90702e+07	3.87165e+07
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	4	4	3.42886e+07	4.21457e+07	3.47339e+07	4.10205e+07	4.21508e+07	3.85449e+07
P0A8I8	RLMH_ECOLI	rlmH	Ribosomal RNA large subunit methyltransferase H	6	6	1.31183e+07	1.29906e+07	1.22792e+07	1.41746e+07	1.30018e+07	1.3219e+07
P0A8J2	DNAT_ECOLI	dnaT	Primosomal protein 1	3	3	6.31699e+06	6.70099e+06	5.70281e+06	6.65824e+06	6.34839e+06	4.48084e+06
P0A8J4	YBED_ECOLI	ybeD	UPF0250 protein YbeD	4	4	5.17336e+07	5.77328e+07	5.59041e+07	5.41594e+07	5.86257e+07	5.61264e+07
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	16	16	8.13549e+07	7.80695e+07	7.90244e+07	7.69477e+07	7.96003e+07	7.66226e+07
P0A8K1	PSD_ECOLI	psd	Phosphatidylserine decarboxylase proenzyme	6	6	2.49656e+07	2.56656e+07	2.80832e+07	2.67782e+07	2.53147e+07	2.66491e+07
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2	4.42022e+06	5.15151e+06	4.31884e+06	4.78564e+06	5.4368e+06	4.98111e+06
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	20	20	1.92924e+08	1.87175e+08	1.85746e+08	1.92065e+08	1.85961e+08	1.87165e+08
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	27	27	1.62399e+08	1.6177e+08	1.69893e+08	1.67943e+08	1.57018e+08	1.64517e+08
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	28	28	8.75487e+07	8.9453e+07	8.73462e+07	9.09086e+07	9.18161e+07	8.73461e+07
P0A8M6	YEEX_ECOLI	yeeX	UPF0265 protein YeeX	4	4	6.11022e+07	8.28922e+07	6.49386e+07	8.46399e+07	8.55778e+07	6.78142e+07
P0A8N0	MATP_ECOLI	matP	Macrodomain Ter protein	1	1	2.51045e+06	3.59082e+06	3.56432e+06	4.84921e+06	2.96509e+06	1.73122e+06
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	34	22	2.08141e+08	2.0389e+08	2.05244e+08	2.05641e+08	2.00136e+08	1.99496e+08
P0A8N5	SYK2_ECOLI	lysU	Lysine--tRNA ligase, heat inducible	17	17	1.4951e+08	1.39449e+08	1.50196e+08	1.38415e+08	1.42181e+08	1.41715e+08
P0A8N7	EPMA_ECOLI	epmA	Elongation factor P--(R)-beta-lysine ligase	7	7	1.3652e+07	1.38212e+07	1.28991e+07	1.50058e+07	1.32012e+07	1.37167e+07
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	8	8	5.72306e+07	5.79718e+07	5.56914e+07	5.48358e+07	6.02719e+07	5.37221e+07
P0A8P6	XERC_ECOLI	xerC	Tyrosine recombinase XerC	2	2		793226		935189	712686	
P0A8Q0	FRDC_ECOLI	frdC	Fumarate reductase subunit C	2	2	1.72938e+07	1.7311e+07	1.45598e+07	1.62149e+07	1.60188e+07	1.78521e+07
P0A8R0	RRAA_ECOLI	rraA	Regulator of ribonuclease activity A	5	5	8.06979e+07	8.01243e+07	8.00372e+07	7.25867e+07	7.86633e+07	7.69077e+07
P0A8R4	SLYX_ECOLI	slyX	Protein SlyX	1	1	1.49672e+06	1.46494e+06	1.5488e+06	1.48962e+06	1.64866e+06	1.29547e+06
P0A8R9	HDFR_ECOLI	hdfR	HTH-type transcriptional regulator HdfR	5	5	4.2473e+06	4.06985e+06	4.21741e+06	4.35914e+06	4.01831e+06	4.52285e+06
P0A8S1	ICIA_ECOLI	iciA	Chromosome initiation inhibitor	6	6	1.06183e+07	1.08397e+07	1.06832e+07	1.02518e+07	1.05994e+07	1.0156e+07
P0A8T1	PRMA_ECOLI	prmA	Ribosomal protein L11 methyltransferase	3	3	4.46786e+07	4.11416e+07	4.28063e+07	4.1056e+07	4.08769e+07	4.44369e+07
P0A8T7	RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	81	81	2.43779e+08	2.41348e+08	2.44966e+08	2.36264e+08	2.37392e+08	2.38105e+08
P0A8U0	SYDP_ECOLI	syd	Protein syd	4	4	3.14191e+06	3.23819e+06	3.00942e+06	3.6825e+06	3.57858e+06	3.46333e+06
P0A8U2	YAFD_ECOLI	yafD	UPF0294 protein YafD	2	2				446517	373477	
P0A8U6	METJ_ECOLI	metJ	Met repressor	5	5	3.92467e+07	3.83105e+07	3.69124e+07	4.04042e+07	3.7976e+07	3.90617e+07
P0A8V0	RBN_ECOLI	rbn	Ribonuclease BN	2	2		525903	438830	654901	406893	
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	76	76	2.28674e+08	2.28961e+08	2.26293e+08	2.25411e+08	2.29247e+08	2.19172e+08
P0A8V6	FADR_ECOLI	fadR	Fatty acid metabolism regulator protein	11	11	2.52171e+07	2.44221e+07	2.38844e+07	2.50036e+07	2.33443e+07	2.42255e+07
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	7	7	8.27187e+06	9.16564e+06	8.79776e+06	8.04406e+06	9.20818e+06	8.57058e+06
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4	4.36403e+07	4.10827e+07	4.43875e+07	4.24963e+07	3.90943e+07	4.19446e+07
P0A8W5	YQGE_ECOLI	yqgE	UPF0301 protein YqgE	5	5	1.56061e+07	1.62242e+07	1.61333e+07	1.60418e+07	1.54186e+07	1.61589e+07
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10	1.07167e+08	1.06344e+08	1.13429e+08	1.07379e+08	1.04856e+08	1.11436e+08
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	14	14	4.17888e+07	4.08937e+07	3.77599e+07	4.14003e+07	4.13754e+07	4.06213e+07
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	5	5	5.68549e+06	5.23266e+06	5.21758e+06	5.87665e+06	5.84849e+06	5.27983e+06
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	1	1	5.8555e+06	5.74221e+06	5.11858e+06	5.15251e+06	5.24366e+06	5.40026e+06
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	6	6	1.04314e+07	1.03432e+07	9.44764e+06	1.04527e+07	1.01958e+07	1.04555e+07
P0A8Y5	YIDA_ECOLI	yidA	Sugar phosphatase YidA	8	8	4.43861e+07	4.26732e+07	4.29234e+07	4.39794e+07	4.16851e+07	4.19464e+07
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3	1.41332e+07	1.5764e+07	1.31146e+07	1.39702e+07	1.44025e+07	1.44413e+07
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	3	3	3.70088e+06	3.69103e+06	4.48683e+06	4.08578e+06	3.48611e+06	4.73541e+06
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	4	4	2.2505e+06	3.14056e+06		2.92994e+06	3.33479e+06	3.08277e+06
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	14	14	1.43311e+08	1.43023e+08	1.42648e+08	1.45525e+08	1.45727e+08	1.48436e+08
P0A905	SLYB_ECOLI	slyB	Outer membrane lipoprotein SlyB	6	6	1.56319e+08	1.6578e+08	1.547e+08	1.5901e+08	1.66526e+08	1.53976e+08
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8	2.60259e+07	2.6779e+07	2.51915e+07	2.6119e+07	2.89035e+07	2.67313e+07
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	14	14	3.17278e+09	3.11409e+09	3.1269e+09	3.1051e+09	2.98026e+09	3.0979e+09
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	8	8	4.21209e+08	4.37143e+08	4.15618e+08	4.44376e+08	4.37236e+08	4.25114e+08
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	7	7	1.02849e+08	1.13746e+08	1.05772e+08	1.10092e+08	1.24399e+08	1.04173e+08
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9	1.41747e+08	1.48537e+08	1.3835e+08	1.44479e+08	1.45901e+08	1.39112e+08
P0A921	PA1_ECOLI	pldA	Phospholipase A1	6	6	8.91334e+06	9.0411e+06	8.22575e+06	9.00469e+06	9.28402e+06	9.13165e+06
P0A927	TSX_ECOLI	tsx	Nucleoside-specific channel-forming protein tsx	10	10	1.02846e+08	1.16614e+08	9.90253e+07	1.11388e+08	1.17697e+08	9.91237e+07
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	14	14	6.69504e+07	6.44831e+07	6.4458e+07	6.42798e+07	6.7212e+07	6.44156e+07
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	8	8	1.62861e+07	1.8715e+07	1.66413e+07	1.77198e+07	1.94759e+07	1.74191e+07
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1	9.79388e+07	9.99008e+07	9.91142e+07	1.04507e+08	9.74523e+07	9.4159e+07
P0A940	BAMA_ECOLI	bamA	Outer membrane protein assembly factor BamA	38	38	7.27098e+07	7.38863e+07	7.27985e+07	7.30255e+07	7.20565e+07	7.17623e+07
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	5	5	3.18361e+06	3.42269e+06	3.69006e+06	3.28951e+06	3.25534e+06	2.97937e+06
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1	1.00585e+06	954323	690880	907717	1.16328e+06	976249
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	3	3	4.31085e+06	4.45694e+06	3.92497e+06	4.16998e+06	4.08457e+06	3.72425e+06
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	14	14	1.56498e+08	1.5509e+08	1.49412e+08	1.51496e+08	1.51887e+08	1.50638e+08
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7	1.50083e+08	1.52379e+08	1.54334e+08	1.51166e+08	1.48136e+08	1.51435e+08
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8	5.43999e+06	5.86528e+06	4.8839e+06	6.03733e+06	6.95419e+06	5.86981e+06
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	4	4	5.23913e+06	5.90868e+06	5.27303e+06	5.04249e+06	5.0011e+06	4.54009e+06
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4	5.80773e+07	5.2844e+07	5.68764e+07	5.29614e+07	5.21344e+07	5.94699e+07
P0A968	CSPD_ECOLI	cspD	Cold shock-like protein CspD	1	1	8.6071e+06	9.25777e+06	8.92018e+06	9.27787e+06	9.70894e+06	9.44296e+06
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7	1.49644e+09	1.64326e+09	1.47482e+09	1.5889e+09	1.60659e+09	1.45379e+09
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	4	4	2.26965e+07	2.21578e+07	2.45817e+07	2.1013e+07	1.9643e+07	2.17867e+07
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	11	11	2.06474e+07	2.02705e+07	2.07875e+07	1.94936e+07	2.05836e+07	2.04836e+07
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12	3.67549e+07	3.66303e+07	3.69194e+07	3.72454e+07	3.56032e+07	3.61034e+07
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14	9.49535e+07	9.10459e+07	9.6404e+07	8.89366e+07	9.07906e+07	9.2606e+07
P0A996	GLPC_ECOLI	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	12	12	2.80011e+07	2.64241e+07	2.78961e+07	2.95779e+07	2.93907e+07	2.81423e+07
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	7	7	2.57065e+08	2.53629e+08	2.47036e+08	2.58458e+08	2.43456e+08	2.65348e+08
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	4	4	1.53097e+06	1.33472e+06	1.40208e+06	1.61242e+06	1.64476e+06	1.77564e+06
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	24	24	1.46693e+08	1.44597e+08	1.462e+08	1.45562e+08	1.41369e+08	1.44223e+08
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7	1.19053e+08	1.1591e+08	1.31904e+08	1.1885e+08	1.108e+08	1.25139e+08
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	24	23	2.49626e+09	2.51073e+09	2.4399e+09	2.44917e+09	2.44128e+09	2.5162e+09
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	6	6	7.82235e+06	8.30633e+06	8.39427e+06	8.53561e+06	8.32909e+06	8.1904e+06
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	13	13	6.05367e+06	6.01902e+06	5.97118e+06	6.05201e+06	6.08695e+06	5.70932e+06
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13	2.84138e+07	2.94366e+07	2.86701e+07	2.88284e+07	2.98775e+07	2.93523e+07
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	25	25	2.22571e+08	2.28605e+08	2.23056e+08	2.20176e+08	2.25599e+08	2.17958e+08
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	13	13	1.67547e+07	1.60572e+07	1.58198e+07	1.55387e+07	1.54961e+07	1.5401e+07
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	7	7	2.20355e+07	1.92855e+07	2.11351e+07	2.13136e+07	2.05488e+07	2.25683e+07
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4	1.48615e+07	1.56075e+07	1.48663e+07	1.40342e+07	1.61645e+07	1.54237e+07
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19	1.63908e+08	1.53494e+08	1.55715e+08	1.54851e+08	1.58963e+08	1.62438e+08
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6	3.77445e+07	3.67891e+07	4.08372e+07	3.77462e+07	3.69814e+07	3.73797e+07
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	6	6	4.38879e+06	5.12469e+06	4.51789e+06	4.46396e+06	4.56023e+06	4.3812e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	14	14	1.22992e+07	1.33778e+07	1.44315e+07	1.30563e+07	1.35349e+07	1.31288e+07
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	2	2	672370	869881	618915	865582	843174	639169
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	3	3	4.30011e+06	3.49132e+06	4.41685e+06	4.19337e+06	4.10763e+06	4.0429e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	12	12	2.74568e+07	2.65141e+07	2.94153e+07	2.64723e+07	2.78846e+07	2.89972e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	7	7	9.80411e+06	9.61814e+06	1.02429e+07	1.0325e+07	9.94289e+06	9.77848e+06
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	5	5	7.3933e+06	7.6153e+06		6.55054e+06	6.91747e+06	7.0328e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3	4.87402e+06	3.90883e+06	4.56801e+06	5.11414e+06	4.31458e+06	5.15705e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	2	2	5.15309e+06	6.28867e+06	6.01735e+06	5.78061e+06	6.18656e+06	5.7703e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	12	12	1.87287e+07	1.68719e+07	1.85053e+07	1.81663e+07	1.79882e+07	1.73708e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	10	10	5.93657e+06	6.38218e+06	5.82113e+06	6.14062e+06	6.582e+06	6.08625e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	15	15	3.57387e+07	3.50205e+07	3.58298e+07	3.59219e+07	3.42536e+07	3.49894e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3	6.06479e+06	6.97722e+06	5.59854e+06	7.22159e+06	6.73082e+06	6.19925e+06
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3	2.25338e+07	2.5416e+07	2.03497e+07	2.57175e+07	2.4228e+07	2.4833e+07
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	10	10	4.26701e+07	4.39235e+07	3.75413e+07	4.22208e+07	4.4503e+07	4.06332e+07
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	4	4	7.4287e+06	7.50072e+06	6.42364e+06	7.58737e+06	7.30773e+06	7.08872e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	5	5	1.18124e+07	1.13867e+07	1.11037e+07	1.10809e+07	1.13964e+07	1.14612e+07
P0A9J8	PHEA_ECOLI	pheA	P-protein	4	4	9.06942e+06	8.84023e+06	8.57084e+06	8.93529e+06	8.30913e+06	9.07478e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	14	14	2.69804e+07	2.65362e+07	2.7379e+07	2.63443e+07	2.68784e+07	2.68355e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	5	5	1.19422e+07	1.05563e+07	1.05788e+07	1.03356e+07	1.2825e+07	1.11062e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	5.38528e+08	5.2304e+08	5.26232e+08	5.37218e+08	5.63832e+08	5.04693e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9	1.60429e+08	1.55887e+08	1.64804e+08	1.55593e+08	1.57549e+08	1.62566e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	6	6	2.33246e+07	2.17932e+07	2.29002e+07	2.28913e+07	2.33685e+07	2.28888e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.33142e+07	1.4647e+07	1.41091e+07	1.4887e+07	1.36503e+07	1.56388e+07
P0A9M0	LON_ECOLI	lon	Lon protease	35	35	4.71921e+07	4.8058e+07	4.75653e+07	4.82286e+07	4.77029e+07	4.66625e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	9	9	3.29557e+07	3.26087e+07	3.24984e+07	3.127e+07	3.24454e+07	3.15358e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	8	8	2.44631e+08	2.43596e+08	2.45467e+08	2.3312e+08	2.1746e+08	2.35436e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	33	33	2.13503e+08	2.12393e+08	2.13987e+08	2.0431e+08	2.16257e+08	2.18168e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	6	6	2.14363e+07	2.30859e+07	2.17797e+07	2.28453e+07	2.22922e+07	2.20802e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	3	3	717873	849608	724775	677683	710766	750955
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	1.96111e+08	2.01057e+08	1.91659e+08	1.98432e+08	2.00556e+08	1.95227e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	7.41575e+07	7.6096e+07	7.14931e+07	7.5431e+07	8.02019e+07	7.4492e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	30	30	4.1103e+07	3.92349e+07	4.0584e+07	4.00512e+07	4.01877e+07	4.14342e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.13995e+08	2.22024e+08	2.04856e+08	2.18461e+08	2.26679e+08	2.13105e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.31347e+08	1.257e+08	1.28375e+08	1.34406e+08	1.25818e+08	1.32462e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	54	54	9.04299e+08	8.9775e+08	9.00311e+08	8.98281e+08	8.95961e+08	8.92942e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	13	13	1.04612e+08	1.07057e+08	1.02675e+08	1.02404e+08	1.09313e+08	1.04955e+08
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.35495e+07	6.24535e+07	6.42489e+07	6.29993e+07	6.50136e+07	6.35571e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.18783e+07	1.1691e+07	1.15834e+07	1.07073e+07	1.15542e+07	1.22508e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	1.83829e+06	1.73617e+06	1.39728e+06	1.89147e+06	2.07229e+06	1.59698e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	9.03696e+07	8.8678e+07	9.09742e+07	8.24411e+07	8.98694e+07	9.12984e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12	4.57616e+07	4.64325e+07	4.50147e+07	4.4876e+07	4.54074e+07	4.56092e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.65062e+07	3.51305e+07	3.66795e+07	3.38523e+07	3.55468e+07	3.59475e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	5	5	2.6579e+06	2.0116e+06	2.3023e+06	2.10399e+06	2.71137e+06	2.73062e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	2	2	1.76552e+06	1.50493e+06	1.61992e+06	1.92076e+06	1.92909e+06	1.62098e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	2	2	1.48515e+06	2.05626e+06	1.215e+06	1.67244e+06	1.81791e+06	1.21116e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21	2.98279e+07	3.03626e+07	3.12692e+07	2.95337e+07	2.94646e+07	3.07537e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	11	11	2.59366e+07	2.53961e+07	2.59204e+07	2.60052e+07	2.47859e+07	2.56718e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2		923417		998550	576677	
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28	7.59973e+07	8.07273e+07	7.49219e+07	8.00612e+07	8.07842e+07	7.93367e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	4.99734e+07	5.41988e+07	5.0441e+07	4.90934e+07	5.23462e+07	4.81816e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.98336e+07	1.98738e+07	1.97808e+07	2.07679e+07	2.04314e+07	1.96535e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	7.18716e+07	7.34316e+07	7.44491e+07	7.21124e+07	7.30491e+07	7.37417e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.41064e+08	2.40898e+08	2.38143e+08	2.34463e+08	2.4134e+08	2.4868e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.30657e+09	1.36038e+09	1.35723e+09	1.31826e+09	1.30224e+09	1.29056e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	8.82973e+07	8.42237e+07	8.30888e+07	8.67648e+07	9.22558e+07	8.17275e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	5	5	1.33544e+08	1.88114e+08	1.32236e+08	1.79682e+08	1.80025e+08	1.28965e+08
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.2312e+08	6.64086e+08	6.44731e+08	6.65887e+08	6.99127e+08	6.43833e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	12	12	4.66467e+07	4.87754e+07	5.08027e+07	4.77234e+07	4.71144e+07	4.8379e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.47668e+08	3.50415e+08	3.43111e+08	3.51849e+08	3.68084e+08	3.55597e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.41473e+07	2.20365e+07	2.27438e+07	2.22138e+07	2.3806e+07	2.4043e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	2	2		1.2608e+06	888871	1.1704e+06	1.2719e+06	1.58874e+06
