Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0A862	TPX_ECOLI	tpx	Thiol peroxidase	7	7	3.28356e+08	3.02368e+08	3.3472e+08	3.13815e+08	3.12634e+08	3.1127e+08
P0A867	TALA_ECOLI	talA	Transaldolase A	14	14	2.17738e+07	2.13175e+07	2.22111e+07	2.07236e+07	2.25717e+07	2.16948e+07
P0A870	TALB_ECOLI	talB	Transaldolase B	22	22	3.43684e+08	3.4496e+08	3.4153e+08	3.48128e+08	3.43796e+08	3.45779e+08
P0A873	TRMD_ECOLI	trmD	tRNA (guanine-N(1)-)-methyltransferase	5	5	1.33693e+07	1.32911e+07	1.37042e+07	1.39619e+07	1.37234e+07	1.41523e+07
P0A877	TRPA_ECOLI	trpA	Tryptophan synthase alpha chain	7	7	6.71492e+06	6.79488e+06	6.79989e+06	6.90579e+06	6.69399e+06	6.59877e+06
P0A879	TRPB_ECOLI	trpB	Tryptophan synthase beta chain	2	2	5.50124e+06	5.28232e+06	5.64636e+06	5.87665e+06	5.77252e+06	5.87537e+06
P0A881	TRPR_ECOLI	trpR	Trp operon repressor	2	2	5.35977e+06	5.59547e+06	6.62006e+06	6.1066e+06	6.9638e+06	8.11852e+06
P0A884	TYSY_ECOLI	thyA	Thymidylate synthase	9	9	3.30204e+07	3.23895e+07	3.18925e+07	3.37473e+07	3.34087e+07	3.40364e+07
P0A887	UBIE_ECOLI	ubiE	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE	10	10	5.15314e+07	5.34705e+07	5.27845e+07	5.36345e+07	5.12292e+07	5.27923e+07
P0A890	TUSA_ECOLI	tusA	Sulfurtransferase TusA	3	3	2.85688e+07	2.8257e+07	3.04162e+07	2.84305e+07	2.90603e+07	2.89445e+07
P0A894	YHBJ_ECOLI	yhbJ	UPF0042 nucleotide-binding protein YhbJ	8	8	7.77292e+06	8.02803e+06	7.46964e+06	8.09758e+06	8.13271e+06	7.538e+06
P0A898	YBEY_ECOLI	ybeY	Endoribonuclease YbeY	1	1	3.71656e+07	3.53253e+07	3.59854e+07	3.81642e+07	3.66536e+07	3.60015e+07
P0A8A0	YEBC_ECOLI	yebC	Probable transcriptional regulatory protein YebC	5	5	1.76044e+07	1.5966e+07	1.71088e+07	1.54272e+07	1.58299e+07	1.75133e+07
P0A8A2	YEEN_ECOLI	yeeN	Probable transcriptional regulatory protein YeeN	8	8	6.02784e+07	6.54438e+07	5.89884e+07	6.52149e+07	5.97003e+07	6.23771e+07
P0A8A4	PSRP_ECOLI	ppsR	Phosphoenolpyruvate synthase regulatory protein	5	5	8.57254e+06	8.64252e+06	8.8343e+06	8.63019e+06	9.5473e+06	7.98124e+06
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4	1.93801e+07	2.20771e+07	1.89089e+07	2.17174e+07	1.89688e+07	2.21391e+07
P0A8B2	YFCN_ECOLI	yfcN	UPF0115 protein YfcN	5	5	5.22487e+06	4.7578e+06	5.44257e+06	4.98855e+06	5.11987e+06	5.07025e+06
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	3	3	3.31054e+07	3.46874e+07	3.24821e+07	3.13335e+07	3.68385e+07	3.30703e+07
P0A8C1	YBJQ_ECOLI	ybjQ	UPF0145 protein YbjQ	2	2		3.83182e+06	4.92323e+06		366210	3.64727e+06
P0A8C4	YGFB_ECOLI	ygfB	UPF0149 protein YgfB	2	2	2.90021e+07	2.87947e+07	2.99052e+07	2.86959e+07	3.05789e+07	2.79086e+07
P0A8D0	NRDR_ECOLI	nrdR	Transcriptional repressor NrdR	4	4	6.09211e+06	5.89232e+06	6.59603e+06	5.36515e+06	6.25362e+06	5.99094e+06
P0A8D3	YAII_ECOLI	yaiI	UPF0178 protein YaiI	3	3	5.74651e+06	5.89511e+06	5.62993e+06	5.97792e+06	6.21525e+06	5.71591e+06
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	5	5	6.21735e+06	6.13568e+06	7.34039e+06	6.29464e+06	7.11699e+06	7.45928e+06
P0A8E1	YCFP_ECOLI	ycfP	UPF0227 protein YcfP	7	7	6.2598e+07	5.83315e+07	6.31816e+07	6.02626e+07	5.93798e+07	5.91889e+07
P0A8E5	YACL_ECOLI	yacL	UPF0231 protein YacL	1	1	2.58157e+06	2.34675e+06	2.63543e+06	2.35616e+06	2.72941e+06	2.4492e+06
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	11	11	1.69463e+08	1.72793e+08	1.65684e+08	1.72621e+08	1.69504e+08	1.6754e+08
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	14	14	2.22107e+08	2.36194e+08	2.28399e+08	2.26554e+08	2.2352e+08	2.2678e+08
P0A8F4	URK_ECOLI	udk	Uridine kinase	7	7	2.598e+07	2.66261e+07	2.66733e+07	2.67458e+07	2.71279e+07	2.68882e+07
P0A8F8	UVRB_ECOLI	uvrB	UvrABC system protein B	6	6	4.86181e+06	4.74056e+06	4.7243e+06	4.7395e+06	5.09439e+06	4.91351e+06
P0A8G0	UVRC_ECOLI	uvrC	UvrABC system protein C	3	3	1.02888e+06	1.14683e+06	1.00667e+06	1.24396e+06	903144	1.18317e+06
P0A8G3	UXAC_ECOLI	uxaC	Uronate isomerase	12	12	6.02259e+06	5.76716e+06	6.50597e+06	5.97922e+06	6.08774e+06	6.1483e+06
P0A8G6	WRBA_ECOLI	wrbA	Flavoprotein WrbA	12	12	8.83102e+07	8.51726e+07	8.47539e+07	8.81932e+07	8.94226e+07	8.73286e+07
P0A8G9	EX7S_ECOLI	xseB	Exodeoxyribonuclease 7 small subunit	3	3	3.65623e+07	3.33386e+07	3.66485e+07	3.74386e+07	3.81153e+07	3.70761e+07
P0A8I1	RUVX_ECOLI	yqgF	Putative Holliday junction resolvase	3	3	8.26583e+06	8.14714e+06	8.60338e+06	8.77367e+06	7.22318e+06	8.6511e+06
P0A8I3	YAAA_ECOLI	yaaA	UPF0246 protein YaaA	6	6	4.90993e+07	4.87777e+07	4.76934e+07	4.92461e+07	4.80797e+07	4.66643e+07
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	4	4	4.44359e+07	4.25243e+07	4.37606e+07	4.06808e+07	4.50691e+07	4.21454e+07
P0A8I8	RLMH_ECOLI	rlmH	Ribosomal RNA large subunit methyltransferase H	6	6	1.33111e+07	1.33965e+07	1.509e+07	1.34603e+07	1.36117e+07	1.32882e+07
P0A8J2	DNAT_ECOLI	dnaT	Primosomal protein 1	3	3	7.21997e+06	8.16423e+06	7.79431e+06	7.35129e+06	7.12469e+06	7.18886e+06
P0A8J4	YBED_ECOLI	ybeD	UPF0250 protein YbeD	4	4	6.34802e+07	6.65279e+07	6.20708e+07	6.5979e+07	6.55845e+07	6.17089e+07
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	16	16	7.83062e+07	8.18276e+07	7.75306e+07	8.12474e+07	7.97762e+07	7.96676e+07
P0A8K1	PSD_ECOLI	psd	Phosphatidylserine decarboxylase proenzyme	6	6	2.70025e+07	2.69454e+07	2.7322e+07	2.80539e+07	2.63699e+07	2.65459e+07
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2	6.42712e+06	6.3231e+06	5.54219e+06	6.25606e+06	6.80154e+06	6.45212e+06
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	19	19	2.067e+08	2.07284e+08	2.08665e+08	2.0993e+08	2.04191e+08	2.02175e+08
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	26	26	1.6172e+08	1.58909e+08	1.67286e+08	1.61351e+08	1.61109e+08	1.57602e+08
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	31	31	9.34678e+07	9.24865e+07	9.50554e+07	9.39402e+07	9.66108e+07	9.13096e+07
P0A8M6	YEEX_ECOLI	yeeX	UPF0265 protein YeeX	4	4	8.1655e+07	7.49561e+07	8.95359e+07	7.96573e+07	8.84916e+07	8.5271e+07
P0A8N0	MATP_ECOLI	matP	Macrodomain Ter protein	2	2	3.46318e+06	3.20039e+06	4.76492e+06	2.8529e+06	2.953e+06	3.70738e+06
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	34	22	2.33088e+08	2.39217e+08	2.35438e+08	2.35609e+08	2.33589e+08	2.40251e+08
P0A8N5	SYK2_ECOLI	lysU	Lysine--tRNA ligase, heat inducible	18	18	1.39299e+08	1.41645e+08	1.39345e+08	1.44096e+08	1.43123e+08	1.45436e+08
P0A8N7	EPMA_ECOLI	epmA	Elongation factor P--(R)-beta-lysine ligase	7	7	1.50593e+07	1.43076e+07	1.55494e+07	1.55043e+07	1.42439e+07	1.49657e+07
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	8	8	6.26391e+07	6.26951e+07	5.99579e+07	6.00157e+07	6.3754e+07	5.88883e+07
P0A8P6	XERC_ECOLI	xerC	Tyrosine recombinase XerC	2	2	634866	437821	654029	365483	315093	307202
P0A8Q0	FRDC_ECOLI	frdC	Fumarate reductase subunit C	2	2	1.57832e+07	1.58527e+07	1.58976e+07	1.48681e+07	1.50496e+07	1.46245e+07
P0A8Q6	CLPS_ECOLI	clpS	ATP-dependent Clp protease adapter protein ClpS	1	1	602846				1.23337e+06	771355
P0A8R0	RRAA_ECOLI	rraA	Regulator of ribonuclease activity A	5	5	8.95142e+07	8.76334e+07	8.09005e+07	9.20912e+07	8.7047e+07	9.32808e+07
P0A8R4	SLYX_ECOLI	slyX	Protein SlyX	2	2	1.68079e+06	1.72498e+06	1.79694e+06	1.72685e+06	2.0198e+06	1.6284e+06
P0A8R9	HDFR_ECOLI	hdfR	HTH-type transcriptional regulator HdfR	5	5	4.18986e+06	3.92851e+06	4.13474e+06	3.646e+06	4.13338e+06	4.01694e+06
P0A8S1	ICIA_ECOLI	iciA	Chromosome initiation inhibitor	6	6	1.10426e+07	1.09416e+07	1.10888e+07	1.136e+07	1.10498e+07	1.19873e+07
P0A8T1	PRMA_ECOLI	prmA	Ribosomal protein L11 methyltransferase	4	4	4.46419e+07	4.32635e+07	4.4073e+07	4.50134e+07	4.28503e+07	4.33716e+07
P0A8T7	RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	80	80	2.51264e+08	2.48431e+08	2.47284e+08	2.51754e+08	2.49961e+08	2.51186e+08
P0A8U0	SYDP_ECOLI	syd	Protein syd	5	5	3.17032e+06	3.28545e+06	3.57438e+06	3.2229e+06	3.51689e+06	3.31302e+06
P0A8U2	YAFD_ECOLI	yafD	UPF0294 protein YafD	1	1		410266	462554		349226	454900
P0A8U6	METJ_ECOLI	metJ	Met repressor	5	5	3.79098e+07	3.88437e+07	4.04445e+07	3.97206e+07	4.02705e+07	3.84341e+07
P0A8V0	RBN_ECOLI	rbn	Ribonuclease BN	2	2	610930	649704	779008	650855	492008	577828
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	78	78	2.35638e+08	2.34201e+08	2.35246e+08	2.37367e+08	2.3905e+08	2.35424e+08
P0A8V6	FADR_ECOLI	fadR	Fatty acid metabolism regulator protein	11	11	2.58429e+07	2.4153e+07	2.72464e+07	2.42112e+07	2.49642e+07	2.53117e+07
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	8	8	9.91341e+06	8.86836e+06	8.59167e+06	9.15775e+06	1.00019e+07	9.72611e+06
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4	3.93598e+07	4.15205e+07	4.07113e+07	4.06056e+07	3.98625e+07	3.8901e+07
P0A8W5	YQGE_ECOLI	yqgE	UPF0301 protein YqgE	6	6	1.84869e+07	1.59504e+07	1.81119e+07	1.84758e+07	1.71622e+07	1.81357e+07
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10	1.10631e+08	1.1156e+08	1.12336e+08	1.08547e+08	1.07968e+08	1.06691e+08
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	14	14	4.22236e+07	4.00146e+07	4.24633e+07	4.2488e+07	4.23012e+07	4.1929e+07
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	5	5	6.05534e+06	6.20476e+06	6.56199e+06	6.36335e+06	6.48328e+06	6.21025e+06
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	2	2	6.48902e+06	6.6462e+06	5.76002e+06	5.96345e+06	6.05407e+06	6.31389e+06
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	6	6	1.08211e+07	9.87912e+06	1.07516e+07	9.59307e+06	1.03204e+07	1.03009e+07
P0A8Y5	YIDA_ECOLI	yidA	Sugar phosphatase YidA	9	9	4.55443e+07	4.5799e+07	4.72862e+07	4.60971e+07	4.48417e+07	4.62418e+07
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3	1.76975e+07	1.72116e+07	1.62241e+07	1.65528e+07	1.67198e+07	1.70306e+07
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	2	2	4.00882e+06	4.25536e+06	4.69714e+06	4.32418e+06	3.82842e+06	4.78486e+06
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	6	6	2.12316e+06	1.36302e+06	2.09826e+06	1.88243e+06	2.27365e+06	1.64447e+06
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	14	14	1.48287e+08	1.49528e+08	1.50699e+08	1.49098e+08	1.53135e+08	1.50787e+08
P0A905	SLYB_ECOLI	slyB	Outer membrane lipoprotein SlyB	6	6	1.71492e+08	1.9507e+08	1.68105e+08	1.9145e+08	1.76737e+08	1.86977e+08
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8	2.68341e+07	2.81826e+07	2.69926e+07	2.52313e+07	3.11791e+07	2.60956e+07
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	14	14	3.06914e+09	2.9347e+09	3.07551e+09	2.99323e+09	2.98739e+09	3.05663e+09
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	8	8	4.30014e+08	4.40291e+08	4.36301e+08	4.42385e+08	4.43579e+08	4.22519e+08
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	7	7	1.15054e+08	1.18222e+08	1.12215e+08	1.14903e+08	1.28216e+08	1.14391e+08
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9	1.54425e+08	1.54999e+08	1.52133e+08	1.54258e+08	1.54369e+08	1.5519e+08
P0A921	PA1_ECOLI	pldA	Phospholipase A1	6	6	9.81608e+06	8.90481e+06	9.45014e+06	9.51069e+06	1.00071e+07	9.18186e+06
P0A927	TSX_ECOLI	tsx	Nucleoside-specific channel-forming protein tsx	10	10	1.18271e+08	1.03444e+08	1.125e+08	1.05219e+08	1.19575e+08	1.05983e+08
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	13	13	6.12906e+07	6.49255e+07	6.12217e+07	6.37332e+07	6.52724e+07	6.58053e+07
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	7	7	2.06087e+07	1.9871e+07	1.97547e+07	2.00331e+07	2.19645e+07	1.97363e+07
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1	1.03591e+08	1.13691e+08	1.09562e+08	1.1239e+08	1.0261e+08	1.09117e+08
P0A940	BAMA_ECOLI	bamA	Outer membrane protein assembly factor BamA	39	39	8.33526e+07	8.35604e+07	8.43909e+07	8.44334e+07	8.256e+07	8.54348e+07
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	5	5	3.44021e+06	3.46398e+06	3.40605e+06	2.83061e+06	3.4262e+06	3.37545e+06
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1	760705	651918	807223	654473	947625	837060
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	3	3	3.95935e+06	3.36955e+06	3.5365e+06	3.68532e+06	3.70122e+06	3.36275e+06
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	14	14	1.84067e+08	1.66384e+08	1.76459e+08	1.77494e+08	1.81259e+08	1.8332e+08
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7	1.69248e+08	1.67512e+08	1.69164e+08	1.65407e+08	1.68053e+08	1.71528e+08
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8	6.36871e+06	6.00823e+06	6.45262e+06	6.6983e+06	7.43701e+06	7.02216e+06
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	4	4	6.59495e+06	5.98725e+06	5.44297e+06	6.01464e+06	5.70239e+06	6.14106e+06
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4	5.34201e+07	5.34776e+07	5.56257e+07	5.40544e+07	5.57636e+07	5.3229e+07
P0A968	CSPD_ECOLI	cspD	Cold shock-like protein CspD	1	1	9.99634e+06	8.0706e+06	1.04961e+07	1.10218e+07	1.05127e+07	1.09651e+07
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7	1.27278e+09	1.52353e+09	1.2576e+09	1.57152e+09	1.26802e+09	1.4813e+09
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	4	4	1.54845e+07	1.50927e+07	1.55908e+07	1.53741e+07	1.41035e+07	1.52024e+07
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	11	11	2.31745e+07	2.46427e+07	2.18572e+07	2.42818e+07	2.41507e+07	2.37886e+07
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	13	13	3.68925e+07	3.7878e+07	3.73065e+07	3.7273e+07	3.51248e+07	3.72751e+07
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14	1.04004e+08	1.03338e+08	1.01509e+08	1.03851e+08	1.03689e+08	1.03747e+08
P0A996	GLPC_ECOLI	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	11	11	1.09312e+07	1.18022e+07	1.26657e+07	1.09047e+07	1.20486e+07	1.06083e+07
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	7	7	2.79892e+08	2.78433e+08	2.9119e+08	2.72826e+08	2.7531e+08	2.82007e+08
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	3	3	1.96192e+06	2.19648e+06	2.32287e+06	2.44782e+06	2.61224e+06	2.50561e+06
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	24	24	1.30443e+08	1.31423e+08	1.33656e+08	1.31478e+08	1.28007e+08	1.28363e+08
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7	1.16802e+08	1.12254e+08	1.1921e+08	1.16343e+08	1.10238e+08	1.09727e+08
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	24	23	2.41355e+09	2.36964e+09	2.35593e+09	2.40525e+09	2.36182e+09	2.4006e+09
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	6	6	7.45677e+06	7.99647e+06	7.53172e+06	7.93387e+06	7.70226e+06	7.62088e+06
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	14	14	6.00524e+06	6.19077e+06	6.1782e+06	6.0883e+06	6.03611e+06	6.05298e+06
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13	3.38563e+07	3.34594e+07	3.26854e+07	3.39224e+07	3.42638e+07	3.29998e+07
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	24	24	2.20895e+08	2.29911e+08	2.15313e+08	2.26778e+08	2.19784e+08	2.26774e+08
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	12	12	1.86453e+07	1.77893e+07	1.8042e+07	1.78932e+07	1.82042e+07	1.74712e+07
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	8	8	1.92819e+07	2.0319e+07	2.0678e+07	1.86105e+07	2.04842e+07	2.01972e+07
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4	1.62976e+07	1.67424e+07	1.55113e+07	1.59208e+07	1.82764e+07	1.63857e+07
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19	1.46618e+08	1.45961e+08	1.52902e+08	1.48885e+08	1.51268e+08	1.48488e+08
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6	3.84505e+07	3.83637e+07	3.8537e+07	3.77854e+07	3.9299e+07	3.88275e+07
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	6	6	6.06061e+06	5.82346e+06	6.08616e+06	5.55838e+06	5.75316e+06	5.83479e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	13	13	1.38153e+07	1.39576e+07	1.36485e+07	1.39804e+07	1.41043e+07	1.34077e+07
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	2	2	963429	1.04559e+06	978025	655368	1.0276e+06	946871
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	3	3	4.37378e+06	4.85317e+06	5.57277e+06	5.084e+06	5.38636e+06	5.74081e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	12	12	2.76568e+07	2.79438e+07	2.88974e+07	2.88826e+07	2.95362e+07	2.78297e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	7	7	8.43569e+06	8.62333e+06	8.70835e+06	8.55121e+06	8.49297e+06	8.43121e+06
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	6	6	6.84221e+06	5.94813e+06	5.48072e+06	5.78697e+06	5.97867e+06	6.04438e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3	3.56089e+06	2.97637e+06	3.53639e+06	3.33904e+06	3.36777e+06	2.96686e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	3	3	5.18852e+06	5.83546e+06	4.70795e+06	5.83675e+06	5.31643e+06	6.04507e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	13	13	1.79083e+07	1.88322e+07	1.9119e+07	1.88353e+07	1.87403e+07	1.94416e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	10	10	6.6952e+06	6.25251e+06	6.27794e+06	6.25139e+06	6.67104e+06	6.06768e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	15	15	3.40107e+07	3.37646e+07	3.5128e+07	3.53326e+07	3.34116e+07	3.43475e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3	8.87376e+06	9.22654e+06	9.281e+06	9.96201e+06	8.83181e+06	1.02391e+07
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3	2.63351e+07	2.43479e+07	2.72334e+07	2.51007e+07	2.51836e+07	2.53225e+07
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	9	9	4.5872e+07	4.41384e+07	4.50899e+07	4.74804e+07	4.69431e+07	4.55353e+07
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	5	5	6.89603e+06	7.29675e+06	7.35834e+06	7.21046e+06	6.96893e+06	7.29397e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	6	6	1.11014e+07	1.01943e+07	1.10773e+07	1.06167e+07	1.12462e+07	1.04345e+07
P0A9J8	PHEA_ECOLI	pheA	P-protein	5	5	7.80598e+06	7.78171e+06	7.98264e+06	7.2544e+06	7.5404e+06	6.87304e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	15	15	3.03901e+07	3.08728e+07	3.01326e+07	3.04624e+07	3.04818e+07	3.00245e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	4	4	1.10143e+07	1.14066e+07	1.0254e+07	1.08574e+07	1.3906e+07	1.01652e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	5.1524e+08	5.72425e+08	5.21005e+08	5.48336e+08	5.51116e+08	5.35776e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9	1.62481e+08	1.5388e+08	1.61981e+08	1.51116e+08	1.63506e+08	1.50187e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	6	6	2.44848e+07	2.71699e+07	2.59878e+07	2.56165e+07	2.63644e+07	2.8099e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.71816e+07	1.73634e+07	1.79352e+07	1.63717e+07	1.6563e+07	1.57923e+07
P0A9M0	LON_ECOLI	lon	Lon protease	36	36	4.81863e+07	4.91441e+07	4.92832e+07	4.88806e+07	4.84908e+07	4.86029e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	10	10	3.37422e+07	3.43615e+07	3.25996e+07	3.31459e+07	3.27672e+07	3.24538e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	9	9	2.40747e+08	2.29819e+08	2.36418e+08	2.41323e+08	2.18693e+08	2.42815e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	34	34	2.19513e+08	2.22009e+08	2.12025e+08	2.20839e+08	2.25006e+08	2.12974e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	6	6	2.27387e+07	2.02671e+07	2.21457e+07	2.19814e+07	2.18681e+07	2.15688e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	4	4	1.08816e+06	764598	961327	918269	927627	1.0551e+06
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	2.05606e+08	2.07391e+08	2.02973e+08	2.10581e+08	2.05148e+08	2.07349e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	7.64132e+07	7.42009e+07	7.6293e+07	7.79116e+07	7.9278e+07	7.57257e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	30	30	4.16281e+07	4.09078e+07	4.23109e+07	4.23103e+07	4.20628e+07	4.11185e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.33982e+08	2.47244e+08	2.26962e+08	2.43216e+08	2.3668e+08	2.38924e+08
