protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ACE0	87704989.82767664	87823011.36332954	88999992.44752237	84584281.50146757	85551887.05011103	86652973.91279987	P0ACE0	P0ACE0		hybC	0	0.028884494055646723	0.04283619957564763	False	0.005815160955347872	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P63020	14086390.291594388	13909154.433011914	13636683.158836234	12280273.573070291	12943945.086016163	13092067.02151065	P63020	P63020		nfuA	0	0.029101087395614345	0.11974304880432114	False	0.005841121495327103	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AGB0	11299301.900005758	11176404.441889822	10883756.636226274	11462961.230247244	11757736.916346535	11725439.967544865	P0AGB0	P0AGB0		serB	0	0.029902534347121916	-0.06703696825917681	False	0.005867082035306335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9Q1	118881917.4260034	121990930.59926309	116418439.15613066	112763632.33784766	113700083.50182748	110240292.01574732	P0A9Q1	P0A9Q1		arcA	0	0.030209770117475287	0.08561983918450024	False	0.005893042575285567	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFG0	76641230.49022307	76445967.638003	78185814.11288925	71543232.51424962	72862860.29840307	74783344.41715837	P0AFG0	P0AFG0		nusG	0	0.030396381109033394	0.07741864822934386	False	0.005919003115264798	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A879	1105904.573909604	1078328.387643765	1113009.5027120626	1203597.7835052612	1256542.1064997208	1317942.6797491924	P0A879	P0A879		trpB	0	0.030450339294919727	-0.19639425191599058	False	0.005944963655244029	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33599	153701065.4141739	151900748.3944082	151689246.23971722	150394884.9755007	149142416.1017899	147714828.21685675	P33599	P33599		nuoC	0	0.03057722882488716	0.03202436428342513	False	0.005970924195223261	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AAI5	147266068.84520653	145497111.03997365	140475508.05071336	132752608.0282092	132554469.78038277	139021941.08090687	P0AAI5	P0AAI5		fabF	0	0.030662916730054807	0.09963233018993758	False	0.005996884735202493	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P07395	200801489.8237277	198713284.46448475	199747751.43988264	197093439.91014475	193555063.4865683	195574454.64195585	P07395	P07395		pheT	0	0.03114069826950812	0.03173869038321021	False	0.006022845275181724	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A825	184003265.6780885	186816388.5935048	187684944.56148192	180927626.7239973	173746671.1615153	175075259.4596338	P0A825	P0A825		glyA	0	0.031165765180931226	0.07625868309028724	False	0.006048805815160955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACP5	1730805.4783036923	1861190.2940443885	1708820.5795681437	1446942.3200456705	1626875.0937310702	1538283.7573688277	P0ACP5	P0ACP5		gntR	0	0.03143577570219172	0.2007903986279431	False	0.006074766355140188	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69441	172935871.1374158	172631128.36738852	173765202.19889766	176088487.6016045	179074555.98080713	179475681.05688205	P69441	P69441		adk	0	0.031672135743064087	-0.04190665388520274	False	0.006100726895119419	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9P0	259628758.7635699	269153136.0281399	261901883.21916136	253688536.88904363	251446726.38443288	248592747.0697833	P0A9P0	P0A9P0		lpdA	0	0.03192559555049354	0.06905681835297844	False	0.00612668743509865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P32144	5180043.3355179	4964914.365619929	5752566.6328385165	5999803.942558708	6298115.472659991	6535918.764154336	P32144	P32144		yihW	0	0.03203993943405758	-0.24452492201556525	False	0.006152647975077882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P23839	27756740.272421718	28189703.632876866	28283630.327597868	27012015.248553112	26817544.424625367	25892634.38386319	P23839	P23839		yicC	0	0.03217214698186184	0.07935402202496313	False	0.006178608515057114	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00887	5026483.736388068	4843451.98761983	4896040.098264115	5370669.929798601	5438009.116796381	5130422.297987645	P00887	P00887		aroH	0	0.03229823055431728	-0.11029359029997392	False	0.006204569055036345	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0C093	8601061.104628371	9052254.642267048	8352965.928848701	9361521.495820276	9427252.351053871	9772310.54272036	P0C093	P0C093		slmA	0	0.03235616052857246	-0.13519061528143322	False	0.006230529595015576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFZ3	27392944.53652919	28007861.251672287	26976560.73405221	29012848.09358393	28644188.498170342	28844872.31752864	P0AFZ3	P0AFZ3		sspB	0	0.03277547323369592	-0.07048396404611178	False	0.006256490134994808	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AAG3	461314.1875000004	430388.5561463156	473681.51057304576	519914.121817796	522920.6699056315	525318.3982625774	P0AAG3	P0AAG3		gltL	0	0.03281483070740673	-0.1997594808002434	False	0.00628245067497404	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADR6	8619521.788578179	8190379.162667885	8676632.758426353	9142658.42279964	9542121.550472723	8980561.698155174	P0ADR6	P0ADR6		rlmM	0	0.03311147479946178	-0.11834456812207178	False	0.006308411214953271	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P22939	3670507.830420991	4355889.670451006	4361175.929095808	5445826.729763279	4711131.620151806	5322900.302129716	P22939	P22939		ispA	0	0.03312878360493481	-0.3214986888489217	False	0.006334371754932503	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33136	63080676.64272399	60708336.96647823	61992135.95042171	58229328.06011841	58344929.76597384	58541180.04442771	P33136	P33136		mdoG	0	0.0333099066091036	0.08529785003467369	False	0.006360332294911735	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P46887	329271.5000000002	347943.8738245872	321655.918145929	232669.08075516336	209943.4274537905	136163.28452733782	P46887	P46887		yecH	0	0.03339996515728549	0.7872942112391972	False	0.006386292834890966	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24202	9582984.830371523	9427825.143612474	8911608.076609258	10344510.038729904	9816128.809017232	10393618.3093557	P24202	P24202		mrr	0	0.033437487488281736	-0.1299495235251494	False	0.006412253374870198	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P06968	22046174.117458776	22227788.45325708	21487196.559863828	20756233.30291043	21059752.166349538	21154544.11253253	P06968	P06968		dut	0	0.033536539580450844	0.06255892826229684	False	0.006438213914849429	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7R9	319850467.77472293	328944119.86994815	319262873.58098394	330501626.4121285	339068260.6547419	339014142.95381576	P0A7R9	P0A7R9		rpsK	0	0.033619098286243564	-0.059166697310198156	False	0.006464174454828661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7I4	40967369.59702768	40264420.2793586	41032290.51822384	39540160.290999934	40084926.32325893	39635368.91980957	P0A7I4	P0A7I4		prfC	0	0.03412328220346857	0.035884868484931255	False	0.006490134994807892	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AC59	34891939.04273096	33778811.001102395	32315617.12531204	30559503.568576243	30461351.99799429	29761998.415878437	P0AC59	P0AC59		grxB	0	0.0341556616980354	0.1536687982165645	False	0.006516095534787124	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9F1	3718669.5601081545	3989449.198418753	4057537.159969253	3553881.5124123287	3346935.171548267	3601559.161341521	P0A9F1	P0A9F1		mntR	0	0.03493271999347352	0.16386602000266454	False	0.0065420560747663555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A927	42894270.580829725	41379327.21794801	38871617.35349951	36992837.50402814	35749635.85149605	35312850.10939009	P0A927	P0A927		tsx	0	0.034935207769564644	0.1885904226232167	False	0.006568016614745587	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77690	1523190.3635664245	1628319.6857206349	1692349.7500004114	1757747.3432796386	1963688.1753450157	1860709.021083573	P77690	P77690		arnB	0	0.034951863699851086	-0.20466237264969966	False	0.006593977154724819	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P25798	4472735.28738373	4483123.77918961	4593691.473209236	4889142.606709747	5191906.154214998	5348764.052722801	P25798	P25798		fliF	0	0.03502635502750192	-0.18747556412362967	False	0.00661993769470405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABV6	13236369.650800034	13021321.023313971	14303355.106307227	15844541.29621834	14700907.326232309	14991806.476893067	P0ABV6	P0ABV6		tolR	0	0.03503793348442113	-0.16695248148546513	False	0.006645898234683281	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A898	5460405.894320535	5582512.435683913	5481551.0703923255	5137093.906568839	4985699.790797107	4718020.973618781	P0A898	P0A898		ybeY	0	0.03514845423534193	0.15503365826937548	False	0.006671858774662514	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P04846	7021535.189711922	6599629.617969718	6765119.09060502	7147440.793475103	7309667.313843974	7414171.515702091	P04846	P04846		nlpA	0	0.03516636507628171	-0.10143881211105649	False	0.006697819314641745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76245	1298008.4514477754	1287401.6780312462	1318137.1196514242	1704748.7087826442	1787924.064020863	1535282.8861535431	P76245	P76245		yeaP	0	0.035500615595435075	-0.3651861944496085	False	0.0067237798546209765	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00582	54066300.84962772	54244460.06045092	53941342.10001853	52207927.06413147	53182787.08066414	52143038.98872788	P00582	P00582		polA	0	0.03569324962851549	0.0425762045264271	False	0.006749740394600207	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P35340	97475503.1653128	94312741.20224856	95154318.55728471	90842607.7087758	91649511.16460732	91112498.09700494	P35340	P35340		ahpF	0	0.035787911932601967	0.06866940728684327	False	0.00677570093457944	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00562	21812128.370481458	20682985.29246404	21832887.4185662	23405860.681656394	22669498.369860098	22846173.77533948	P00562	P00562		metL	0	0.035790423427186004	-0.09950792841231544	False	0.0068016614745586715	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0C0L9	1769987.7499999995	1738873.6636144088	1687542.757356879	1900254.7380361708	1922766.6299153387	1805331.7620489527	P0C0L9	P0C0L9		iscX	0	0.03583274969692179	-0.11519920144118212	False	0.006827622014537902	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P39263	914359.258429251	1013985.5083240464	1171845.987288498	1239768.1367406414	1356825.1587837716	1506343.3039441842	P39263	P39263		yfcC	0	0.036002217107230484	-0.4042998742585794	False	0.006853582554517135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7R5	722712125.110557	729223505.9721133	699896775.8941264	676021950.1841016	675881507.8545824	687599639.9272351	P0A7R5	P0A7R5		rpsJ	0	0.0361661308355717	0.07734802104704648	False	0.006879543094496366	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P29208	13761919.294029742	13361685.71687472	13589957.777419876	12655483.057273991	12139179.82747293	12959440.141941205	P29208	P29208		menC	0	0.036319034835663566	0.10887603363117149	False	0.006905503634475597	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8Y1	1217633.2499999988	1251410.319462801	1258064.272828147	1349545.651547394	1467702.886434192	1378524.6067366027	P0A8Y1	P0A8Y1		yjjG	0	0.03634126783553509	-0.17088011355833962	False	0.006931464174454829	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77754	191917.8593999998	305189.89529572125	361362.0719023455	40302.38872007209	54727.417188718544	92236.91441925633	P77754	P77754		spy	3	0.03656195925734679	2.1966728902855097	False	0.006957424714434061	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P46852	1034525.1250000002	955463.5559142072	1145453.4633416445	1185143.8597626768	1315422.2654751963	1293741.5979290763	P46852	P46852		yhhW	0	0.03669293334616702	-0.2751677889315222	False	0.0069833852544132925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A993	77981836.86729185	76411891.59226887	77394248.21813948	78589588.43076006	78928722.30565429	79766366.18194242	P0A993	P0A993		fbp	0	0.036847631008194534	-0.0338132062257335	False	0.007009345794392523	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADA1	6026115.102323925	6275898.996592939	6208030.547975485	5873804.227437399	5398905.32019835	5549065.561053182	P0ADA1	P0ADA1		tesA	0	0.03726068198256171	0.1379784218075844	False	0.007035306334371755	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AA97	2775489.95983356	2872448.9359450745	2801889.0549160526	2623993.1545128142	2737151.179241017	2608895.452828424	P0AA97	P0AA97		yaeQ	0	0.0373926556253797	0.08433504038411267	False	0.0070612668743509875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77804	95828534.15464447	93415406.88771336	92678973.95485388	86963870.07216808	89529979.93880877	91085101.06696126	P77804	P77804		ydgA	0	0.038097891446601646	0.07533611468899228	False	0.007087227414330218	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37128	2397875.5877685486	2167335.9164581364	2147955.70355668	1959389.204314678	1839471.7761649576	1927222.9935085056	P37128	P37128		nudK	0	0.038187190587959205	0.22944474883699903	False	0.00711318795430945	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76406	2016755.9975763971	2122431.99829734	1935386.0230203725	2408963.140870768	2249635.835331912	2592178.1629383187	P76406	P76406		yegR	0	0.038198758335785406	-0.2553523887426453	False	0.007139148494288681	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEC8	486985.1250000004	430091.4824086092	452684.2386424269	871559.2666728572	934765.6291911108	671862.0793106738	P0AEC8	P0AEC8		dcuS	0	0.038200500995630694	-0.8553610133298994	False	0.007165109034267913	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACM5	509227.2187999994	523708.1525995838	491319.9347722881	452887.0746247664	382092.4081511324	375737.8454691481	P0ACM5	P0ACM5		yegW	0	0.0383609484994339	0.3322424965645896	False	0.007191069574247145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AAB6	77059722.32597639	76909170.11036325	76994222.8653368	73924753.93724859	70694705.3048132	70913577.92289457	P0AAB6	P0AAB6		galF	0	0.03847863085221786	0.09975344802579493	False	0.007217030114226376	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P08956	16180411.229962757	15626022.010560166	16021231.009315947	16805042.299681038	16450815.318397565	17235213.79687646	P08956	P08956		hsdR	0	0.038555723921330144	-0.07818295511037039	False	0.0072429906542056085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P21645	7150378.548063103	7669220.612613711	8082807.11717423	6676775.510154651	6646847.0289977	6292437.218900454	P21645	P21645		lpxD	0	0.038610428989109664	0.22346390619040124	False	0.007268951194184839	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77625	22617170.192342725	21654982.018141903	23118992.74699845	20511084.95185612	20719319.54128986	18709316.5007448	P77625	P77625		yfbT	0	0.03870473119226689	0.1690466685856773	False	0.007294911734164071	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P64540	14257256.300985172	14085059.189260753	13398787.640954643	12864132.88115896	12124431.597843615	11245497.5403714	P64540	P64540		yfcL	0	0.038868971297466054	0.2041221802746538	False	0.007320872274143303	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24178	8054891.179408398	7986208.965688515	8347222.505641584	7861899.256499057	7435312.046262729	7507192.684157944	P24178	P24178		yffB	0	0.03890161081428995	0.09687807309881219	False	0.007346832814122534	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AE18	48100971.29398201	47500455.30894697	46456505.41571422	42521873.76880545	44537813.08126494	45299543.20475011	P0AE18	P0AE18		map	0	0.03909311511788359	0.10202058432282836	False	0.007372793354101766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7I0	31060558.163509272	30029030.94609627	30155968.796257783	31213356.81703251	31760376.46111666	32184131.81692392	P0A7I0	P0A7I0		prfA	0	0.03956697437127202	-0.06056857860526589	False	0.007398753894080997	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABS5	5665001.164049615	5220294.52496361	5325300.161066287	5937487.666422113	6321857.614109532	5809143.353672357	P0ABS5	P0ABS5		dnaG	0	0.039675554157634095	-0.15653871413845927	False	0.0074247144340602285	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AED0	44373726.908842325	43387373.47736908	41351061.48988346	38331374.10067335	40976144.65863089	38976466.9914839	P0AED0	P0AED0		uspA	0	0.03968175869584239	0.1263701403527109	False	0.007450674974039461	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77570	3934111.0437570233	4119214.997021629	4454488.321494134	5157029.175805489	4541328.3867670605	5017037.766948855	P77570	P77570		anmK	0	0.039723422796920406	-0.23449658841299648	False	0.007476635514018692	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P25906	3786972.467256314	3932485.953976429	3475815.280675247	3108798.7618168443	2879819.3416050337	3396323.942411659	P25906	P25906		ydbC	0	0.04049900640732769	0.2544700583875279	False	0.007502596053997924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77488	19091660.01058223	18714606.391383477	19375697.27263401	18313350.3783667	17761251.88631317	18486198.02296124	P77488	P77488		dxs	0	0.04057015796119226	0.06769535842813196	False	0.007528556593977154	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P39099	35731512.14432665	36833541.178833134	34788632.83060217	33168241.84880925	33489938.648664653	32950043.130986232	P39099	P39099		degQ	0	0.04095454615247686	0.10803496835603009	False	0.007554517133956387	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00393	47112860.927875295	46787221.31582815	47560501.64337677	48043859.38940853	49563187.74658788	49168775.73854927	P00393	P00393		ndh	0	0.04151055348921793	-0.053214223702595806	False	0.007580477673935619	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P05100	1566367.0000000002	1625824.8292130462	1778967.4160336514	1920567.6646970096	2106457.8020439777	1845488.73484383	P05100	P05100		tag	0	0.041975741476190105	-0.24039597807004634	False	0.0076064382139148495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A940	164300716.44652173	167673815.5802458	163038319.64216378	152962480.81023917	158645558.03062952	159700040.0688326	P0A940	P0A940		bamA	0	0.042023330590615485	0.07079556988254433	False	0.007632398753894081	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFL3	19189666.1407428	18907415.81027093	19324650.97254658	18034817.65436764	18657013.600061767	18554680.11054765	P0AFL3	P0AFL3		ppiA	0	0.04239527286397847	0.05571350417628947	False	0.007658359293873313	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P10408	95395445.33455184	93900600.91203572	91714763.4970374	89661542.3928368	88205689.01891473	90981750.81104375	P10408	P10408		secA	0	0.04259653196167349	0.06382961814466234	False	0.0076843198338525445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P02919	11077602.666282875	10456832.443506826	10506828.09339278	11715153.457444675	11615199.621241815	11113653.73990476	P02919	P02919		mrcB	0	0.042681687136155846	-0.1043219529465262	False	0.007710280373831776	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8E7	101534366.5559757	101259420.2061736	98626751.49324298	92757363.34153162	96038860.17574158	97321641.86401775	P0A8E7	P0A8E7		yajQ	0	0.04283618254234916	0.07516813967148878	False	0.007736240913811007	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37177	3344062.9453562745	3280648.6281717466	3555043.1581033943	3574889.295504837	3861912.2017718703	3801587.973204024	P37177	P37177		ptsP	0	0.042992456943903884	-0.14273250149080344	False	0.00776220145379024	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P60716	49738544.22231583	49784113.47216566	50325827.883881286	49188969.68872156	48969406.85578589	48156460.90656169	P60716	P60716		lipA	0	0.043056600109983495	0.034428426260259104	False	0.00778816199376947	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P19931	2020201.076129898	2120910.8290955345	1925436.27836774	2286080.2892428525	2545893.129454764	2259952.6394081297	P19931	P19931		hyaE	0	0.04308037284195831	-0.22530162625123598	False	0.007814122533748703	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69222	27095035.708604887	28935932.496224	27009115.15318965	25158403.67874132	26141311.75319389	24752645.914614785	P69222	P69222		infA	0	0.044196536648543436	0.1268148490927188	False	0.007840083073727935	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P42589	27456.986329999992	837417.6079216086	65925.63205585195	1203091.561784594	1261766.5496926422	1555974.6095325318	P42589	P42589		ygjH	2	0.044268332374388604	-2.110950850220671	False	0.007866043613707165	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76204	1138382.2499999988	1126560.2680008856	1194392.1598647009	1208217.598826706	1236164.3650561462	1287876.204179418	P76204	P76204		ydiV	0	0.044619907263059866	-0.10955418797392684	False	0.007892004153686398	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P06136	2709156.728322924	2494524.9186061723	2653722.03695233	2853387.491803006	2784752.1149758752	2929880.661597766	P06136	P06136		ftsQ	0	0.04496873653690296	-0.12490921034453871	False	0.007917964693665628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6N8	42902715.876189016	44525143.11262167	44594107.6195032	45943847.81533873	46622892.29936712	45655767.56518293	P0A6N8	P0A6N8		yeiP	0	0.04498220068576188	-0.06621456454803727	False	0.00794392523364486	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADQ7	14744661.736880442	14853702.183001991	13202873.462755738	15703841.507373337	16424465.349950712	16632651.769407429	P0ADQ7	P0ADQ7		ygaM	0	0.04512218974253754	-0.1880739837109299	False	0.007969885773624091	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P65292	816984.0000000001	721174.5697662713	804535.4784136055	919477.134952716	904736.1566178652	889170.4719083383	P65292	P65292		ygdI	0	0.045250180181720286	-0.2119245545134507	False	0.007995846313603323	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P46122	727598.2499999995	714929.766317703	828140.0316765085	627853.8892406902	649341.1510040541	589839.627179949	P46122	P46122		yajI	0	0.04549715473223579	0.2823680959124305	False	0.008021806853582555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P64624	5334153.664483599	6126312.530046893	6334337.612447728	6773081.489863974	7032430.671089308	7361542.298642371	P64624	P64624		yheO	0	0.045584603619491765	-0.25036449563822133	False	0.008047767393561786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P38134	46216700.57135081	45030050.67050875	46084006.06071107	47439766.590532005	47478404.90041691	46595697.86246649	P38134	P38134		etk	0	0.045625656680003256	-0.04328867916292893	False	0.008073727933541018	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P46853	40235973.36293395	41203904.025846094	40670188.00712709	40118701.40819549	39119133.34529772	39284291.6549739	P46853	P46853		yhhX	0	0.046156815188415176	0.04302570989072418	False	0.00809968847352025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFT5	1079362.4957471015	1053507.829987643	1043309.3792692616	738555.9634288396	917032.0988531216	727619.4429022714	P0AFT5	P0AFT5		yehT	0	0.04624325243627611	0.41438796896748703	False	0.008125649013499481	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AE91	16355066.759213138	16406846.046437902	15955308.47822641	16839037.44012483	16794827.682438884	16894479.454697307	P0AE91	P0AE91		creA	0	0.046694192710752286	-0.05266106713370572	False	0.008151609553478713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0C0L7	9696898.641620915	8867022.948182423	9601175.188132912	10386654.417412242	10133768.83942498	10560255.623049395	P0C0L7	P0C0L7		proP	0	0.04744488498218896	-0.14210958734097093	False	0.008177570093457943	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P60624	297922561.99999714	316741959.33884054	311246226.3432789	334250177.71382535	324100027.8801696	328631277.5101178	P60624	P60624		rplX	0	0.047797909840636865	-0.09214988541315881	False	0.008203530633437177	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6W0	4615681.564911691	4069090.175236064	4570086.704899554	3694889.32385528	3619806.7361510494	3681559.1680290154	P0A6W0	P0A6W0		glsA2	0	0.047872656461586297	0.2695089651056362	False	0.008229491173416408	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8I5	17302970.871743485	15606383.986939313	15396165.107823176	14235477.86502324	13718965.36469399	13455460.509867186	P0A8I5	P0A8I5		trmB	0	0.04848805624762975	0.22221220901373276	False	0.008255451713395638	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6P1	1112607483.098279	1123871643.16966	1118524923.957091	1077558035.7222085	1047646592.350527	1087101262.3659835	P0A6P1	P0A6P1		tsf	0	0.04866370849343005	0.06270522866779164	False	0.008281412253374872	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADW3	101572025.21019012	99617014.36957808	99165099.87422584	97191640.90528068	97142163.22178625	93701426.97288282	P0ADW3	P0ADW3		yhcB	0	0.04937322063293481	0.06041926103753914	False	0.008307372793354102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76192	7665029.71972937	7606885.432388691	7790818.490968863	8713849.958023425	8208072.733651157	8175862.012591063	P76192	P76192		ydhV	0	0.04954091077148609	-0.12199650118349468	False	0.008333333333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P18775	23317580.396301545	23327336.990331437	24468807.736901395	20906392.85778083	22778605.13330893	21093444.76517792	P18775	P18775		dmsA	0	0.0496471818414335	0.13461424357302554	False	0.008359293873312565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AG40	7972203.731783797	8052048.072580602	7962265.905815433	9287016.9983236	8741921.206367262	8600985.67820371	P0AG40	P0AG40		ribF	0	0.04966444525945901	-0.15082457810905917	False	0.008385254413291798	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABF1	20425178.56902896	21172971.01584056	20879528.96428015	19854186.316559702	19983925.54271477	20328856.731153447	P0ABF1	P0ABF1		pcnB	0	0.04990542005389851	0.054369178118548515	False	0.008411214953271028	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7J0	40740142.48790916	38903136.18472655	36234822.81375531	32943351.971083872	32954094.80878357	33328640.869694155	P0A7J0	P0A7J0		ribB	0	0.05007852537252656	0.22381657693639065	False	0.00843717549325026	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
