protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10346	6558933.4213668695	6939286.820391085	6542525.496529606	8262466.559617222	7717169.567362173	7469598.659262393	P10346	P10346		glnQ	0	0.022139547478454435	-0.22660465054840495	False	0.0070202808112324495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEF4	3132066.5787860914	3004226.3454075074	3009896.500795158	2871231.9564178325	2812591.461648898	2821137.4732138445	P0AEF4	P0AEF4		dpiA	0	0.02228344508925804	0.10486619693813602	False	0.007046281851274051	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT2	1209359.4994373843	1194271.3001336155	1219541.6318660737	1088461.345224099	1102926.1424070369	1024611.0666884052	P0AAT2	P0AAT2		ybdF	0	0.022297238324961572	0.17198670915242553	False	0.007072282891315653	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02918	5352355.731248881	5403347.328882857	5565651.926355395	5066948.295466542	5125271.369913952	5060600.460945967	P02918	P02918		mrcA	0	0.02264265125830615	0.09768482343739446	False	0.007098283931357255	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA86	1914855.570018803	1620149.6386649562	1812459.760526114	1470490.7314794655	1396738.5434656336	1267675.1184542975	P0AA86	P0AA86		dsbE	0	0.022787032360773216	0.3710011544309394	False	0.007124284971398856	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04951	19450763.136825114	19580545.477009684	18981979.143269874	20309454.72662334	20468277.373582203	20400500.38019539	P04951	P04951		kdsB	0	0.02286234918803022	-0.07663504338913614	False	0.007150286011440458	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30744	22549087.095482413	22155857.15430222	22550825.65454968	23655426.184431087	24800698.4972716	24710773.02938764	P30744	P30744		sdaB	0	0.022903274685321984	-0.12153304716776328	False	0.00717628705148206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG3	58425045.542106695	56633941.53400943	57924204.00387497	60575207.49501184	60025582.28815205	60706960.66323849	P0AFG3	P0AFG3		sucA	0	0.023215602675693316	-0.06780874115340389	False	0.007202288091523661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77182	1341336.7409110495	1371609.4426403833	1379425.2284538285	1087193.818530974	1220619.4548975648	1143764.4627166523	P77182	P77182		mnmC	0	0.023547460828910936	0.24568110902313184	False	0.007228289131565263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76290	10620976.624667108	10244490.074293632	10590009.703656536	11150483.7477647	10888123.61822843	11350216.644141462	P76290	P76290		cmoA	0	0.02364968124313158	-0.0860540686734064	False	0.007254290171606865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF18	18809366.943134677	17988361.289313156	18218655.086913887	17413227.53281265	16987408.891912542	17106671.720582854	P0AF18	P0AF18		nagA	0	0.023862724477595947	0.09508415805704534	False	0.007280291211648466	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P78055	672597.923866326	695858.9252241609	732542.7246346714	773258.9741072372	802092.0664196123	771326.2149965838	P78055	P78055		fsaA	0	0.023880158229370962	-0.15954356869460953	False	0.007306292251690068	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76576	23901897.39089972	23164070.069344755	23787577.33634372	22246651.031216595	22881378.541199304	22532181.6973297	P76576	P76576		yfgM	0	0.024125057986922268	0.0665323508844627	False	0.00733229329173167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30750	4870344.8161181	4588205.669734803	4939938.659912687	4170029.904594609	4371538.378390904	4374060.676523852	P30750	P30750		metN	0	0.024387444434514453	0.15679953465493443	False	0.007358294331773271	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09373	2969932594.080088	2948910807.082921	2990178056.75024	2925515160.594058	2892135956.433449	2922121516.774526	P09373	P09373		pflB	0	0.024614610237532756	0.02767123051129805	False	0.007384295371814873	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABJ1	2439774.4437712766	2442304.750000002	2493709.9064220814	2523116.3460047143	2593360.9072573567	2547593.687421795	P0ABJ1	P0ABJ1		cyoA	0	0.024771550171702045	-0.055313510484867996	False	0.0074102964118564745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36655	1118863.7051988463	965574.8124999997	1027300.9034405764	901105.7886086636	815499.1165595414	776355.1832117422	P36655	P36655		dsbD	0	0.02478480568612779	0.3198614674093426	False	0.007436297451898076	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30128	6047691.061481264	6075066.462820799	6186427.600199952	6887201.101946256	6574028.56033226	6538436.681922154	P30128	P30128		greB	0	0.024817348776468292	-0.12740834818638216	False	0.007462298491939678	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69805	7451089.756742402	7881592.330647691	8187764.269523757	9030552.822206477	9057436.82796811	8468557.84429384	P69805	P69805		manZ	0	0.024833933518550202	-0.17515216110016776	False	0.00748829953198128	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39280	1393406.7811238775	1389647.624999999	1394329.1182851049	1703728.1383805173	1752282.865661369	1593446.809375747	P39280	P39280		epmB	0	0.025060645459556666	-0.2735288834925111	False	0.007514300572022881	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A937	9622986.968164904	9659675.99999999	10048547.76657231	8625522.00473258	8717933.0011338	9266800.6819575	P0A937	P0A937		bamE	0	0.025062021439246546	0.1404542512055289	False	0.0075403016120644826	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES0	14177285.597471485	13993965.35705592	13934296.45010644	13657270.00377941	13778668.418106023	13655870.706741424	P0AES0	P0AES0		gsp	0	0.025194159284968053	0.03515947212294507	False	0.007566302652106085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q47208	5538427.673586155	5575919.999999998	5692353.537288933	5057083.932368205	5345340.893165704	5237495.942537104	Q47208	Q47208		fdrA	0	0.02527162235529115	0.10380337880688094	False	0.007592303692147686	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA97	2777827.9425115976	2540162.008919136	2541175.6077045617	2308659.3346305788	2329786.4610842774	2105926.880531295	P0AA97	P0AA97		yaeQ	0	0.025564561809966437	0.22069188557200517	False	0.007618304732189288	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21420	43266427.09968139	41622618.70691436	39960633.74823048	36191115.28133222	36833971.80046737	37448687.09585208	P21420	P21420		nmpC	0	0.0256737651541256	0.176488195410921	False	0.00764430577223089	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60595	2652765.308391136	2780686.6387432185	2819983.6804600824	3242425.298851049	3367018.8782865675	3028353.6467193	P60595	P60595		hisH	0	0.02572744206675268	-0.2237087475762052	False	0.007670306812272491	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8F4	22197589.601941817	21174392.814279128	21049950.61710403	22777519.27407873	24383887.00907453	24309387.733485457	P0A8F4	P0A8F4		udk	0	0.025767172095096155	-0.1498018655953245	False	0.007696307852314093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7K2	409337211.38124245	442360140.2381675	425367111.8627623	453704015.23732793	482042131.2685958	485475700.9523735	P0A7K2	P0A7K2		rplL	0	0.02580737889289736	-0.15430042046495063	False	0.007722308892355695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGD1	945053.3859024312	967765.0624999994	952903.1381778598	801235.5927145217	753477.4874979215	674614.3631855294	P0AGD1	P0AGD1		sodC	0	0.025866537917956862	0.3622899192032327	False	0.007748309932397296	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFF2	1645390.7479324834	1401772.6121822963	1546358.2413513928	2001577.1106763675	1821583.158292777	1783704.9759573934	P0AFF2	P0AFF2		nupC	0	0.025881221478581965	-0.28759378346340275	False	0.007774310972438898	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8I5	16629279.30208548	15322063.976082928	15492538.801016862	14283755.990486758	13804826.408498382	13595692.885364002	P0A8I5	P0A8I5		trmB	0	0.02595453458963059	0.18671880970534996	False	0.0078003120124804995	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76445	1944690.9415475333	2201847.3237480866	2409472.3065529238	2836263.6187017797	2756485.7700516265	2944920.8848696365	P76445	P76445		yeiU	0	0.025975052773828163	-0.38102426566991576	False	0.007826313052522101	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFK9	35531456.56150598	35705057.75527811	34862794.12406406	37709892.38792762	37412876.46480546	36384233.92308295	P0AFK9	P0AFK9		potD	0	0.026002458923989332	-0.07171906325481742	False	0.007852314092563704	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76142	482503.81392635545	596791.2500000005	618725.0343896381	736718.5631872739	814929.1276908366	713668.0596011666	P76142	P76142		lsrB	0	0.02604672080324317	-0.41585861878311764	False	0.007878315132605304	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68206	3616109.200508469	3694812.1668962296	3702114.489426832	3092623.1632711715	2839917.005812636	2579897.867793495	P68206	P68206		yjbJ	0	0.026762879485540517	0.371567920768354	False	0.007904316172646907	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37666	36340998.31688815	37338318.136626415	37044384.898345366	34952787.60868841	33500254.857825927	32640214.243460905	P37666	P37666		ghrB	0	0.02683068257402992	0.1312773089315269	False	0.007930317212688508	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12008	8371642.916198863	8253214.873492118	8009473.9101146525	8587060.168376517	8783303.50297076	8716153.866298495	P12008	P12008		aroC	0	0.02683409401315953	-0.0826340284978372	False	0.00795631825273011	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28304	7673713.25504734	7387209.098640101	7281640.921936308	8548279.908510454	9512694.735380633	8691897.840592908	P28304	P28304		qorA	0	0.026889482631029294	-0.2598990934148429	False	0.007982319292771711	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7L0	475170214.6549631	457585644.7267089	463868641.75764805	430845838.737461	438349337.0636444	449865039.0797289	P0A7L0	P0A7L0		rplA	0	0.02693176949335691	0.08243376253379447	False	0.008008320332813313	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADU2	29473024.38304143	27862853.86176327	29270220.99794338	26038975.981612142	26409382.738544013	26697466.698212035	P0ADU2	P0ADU2		ygiN	0	0.027213308973814365	0.12995537368479787	False	0.008034321372854914	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABZ1	7735060.762172122	7964346.0938427	7386687.300669422	8553394.13770186	8238574.723830273	8528692.529987501	P0ABZ1	P0ABZ1		fliG	0	0.027328482988917994	-0.13329097936322443	False	0.008060322412896516	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37689	137235739.01424375	138710838.9745674	133163984.34303364	129485639.68429652	127186512.76643968	130128099.39295907	P37689	P37689		gpmI	0	0.027794641553296626	0.08090205076229719	False	0.008086323452938119	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A850	1110934737.714151	1131444198.3372447	1090612470.041034	1062363421.8068538	1056050205.4711692	1045847354.8675958	P0A850	P0A850		tig	0	0.027794643794753895	0.07494900213130222	False	0.00811232449297972	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M9	122125013.2433782	126507471.98004942	120456359.69597577	110372375.86343814	117530956.5624748	112787049.67619856	P0A7M9	P0A7M9		rpmE	0	0.027843808638478632	0.11550691540071117	False	0.008138325533021322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFW8	13016721.794340096	13670433.211481972	14546605.490443798	11300928.244218366	11681978.813292893	11925914.451591363	P0AFW8	P0AFW8		rof	0	0.027912827844267327	0.24023438661394828	False	0.008164326573062923	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACD8	35335332.6307265	35029349.57770427	34872644.006351195	35603589.16923747	35875301.791486494	36269493.5912352	P0ACD8	P0ACD8		hyaB	0	0.02865578808900645	-0.03401974021573146	False	0.008190327613104524	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30177	28403032.86394804	29179036.36448662	29397529.044628985	29887474.978935707	31090940.12326089	30856793.18175289	P30177	P30177		ybiB	0	0.028968289320573944	-0.07837032246395818	False	0.008216328653146126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05100	1877429.9763481088	1998259.124999999	2037725.3647116448	2195505.4329622397	2305984.0553967245	2124685.8248855798	P05100	P05100		tag	0	0.029614376496065815	-0.1641849764088208	False	0.008242329693187729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32162	2639769.5361113376	2413203.4612977044	2435137.358065	3340842.017033821	3075510.98133038	3721470.358157822	P32162	P32162		yiiS	0	0.029618733497876488	-0.4370743296474046	False	0.008268330733229329	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60438	434017491.655032	453312531.7802592	450839787.08568656	429888171.52287006	413526747.2878265	412010706.0858208	P60438	P60438		rplC	0	0.02984384356806277	0.0920846404697778	False	0.008294331773270932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACK2	1774574.0544383186	1858137.30852806	1834103.7766516649	2484964.5985676027	2148671.8046270804	2320469.825815324	P0ACK2	P0ACK2		agaR	0	0.029889741722204186	-0.34716451382355834	False	0.008320332813312533	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7A7	18358470.088371318	17420685.757700093	17524821.64168614	19270607.05426508	19887224.29558033	18692951.219345268	P0A7A7	P0A7A7		plsB	0	0.030044769205329253	-0.11809328592531065	False	0.008346333853354135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC59	30632804.33986064	30572739.074822318	32536113.653309584	28427816.92801504	29301365.768016063	27785664.56473642	P0AC59	P0AC59		grxB	0	0.030128371279714985	0.13251537213492406	False	0.008372334893395736	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGG8	27348887.802328296	26199326.73739786	26284590.050623145	25491265.13786429	24086226.440759752	23955657.016073678	P0AGG8	P0AGG8		tldD	0	0.030236956930684615	0.11858693441189241	False	0.00839833593343734	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08200	99583113.08021562	98752705.93968348	98083984.8019298	92978325.4761845	90629222.25121129	87165169.29707283	P08200	P08200		icd	0	0.030385905599656118	0.13055945666294297	False	0.008424336973478939	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09029	2886172.8432529885	3122986.079018081	3097798.4242299725	3314049.40728717	3394755.7013769774	3421133.703377819	P09029	P09029		purK	0	0.030440773874886865	-0.1535844276309336	False	0.00845033801352054	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33363	28923238.19282921	28347692.36513935	28425842.061782267	30151726.13778184	30098723.44048469	31432471.687437467	P33363	P33363		bglX	0	0.03049818999351018	-0.09741214019528342	False	0.008476339053562144	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB43	4204445.128483842	4293174.093025904	4329357.122066659	4651397.598908681	4611918.728177085	4921146.16657489	P0AB43	P0AB43		ycgL	0	0.03056573160369237	-0.14513035287389672	False	0.008502340093603745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29018	5064149.159445445	5113893.324434293	4711191.463399433	5600844.555116707	5577378.026577412	5671697.265636765	P29018	P29018		cydD	0	0.030580912398846385	-0.17847219971736852	False	0.008528341133645347	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A734	70669680.34386303	70345494.607289	74109945.77892324	66343716.47192837	65437639.0467712	67490376.45984402	P0A734	P0A734		minE	0	0.03073448267981642	0.11043893312068967	False	0.008554342173686946	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7L3	95399396.29156572	92873520.36982588	95994088.09698015	101000228.54501306	98194122.5203856	98195502.5972124	P0A7L3	P0A7L3		rplT	0	0.0308158967509274	-0.06510877316741838	False	0.00858034321372855	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F9	210984808.8525068	240661079.14386657	227520016.6171856	166271767.63896215	186025136.8582269	199492695.24331853	P0A6F9	P0A6F9		groS	0	0.030884043017384066	0.2996457700517405	False	0.008606344253770151	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7I4	43259183.4086819	42391134.03726033	42217793.07103114	41749583.66894232	41085714.84762934	40766371.3435991	P0A7I4	P0A7I4		prfC	0	0.030918744103507603	0.048958276025850046	False	0.008632345293811754	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10378	782635.2559346438	910030.9156454448	891033.1999220495	1075989.5803275525	995597.3942033552	1014946.276142425	P10378	P10378		entE	0	0.03115990502282705	-0.25654911953052256	False	0.008658346333853355	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAJ5	12071374.271343237	12451546.072797244	12594403.209509112	13039596.977069523	12857095.59273922	13192979.020055128	P0AAJ5	P0AAJ5		fdoH	0	0.031271400894889737	-0.07469477920420567	False	0.008684347373894955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABX5	1929452.8714747257	1857309.04468841	1857039.1726816704	2225863.0571658616	2068482.2074633285	2062023.000312323	P0ABX5	P0ABX5		flgG	0	0.03143556475515708	-0.1715355694061341	False	0.008710348413936557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76187	4661204.647537199	4431236.161465638	4873612.781302845	5343985.731011068	5070629.232249998	5640850.536097748	P76187	P76187		ydhF	0	0.031514726296984874	-0.2011400802886714	False	0.00873634945397816	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23917	2153419.908933361	2122830.0151977306	2062175.229336338	2021110.3446392163	1913526.8172068745	1991013.610221136	P23917	P23917		mak	0	0.0315296855504685	0.09715082891077799	False	0.008762350494019761	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE18	45986939.6848295	44814526.55594105	47127978.71963592	43260426.018077575	42775262.51405936	42471512.06425959	P0AE18	P0AE18		map	0	0.03153850065103714	0.10208127431173607	False	0.008788351534061364	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00936	848513.3109944748	695608.3709983999	710976.5426965319	969203.3449009391	895984.2218586112	999482.502417198	P00936	P00936		cyaA	0	0.03185225563845422	-0.34517871603390216	False	0.008814352574102964	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9J0	18613714.34463978	18860303.376504805	18613218.265435297	18137896.38869029	18383127.226303115	17931732.706126556	P0A9J0	P0A9J0		rng	0	0.03195141738112629	0.042667409911558214	False	0.008840353614144566	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R5	700288123.3478065	730136085.4999208	746185547.6665308	669920320.619569	656399092.4576969	658483873.1690542	P0A7R5	P0A7R5		rpsJ	0	0.032183213381215124	0.13308674147803162	False	0.008866354654186169	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77488	17378040.09096173	17933985.59441063	18085688.88413642	16640916.716357272	16964209.68008513	17115016.68358512	P77488	P77488		dxs	0	0.03239998055058968	0.07421918037877369	False	0.00889235569422777	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	11622470.789152827	13153530.69902177	16073225.835734326	20648095.300436266	19623066.20364129	20171408.15098014	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)			0	0.032413165874221266	-0.565256206940454	False	0.008918356734269372	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P07762	13546191.795580342	13019648.779729571	12941287.343936987	13933891.646048058	14229878.811477983	13724048.55220702	P07762	P07762		glgB	0	0.03262065455455863	-0.08441779937350327	False	0.008944357774310971	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60723	384387590.0875294	397598584.198909	372742536.1457047	403522128.7939803	419306286.07290494	423850501.5079004	P60723	P60723		rplD	0	0.03274244979038572	-0.11053599752867727	False	0.008970358814352574	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03004	11262573.597861292	11533299.267529031	11718817.821515229	12314354.435797192	12028028.248845952	11903200.144517954	P03004	P03004		dnaA	0	0.03300443303301991	-0.07059463248928334	False	0.008996359854394176	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37177	4509979.578239503	4631443.754776695	4377785.107387414	4714892.216740459	5020600.267731467	4906917.838293815	P37177	P37177		ptsP	0	0.03331186814639515	-0.11514237547188502	False	0.009022360894435779	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC47	50611438.41477921	48770502.20661428	47364650.6843518	51539602.91188379	53801789.32748143	52993816.1360656	P0AC47	P0AC47		frdB	0	0.033355464103650555	-0.10965510538070611	False	0.00904836193447738	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75849	9711875.3672505	8866418.41541457	9269413.498724809	8022709.915391797	8399335.921190735	8256755.031747046	P75849	P75849		ycbL	0	0.03338604958403677	0.17428625820112686	False	0.00907436297451898	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAI5	137058794.14171517	144045512.90900487	140607131.78666815	130094911.8483301	129608504.67035563	130256877.56027508	P0AAI5	P0AAI5		fabF	0	0.03342042197789284	0.11292891932118804	False	0.009100364014560582	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAC0	21416101.8868571	21719039.14909624	20672503.434732314	23409207.92244092	22727830.88532939	22187652.658807173	P0AAC0	P0AAC0		uspE	0	0.033700147020317886	-0.09867776366341606	False	0.009126365054602185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABU7	6001746.538679114	6205511.012339927	6467999.636474439	5758413.913738981	5674539.390357395	5532687.282200705	P0ABU7	P0ABU7		exbB	0	0.034027667401689436	0.1385122071619767	False	0.009152366094643786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C018	90371591.52907318	94139782.04863752	93989522.00209998	102204845.86116226	110154013.3512889	114347873.1298259	P0C018	P0C018		rplR	0	0.034510120728840916	-0.23031421737216853	False	0.00917836713468539	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACE3	8999363.481835818	8707537.990825498	8538698.218926704	8131459.515859322	8089966.825648406	8276052.398473015	P0ACE3	P0ACE3		hha	0	0.03452873137797067	0.0994422864862192	False	0.009204368174726989	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30852	1955507.661949633	2022360.7500000012	2117259.211591516	2218762.4645800632	2271647.7801724435	2192201.5742967506	P30852	P30852		smf	0	0.034745261600554855	-0.13275564384994526	False	0.00923036921476859	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76112	1437786.5972015313	1370813.178808022	1447085.1616583096	1651291.4739360262	1606078.3245523763	1509527.2025878788	P76112	P76112		yncA	0	0.034908030656018045	-0.1636591059163143	False	0.009256370254810192	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07023	6302886.059131026	6855396.601722329	6813333.090969938	7550911.41322599	7382643.508441656	7241117.557575801	P07023	P07023		tyrA	0	0.03533692879242411	-0.15096174101546275	False	0.009282371294851795	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25437	23684584.21741133	23967249.477343258	23449086.264448367	25105308.17448005	24306651.13238873	25215761.110920545	P25437	P25437		frmA	0	0.03546019718067798	-0.06984339147922115	False	0.009308372334893397	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52108	9380376.618457166	9614426.18928777	10070098.039198902	10726161.187989768	10647311.77872159	10545545.593784511	P52108	P52108		rstA	0	0.03550677890530621	-0.13513830563188806	False	0.009334373374934996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6A0	3309986.698600084	3009542.4044773798	2866700.022827616	3770739.0502462974	3425400.261976508	3573944.0606312114	P0A6A0	P0A6A0		ubiB	0	0.03582394798974531	-0.22948474475945474	False	0.0093603744149766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7Z4	660212123.9168081	666167583.3386135	657984143.2193689	643877781.3478538	651470055.4276758	653305536.0418162	P0A7Z4	P0A7Z4		rpoA	0	0.03587421742312384	0.02619909444870622	False	0.0093863754550182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39393	5361632.639288375	5053232.141855918	5319698.589812584	4447764.281941259	4883862.277129725	4797601.497934964	P39393	P39393		yjiV	0	0.035884234869585765	0.1552544979361293	False	0.009412376495059804	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7F3	7505153.080712932	7910890.47943909	7173743.959171817	8066583.554873554	8480602.225233385	8707613.197871476	P0A7F3	P0A7F3		pyrI	0	0.03602705931599699	-0.16088685758243879	False	0.009438377535101405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABD8	72650980.22689648	70346997.78653097	68804452.36945392	60676217.06297389	64319145.86585606	66497603.79832123	P0ABD8	P0ABD8		accB	0	0.036202373528928425	0.14542773908815565	False	0.009464378575143005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADV7	43617796.8962178	42837153.445766695	44329830.04565607	45729378.65768643	46882916.80426012	48666974.877319895	P0ADV7	P0ADV7		mlaC	0	0.03624521870076707	-0.1113551349611371	False	0.009490379615184607	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A809	878676.341781218	1030002.656856608	1015585.5784860746	741825.5850175091	722838.8605266042	745910.2581062283	P0A809	P0A809		ruvA	0	0.03626755522482469	0.4036523579257471	False	0.00951638065522621	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63386	2775639.813550872	2672615.108394968	2668977.0657890528	3066215.716879505	3008257.285732589	2845699.2917075846	P63386	P63386		mlaF	0	0.03639423915683542	-0.1360837304248461	False	0.009542381695267811	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
