protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8G9	15475155.164449869	14342975.554387093	14774175.817159535	13603508.16189794	14022762.867491512	13829421.496807056	P0A8G9	P0A8G9		xseB	0	0.0727744150563547	0.10522460464057899	False	0.011225026288117772	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P00960	17562252.85108953	18399545.84206947	17512938.739030574	18968461.999267694	19798630.14801002	18417878.10778498	P00960	P00960		glyQ	0	0.07285403181598901	-0.09677852425747598	False	0.01125131440588854	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P31475	4270387.75923394	4112939.2735665846	4376439.180091698	4399841.62557382	4475461.22792236	4598064.25299018	P31475	P31475		yieP	0	0.07289278232476626	-0.07850854136288377	False	0.011277602523659308	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P12282	7034376.822853423	8414742.038350863	8079581.358853653	9321050.339631684	9327213.155871108	9169368.0752667	P12282	P12282		moeB	0	0.07298548302562162	-0.24157796723691852	False	0.011303890641430074	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P08660	13570806.977081122	12850398.9885901	12965290.7561904	13629596.196681732	13861023.49401112	13968713.416024745	P08660	P08660		lysC	0	0.07305621700886888	-0.07399580973515149	False	0.01133017875920084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77330	53058869.31124792	54873670.82013772	53554241.91327845	58657370.23925656	56697724.27743688	55211743.32255445	P77330	P77330		borD	0	0.0737426443052434	-0.07892109762612226	False	0.011356466876971609	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P45395	8757659.12216099	8446787.248285681	8305217.173326482	8044269.648303907	8281480.946177489	7949068.884009295	P45395	P45395		kdsD	0	0.07384582560490159	0.07158330386160074	False	0.011382754994742377	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8E1	29612999.21960906	27828810.251023214	28847057.362717744	27402107.30211411	27655358.437907077	26037465.156404283	P0A8E1	P0A8E1		ycfP	0	0.07423947516538397	0.08956269504243781	False	0.011409043112513145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77258	20522508.81979182	19918298.03423873	19958910.112810496	19586202.423312504	19261802.25161091	19755099.481812216	P77258	P77258		nemA	0	0.07451589684911061	0.04356470409068813	False	0.011435331230283912	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0CE47	6917252350.426947	7079029573.127796	6894058968.883482	7449688582.621085	7131299598.269987	7191848736.595372	P0CE47	P0CE47		tufA	0	0.07456989690600971	-0.059693362665804925	False	0.01146161934805468	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P07004	54404165.28908854	52992686.44653378	52546292.679888114	55679052.92280386	54241248.80249655	55189039.25798951	P07004	P07004		proA	0	0.07478392266208501	-0.04586258628424314	False	0.011487907465825448	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AEJ2	1298839.289931725	1093258.7333352573	1096516.887077741	1423044.441384447	1401713.3010290957	1279854.2784768296	P0AEJ2	P0AEJ2		entC	0	0.07483789505087822	-0.23459150609768933	False	0.011514195583596216	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P75782	2287875.3520672303	1963802.334219501	2107083.4651718573	1833126.5756599205	1765974.4069708544	1856934.995275852	P75782	P75782		rlmF	0	0.074924259846057	0.22089256142939911	False	0.011540483701366984	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P38506	1138743.3354081907	1034691.2882557764	1293486.972765444	1331482.9571756406	1505411.2814184686	1327969.3718153017	P38506	P38506		ygdG	0	0.0749262687672639	-0.2646140407395721	False	0.011566771819137749	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P39099	32549769.996209323	33237119.97275577	34258155.656916745	35268864.38561357	34721380.62674919	34682868.116648115	P39099	P39099		degQ	0	0.07507146663897439	-0.0652411871452998	False	0.011593059936908517	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8A8	20265758.69727421	17955382.35261217	17897422.495298628	20582606.300713647	21832114.674213525	20780799.6315958	P0A8A8	P0A8A8		rimP	0	0.07513706451960822	-0.1713442205582667	False	0.011619348054679285	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A905	52057050.42621333	53634371.33013947	52117024.65690573	59264549.81389935	59504549.34843175	54511941.25335153	P0A905	P0A905		slyB	0	0.07519768324050137	-0.13493938525313393	False	0.011645636172450053	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77212	181989.5791923922	320147.2426644187	313913.67826926947	438432.7304407297	362928.8996968772	421221.7871061402	P77212	P77212		ykgC	0	0.07582477265047508	-0.5832025648581651	False	0.011671924290220822	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P32132	249100746.9893047	249739269.71527565	247430851.0309941	260235615.78399783	256355631.1644726	252104127.94927588	P32132	P32132		typA	0	0.07599881703861215	-0.04271261948719156	False	0.011698212407991588	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AC38	605827341.8998076	609271743.855315	615938424.492665	616009981.1424361	622780510.1897646	618944095.6053811	P0AC38	P0AC38		aspA	0	0.07624928062450902	-0.020883053566402802	False	0.011724500525762356	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76227	7786670.39508626	7756367.735117329	7896007.401441137	6559548.981980628	6240652.909028593	7346020.418292103	P76227	P76227		ynjH	0	0.07674677506275647	0.21840448337089594	False	0.011750788643533124	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76256	4246480.97006019	4664685.408465639	4802829.101233849	5093118.136940554	5269585.011299244	4859605.635388323	P76256	P76256		yeaZ	0	0.07724580277681747	-0.15053823872264102	False	0.011777076761303892	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76539	5426621.106857737	5369029.308065369	5721877.917157462	5329243.702313686	5153263.677756714	5030723.161574432	P76539	P76539		ypeA	0	0.07767109476384916	0.09049866867274671	False	0.01180336487907466	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADS2	22883611.42229265	23353071.21016021	22910441.75039952	20048467.466055803	22196488.958390348	20906350.410324875	P0ADS2	P0ADS2		zapA	0	0.0777643141004365	0.1308566663214434	False	0.011829652996845425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P75876	24164485.6374153	25250321.949481864	25499615.441594742	25886855.51299901	26579392.476497	26101978.03412534	P75876	P75876		rlmI	0	0.07811662307098398	-0.06870248367631605	False	0.011855941114616193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P08337	906616.0443981824	821112.5625000006	944015.3989097734	966285.5642194182	1030663.7429847968	997814.148342244	P08337	P08337		mutT	0	0.07853169095974415	-0.16466027272432449	False	0.011882229232386961	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P52119	11281710.33427432	10732162.750065114	11196038.326044494	11788713.03631171	11398713.73824157	11538798.313235532	P52119	P52119		ratB	0	0.07881237283251925	-0.06441171680352051	False	0.01190851735015773	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P69811	81955920.59905289	85531810.71310762	84513921.4788209	88969220.6812405	86057436.07249995	86782017.6503961	P69811	P69811		fruB	0	0.07895814151624633	-0.055079702434052975	False	0.011934805467928498	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P16681	645657.0012089217	527643.9999999994	726505.142123603	321646.6474880126	516244.3108881508	478463.2011529934	P16681	P16681		phnB	0	0.07908030854485844	0.5293045208162811	False	0.011961093585699264	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77561	1572255.1917919328	1757126.354364717	1616451.1118465809	1494434.5416015007	1542308.3416734284	1415164.712449641	P77561	P77561		ydeP	0	0.07918794835889717	0.1517897787838312	False	0.011987381703470032	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A6S5	637103.9227747648	613980.9999999993	624688.1679673662	696927.2487672325	868683.9102406331	800765.163270283	P0A6S5	P0A6S5		ftsB	0	0.07945509852069546	-0.335194204254982	False	0.0120136698212408	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P05825	14221883.293301744	14565779.147142544	14226712.32255098	14515292.02683815	14716938.383654015	14806793.892778195	P05825	P05825		fepA	0	0.07974034842054022	-0.03396363837533694	False	0.012039957939011569	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADP9	22404105.86603519	22166646.72879449	22642937.1136491	22183979.56145135	21477461.993577223	21456679.01426204	P0ADP9	P0ADP9		yihD	0	0.08015355520713245	0.04569604166192698	False	0.012066246056782337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P64602	1824213.9329503465	2004160.75	1989534.1479323928	1832724.8868868332	1715415.1071777332	1764227.2952752754	P64602	P64602		mlaB	0	0.08026551183700427	0.13114579299985454	False	0.012092534174553101	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P23869	84409591.96774718	88778325.95660418	83582755.44156642	82853241.98171943	80271238.4445574	79507284.21205805	P23869	P23869		ppiB	0	0.08038302296332953	0.08171200063971021	False	0.01211882229232387	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P32160	2930668.918086844	2857328.46188033	2844677.856232208	2750124.938199454	2550546.209708977	2744679.5640043803	P32160	P32160		yiiQ	0	0.08057250900950158	0.1016524027977161	False	0.012145110410094638	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76046	134482.57376267837	221164.06249999988	188151.19517851752	275996.3470111211	247699.3188975161	248345.35789779076	P76046	P76046		ycjX	0	0.08073245791943467	-0.5056071115696459	False	0.012171398527865406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77529	9660448.338363316	9207762.263297236	10017847.749860063	11146851.67708877	10042322.852881972	10540151.918857384	P77529	P77529		ydjN	0	0.08076732825980308	-0.13544354169174033	False	0.012197686645636174	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A7R1	1430357645.8481398	1430689594.1201832	1414991149.8681405	1547441655.1162164	1591760814.291945	1472832125.269651	P0A7R1	P0A7R1		rplI	0	0.08097818147122057	-0.10912852913973345	False	0.01222397476340694	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P52613	617877.6486270211	692238.4427268582	625631.0692127139	729158.1285364126	719986.7531605646	697294.4336014896	P52613	P52613		fliJ	0	0.08127691490582618	-0.14905485915525657	False	0.012250262881177709	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADY3	72469783.44329861	73030102.53593515	67245601.98482472	61234142.68432309	66859682.58975704	66600078.373890005	P0ADY3	P0ADY3		rplN	0	0.081556204649968	0.12792082429706791	False	0.012276550998948477	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P13033	3410799.695622265	3471655.6193486755	3514018.310465394	3398988.5055711977	3283739.0086314445	3192495.7348054675	P13033	P13033		glpB	0	0.08190447198492544	0.07420899570509368	False	0.012302839116719245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P36929	5891801.159318883	5082019.82706783	4743006.582123756	6135914.12165766	6383749.104929546	6381863.162358072	P36929	P36929		rsmB	0	0.0820491020719483	-0.26619270377662835	False	0.012329127234490011	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76193	6332333.142978084	6343290.446633261	6368683.063237211	7187847.963347929	6613522.983556532	6865932.834477326	P76193	P76193		ynhG	0	0.08221014598621074	-0.11799042510782418	False	0.012355415352260778	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P66948	9319195.180038476	8826974.809643446	9427334.568105638	8534442.032207046	8613025.810459055	8787642.445226302	P66948	P66948		yfgC	0	0.08225085527692881	0.08837613901868266	False	0.012381703470031546	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77625	23058699.61200094	21762379.23168246	22774648.927373264	21016679.64485804	21025052.37021201	21991932.17029455	P77625	P77625		yfbT	0	0.08263004879153692	0.07810149987207106	False	0.012407991587802314	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P61320	16349670.19939812	15477375.072877375	15275299.097155536	14316494.183546145	15134419.81000116	14765801.388698086	P61320	P61320		lolB	0	0.08341087903873887	0.09120700796689979	False	0.012434279705573082	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A9C9	29913054.561829653	29966797.929364957	29244606.70339448	27883003.2008324	28446752.60878675	29288950.927457467	P0A9C9	P0A9C9		glpX	0	0.0841851330121356	0.05789537341924891	False	0.01246056782334385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ABX8	8114631.376859531	6942285.549286	7036163.219843789	8633704.064248806	8748082.667698756	7954789.297202499	P0ABX8	P0ABX8		fliL	0	0.08433841420442174	-0.19762700403696953	False	0.012486855941114617	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P15047	2697872.8371371976	2661778.978223423	2636983.0575622725	2283729.086452232	2558462.8656660155	2423585.9946208354	P15047	P15047		entA	0	0.08520842461230581	0.13827574034633533	False	0.012513144058885385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AE70	3535327.7947613825	3512551.130486292	3873563.07068768	3229190.7814667425	3368157.629299836	3293390.3347902773	P0AE70	P0AE70		mazF	0	0.0858788092919935	0.14301316694315788	False	0.012539432176656153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P20605	2618823.101380597	2449853.437152786	2452769.4471835154	2431160.8361832304	2256587.2304318645	2171690.5770534426	P20605	P20605		fic	0	0.08608934037924935	0.1329195290343251	False	0.01256572029442692	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
Q46925	2759556.5883057523	2772119.411370885	3278791.836677084	2574734.2019129014	2413254.260274426	2339691.876124839	Q46925	Q46925		csdA	0	0.08616783669296259	0.2658620594864138	False	0.012592008412197687	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76471	893418.6458913804	990158.9999999988	975208.4324389362	763616.5516090867	682127.9136478411	891950.0841022936	P76471	P76471		yfaZ	0	0.08622781105636279	0.2903162327510834	False	0.012618296529968454	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P13029	285029618.38900083	286223247.7557962	282877940.76928264	281700908.7183011	281368896.6307128	282051977.8489925	P13029	P13029		katG	0	0.08644737050992038	0.01529777938207422	False	0.012644584647739222	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AAP3	6950851.97713613	6924369.65854584	7151141.67785323	7526804.646297751	7193760.377454891	7219574.435092253	P0AAP3	P0AAP3		frmR	0	0.08658059624871714	-0.06137335062224041	False	0.01267087276550999	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
Q2M7R5	2830672.908377685	2651259.976723716	2858473.6301412694	3009685.432584109	3154214.035371138	3538694.15559701	Q2M7R5	Q2M7R5		yibT	0	0.0867919511374731	-0.21825274611978232	False	0.012697160883280758	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AAI5	118871951.46980684	120938544.98464064	115599895.00615177	116101863.58052526	113557950.93358536	112468307.89067924	P0AAI5	P0AAI5		fabF	0	0.08731069780336315	0.05494916709490716	False	0.012723449001051526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AAA1	9785661.435947156	9928844.674170105	9693002.553786514	9401779.435600927	9049522.793449564	9593622.007449197	P0AAA1	P0AAA1		yagU	0	0.08766749618201441	0.06844488203860402	False	0.012749737118822293	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A9Y6	191228425.78075927	194733174.83848852	189631894.57537824	204280853.21186444	208193985.21362528	227059554.63070023	P0A9Y6	P0A9Y6		cspC	0	0.08777830625754786	-0.1519716586279184	False	0.012776025236593061	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P24169	19228576.786582906	20951950.657977525	20807516.93932404	21383411.885603227	22217012.275590047	22073571.71993952	P24169	P24169		speF	0	0.08785056786650279	-0.10679578170929444	False	0.01280231335436383	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A9Q7	1305403093.9177976	1332741437.514122	1324943502.9183822	1337113441.687875	1351305349.3364596	1342948719.8875678	P0A9Q7	P0A9Q7		adhE	0	0.08898897959345635	-0.02464429428634865	False	0.012828601472134596	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
Q46829	67491941.0355267	69958974.11601023	64850964.82419312	61994261.15967559	63499994.69068776	64370948.8069036	Q46829	Q46829		bglA	0	0.0889995765248982	0.09153419029744742	False	0.012854889589905364	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P07649	6571984.076374755	6771548.453222625	5793689.818240426	5171559.4471486285	5616095.548106705	5839275.391552247	P07649	P07649		truA	0	0.08933967214450945	0.20285959930462708	False	0.01288117770767613	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77757	539316.0522359945	481903.2811999994	586896.7587847307	740141.7940856984	644585.533050523	591368.3712700598	P77757	P77757		arnC	0	0.08976322936906556	-0.2972812549690425	False	0.012907465825446898	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P08957	109821200.10874458	112065029.917637	109894165.69509304	106586647.4963992	109693014.68446642	107493274.89965956	P08957	P08957		hsdM	0	0.08977395366804872	0.03524624126275854	False	0.012933753943217666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P13035	33887889.33922211	34521871.30431697	33405195.421819694	33451891.92609207	32635395.037796192	31878200.67374135	P13035	P13035		glpD	0	0.0899684346199086	0.05560400573881463	False	0.012960042060988435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AFG0	65648376.81786802	61675535.64478198	62527111.40594138	60577675.53989397	59126225.04996283	59757285.39894812	P0AFG0	P0AFG0		nusG	0	0.09023333133889015	0.08119592891772245	False	0.012986330178759203	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P62517	781409.973954207	745432.6249999994	642797.8825447303	342114.0203254356	528414.8371495014	31468.497666915933	P62517	P62517		mdoH	1	0.09053984172364188	1.266260893578011	False	0.013012618296529969	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P18843	62659755.28026459	58157165.37399005	57488754.11108685	54233238.90538213	54186803.971270494	56092612.433014095	P18843	P18843		nadE	0	0.09071715410054636	0.1161540499099496	False	0.013038906414300737	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8A2	24991281.80868617	26252689.81443313	28151337.880010743	29520374.68716193	29184049.90009784	28977506.20056596	P0A8A2	P0A8A2		yeeN	0	0.09099114725865495	-0.14322578861729024	False	0.013065194532071504	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P62601	593718.8557554311	388691.8507799911	519648.583932379	308971.5315275662	338218.6949151736	311785.3586063156	P62601	P62601		treF	0	0.09102199766617308	0.6473757705099754	False	0.013091482649842272	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P19931	1584810.127174404	1579986.7500000012	1709741.4052837123	1461872.128301178	1493659.2570734322	1562383.6416268556	P19931	P19931		hyaE	0	0.09127493587550012	0.10960843612085652	False	0.01311777076761304	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P60293	18392473.11150873	17428479.98454771	17675580.203871254	18779987.453336917	18504668.371828247	18722574.02876101	P60293	P60293		mukF	0	0.09156200092658263	-0.06616766907851131	False	0.013144058885383806	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
Q46856	29581384.20783369	28848488.00531812	28394940.48343607	30548651.84516049	30707508.309439093	29320169.277793795	Q46856	Q46856		yqhD	0	0.09227375629369623	-0.06102668261650907	False	0.013170347003154574	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ABX2	1830619.6309784432	1917465.042604741	1775199.260703436	2038778.1532671456	2225625.465594564	1943093.234005364	P0ABX2	P0ABX2		flgC	0	0.09268180854352229	-0.16848533133819285	False	0.013196635120925343	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8V2	504470172.7403679	524321238.51361096	517446998.441047	538314369.4674672	531040323.73709935	524976470.8605562	P0A8V2	P0A8V2		rpoB	0	0.09335650289398913	-0.04418854657598653	False	0.01322292323869611	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76187	4671085.445657345	4546939.347406567	4338363.670628386	4239145.230055369	4378095.938380643	4060856.6608392247	P76187	P76187		ydhF	0	0.09378835150272481	0.09663457796417342	False	0.013249211356466879	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P21338	5788059.158974335	6125778.168053623	5376481.766659321	5515150.335143415	4918925.581379133	4655264.291047587	P21338	P21338		rna	0	0.09479622422288983	0.19643476988509756	False	0.013275499474237645	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P67087	13510064.73303702	13776363.483478775	13740258.403763294	15262387.801907152	15323702.126785114	14053810.13029306	P67087	P67087		rsmI	0	0.09501789289428236	-0.12177115261089817	False	0.013301787592008412	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P22524	21407546.75995992	19841516.26346906	21370125.857889377	21607317.89526348	22541310.37289708	22698870.851723578	P22524	P22524		mukE	0	0.09505728455164121	-0.09426876653636028	False	0.01332807570977918	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P67699	926328.1763244696	1132493.9999999998	859792.134452755	730945.3953541071	859448.5299071964	593004.627119089	P67699	P67699		yddM	0	0.0952079033926189	0.41870807359392365	False	0.013354363827549948	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADM8	267999.8030109236	208465.6405999998	227655.9859253552	86786.96562236208	184211.91362320617	177798.81842337328	P0ADM8	P0ADM8		yieE	1	0.09543572822376083	0.6497589759118078	False	0.013380651945320716	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A6K6	157710104.4718717	159501308.4424108	158336790.05190325	149350199.01479095	155990736.27528706	153637546.83347088	P0A6K6	P0A6K6		deoB	0	0.09593629743958972	0.05116506566832023	False	0.013406940063091483	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P39838	3072870.6832672986	3366828.6992161865	3341081.472794923	3668043.966592343	4010898.2726420825	3441396.05356738	P39838	P39838		rcsD	0	0.09607205615014541	-0.18517912365744751	False	0.01343322818086225	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P29680	19908213.46257544	20551810.428574607	20080071.786366694	18981721.17808653	18640437.58732585	19892115.374420054	P29680	P29680		hemE	0	0.09610274751985012	0.07397090044722014	False	0.013459516298633019	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76536	67665260.19053786	68566424.03970648	67421947.13459356	66261237.96882113	65225043.32485388	67314265.96855527	P76536	P76536		yfeX	0	0.09733159869770215	0.034795810999728026	False	0.013485804416403787	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AEK4	196420216.3633593	200269502.51736745	196867744.16692472	191746944.9979637	196094162.55943263	188894504.47786453	P0AEK4	P0AEK4		fabI	0	0.09764108525472938	0.041477597667168124	False	0.013512092534174555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P75823	17181682.96521922	17241996.76405532	18101200.163056828	18118728.42177514	19500443.87160763	18368712.71537301	P75823	P75823		ltaE	0	0.09797094866350957	-0.09211372409723731	False	0.013538380651945322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P06988	6452882.137136405	6812476.855862236	6475730.419145351	7596705.040430583	6915679.643092503	6974750.005651423	P06988	P06988		hisD	0	0.09812226888689807	-0.12227150498692002	False	0.013564668769716088	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P23003	5723900.532844128	5947596.090565648	5988657.518817029	5628987.802203203	5497033.836051042	5782819.617009427	P23003	P23003		trmA	0	0.09814902241526116	0.06272013845001177	False	0.013590956887486856	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A7I4	41432426.27796479	39823741.95728719	40510835.78749024	38579609.85030899	39405919.1634386	39869077.60871261	P0A7I4	P0A7I4		prfC	0	0.09820540403464156	0.04711509918372849	False	0.013617245005257624	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P77173	8914021.906667277	9266262.794505512	9774884.3182581	10677848.687300095	9775018.716992274	9924212.087179272	P77173	P77173		zipA	0	0.09842600645937377	-0.11986810548560267	False	0.013643533123028392	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A6P7	34607966.05098784	35306794.26374034	35944851.744215466	33832564.86045985	33761384.12361895	34871232.2239726	P0A6P7	P0A6P7		engB	0	0.09866353399999368	0.04701852267181232	False	0.013669821240799159	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P26646	25010875.37854565	25259485.819335688	24406316.41889351	22648204.5567336	23973198.19203705	24194853.74989205	P26646	P26646		acuI	0	0.0987361076122945	0.07657716139799986	False	0.013696109358569927	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8N3	276436653.847554	275052101.86163163	281098774.9336326	282485216.13284105	283525773.2861659	281993081.31264347	P0A8N3	P0A8N3		lysS	0	0.09916078327667643	-0.026469238345291246	False	0.013722397476340695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ABC3	60459240.5033168	59637391.038548	59486037.12644476	60418500.54830784	60643519.4618476	60932300.61264325	P0ABC3	P0ABC3		hflC	0	0.09965344269074153	-0.01924530605149271	False	0.013748685594111463	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AEG6	6953590.841058457	6944538.188357315	6851378.332722165	5162844.42901294	5717852.669581939	6496284.798160338	P0AEG6	P0AEG6		dsbC	0	0.09973731281647596	0.2558995532835368	False	0.013774973711882231	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P31068	2246688.9838770623	2691488.2407793165	2794343.557163909	3209893.3524412587	3032093.2228695457	2833329.119025024	P31068	P31068		fliH	0	0.10028959092222191	-0.231009023947412	False	0.013801261829652996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P16456	28577775.075608555	27037730.257665943	27856068.93447795	26554754.290639352	26390995.65097415	26874057.18433104	P16456	P16456		selD	0	0.1003906959193674	0.06453818751114544	False	0.013827549947423764	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
