protein	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AB80	29093975.15174936	28679677.64362004	28107444.183553085	27337774.802465744	27302269.543355983	27345090.066343635	P0AB80	P0AB80		ilvE	0	0.044965755338624555	0.06697827597100141	False	0.007950907150480257	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M6	125147545.45931645	124163188.42469671	129426890.14497188	122496347.3096004	119826966.33448228	118413825.64374807	P0A7M6	P0A7M6		rpmC	0	0.044987538587641575	0.07025078473317879	False	0.007977588046958379	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23256	476481.6250000005	553187.3906755612	489747.2394481193	662357.2821195592	617018.7532831694	563891.9939003057	P23256	P23256		malY	0	0.045148273402159725	-0.27874870749407543	False	0.0080042689434365	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P41052	1866515.722513508	1821235.5530822263	1914164.6216621213	2004786.2180520548	2072394.6779834656	1941517.1299624315	P41052	P41052		mltB	0	0.04566636879775791	-0.10353111063748532	False	0.008030949839914621	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AET2	19586185.804352824	18652412.797878925	18195321.20776057	16054860.333097246	17060527.969711915	17751877.649005637	P0AET2	P0AET2		hdeB	0	0.04605060293172997	0.14982500702092189	False	0.008057630736392743	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69428	29021973.999999978	27720072.18068388	29481093.20581508	25059569.0534882	24849392.82844061	27395927.606047343	P69428	P69428		tatA	0	0.04627864917101938	0.1575154253989606	False	0.008084311632870865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8V2	485404178.6025272	500375749.7625143	501989238.5386862	533025610.16625816	521718032.96544456	509191727.7203487	P0A8V2	P0A8V2		rpoB	0	0.04652400201266544	-0.07203019081216432	False	0.008110992529348987	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9C5	171475270.2068766	176762094.4557934	180282033.40896428	191932271.32443547	182053798.57743943	187396375.44842	P0A9C5	P0A9C5		glnA	0	0.04670681025014248	-0.08702752757902052	False	0.008137673425827108	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7W1	339276829.21068364	344820027.4716528	344374492.78447473	394224843.3810875	388381016.0497081	363976603.3517141	P0A7W1	P0A7W1		rpsE	0	0.046724359187279484	-0.15683851330067017	False	0.00816435432230523	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25397	11729863.062113935	11255320.922145398	10966585.30893572	10539075.609113568	10748091.254414009	10019329.91523209	P25397	P25397		tehB	0	0.04694245346722758	0.1170246792773748	False	0.008191035218783352	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7F6	8655341.441417057	8680222.169152709	9575205.442837285	10027964.692708464	10754957.252708243	9738803.664113952	P0A7F6	P0A7F6		speD	0	0.04810407983302072	-0.1816529094872534	False	0.008217716115261472	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0S1	16295285.14258573	17000096.288232185	17307302.395748124	17527145.84170576	18514953.612849977	18814786.094900902	P0C0S1	P0C0S1		mscS	0	0.048159221488654494	-0.11645881328399474	False	0.008244397011739594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32131	21012422.93124093	20628099.587346718	20585660.88921609	21180250.93393616	21779407.55770168	21279039.59670609	P32131	P32131		hemN	0	0.04817557413087215	-0.04592089195099671	False	0.008271077908217716	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33920	20562127.35008414	20339673.931238145	20723205.472317617	20082335.6753434	20056870.864187337	19522683.779629186	P33920	P33920		yejK	0	0.048317478762361414	0.04670621104982415	False	0.008297758804695838	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32662	2796651.001149729	2922926.723233716	2868241.065978579	3821506.828930856	3544492.9552424303	3252298.102510052	P32662	P32662		gph	0	0.04833555377326355	-0.3061888659923246	False	0.00832443970117396	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07026	1801294.9999999984	1932414.2158825824	1918940.7802995176	1701152.2746545922	1721059.544097749	1753942.448465178	P07026	P07026		sdiA	0	0.04879467966078449	0.12704675494226808	False	0.00835112059765208	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A759	6987400.366988203	6894769.649589962	6851697.410576883	6050561.451921472	6194464.849736273	6579513.428078897	P0A759	P0A759		nagB	0	0.048960361128964944	0.13937465255200773	False	0.008377801494130203	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67244	323598.46880000026	334786.14914762217	312454.7095966803	391809.1423746642	476231.56160390784	410973.60286024166	P67244	P67244		yqhA	0	0.04928714440750231	-0.39772794541136336	False	0.008404482390608325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD05	10605367.483590905	10006979.288545178	9623555.21005498	8624189.06460063	9339494.612682344	9183023.458076794	P0AD05	P0AD05		yecA	0	0.04937694357049565	0.1554854060050162	False	0.008431163287086447	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27859	2748377.212689256	2842353.5241975687	2954883.990201296	3049956.3089891146	3274084.7164166174	3044378.1387601807	P27859	P27859		tatD	0	0.04954981245881664	-0.13262135109366716	False	0.008457844183564569	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADI7	12952085.263060432	13658640.665124409	12646648.690385466	14161431.283369396	14435389.95849234	14211983.477167182	P0ADI7	P0ADI7		yecD	0	0.049632125282272316	-0.12494385989465079	False	0.00848452508004269	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42597	2690502.9999999995	2888533.239769398	2846305.5515602147	2414367.3484871783	2448970.5456349053	2012912.8661994385	P42597	P42597		ygjP	0	0.049654406385266935	0.2931130559826845	False	0.008511205976520811	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61517	32070791.909376554	31935536.40795508	30961341.056332517	28610708.17552019	29776326.517462056	30562011.235350203	P61517	P61517		can	0	0.04996659612734611	0.09445731730485298	False	0.008537886872998933	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77748	9636059.83661268	8954343.45206957	9190236.99944567	8606558.304748958	8201657.457667204	8772092.738880988	P77748	P77748		ydiJ	0	0.05035074115879906	0.119046187550936	False	0.008564567769477055	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6W0	2991559.415844766	2686106.487616731	2975839.6239397773	3119812.4469556734	3250626.2550994046	3474779.1797475964	P0A6W0	P0A6W0		glsA2	0	0.05056349383550736	-0.1861384487286926	False	0.008591248665955177	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG99	20113327.064169247	20092185.322209083	19987259.74530199	19781755.41130695	19315375.71320265	19517798.356669523	P0AG99	P0AG99		secG	0	0.05068269491869146	0.03832208823102765	False	0.0086179295624333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46829	67577174.00542063	67162386.69865444	68158067.24983677	61397398.62844996	64050651.67401185	64939239.21782385	Q46829	Q46829		bglA	0	0.050913499134048454	0.09181483301887132	False	0.00864461045891142	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23882	20875911.29052741	21484999.94250556	21633194.82537588	19705352.652521905	20762011.90642537	20268758.25658371	P23882	P23882		fmt	0	0.05115467712321776	0.07538422234227536	False	0.008671291355389542	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06610	21025590.62509752	20562975.848528694	19422587.73523272	18212723.616705235	18696712.426708225	18793570.316002067	P06610	P06610		btuE	0	0.05134343394076939	0.13131783015145984	False	0.008697972251867664	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEI1	73998860.09659316	77492910.11008589	74702250.342422	69773403.41873111	73029041.10468096	71590720.96103346	P0AEI1	P0AEI1		miaB	0	0.051517085357072334	0.07730187642301546	False	0.008724653148345786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37689	141581667.6499075	138312104.55961323	134039153.83091868	143874310.99938315	148882928.2047755	144289464.30858344	P37689	P37689		gpmI	0	0.05163687550210647	-0.0783904452493912	False	0.008751334044823908	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P5	26386613.408647265	26952333.87794204	26318041.675542124	24519412.467939477	25295824.10533924	25826239.190276247	P0A6P5	P0A6P5		der	0	0.051658095894560156	0.07462343628219233	False	0.008778014941302027	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8N3	246058673.34492767	253015139.70733604	249551088.68953776	260277025.4154008	258903072.0402221	253392875.7367473	P0A8N3	P0A8N3		lysS	0	0.05176356853004889	-0.045428171014755825	False	0.008804695837780149	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8M0	238001611.2407564	234253506.6280301	237386697.42544731	233339139.96053547	227233909.2636733	230600188.29176253	P0A8M0	P0A8M0		asnS	0	0.051998316027325804	0.038043665342003284	False	0.00883137673425827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42641	24335299.922143985	22514618.535082944	24636771.28421042	26749743.47572018	25556873.489939254	26153177.407958794	P42641	P42641		obgE	0	0.05266748701752141	-0.1342789059819942	False	0.008858057630736393	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37005	5504754.037137626	5210481.314560864	5105798.418852902	4765072.611570673	4825067.06287773	4976447.051267998	P37005	P37005		lasT	0	0.05267314555720451	0.11918100922844561	False	0.008884738527214515	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05825	11159017.079461789	11279500.842176994	10735591.671459071	11799999.403890084	11583336.33900709	11535857.31146448	P05825	P05825		fepA	0	0.05270484827366346	-0.07396247661518898	False	0.008911419423692635	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A796	132577037.53961004	132653100.22155544	131205980.2163002	136495505.6713323	140407682.5490067	135759083.90334225	P0A796	P0A796		pfkA	0	0.052888388120763415	-0.05787313751875608	False	0.008938100320170757	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37902	3989392.388833597	3981898.2276984537	4013568.69909132	3676944.489625193	3736410.678096447	3872908.075806148	P37902	P37902		gltI	0	0.0533638083339301	0.08664506914333939	False	0.00896478121664888	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P38506	1219244.8551272063	1331825.334001138	1176664.6559860192	1380933.5855940075	1541735.204624858	1382143.737729223	P38506	P38506		ygdG	0	0.0540327034705825	-0.20765116615489473	False	0.008991462113127001	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46856	28968403.870136507	29683459.30949809	28656610.29880261	29700959.41883852	30521786.703769587	30305308.323128533	Q46856	Q46856		yqhD	0	0.05408149158919121	-0.05224327215749333	False	0.009018143009605123	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGD7	37431932.97766326	35425366.22761299	37092650.266780816	38288091.02079013	39312414.7009216	38861707.27112991	P0AGD7	P0AGD7		ffh	0	0.05414321542942155	-0.08301499676615588	False	0.009044823906083244	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7T3	149512263.52011865	146430644.0949169	142806873.0697895	162717401.50609598	160297185.18404	151372447.4864005	P0A7T3	P0A7T3		rpsP	0	0.05414489068276068	-0.11266617478962555	False	0.009071504802561366	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9U3	35376757.87804378	36188831.41182742	36253409.62300351	37049258.62073618	37943235.32134791	36696535.30787376	P0A9U3	P0A9U3		ybiT	0	0.054492119773119525	-0.05087606334649822	False	0.009098185699039488	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33363	29101398.415539432	29479971.57459342	30380472.78404313	28198648.490588795	28802896.86399792	28063985.678283498	P33363	P33363		bglX	0	0.054500388392469394	0.06461200939023914	False	0.00912486659551761	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A898	4548282.110848495	4358299.900879822	4170461.968322092	5211808.580868204	4923100.033014063	4639372.136713427	P0A898	P0A898		ybeY	0	0.054573795501349394	-0.17605143653139463	False	0.009151547491995732	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6T3	19668180.515512086	19479610.513413254	19448536.18475344	20487125.965673845	20277252.29466785	19854350.376016155	P0A6T3	P0A6T3		galK	0	0.05466290579867996	-0.04895335449774824	False	0.009178228388473852	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAC8	18008749.557068404	18155918.648022465	18732569.689182684	17728663.196994804	17273929.08001635	17630323.371940754	P0AAC8	P0AAC8		iscA	0	0.0546748043262451	0.06076824666991388	False	0.009204909284951974	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAI9	37140002.269735925	37116196.22666426	36102522.8714447	34199254.396813095	34682205.31502812	35991274.173567034	P0AAI9	P0AAI9		fabD	0	0.05475244885206642	0.07356100971700102	False	0.009231590181430096	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGK8	4851854.6353107225	4345874.108087563	4119703.0939414	5379222.365231059	5239200.886935881	4916176.4835329065	P0AGK8	P0AGK8		iscR	0	0.05479364255086861	-0.22216917270984624	False	0.009258271077908218	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADZ0	14176151.548097003	13347878.722018356	13502337.535842652	14768224.438269222	14579133.502292696	14618920.701383948	P0ADZ0	P0ADZ0		rplW	0	0.05495678479139716	-0.09984599276474225	False	0.00928495197438634	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04079	156960279.17734203	158035146.17206383	151427046.44662893	159804712.05569875	163510975.8869481	163944314.4244609	P04079	P04079		guaA	0	0.0557339191011415	-0.06305450321330565	False	0.00931163287086446	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8P3	40591067.77862231	40569182.92920845	42119060.77202001	39158771.39832349	39705296.09079291	38994941.54639315	P0A8P3	P0A8P3		yggX	0	0.055743607078591925	0.0648686683747343	False	0.009338313767342583	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31455	8491211.033764154	8599110.963240026	8819476.6799348	8211804.983165753	8265514.310124915	7742858.955630432	P31455	P31455		yidR	0	0.05589751813177802	0.09728832298612795	False	0.009364994663820705	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG27	57336013.34102904	58641954.29985383	56158371.7063673	54515802.17827157	55795805.9294724	54560203.80982881	P0AG27	P0AG27		yibN	0	0.05657156521132696	0.062206931166680274	False	0.009391675560298827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED5	7560343.476715087	7483241.989725556	7347505.922410114	7053854.131704067	7121521.366834306	7338693.463323208	P0AED5	P0AED5		uvrY	0	0.056614677461679794	0.05764444201018537	False	0.009418356456776949	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16703	10168899.008592868	11012521.450971289	9966360.834550826	9240032.07982418	9704070.452125512	8593913.04137443	P16703	P16703		cysM	0	0.057012460369827045	0.177704800791078	False	0.00944503735325507	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R1	1322434956.2009888	1320719760.5397778	1324473077.0563052	1487000213.6319451	1505658868.5057054	1393006314.5956478	P0A7R1	P0A7R1		rplI	0	0.057128781744276935	-0.14451905440002744	False	0.009471718249733191	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02930	116683009.12806466	121001278.51446694	121538111.32369776	124576803.94567436	127110174.54151542	123208076.63704497	P02930	P02930		tolC	0	0.057325601513753294	-0.06160948582383633	False	0.009498399146211313	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6L7	4193247.845922847	4331222.95612214	4328505.086281895	3937995.695116817	3853342.0100105503	4153644.127839233	P0A6L7	P0A6L7		uxaB	0	0.057578223036856585	0.1056977700231028	False	0.009525080042689435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Q6	71764467.58869955	71335813.79215607	69262108.42634284	68850523.85451318	67657194.67954132	65319510.740915	P0A6Q6	P0A6Q6		fabZ	0	0.05796220393582053	0.07340745492567681	False	0.009551760939167557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36771	3434848.1302110897	3465536.4038588204	3255221.6566064213	2666268.430469756	2885163.386128386	3156099.1793610426	P36771	P36771		lrhA	0	0.05821676270769382	0.22194074857676457	False	0.009578441835645678	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H5	131719006.2128411	131014902.39974847	128271794.07122344	134500703.84759015	134569172.77139118	133980849.39018612	P0A6H5	P0A6H5		hslU	0	0.058230825359993785	-0.04377177188181076	False	0.0096051227321238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39411	4069678.6167777935	4209880.288288616	4090900.335998153	3835029.849754973	3397210.73996159	3732539.572175655	P39411	P39411		yjjX	0	0.059324781038125975	0.17402217291457073	False	0.009631803628601922	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52006	2842038.3543427377	3035287.105574165	2926058.86956362	2641870.022553133	2379389.3643884705	2730016.394970276	P52006	P52006		nudI	0	0.05934073656553054	0.1836244699221887	False	0.009658484525080044	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05194	2674108.879980908	2513285.2411473677	2462937.7610603054	2437123.0094725853	2221195.1490892065	2294048.740980669	P05194	P05194		aroD	0	0.06077115893212636	0.13801811532808295	False	0.009685165421558166	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9K7	12680454.83269549	13506165.8601542	12682558.940682692	12003368.456367685	12041197.92536048	11828200.490339931	P0A9K7	P0A9K7		phoU	0	0.06107220363026013	0.11573763383677016	False	0.009711846318036286	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69874	8151907.047262954	8377271.8612520285	8413648.871015385	8684768.936548395	8983938.112568818	8543179.624297077	P69874	P69874		potA	0	0.06182285690371816	-0.07159616596895929	False	0.009738527214514408	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60785	46622929.324982	47492725.30788849	46141014.45046466	48382716.29178862	47478271.6102067	48304898.31349047	P60785	P60785		lepA	0	0.06186747873384198	-0.03966045056139163	False	0.00976520811099253	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0L2	19444933.486095004	20645125.850133423	20441299.92154481	22528738.7594632	22089747.076973528	20856491.715894938	P0C0L2	P0C0L2		osmC	0	0.062296439710346124	-0.11326091220630015	False	0.009791889007470652	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69503	60552773.82266563	68694882.33601424	70147909.53492738	76850552.49040087	77864856.59284326	78026703.20109177	P69503	P69503		apt	0	0.06311538631992801	-0.22309894877663627	False	0.009818569903948774	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AET8	4157112.602497725	4175781.9969905904	4269720.932012588	4479535.63921933	4282569.582998901	4479233.260365662	P0AET8	P0AET8		hdhA	0	0.06312214269065061	-0.07132578239672396	False	0.009845250800426895	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7I4	45844698.07519797	45304502.062588	44405077.90374892	47836940.61421179	46481078.55696999	46247233.48311854	P0A7I4	P0A7I4		prfC	0	0.06350540799208466	-0.052369363415347904	False	0.009871931696905017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69805	9792081.287421934	8581684.482876092	8513873.48302355	10914844.288134707	9960172.273724828	10057907.062770369	P69805	P69805		manZ	0	0.06418673355360925	-0.20220010465769891	False	0.009898612593383139	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADS2	23924031.086051367	22672387.73641912	22933875.502849773	19710992.108945377	22182071.09538419	20760238.659218702	P0ADS2	P0ADS2		zapA	0	0.06516412429651922	0.15025115417077223	False	0.009925293489861261	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABB4	536476591.4686505	542887616.1744783	537582287.90971	544746448.6709125	558137591.7832171	551236798.6789763	P0ABB4	P0ABB4		atpD	0	0.06544972693762728	-0.032792691019887944	False	0.009951974386339383	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADC1	2862577.294717537	2777289.126784277	2653196.207930335	2511513.4686371684	2559957.467650524	2641447.73711283	P0ADC1	P0ADC1		lptE	0	0.06547815656205364	0.10462808874726082	False	0.009978655282817502	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGG0	6211206.712693932	6270140.385593873	6399866.015192219	6633669.168581793	6388993.358991745	6614301.513430122	P0AGG0	P0AGG0		thiL	0	0.06558181727583443	-0.05662043954901477	False	0.010005336179295624	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABZ4	10821486.901350604	10287124.055669984	10122195.055241749	11346884.959451793	10966071.16409517	10925406.5158936	P0ABZ4	P0ABZ4		kdsC	0	0.06610553477040473	-0.08987951175155823	False	0.010032017075773746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV4	498297.81250000047	602731.8419660409	577032.0272229688	801819.8539965298	710785.0290871632	631830.2215285859	P0AEV4	P0AEV4		hycA	0	0.06642437246025681	-0.35380191056047555	False	0.010058697972251868	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADU2	28641087.58856473	29174361.57848085	28415327.73029415	26235984.171746217	25702311.963314485	27848123.16169574	P0ADU2	P0ADU2		ygiN	0	0.06650303559394659	0.11205967646562635	False	0.01008537886872999	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12281	23907350.02039676	21910039.15387301	22672338.457930174	25932065.648966875	24080698.44142172	24529556.30081689	P12281	P12281		moeA	0	0.06664269541906385	-0.12217210567885484	False	0.01011205976520811	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04949	141969214.89721674	148754754.95871466	135751794.4592427	158369926.77701798	156327043.03139865	148488298.7443137	P04949	P04949		fliC	0	0.06672535336763893	-0.1191256109704654	False	0.010138740661686232	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABU2	138374980.35048372	137613281.63285893	134422379.40701464	139970701.5555982	139592494.72112054	142599802.80730754	P0ABU2	P0ABU2		ychF	0	0.06690159877038415	-0.040731999163447365	False	0.010165421558164354	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76291	5653672.018738554	5961991.572196951	5591169.353051482	5357682.160224026	5506796.388533531	5257580.494059234	P76291	P76291		cmoB	0	0.06690421458519356	0.09394557149822534	False	0.010192102454642476	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF63	6949495.263016431	6979075.371540574	6764569.475271855	6387901.748325485	6480627.688137535	6762591.142546981	P0AF63	P0AF63		nsrR	0	0.06744736717936055	0.07601005887685842	False	0.010218783351120598	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA25	100287317.6371008	98821299.22210824	101665659.66300976	94993172.58425678	96423652.47336714	98781276.26020192	P0AA25	P0AA25		trxA	0	0.06759689419568872	0.051643106660422426	False	0.01024546424759872	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Q3	38893843.03385529	38174550.63479965	37183227.85586679	39292367.8694769	39406655.859111406	40220730.15712944	P0A6Q3	P0A6Q3		fabA	0	0.06767882470128443	-0.05777374160050843	False	0.01027214514407684	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63417	21000497.239776555	21057612.220396984	21300958.21540446	23997918.34438536	23395032.738606736	22058908.83843652	P63417	P63417		yhbS	0	0.06770907921317464	-0.1324622236969158	False	0.010298826040554963	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9K3	43962026.65180855	43188010.709024586	42383870.807291225	44862804.75577071	44709301.48686755	44868518.88504657	P0A9K3	P0A9K3		ybeZ	0	0.06777833158689107	-0.05363935359013109	False	0.010325506937033085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG40	9032807.414340414	8914109.074274123	8731370.858687589	8333362.364287749	8587695.165157681	8703185.147052506	P0AG40	P0AG40		ribF	0	0.06907777592164384	0.058156687069697	False	0.010352187833511207	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8E7	85488004.98355485	84990532.4911205	82988841.44763024	90358224.77383731	92368557.81682828	86643370.61391646	P0A8E7	P0A8E7		yajQ	0	0.06929691373915771	-0.08778992061154518	False	0.010378868729989329	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEZ3	70100494.55191611	66544052.386211805	68808981.82745317	70541880.21637888	72372949.84809141	72232247.5804945	P0AEZ3	P0AEZ3		minD	0	0.06935790287281247	-0.0665111344937338	False	0.01040554962646745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45568	3066766.702661477	3190083.299967185	2900380.593984269	2898448.53225736	2782068.020906101	2678729.827892174	P45568	P45568		dxr	0	0.06940631127901721	0.13153846930266216	False	0.010432230522945571	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07003	11972000.671285031	11087429.85530584	10895403.395869426	12154266.159742236	12566143.047927445	12446657.521329934	P07003	P07003		poxB	0	0.06986044174639201	-0.1304078574817557	False	0.010458911419423693	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J3	1073684083.2976544	1065405831.0019816	1050329946.3516134	1044661368.5633162	1044293727.4663692	1035571862.6930794	P0A7J3	P0A7J3		rplJ	0	0.06995019471318024	0.029656241052429894	False	0.010485592315901815	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77376	9793670.507953169	9994603.480268195	9242177.57604459	10383379.31937009	10553983.758373214	10288214.45756016	P77376	P77376		ydgJ	0	0.07000325300098834	-0.10516124252642835	False	0.010512273212379937	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A840	6211138.612953759	6488856.767011471	6230430.253411441	6017272.942622874	6064043.920360863	5968847.6782419	P0A840	P0A840		surE	0	0.07098890475358242	0.06869486063540173	False	0.010538954108858058	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
