protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8B5	4308611.674487121	3544697.80487766	3733173.6376212337	4923121.873907009	4562735.097927264	4619903.79231381	P0A8B5	P0A8B5		ybaB	0	0.04858682341356998	-0.28384174984567895	False	0.005879237288135594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60716	45196262.17356968	44319179.71977963	46291544.81626193	47487566.419461496	47831158.28306525	47647659.71206985	P60716	P60716		lipA	0	0.048943609794938545	-0.07411826480319363	False	0.005905720338983051	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24215	7755016.631763092	7896360.239620489	7785163.119623612	7262804.727114993	7599582.140933715	7482169.361532376	P24215	P24215		uxuA	0	0.04948668402067402	0.06883620333557004	False	0.005932203389830509	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7E9	19635893.608069897	19617111.183520354	21520950.709243685	22669512.91874373	23108629.300846007	21711641.892211173	P0A7E9	P0A7E9		pyrH	0	0.04976476521466679	-0.15121594539673922	False	0.005958686440677966	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62620	56297968.81898617	56121792.14418342	55203268.2365262	54443164.379643865	55093715.986527234	54484034.98453511	P62620	P62620		ispG	0	0.04999878340817905	0.03134057617947513	False	0.005985169491525424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69805	9481391.989931503	9044432.960604526	9170471.931621196	10183747.841519058	11058528.382843604	10021922.577482346	P69805	P69805		manZ	0	0.05073599567283469	-0.1748184517764806	False	0.006011652542372882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61316	27823977.607035626	27281583.100084104	28082943.60317177	28745272.83530737	28720471.666822445	28735481.378482357	P61316	P61316		lolA	0	0.05095539050411722	-0.05132420788201728	False	0.006038135593220339	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACK8	272679.5489903596	271836.0855419733	256833.4861631682	288625.4464387883	329453.3124999999	322609.1066042226	P0ACK8	P0ACK8		fucR	0	0.050987346002248794	-0.23128518132947795	False	0.006064618644067797	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F5	632696779.1998518	648983177.6041799	651331000.102769	669782035.5548224	662176901.9549308	666263069.4355625	P0A6F5	P0A6F5		groL	0	0.05159607242504604	-0.04786706347275293	False	0.0060911016949152545	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69503	77014927.39620355	76608709.91560924	71726023.5220638	70872442.48735906	63180310.513999775	61854092.21567106	P69503	P69503		apt	0	0.05182993253361603	0.2019974707452037	False	0.0061175847457627126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64499	6962652.824838338	6601606.779828036	6692699.299383769	7089461.140243975	7086233.0809483975	7241504.823871139	P64499	P64499		yebO	0	0.051969247638557516	-0.08035221147008327	False	0.006144067796610171	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE18	48128232.8403028	47012520.6232863	48171945.11675966	51559700.67976019	49808327.3055633	49246820.599205896	P0AE18	P0AE18		map	0	0.05250863487382966	-0.07169755834730203	False	0.006170550847457627	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52060	847280.1882826553	787450.1555551037	812554.4600844793	867857.3436211173	944094.071365473	979363.4543365068	P52060	P52060		yggU	0	0.05326255815333473	-0.18976286873615375	False	0.006197033898305085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAR3	5034476.751949301	5233165.590417136	5363748.471675164	4789709.00871142	4892861.355571497	4893991.639738896	P0AAR3	P0AAR3		ybaK	0	0.05342696542962409	0.10079565996434973	False	0.006223516949152542	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25714	17397249.81437925	17829472.169175174	17408208.35997787	15926275.792746706	16072132.869903632	17004989.372205134	P25714	P25714		yidC	0	0.05352987035512996	0.10313874594641373	False	0.00625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	41136.9173744359	72036.43250040582	599730.8073300942	1000821.5436319256	990137.7763690884	953217.8919955562	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			2	0.053741437319707944	-2.046084471810698	False	0.006276483050847458	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P21367	7837528.432539988	7974808.9179345565	7992178.064058012	7746855.021418088	7788159.153175953	7730284.093148858	P21367	P21367		ycaC	0	0.053848407305387855	0.033055577460648404	False	0.006302966101694916	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60472	3033640.220913718	3012071.47598356	2868149.682312576	2747864.7775603	2774467.5281268363	2792398.2230126504	P60472	P60472		ispU	0	0.054093858640772007	0.10038101745320459	False	0.006329449152542374	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21893	2915208.0416093245	2902742.6972410795	3137768.5786125325	2711849.373488199	2655857.9661517157	2725218.742682064	P21893	P21893		recJ	0	0.05485687012765134	0.14614789467510603	False	0.006355932203389831	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62558	19929538.61689822	18878499.111226674	19349151.904227894	20732453.596171897	20366008.7171282	20200526.38910721	P62558	P62558		sopB	0	0.05501777200445832	-0.0759057181860104	False	0.006382415254237288	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36673	808181.8741902877	787147.3306621539	816870.4549095178	876446.3146183472	864472.1250000007	826254.5724031328	P36673	P36673		treR	0	0.055063503213572985	-0.08983120291627138	False	0.006408898305084746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV9	303027.105115971	228468.08823204687	233329.7609765796	357724.49302371667	340005.5624999998	320639.71039262245	P0AEV9	P0AEV9		hycI	0	0.055087996590691725	-0.4130599925057656	False	0.006435381355932203	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M9	110556895.68622242	113667100.66081735	111997101.80359614	124217655.14052118	120215921.6993103	116285435.12845089	P0A7M9	P0A7M9		rpmE	0	0.05540366351968579	-0.10146520574655078	False	0.0064618644067796615	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	41136.9173744359	464607.1213302672	575314.3761561093	1008139.0883642636	1022561.122946884	1031704.4562218438	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)			1	0.05547594454125156	-1.502220452776249	False	0.006488347457627119	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P68688	2237606.3122141697	2504885.7867486333	2334572.152968694	2152221.21680142	2049923.6685920127	2052238.4444239975	P68688	P68688		grxA	0	0.05558710767841956	0.17828337299301816	False	0.006514830508474577	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9H1	4118868.313023509	4208313.44268039	4416287.047031548	3397829.967581361	3853281.257281256	3888944.5831391257	P0A9H1	P0A9H1		mug	0	0.056733929464141006	0.19400157597578677	False	0.006541313559322035	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07821	533861.433414443	609903.7086629154	557700.713914927	634688.7719341284	636015.0431841181	664596.9744374509	P07821	P07821		fhuC	0	0.05689827162182468	-0.18577961082188732	False	0.006567796610169492	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A932	60159083.22585869	59149633.07676459	55910341.74133454	63307465.11196547	60873011.18898901	64164318.20474426	P0A932	P0A932		gfcE	0	0.05757184309226904	-0.10421645944630081	False	0.00659427966101695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG84	1306468.051539274	1215783.8986168744	1213025.1643922776	1143544.0754401314	920226.3572475624	955240.1547662104	P0AG84	P0AG84		yghA	0	0.0576170088580249	0.3071394620550876	False	0.0066207627118644065	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9A9	45508756.68587486	46795447.140021466	46686373.528980255	47548847.66003005	49672807.15008623	50336041.42558607	P0A9A9	P0A9A9		fur	0	0.05768930671175923	-0.08629208900336957	False	0.0066472457627118646	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02358	320596339.02620584	344980558.0931962	353851444.6790281	366667395.3880867	418170096.1755778	385358932.459017	P02358	P02358		rpsF	0	0.05824689827840645	-0.198990346348691	False	0.006673728813559323	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23003	7534583.059794986	7579019.111159695	7772240.798298806	6701827.9142161375	7161686.533637847	7255590.914946187	P23003	P23003		trmA	0	0.05834261134882415	0.1159067113993292	False	0.00670021186440678	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61175	451566941.772439	455007933.0931622	461783684.4390762	468229905.1206002	467726734.9733827	465915657.5271998	P61175	P61175		rplV	0	0.058460811906074474	-0.034908616334965864	False	0.006726694915254238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACZ4	13412669.813760951	13132527.285974784	13936872.675428657	14479424.750985714	14207649.590744313	14307881.01338323	P0ACZ4	P0ACZ4		evgA	0	0.05865323418772252	-0.08688434245419159	False	0.006753177966101695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17169	262013157.76094824	265893782.79616907	261763193.6440123	269472228.7458507	268409298.3956693	265677251.31689	P17169	P17169		glmS	0	0.058969662059822466	-0.025153429749909233	False	0.006779661016949153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACI0	14519687.292470178	14477887.036700342	14176475.099464048	13458584.885015365	13993590.413137885	13977284.718653016	P0ACI0	P0ACI0		rob	0	0.059279749709607095	0.059507397364568254	False	0.006806144067796611	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00963	61000767.51380558	61572858.30912698	58800317.44961768	64678985.26274525	62015770.98883969	63673528.49656054	P00963	P00963		asnA	0	0.0596985170066446	-0.06982593762785773	False	0.006832627118644068	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Q5	78684362.37448192	75514534.97348918	74344841.89082594	79124061.74174325	80178267.8050648	82091801.07800122	P0A9Q5	P0A9Q5		accD	0	0.05994389301921585	-0.07892030004452269	False	0.006859110169491526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15070	5089090.00702091	5111703.4709763415	4785937.675366776	4315762.684868488	4773330.000000002	4559740.647388051	P15070	P15070		fliN	0	0.06051605019387007	0.1349081041586119	False	0.006885593220338983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA93	262659.55846359755	318150.3127731299	324191.7715980185	210825.8739893176	259605.4375000001	240202.91531772917	P0AA93	P0AA93		ypdA	0	0.0609462513613095	0.3488132351576834	False	0.006912076271186441	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	41136.9173744359	72036.43250040582	55795.88442480419	145838.61022618212	269863.6875	168873.23259864858	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			3	0.061167387961663724	-1.7906288544477595	False	0.006938559322033899	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A6V1	25179131.252848983	27017688.36997016	26781247.89225045	24237520.05932051	25241718.16269748	23696306.46327656	P0A6V1	P0A6V1		glgC	0	0.06121889862198717	0.1100904880261022	False	0.006965042372881356	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A825	147312371.76893106	145539007.36614373	144469969.5888042	151635424.61108884	152597884.8513105	147713118.40244192	P0A825	P0A825		glyA	0	0.06187203418942131	-0.04745799258761078	False	0.006991525423728814	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75823	28327402.76225237	29066119.66980354	29159847.41212204	30154051.52978886	29877095.051143	29309973.035419155	P75823	P75823		ltaE	0	0.0623609534281564	-0.045734344340768646	False	0.007018008474576272	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEM6	9738605.316862136	9535417.12914629	10085754.840177352	9146368.03689587	9342441.680148616	9224322.735190855	P0AEM6	P0AEM6		fliA	0	0.0627509332091105	0.08327123462662264	False	0.007044491525423729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8J4	25159975.220473714	24470026.01511113	23866786.003910888	25634657.489701606	26045655.09126287	25610009.059047382	P0A8J4	P0A8J4		ybeD	0	0.06280610571046975	-0.072606583068318	False	0.007070974576271187	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67603	18513656.693423945	17725879.775301497	19559550.52315981	19919994.927372526	20331613.25739804	22029773.83333223	P67603	P67603		yqfB	0	0.06328469538598971	-0.15855944177663991	False	0.007097457627118644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76015	10295690.034839785	10418061.197647473	10600907.324699871	10052044.861697191	9870353.347156608	10264795.550894037	P76015	P76015		dhaK	0	0.06353857508172087	0.052901500141501474	False	0.007123940677966102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7T3	188366816.4250803	191477740.8603096	189536477.55033508	196450150.6744524	196337522.23813537	204564717.96010333	P0A7T3	P0A7T3		rpsP	0	0.06361496170571156	-0.06918781905877114	False	0.007150423728813559	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE82	7185963.251427068	7361639.771778788	7166181.668944714	7035940.250286424	7103524.093882052	6879137.347102438	P0AE82	P0AE82		cpxA	0	0.06376627010847043	0.04694451422213808	False	0.007176906779661017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07021	2508322.878980483	2506455.1756699765	2847296.688382821	3071030.710886112	3025154.972604296	3005170.223496243	P07021	P07021		yfiB	0	0.06377342852147595	-0.21117141275193396	False	0.0072033898305084755	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACA3	101641324.25007604	94679811.8187104	90773320.45788433	104585326.05897927	105034368.6188316	108870216.1619516	P0ACA3	P0ACA3		sspA	0	0.06434343021480868	-0.14972219736105125	False	0.007229872881355933	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADY7	230637990.72074917	228797679.4872603	238162325.79534024	246281532.93835944	239603444.22970715	239795279.06896183	P0ADY7	P0ADY7		rplP	0	0.06451731380289095	-0.05693812313414028	False	0.007256355932203391	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39177	60129659.94895382	62312560.65444041	59631743.66756945	72282510.11219712	65216478.19615265	66434157.13391022	P39177	P39177		uspG	0	0.06461689340459342	-0.16357163857731347	False	0.007282838983050847	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60752	10547444.405728102	10865961.90380074	11182130.382391352	9547738.657455703	10318047.97158628	10286419.51726691	P60752	P60752		msbA	0	0.06468607329714123	0.11241086604570429	False	0.007309322033898305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADT5	16762524.40196892	17117704.456469297	16312734.87485082	17624234.53829331	17666360.02744143	18900580.42448626	P0ADT5	P0ADT5		ygiC	0	0.06562725395007507	-0.11057279331315975	False	0.007335805084745763	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77434	11404693.97269002	11148067.411082651	10873052.825323572	10640580.674619136	10539607.450880818	10616537.226855058	P77434	P77434		alaC	0	0.06632847116570034	0.07208450850676251	False	0.0073622881355932205	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9W3	96440852.75220788	93017991.21639995	94371149.95729442	97074952.28575207	97457470.36431465	98767194.77978268	P0A9W3	P0A9W3		yjjK	0	0.06699643015691839	-0.047348134067879404	False	0.007388771186440679	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33602	110958361.67409304	108376609.40196052	110236807.7974924	111925036.71645927	113128737.36162704	116026827.45734169	P33602	P33602		nuoG	0	0.06707519887797002	-0.0495199958030421	False	0.007415254237288136	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67699	2168057.505625928	1296374.474930467	1394080.2818522698	2717190.322879625	2244677.559723269	2519824.94593221	P67699	P67699		yddM	0	0.06746383804087729	-0.6228501251426144	False	0.007441737288135594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04425	51285761.04196842	54156622.25551835	52934170.86613447	54775877.0885734	55797519.56475045	55848459.96896435	P04425	P04425		gshB	0	0.0677281743341149	-0.07148614214086728	False	0.007468220338983052	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69795	700121.3524039496	725503.2056241634	732866.2867032352	897153.7111379921	804191.3997238411	792083.2033135542	P69795	P69795		chbB	0	0.06778670147600896	-0.20810775265389822	False	0.007494703389830508	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09158	16897870.02989674	16743494.2657722	17678506.583626866	15963781.882728929	16493129.958272792	16133110.640055096	P09158	P09158		speE	0	0.0678564602037172	0.07885744066956683	False	0.007521186440677966	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG82	25277173.866723347	25234417.69576829	24983402.84215029	25938824.66833095	25795403.83352249	25369674.01288354	P0AG82	P0AG82		pstS	0	0.06823180981537447	-0.03042289051023693	False	0.007547669491525424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18133	8054887.698608772	7791372.978768266	8109741.152331214	7662583.535280956	7307715.400372798	7731593.926126708	P18133	P18133		pncB	0	0.06826036197232627	0.07757455457611175	False	0.007574152542372882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF28	29559743.275111265	28317420.091874648	28976780.042614687	30092913.03765095	30470950.14459369	29658511.517298017	P0AF28	P0AF28		narL	0	0.0685532740744898	-0.05489390626271207	False	0.00760063559322034	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFK0	39841424.71849522	40416581.26629023	41395648.7421733	42591843.83361081	43575927.9422087	41410587.92002104	P0AFK0	P0AFK0		pmbA	0	0.06892938885556693	-0.06860397222392992	False	0.007627118644067797	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39173	100283304.86637132	96958240.83039112	101503179.19581792	94860996.0363623	94441214.0000098	96775219.06130548	P39173	P39173		yeaD	0	0.06986123354493184	0.0625075622495351	False	0.007653601694915255	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABA6	106324408.29042935	107526517.34403954	104898307.42136784	107888840.96238148	108397842.90615016	110375083.72818938	P0ABA6	P0ABA6		atpG	0	0.06989129728773322	-0.03537574132659785	False	0.007680084745762712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6I6	1665238.51293889	1670532.9493904084	1800701.0893832897	1419019.0512978188	1570667.611663503	1604160.0182865318	P0A6I6	P0A6I6		coaD	0	0.07005794303579882	0.16107522760409998	False	0.00770656779661017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52644	137251.03369477813	164603.76619803486	159537.58035805073	236693.5065958451	279930.3749999998	192321.6317609164	P52644	P52644		hslJ	0	0.07028253233264432	-0.6196805735385971	False	0.0077330508474576275	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Y6	208838282.182663	196935915.5759105	213674498.3711277	191561210.9404881	187049949.884005	192080775.94482005	P0A9Y6	P0A9Y6		cspC	0	0.07064301607535574	0.11827262116879905	False	0.007759533898305085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEX5	3554129.150338922	3595995.677598057	3695219.8651376176	3850457.7984189824	3974349.91589601	3714357.540378784	P0AEX5	P0AEX5		prkB	0	0.07096865074504838	-0.08946295662268931	False	0.007786016949152543	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36879	3942367.809645949	4036334.5072157984	4258757.322433162	3731991.977047728	3755224.5127836154	3871432.425325894	P36879	P36879		yadG	0	0.07104770353665964	0.10751286181264624	False	0.0078125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6D0	1846470.3331745064	1826397.2569998996	1769027.7823996746	1649832.2696851215	1743285.2499999993	1749061.1726145614	P0A6D0	P0A6D0		argR	0	0.07155902695632561	0.08172947404818108	False	0.007838983050847457	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P38521	1837789.6248507528	1413039.9226890074	1507578.7827226156	1332431.626257473	1098069.917963931	1149312.163059029	P38521	P38521		yggL	0	0.07261532673481959	0.4105945662358462	False	0.007865466101694916	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04995	24633584.966874685	24334463.415719867	25122479.28856157	26030406.014530197	25042480.206823908	25926520.15999112	P04995	P04995		sbcB	0	0.07276923004083972	-0.05555821496251777	False	0.007891949152542373	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62517	1078418.4636592849	894690.4691723249	905493.1727293356	1236238.8076719253	1224690.5901883882	1042730.7459708496	P62517	P62517		mdoH	0	0.07367287959944373	-0.28349445351048375	False	0.00791843220338983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9M0	128424267.95014924	127471812.1322824	124878716.244277	130835757.2193448	130299117.85758002	130333973.73346156	P0A9M0	P0A9M0		lon	0	0.07447053637336054	-0.03995952031640256	False	0.007944915254237288	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42632	48610049.74144035	47981564.2555828	48695311.60032452	47765336.49025074	47823115.46702709	46873497.17421076	P42632	P42632		tdcE	0	0.07454686314917149	0.02832824620974423	False	0.007971398305084747	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45748	15803681.375202691	15323649.458253987	15634119.404310796	15932196.498951163	16123875.9841223	16012776.608989129	P45748	P45748		rimN	0	0.07480222489223821	-0.03978258794423626	False	0.007997881355932204	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76220	1513002.2808267465	1721441.508453418	1613177.0222694331	1428837.8998344191	1338880.5731155097	1512495.9022538993	P76220	P76220		ydjY	0	0.07527718957780492	0.17959379732918795	False	0.008024364406779661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6X7	77725466.83470431	76543459.0863318	73737385.10806493	71591763.18561341	73006441.10841145	72284455.1219307	P0A6X7	P0A6X7		ihfA	0	0.0755341375943831	0.07215904883857188	False	0.008050847457627118	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Y1	21162952.318136536	22534571.279915947	21755141.33485417	22643509.911898315	22878985.826858453	23915041.39070301	P0A6Y1	P0A6Y1		ihfB	0	0.07563065443565949	-0.08526384463159574	False	0.008077330508474576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9B6	7767430.101124293	7964983.335617042	8150355.220376774	8124966.365319732	8570028.640038861	8424905.60208651	P0A9B6	P0A9B6		epd	0	0.0757561962210608	-0.07286066232314792	False	0.008103813559322035	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE78	1681692.3469359062	1692339.354801858	1517482.6283443014	1801369.032949505	1841942.440669133	1774277.8560649494	P0AE78	P0AE78		corC	0	0.07726292961583818	-0.14736986855733109	False	0.008130296610169492	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07813	143267144.12884822	138352887.64253506	138272512.6476426	145920481.42037895	145347486.80688405	143677122.98646268	P07813	P07813		leuS	0	0.07755458888290716	-0.05081311024928497	False	0.008156779661016949	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG07	34022490.838049315	33611276.774206325	34429738.34425007	37032947.17213482	35451266.70013273	35070773.88593282	P0AG07	P0AG07		rpe	0	0.0777048223409981	-0.07560732457288284	False	0.008183262711864408	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00579	45670391.37426745	45540839.17436207	44606374.83823201	48415387.666409	47419340.31120831	46064848.52530095	P00579	P00579		rpoD	0	0.07802126223284553	-0.06319978233884549	False	0.008209745762711865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09831	49568847.88496625	47618338.65914277	48742431.42093384	47703321.51642269	46901471.40778408	45980270.601600856	P09831	P09831		gltB	0	0.07825413956035333	0.05382939997443608	False	0.008236228813559322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8G3	12011776.988152089	11704714.60355824	11595297.199924264	10917906.95287807	11572758.960717428	11054585.828314053	P0A8G3	P0A8G3		uxaC	0	0.07851452976138701	0.07404133514435277	False	0.008262711864406781	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27838	3231448.0103956014	3039177.8221846945	2987126.390089162	3608311.5758208046	3251822.5254797544	3780963.015428278	P27838	P27838		cyaY	0	0.07939981483891172	-0.20091304750083028	False	0.008289194915254237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76316	6702280.865250337	7158773.3125640685	6950753.731448088	7106990.350730592	7553696.033956802	7493032.496975925	P76316	P76316		dcyD	0	0.08082554408189156	-0.09014660364595357	False	0.008315677966101696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60422	534179609.0127517	581914652.9399574	560473590.0273119	588317374.518727	597977811.8611627	611513604.4512591	P60422	P60422		rplB	0	0.08103714219550434	-0.10072871731839975	False	0.008342161016949153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABJ9	137704923.46148336	135496716.2913136	134523165.09689176	134278609.0524865	131144089.89439096	133153448.951355	P0ABJ9	P0ABJ9		cydA	0	0.08110161190229721	0.032740351908316506	False	0.00836864406779661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEH5	15804687.765280925	14766541.78354538	15870783.285560165	14448553.499331797	14231415.007889992	14330613.29245431	P0AEH5	P0AEH5		elaB	0	0.08121054439935434	0.1107388545274253	False	0.008395127118644069	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
