Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A6X7	P0A6X7		ihfA		4.67877e+07	4.61079e+07	4.77288e+07	4.72329e+07	4.50415e+07	4.90845e+07
P0A6Y1	P0A6Y1		ihfB		1.09795e+07	1.18544e+07	1.02623e+07	1.2292e+07	9.35681e+06	1.10462e+07
P0A6Y5	P0A6Y5		hslO		6.41373e+06	6.42572e+06	6.62289e+06	6.63157e+06	6.3533e+06	6.62447e+06
P0A6Y8	P0A6Y8		dnaK		4.48913e+07	4.33171e+07	4.49027e+07	4.4459e+07	4.46371e+07	4.30301e+07
P0A6Z1	P0A6Z1		hscA		5.00066e+06	5.11161e+06	4.96135e+06	5.13342e+06	4.92661e+06	4.96355e+06
P0A6Z3	P0A6Z3		htpG		2.60434e+07	2.63669e+07	2.59653e+07	2.66596e+07	2.61498e+07	2.67183e+07
P0A6Z6	P0A6Z6		nikR		2.05251e+06	2.03097e+06	2.05718e+06	1.96715e+06	1.88236e+06	1.90135e+06
P0A705	P0A705		infB		2.316e+07	2.28287e+07	2.28946e+07	2.28277e+07	2.28702e+07	2.29204e+07
P0A707	P0A707		infC		4.95883e+07	4.79854e+07	4.82435e+07	4.83323e+07	4.88575e+07	4.64335e+07
P0A715	P0A715		kdsA		2.12442e+07	2.04216e+07	2.0963e+07	2.02449e+07	2.14136e+07	1.99925e+07
P0A717	P0A717		prs		3.13561e+07	2.94349e+07	3.09889e+07	2.9365e+07	3.16554e+07	2.92843e+07
P0A720	P0A720		tmk		2.70954e+06	2.57338e+06	2.6227e+06	2.60523e+06	2.6254e+06	2.6211e+06
P0A722	P0A722		lpxA		8.22528e+06	8.13436e+06	8.03755e+06	8.46336e+06	8.16865e+06	7.86186e+06
P0A729	P0A729		yceF		2.23922e+06	2.123e+06	2.14835e+06	2.25513e+06	2.21015e+06	2.52864e+06
P0A731	P0A731		mgsA		3.86299e+06	3.42138e+06	3.82775e+06	3.87434e+06	3.72081e+06	3.71217e+06
P0A734	P0A734		minE		2.4043e+07	2.57208e+07	2.38261e+07	2.57926e+07	2.45579e+07	2.58907e+07
P0A738	P0A738		moaC		1.06318e+06	1.06653e+06	1.04285e+06	1.10861e+06	1.05456e+06	1.01656e+06
P0A744	P0A744		msrA		3.36544e+06	3.40827e+06	3.30221e+06	3.28351e+06	2.9952e+06	3.26838e+06
P0A746	P0A746		msrB		2.27657e+06	2.09544e+06	2.19644e+06	2.08545e+06	2.38236e+06	2.06185e+06
P0A749	P0A749		murA		7.08066e+06	7.15454e+06	7.27754e+06	7.03363e+06	7.30411e+06	7.20546e+06
P0A759	P0A759		nagB		3.86608e+06	4.42422e+06	3.88507e+06	4.33086e+06	4.07316e+06	4.09632e+06
P0A763	P0A763		ndk		1.97572e+07	1.86408e+07	1.93401e+07	1.86892e+07	1.99252e+07	1.85075e+07
P0A780	P0A780		nusB		1.28492e+07	1.35628e+07	1.27166e+07	1.30792e+07	1.23399e+07	1.31612e+07
P0A784	P0A784		orn		2.95231e+06	2.99238e+06	3.11321e+06	3.01672e+06	2.81477e+06	3.14362e+06
P0A786	P0A786		pyrB		2.32219e+06	2.35644e+06	2.42346e+06	2.37027e+06	2.33523e+06	2.4539e+06
P0A790	P0A790		panD		9.79247e+06	9.37285e+06	9.32116e+06	8.87668e+06	9.57735e+06	9.20541e+06
P0A794	P0A794		pdxJ		6.75041e+06	6.54529e+06	6.72892e+06	6.38842e+06	6.9617e+06	6.55857e+06
P0A796	P0A796		pfkA		1.85008e+07	1.72638e+07	1.85665e+07	1.73055e+07	1.87112e+07	1.75415e+07
P0A799	P0A799		pgk		4.31529e+08	4.02922e+08	4.29492e+08	4.02437e+08	4.229e+08	3.95081e+08
P0A7A2	P0A7A2		gpmB		2.55855e+06	2.54911e+06	2.54325e+06	2.59121e+06	2.55249e+06	2.33531e+06
P0A7A5	P0A7A5		pcm		725456	770245	950373	764574	887333	718827
P0A7A7	P0A7A7		plsB		2.95952e+06	2.95821e+06	2.88662e+06	2.92719e+06	2.97775e+06	3.06378e+06
P0A7A9	P0A7A9		ppa		8.41902e+07	8.58886e+07	8.39878e+07	8.63054e+07	8.51974e+07	8.58335e+07
P0A7B1	P0A7B1		ppk		1.38246e+06	1.26778e+06	1.33884e+06	1.31187e+06	1.27636e+06	1.29921e+06
P0A7B5	P0A7B5		proB		4.44827e+06	4.46184e+06	4.45836e+06	4.47589e+06	4.48935e+06	4.5859e+06
P0A7B8	P0A7B8		hslV		1.53925e+07	1.40765e+07	1.62413e+07	1.35565e+07	1.41609e+07	1.19181e+07
P0A7C2	P0A7C2		lexA		2.86656e+07	2.99339e+07	2.99454e+07	2.92845e+07	2.88863e+07	2.98754e+07
P0A7C6	P0A7C6		pepE		5.78284e+06	5.67689e+06	5.77666e+06	5.58453e+06	5.40834e+06	5.46965e+06
P0A7D1	P0A7D1		pth		4.54443e+06	4.30663e+06	4.56764e+06	4.36755e+06	4.46041e+06	4.26614e+06
P0A7D4	P0A7D4		purA		3.42445e+07	3.51466e+07	3.43663e+07	3.47233e+07	3.39759e+07	3.37203e+07
P0A7D7	P0A7D7		purC		8.87597e+07	8.80461e+07	9.13583e+07	8.82495e+07	9.01705e+07	8.95136e+07
P0A7E1	P0A7E1		pyrD		2.33011e+07	2.4812e+07	2.38992e+07	2.41814e+07	2.37879e+07	2.32362e+07
P0A7E3	P0A7E3		pyrE		5.231e+06	5.28753e+06	5.20159e+06	5.32455e+06	5.26527e+06	5.31936e+06
P0A7E5	P0A7E5		pyrG		1.46989e+07	1.45916e+07	1.479e+07	1.4492e+07	1.4684e+07	1.44971e+07
P0A7E9	P0A7E9		pyrH		7.47027e+06	6.52424e+06	7.66065e+06	6.7038e+06	7.74071e+06	6.78057e+06
P0A7F3	P0A7F3		pyrI		1.81595e+06	2.02406e+06	1.7981e+06	1.90356e+06	1.78177e+06	1.95098e+06
P0A7F6	P0A7F6		speD		1.82483e+06	1.90191e+06	1.84561e+06	1.98096e+06	1.85766e+06	1.9488e+06
P0A7F9	P0A7F9		queA		3.93922e+06	4.04599e+06	3.99151e+06	3.91257e+06	4.10519e+06	3.90698e+06
P0A7G2	P0A7G2		rbfA		2.57404e+07	2.46857e+07	2.48638e+07	2.40078e+07	2.51512e+07	2.38802e+07
P0A7G6	P0A7G6		recA		1.06688e+07	1.05168e+07	1.05636e+07	1.03517e+07	1.09032e+07	1.06153e+07
P0A7H6	P0A7H6		recR		786202	814016	811273	773097	787904	864772
P0A7I0	P0A7I0		prfA		3.5506e+06	3.46299e+06	3.53983e+06	3.53051e+06	3.66102e+06	3.53719e+06
P0A7I4	P0A7I4		prfC		4.79587e+06	4.71818e+06	4.74858e+06	4.61834e+06	4.95342e+06	4.68148e+06
P0A7I7	P0A7I7		ribA		8.94722e+06	9.20806e+06	8.94134e+06	9.338e+06	8.3074e+06	8.82763e+06
P0A7J0	P0A7J0		ribB		1.27364e+07	1.21455e+07	1.25544e+07	1.25546e+07	1.28353e+07	1.28834e+07
P0A7J3	P0A7J3		rplJ		5.81983e+08	5.37667e+08	5.80552e+08	5.50596e+08	5.75256e+08	5.436e+08
P0A7J7	P0A7J7		rplK		7.22777e+07	6.43076e+07	7.16477e+07	6.4973e+07	7.26004e+07	6.72008e+07
P0A7K2	P0A7K2		rplL		1.59835e+08	1.75045e+08	1.58698e+08	1.76438e+08	1.54074e+08	1.75695e+08
P0A7K6	P0A7K6		rplS		7.12967e+07	7.06981e+07	7.03535e+07	7.02463e+07	7.11014e+07	6.91263e+07
P0A7L0	P0A7L0		rplA		3.08342e+08	3.04494e+08	3.09128e+08	3.14803e+08	2.99986e+08	3.10416e+08
P0A7L3	P0A7L3		rplT		3.34297e+07	4.14209e+07	3.3708e+07	3.931e+07	3.22029e+07	4.13685e+07
P0A7L8	P0A7L8		rpmA		1.28134e+08	1.3138e+08	1.33666e+08	1.31621e+08	1.29653e+08	1.30769e+08
P0A7M2	P0A7M2		rpmB		1.97492e+08	2.07892e+08	1.97297e+08	2.09086e+08	1.95674e+08	2.11863e+08
P0A7M6	P0A7M6		rpmC		2.01958e+07	2.45162e+07	1.97117e+07	2.40448e+07	1.7914e+07	2.2595e+07
P0A7M9	P0A7M9		rpmE		1.13116e+08	1.05351e+08	1.1127e+08	1.08006e+08	1.1128e+08	1.05218e+08
P0A7N4	P0A7N4		rpmF		3.91607e+07	3.77408e+07	3.80995e+07	3.93463e+07	4.05551e+07	3.90896e+07
P0A7N9	P0A7N9		rpmG		1.15151e+08	1.05611e+08	1.17601e+08	1.08797e+08	1.14938e+08	1.07217e+08
P0A7P5	P0A7P5		rpmH		2.63471e+07	3.09557e+07	2.64062e+07	3.01424e+07	2.58607e+07	2.71482e+07
P0A7Q1	P0A7Q1		rpmI		1.95848e+07	1.29184e+07	1.88216e+07	1.3453e+07	2.08291e+07	1.33157e+07
P0A7R1	P0A7R1		rplI		2.14019e+08	2.03595e+08	2.15588e+08	2.0346e+08	2.08868e+08	2.01459e+08
P0A7R5	P0A7R5		rpsJ		1.91859e+08	1.74207e+08	1.93948e+08	1.74552e+08	1.9358e+08	1.66786e+08
P0A7R9	P0A7R9		rpsK		9.79979e+07	9.5946e+07	9.9949e+07	9.61322e+07	1.00743e+08	9.39727e+07
P0A7S3	P0A7S3		rpsL		7.11862e+07	7.12597e+07	6.6519e+07	7.13496e+07	6.90983e+07	7.09047e+07
P0A7S9	P0A7S9		rpsM		2.979e+07	3.22162e+07	3.0211e+07	3.20818e+07	2.91846e+07	3.20232e+07
P0A7T3	P0A7T3		rpsP		1.44697e+08	1.46235e+08	1.42948e+08	1.46167e+08	1.39811e+08	1.41761e+08
P0A7T7	P0A7T7		rpsR		8.08759e+07	6.17227e+07	7.91521e+07	6.20545e+07	7.86731e+07	6.45823e+07
P0A7U3	P0A7U3		rpsS		1.50621e+08	1.31779e+08	1.44966e+08	1.33931e+08	1.49612e+08	1.29375e+08
P0A7U7	P0A7U7		rpsT		2.74484e+07	2.6358e+07	2.7348e+07	2.66888e+07	2.70764e+07	2.65323e+07
P0A7V0	P0A7V0		rpsB		8.80872e+07	8.6075e+07	8.89833e+07	8.62613e+07	8.81267e+07	8.54866e+07
P0A7V3	P0A7V3		rpsC		8.00497e+07	7.84224e+07	7.92804e+07	7.96641e+07	7.8747e+07	7.94308e+07
P0A7V8	P0A7V8		rpsD		1.90629e+08	1.96566e+08	1.9726e+08	2.00687e+08	1.87276e+08	1.89416e+08
P0A7W1	P0A7W1		rpsE		1.25946e+08	1.02698e+08	1.25931e+08	1.01608e+08	1.2967e+08	1.03251e+08
P0A7W7	P0A7W7		rpsH		3.52232e+07	3.40893e+07	3.5235e+07	3.35645e+07	3.55158e+07	3.37131e+07
P0A7X3	P0A7X3		rpsI		7.73905e+07	6.78307e+07	7.87656e+07	7.03431e+07	8.01989e+07	6.53514e+07
P0A7X6	P0A7X6		rimM		6.32739e+06	6.35069e+06	6.09613e+06	6.05784e+06	6.24685e+06	6.28178e+06
P0A7Y0	P0A7Y0		rnc		6.56194e+06	6.4461e+06	6.75637e+06	6.44753e+06	6.90943e+06	6.70697e+06
P0A7Y8	P0A7Y8		rnpA		1.14043e+06	1.10752e+06	1.09443e+06	1.02678e+06	1.02361e+06	939048
P0A7Z0	P0A7Z0		rpiA		1.89119e+07	1.77696e+07	1.84054e+07	1.71098e+07	1.86454e+07	1.73948e+07
P0A7Z4	P0A7Z4		rpoA		1.3385e+08	1.3107e+08	1.33695e+08	1.30058e+08	1.33375e+08	1.30114e+08
P0A800	P0A800		rpoZ		5.71412e+07	5.35809e+07	5.71399e+07	5.358e+07	5.6137e+07	5.4385e+07
P0A805	P0A805		frr		2.66108e+07	2.43989e+07	2.58195e+07	2.43682e+07	2.54192e+07	2.41214e+07
P0A812	P0A812		ruvB		918391	883381	972866	850624	833324	916480
P0A817	P0A817		metK		2.43379e+07	2.49054e+07	2.32571e+07	2.4251e+07	2.28355e+07	2.48858e+07
P0A821	P0A821		selA		1.46754e+06	1.46354e+06	1.46078e+06	1.46128e+06	1.41691e+06	1.45054e+06
P0A825	P0A825		glyA		3.7962e+07	3.47823e+07	3.77919e+07	3.5889e+07	3.81784e+07	3.63689e+07
P0A832	P0A832		smpB		5.57224e+06	5.76637e+06	5.82227e+06	5.57948e+06	5.55822e+06	5.78022e+06
P0A836	P0A836		sucC		6.59393e+06	6.60823e+06	6.55781e+06	6.67216e+06	6.5821e+06	6.55035e+06
P0A840	P0A840		surE		1.67284e+06	1.69409e+06	1.64894e+06	1.68648e+06	1.73861e+06	1.71738e+06
P0A843	P0A843		tatE		8.72361e+06	7.5065e+06	9.09726e+06	9.70167e+06	8.72672e+06	8.42722e+06
P0A847	P0A847		tgt		3.12283e+06	3.0673e+06	3.22357e+06	3.15156e+06	3.15353e+06	3.11622e+06
P0A850	P0A850		tig		1.09415e+08	9.885e+07	1.07819e+08	9.82936e+07	1.08181e+08	9.79016e+07
P0A853	P0A853		tnaA		3.46407e+06	3.50368e+06	3.42444e+06	3.53782e+06	3.46136e+06	3.53646e+06
P0A855	P0A855		tolB		2.01104e+07	1.949e+07	1.94204e+07	1.91228e+07	2.03017e+07	1.92393e+07
P0A858	P0A858		tpiA		7.52548e+07	6.72919e+07	7.64634e+07	6.63799e+07	7.53374e+07	6.87045e+07
P0A862	P0A862		tpx		2.10251e+07	2.0597e+07	2.08211e+07	2.09624e+07	2.10441e+07	2.02417e+07
P0A867	P0A867		talA		4.26432e+06	4.39758e+06	4.36219e+06	4.41612e+06	4.14481e+06	4.24744e+06
P0A870	P0A870		talB		4.43358e+07	4.34859e+07	4.39719e+07	4.36338e+07	4.39582e+07	4.32776e+07
P0A873	P0A873		trmD		3.7265e+06	4.08092e+06	3.82828e+06	3.58696e+06	3.76524e+06	3.49005e+06
P0A877	P0A877		trpA		1.52935e+06	1.5667e+06	1.54234e+06	1.5425e+06	1.461e+06	1.49539e+06
P0A879	P0A879		trpB		600488	627895	500966	526151	622727	631762
P0A881	P0A881		trpR		2.98774e+06	2.7705e+06	3.021e+06	2.91725e+06	2.78581e+06	2.76048e+06
P0A884	P0A884		thyA		8.86661e+06	8.68672e+06	8.57243e+06	8.90086e+06	9.23356e+06	8.94373e+06
P0A887	P0A887		ubiE		9.28772e+06	9.13354e+06	9.27736e+06	9.08624e+06	9.28337e+06	9.08157e+06
P0A890	P0A890		tusA		2.74778e+06	2.84499e+06	2.6894e+06	2.62891e+06	2.52153e+06	2.66772e+06
P0A894	P0A894		yhbJ		1.59932e+06	1.64026e+06	1.62415e+06	1.62739e+06	1.65841e+06	1.67126e+06
P0A898	P0A898		ybeY		3.44758e+06	3.33549e+06	3.36161e+06	3.41387e+06	3.35349e+06	3.3495e+06
P0A8A0	P0A8A0		yebC		3.26948e+06	2.81664e+06	3.13721e+06	2.93948e+06	3.52544e+06	3.07949e+06
P0A8A2	P0A8A2		yeeN		8.6868e+06	8.94058e+06	8.74828e+06	9.09854e+06	8.42058e+06	8.33572e+06
P0A8A4	P0A8A4		ppsR		1.97751e+06	1.98761e+06	1.86692e+06	1.98206e+06	1.92545e+06	1.94791e+06
P0A8A8	P0A8A8		rimP		1.83011e+07	1.93168e+07	1.75966e+07	1.74984e+07	1.8632e+07	1.8255e+07
P0A8B2	P0A8B2		yfcN		1.48442e+06	1.44679e+06	1.41811e+06	1.51627e+06	1.49985e+06	1.52003e+06
P0A8B5	P0A8B5		ybaB		1.5128e+06	2.12752e+06	1.58745e+06	2.46909e+06	1.31558e+06	2.43853e+06
P0A8C4	P0A8C4		ygfB		2.87176e+06	3.04178e+06	2.75056e+06	3.11565e+06	2.92136e+06	3.0462e+06
P0A8D0	P0A8D0		nrdR		1.19708e+06	1.07682e+06	1.15836e+06	1.24067e+06	1.29542e+06	1.1872e+06
P0A8D3	P0A8D3		yaiI		1.95131e+06	1.90985e+06	1.95806e+06	1.90693e+06	1.85254e+06	1.97215e+06
P0A8D6	P0A8D6		ymdB		1.45121e+06	1.31967e+06	1.42449e+06	1.27037e+06	1.29346e+06	1.36165e+06
P0A8E1	P0A8E1		ycfP		7.37884e+06	7.4962e+06	7.26655e+06	7.24842e+06	7.41418e+06	7.41235e+06
P0A8E5	P0A8E5		yacL		578189	480224	560432	515507	568333	564885
P0A8E7	P0A8E7		yajQ		1.55997e+07	1.45441e+07	1.54701e+07	1.4827e+07	1.53289e+07	1.46765e+07
P0A8F0	P0A8F0		upp		3.10859e+07	3.17131e+07	3.15794e+07	3.09614e+07	3.02678e+07	3.12974e+07
P0A8F4	P0A8F4		udk		6.79471e+06	6.74678e+06	6.8035e+06	6.60885e+06	6.74748e+06	6.78044e+06
P0A8F8	P0A8F8		uvrB		1.70472e+06	1.84233e+06	1.6582e+06	1.83982e+06	1.78447e+06	1.89927e+06
P0A8G3	P0A8G3		uxaC		3.1321e+06	3.20443e+06	2.96002e+06	3.09027e+06	3.13914e+06	2.91177e+06
P0A8G6	P0A8G6		wrbA		8.40996e+06	8.35947e+06	8.31707e+06	8.52908e+06	8.20668e+06	8.0384e+06
P0A8G9	P0A8G9		xseB		8.98789e+06	9.04414e+06	8.88613e+06	9.25588e+06	8.66615e+06	8.56617e+06
P0A8H8	P0A8H8		yacG		2.21635e+06	2.18276e+06	2.37826e+06	2.24025e+06	2.38076e+06	2.33812e+06
P0A8I1	P0A8I1		yqgF		1.62329e+06	1.54948e+06	1.54674e+06	1.67516e+06	1.59076e+06	1.65885e+06
P0A8I3	P0A8I3		yaaA		3.25968e+06	3.17495e+06	3.14064e+06	3.14962e+06	3.26492e+06	3.14471e+06
P0A8I5	P0A8I5		trmB		6.54448e+06	6.71424e+06	6.6739e+06	6.47116e+06	6.84429e+06	6.69186e+06
P0A8I8	P0A8I8		rlmH		3.91338e+06	3.72419e+06	3.81334e+06	3.72159e+06	3.93507e+06	3.84049e+06
P0A8J2	P0A8J2		dnaT		1.15304e+06	1.04188e+06	1.10994e+06	1.02928e+06	1.11191e+06	1.07936e+06
P0A8J4	P0A8J4		ybeD		1.36098e+07	1.21323e+07	1.33404e+07	1.18138e+07	1.32003e+07	1.24911e+07
P0A8J8	P0A8J8		rhlB		5.23543e+06	5.27508e+06	5.33612e+06	5.45981e+06	5.33199e+06	5.30252e+06
P0A8K1	P0A8K1		psd		4.30297e+06	4.30606e+06	4.68228e+06	4.24922e+06	4.43446e+06	3.75774e+06
P0A8K5	P0A8K5		yaeP		2.40584e+06	2.18992e+06	2.26623e+06	2.19809e+06	2.66831e+06	2.40531e+06
P0A8L1	P0A8L1		serS		3.16954e+07	3.22678e+07	3.16038e+07	3.28037e+07	3.11816e+07	3.20084e+07
P0A8M0	P0A8M0		asnS		3.1916e+07	3.2011e+07	3.15994e+07	3.25016e+07	3.14828e+07	3.25139e+07
P0A8M3	P0A8M3		thrS		1.45143e+07	1.38778e+07	1.45009e+07	1.40998e+07	1.41038e+07	1.39376e+07
P0A8M6	P0A8M6		yeeX		9.51751e+06	9.50126e+06	9.38485e+06	1.0063e+07	9.58106e+06	9.72239e+06
P0A8N0	P0A8N0		matP		468511	499409	413514	480005	432642	625045
P0A8N3	P0A8N3		lysS		3.62299e+07	3.60148e+07	3.59756e+07	3.61277e+07	3.58547e+07	3.60669e+07
P0A8N5	P0A8N5		lysU		2.01033e+07	2.02303e+07	2.00149e+07	1.9961e+07	2.04204e+07	2.05074e+07
P0A8N7	P0A8N7		epmA		3.13276e+06	3.04139e+06	3.12834e+06	3.13593e+06	3.01513e+06	3.08051e+06
P0A8P3	P0A8P3		yggX		2.54978e+07	2.63837e+07	2.56365e+07	2.66163e+07	2.54399e+07	2.67923e+07
P0A8Q0	P0A8Q0		frdC		2.04541e+06	2.21088e+06	2.15866e+06	2.22416e+06	2.14388e+06	2.2649e+06
P0A8Q6	P0A8Q6		clpS		1.52348e+06	1.56534e+06	1.55932e+06	1.55224e+06	1.57277e+06	1.58679e+06
P0A8R0	P0A8R0		rraA		1.8849e+07	1.84524e+07	1.92023e+07	1.84482e+07	1.88808e+07	1.78523e+07
P0A8R9	P0A8R9		hdfR		1.05274e+06	1.04196e+06	1.04564e+06	1.07423e+06	1.08771e+06	1.07689e+06
P0A8S1	P0A8S1		iciA		2.95153e+06	3.16242e+06	3.05526e+06	3.0541e+06	3.23866e+06	3.23318e+06
P0A8T1	P0A8T1		prmA		5.74931e+06	5.65229e+06	5.92423e+06	5.51208e+06	5.94365e+06	5.92863e+06
P0A8T7	P0A8T7		rpoC		4.8608e+07	4.71328e+07	4.87152e+07	4.72812e+07	4.88354e+07	4.68785e+07
P0A8U0	P0A8U0		syd		898998	652075	867043	870526	741389	825686
P0A8U6	P0A8U6		metJ		7.9192e+06	7.83976e+06	7.88531e+06	7.95844e+06	8.14778e+06	7.92047e+06
P0A8V2	P0A8V2		rpoB		6.74011e+07	6.63892e+07	6.68243e+07	6.61769e+07	6.70682e+07	6.61625e+07
P0A8V6	P0A8V6		fadR		6.77528e+06	6.76995e+06	6.8391e+06	6.9638e+06	6.62407e+06	6.77694e+06
P0A8W0	P0A8W0		nanR		2.30662e+06	2.6061e+06	2.12104e+06	2.39345e+06	2.31434e+06	2.55807e+06
P0A8W2	P0A8W2		slyA		9.55727e+06	9.41832e+06	9.28061e+06	9.29516e+06	8.64127e+06	9.45381e+06
P0A8W5	P0A8W5		yqgE		988232	1.00288e+06	1.0768e+06	929617	1.01759e+06	955698
P0A8W8	P0A8W8		yfbU		1.74528e+07	1.7404e+07	1.73486e+07	1.74609e+07	1.76482e+07	1.77803e+07
P0A8X0	P0A8X0		yjgA		6.39086e+06	6.37803e+06	6.38222e+06	6.0403e+06	6.30762e+06	6.32315e+06
P0A8X2	P0A8X2		yceI		1.07273e+06	960870	1.14982e+06	976177	1.12308e+06	1.08033e+06
P0A8Y1	P0A8Y1		yjjG		1.57266e+06	1.71629e+06	1.66429e+06	1.68329e+06	1.65291e+06	1.68872e+06
P0A8Y3	P0A8Y3		yihX		2.44631e+06	2.5852e+06	2.47441e+06	2.6044e+06	2.48724e+06	2.58917e+06
P0A8Y5	P0A8Y5		yidA		3.90986e+06	3.79834e+06	3.70538e+06	3.83088e+06	3.91229e+06	3.97593e+06
P0A8Z0	P0A8Z0		yciA		1.92048e+06	1.83999e+06	1.85193e+06	1.89785e+06	1.8739e+06	1.75514e+06
P0A8Z3	P0A8Z3		ybgC		1.45061e+06	1.30569e+06	1.2036e+06	1.33261e+06	1.29179e+06	1.27607e+06
P0A8Z7	P0A8Z7		yqiA		400914	398306	436526	391180	390247	403675
P0A903	P0A903		bamC		1.98247e+07	1.84335e+07	1.97245e+07	1.90106e+07	2.00619e+07	1.86113e+07
P0A905	P0A905		slyB		1.06366e+07	1.04214e+07	1.07841e+07	1.03045e+07	1.09879e+07	1.0345e+07
P0A908	P0A908		mipA		2.13764e+06	1.84389e+06	2.07103e+06	1.96515e+06	2.12051e+06	2.15892e+06
P0A910	P0A910		ompA		6.01078e+08	5.76792e+08	6.22067e+08	5.95978e+08	5.9435e+08	5.73256e+08
P0A912	P0A912		pal		6.09583e+07	5.22351e+07	6.05748e+07	5.38355e+07	6.32231e+07	5.52733e+07
P0A915	P0A915		ompW		1.28195e+07	1.46834e+07	1.34707e+07	1.48972e+07	1.35179e+07	1.55774e+07
P0A917	P0A917		ompX		1.71661e+07	1.68664e+07	1.69226e+07	1.75324e+07	1.72096e+07	1.7071e+07
P0A921	P0A921		pldA		1.87042e+06	1.86033e+06	1.93399e+06	1.81171e+06	1.84712e+06	1.91438e+06
P0A927	P0A927		tsx		9.40474e+06	9.29994e+06	9.43079e+06	9.53139e+06	9.5151e+06	1.01556e+07
P0A932	P0A932		gfcE		7.60511e+06	6.91208e+06	7.86189e+06	7.07276e+06	7.67924e+06	7.08273e+06
P0A935	P0A935		mltA		5.06701e+06	5.32905e+06	5.1632e+06	5.26308e+06	5.23373e+06	5.35703e+06
P0A937	P0A937		bamE		5.83795e+06	5.81391e+06	5.9018e+06	6.06779e+06	6.0427e+06	5.63197e+06
P0A940	P0A940		bamA		1.30232e+07	1.28017e+07	1.30741e+07	1.30292e+07	1.2746e+07	1.29081e+07
P0A944	P0A944		rimI		468503	445997	473897	444001	446414	431339
P0A948	P0A948		rimJ		364830	449404	320523	421830	346253	396939
P0A953	P0A953		fabB		3.34886e+07	3.14603e+07	3.29514e+07	3.21592e+07	3.21331e+07	3.11128e+07
P0A955	P0A955		eda		3.0364e+07	2.73798e+07	3.05809e+07	2.8075e+07	2.93816e+07	2.63464e+07
P0A959	P0A959		alaA		2.07723e+06	2.09268e+06	2.13034e+06	2.05614e+06	2.06111e+06	2.14971e+06
P0A962	P0A962		ansA		1.8873e+06	1.92514e+06	1.93754e+06	1.83477e+06	1.75117e+06	1.91211e+06
P0A964	P0A964		cheW		1.60393e+07	1.57437e+07	1.59768e+07	1.52166e+07	1.54696e+07	1.57741e+07
P0A968	P0A968		cspD		798484	798199	803949	785690	825862	743894
P0A972	P0A972		cspE		1.69093e+08	1.56586e+08	1.68385e+08	1.61275e+08	1.68801e+08	1.57026e+08
P0A978	P0A978		cspG		1.09985e+07	1.13272e+07	1.09086e+07	1.15624e+07	1.00245e+07	1.04229e+07
P0A988	P0A988		dnaN		4.21266e+06	4.06658e+06	4.18947e+06	4.33293e+06	4.28118e+06	4.20978e+06
P0A991	P0A991		fbaB		8.38849e+06	8.44763e+06	8.58161e+06	8.58646e+06	8.45803e+06	8.5778e+06
P0A993	P0A993		fbp		1.76915e+07	1.71694e+07	1.73157e+07	1.73781e+07	1.73031e+07	1.74979e+07
P0A996	P0A996		glpC		1.88771e+06	1.88597e+06	1.88038e+06	1.94601e+06	1.82395e+06	1.86154e+06
P0A998	P0A998		ftnA		3.12308e+07	3.12492e+07	3.11252e+07	3.34838e+07	2.91645e+07	3.07291e+07
P0A9A2	P0A9A2		ftnB		701158	705700	757345	662439	675038	668751
P0A9A6	P0A9A6		ftsZ		1.28892e+07	1.22962e+07	1.28483e+07	1.26034e+07	1.28377e+07	1.23362e+07
P0A9A9	P0A9A9		fur		1.33735e+07	1.3334e+07	1.36218e+07	1.34483e+07	1.38725e+07	1.31472e+07
P0A9B2	P0A9B2		gapA		3.34973e+08	3.0555e+08	3.34504e+08	3.10597e+08	3.30045e+08	3.04643e+08
P0A9B6	P0A9B6		epd		1.60149e+06	1.68743e+06	1.5598e+06	1.6682e+06	1.64188e+06	1.58742e+06
P0A9C0	P0A9C0		glpA		2.15023e+06	2.17877e+06	2.17375e+06	2.20376e+06	2.07258e+06	2.15654e+06
P0A9C3	P0A9C3		galM		6.63495e+06	6.35116e+06	6.56529e+06	6.46471e+06	6.36255e+06	6.20818e+06
P0A9C5	P0A9C5		glnA		2.02719e+07	1.9718e+07	1.95714e+07	2.00002e+07	1.98629e+07	1.95513e+07
P0A9C9	P0A9C9		glpX		1.37513e+07	1.363e+07	1.36135e+07	1.3535e+07	1.39698e+07	1.40569e+07
P0A9D2	P0A9D2		gstA		6.53992e+06	6.77756e+06	6.8521e+06	7.00418e+06	6.50313e+06	6.6555e+06
