protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P64499	6235412.751434367	6189633.912073847	6309139.081136813	6550684.862114155	6542862.228706544	6833558.799384501	P64499	P64499		yebO	0	0.04050997975153713	-0.08905892153085994	False	0.0054489164086687315	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08622	49339274.98069145	49025872.76523326	50274991.5466313	48402326.47437477	48357341.458352216	47571201.522390544	P08622	P08622		dnaJ	0	0.04094778677538941	0.04244386266701548	False	0.005479876160990712	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P28903	26810621.901444044	26372928.17730023	26796870.9271976	27152171.587262925	27899320.57950109	27425077.556780435	P28903	P28903		nrdD	0	0.040959799385435	-0.04433745562259827	False	0.005510835913312694	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACK2	797856.3275132112	801160.0000000007	714797.9147709142	635682.107710386	708492.959379335	619941.7768954682	P0ACK2	P0ACK2		agaR	0	0.04127738506876312	0.23639228944104176	False	0.005541795665634675	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37652	23302741.28429062	23228124.80636786	22805044.06679278	22710434.433412597	22321555.75446263	22032468.62143862	P37652	P37652		bcsB	0	0.04167327172697793	0.04805433583501883	False	0.005572755417956657	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9Q5	60557305.097345024	59076776.50267975	57235538.59133254	63258613.659915954	61920822.697047815	63091293.75622337	P0A9Q5	P0A9Q5		accD	0	0.04192560172721798	-0.09012245946706131	False	0.005603715170278638	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23830	4869502.530702007	4682904.643281249	4716306.221764656	4312472.265169759	4562835.834792278	4217665.924671461	P23830	P23830		pssA	0	0.04209519112961101	0.12406241564465463	False	0.005634674922600619	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64506	1480814.090185048	1407980.0	1405711.353811192	1793739.3512293522	1583950.9829720196	1656721.725025279	P64506	P64506		yebY	0	0.042180809306871035	-0.2293313038857224	False	0.005665634674922601	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31475	2024240.540198545	1942610.359253708	1804752.03897627	1712025.1476683817	1710130.1288537565	1611831.096253201	P31475	P31475		yieP	0	0.04220915505613308	0.19727074093632738	False	0.005696594427244583	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00963	66084550.570450544	64346289.40392696	64087456.40564828	67883903.2709521	66665501.490447946	67088861.30706364	P00963	P00963		asnA	0	0.04248890090142317	-0.05186359205487248	False	0.005727554179566563	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00363	239805773.62151736	242254583.12368605	244419635.18307295	251221420.4594553	250236610.6615444	259514641.59585083	P00363	P00363		frdA	0	0.04254154847243432	-0.06692158107993434	False	0.005758513931888545	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN1	23019305.596907943	23328178.02038225	22200009.205695927	21343608.05145013	22066155.42451281	21320855.32496583	P0AEN1	P0AEN1		fre	0	0.04256243480729278	0.0826556037202896	False	0.005789473684210526	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69411	20849871.05173204	21022167.511377987	20714408.651375197	20591411.830030683	20347436.888203464	20588195.71034982	P69411	P69411		rcsF	0	0.043016825849571526	0.024629590967334986	False	0.005820433436532508	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6K6	152823201.7945209	152924781.24587578	152719622.62032083	153945096.05557033	155401482.3757974	154986103.55169746	P0A6K6	P0A6K6		deoB	0	0.04348270093102339	-0.01833902866349637	False	0.00585139318885449	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26648	4645246.221821219	4846114.423307324	5131031.060022822	4501806.970576549	4296090.019138807	4239769.668377662	P26648	P26648		ftsP	0	0.04365586604900648	0.16549360981093045	False	0.0058823529411764705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16528	5647589.01424998	5379840.4965050295	5512230.261602577	5240770.908504731	5101975.223649068	5315694.336491896	P16528	P16528		iclR	0	0.04409843214885222	0.0789890260791035	False	0.005913312693498453	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61517	29011530.275930155	28820272.87312665	28108250.525300626	30544122.90449053	29389948.436672043	29834653.634676933	P61517	P61517		can	0	0.04448078578883888	-0.06288222581736212	False	0.005944272445820434	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64596	28398174.6734814	27932028.89020216	28576997.57846105	28945036.73121164	29733279.99976956	29032446.15050876	P64596	P64596		yraP	0	0.04464361310091193	-0.04686696820042438	False	0.005975232198142415	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76015	5086508.940070274	4915275.342998887	5154279.50243606	4757643.948792131	4719448.827941997	4783661.26291553	P76015	P76015		dhaK	0	0.044681397930446294	0.08784485013984074	False	0.0060061919504643966	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39199	15426013.49295172	15331195.85968047	15082242.115619492	15762470.568352206	15677215.052586028	15671568.839714758	P39199	P39199		prmB	0	0.044826246302340285	-0.03948196767657466	False	0.006037151702786378	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADP7	2030819.2743008449	2556686.3357792925	2471782.404826008	1483036.5731563263	1807249.649239412	1928260.0770594487	P0ADP7	P0ADP7		yigP	0	0.04550481048068681	0.4358747041473722	False	0.006068111455108359	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46887	186268.0009904703	166637.34379999983	193411.98699934065	256184.86916974373	227255.68492018	210229.9470336801	P46887	P46887		yecH	0	0.045887502797939586	-0.34451134123494015	False	0.006099071207430341	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37903	23434500.48940492	23324218.19788689	23517262.95180269	24552363.5675978	24275141.79140227	25276401.18871417	P37903	P37903		uspF	0	0.04637961078440817	-0.07651789851823726	False	0.006130030959752323	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA04	102470131.1456164	102937844.27480374	105015283.2844994	111402152.97104327	119607188.82486014	123161182.1541326	P0AA04	P0AA04		ptsH	0	0.046647549277628514	-0.19020749131682133	False	0.006160990712074304	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG44	474287521.2105189	447239092.4937469	476477454.1954825	530849738.88483024	500855812.4374414	493515793.24643934	P0AG44	P0AG44		rplQ	0	0.047616166604144264	-0.1256500673193435	False	0.006191950464396285	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAX8	34152105.78593989	34907098.34963587	35380801.50016797	35559578.666161805	36520212.30249859	36877465.22366715	P0AAX8	P0AAX8		ybiS	0	0.04778099313443453	-0.061087837750391415	False	0.0062229102167182665	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77717	2936036.5485700234	2864199.4299198743	2870198.655651991	2710549.457239345	2445590.0365001606	2450668.613318308	P77717	P77717		ybaY	0	0.047959083228371925	0.1888131037083077	False	0.006253869969040249	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64554	17974099.139228802	18029199.099691343	18182101.21788463	20268265.192062456	19023339.49923285	19445026.11466403	P64554	P64554		queE	0	0.049846945724300616	-0.11635635143726707	False	0.006284829721362229	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB98	1125545.6511860376	1042367.7499999992	1175865.184229332	1244980.2950621787	1291258.3692943596	1235825.7762714014	P0AB98	P0AB98		atpB	0	0.04990798136302928	-0.17387500290295357	False	0.006315789473684211	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30850	74259635.52487452	74395634.44730502	74094664.69111086	73328414.71671775	72307387.16693564	71895830.04250008	P30850	P30850		rnb	0	0.049962239640127026	0.034199805755122145	False	0.006346749226006192	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6V1	22008601.98854639	22980605.830891035	22104689.915585205	20936020.535179198	21540208.95032981	21332137.928848896	P0A6V1	P0A6V1		glgC	0	0.05029773017939371	0.07243593562460361	False	0.006377708978328174	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABS5	589043.7149828937	543403.8124999994	548522.3976847308	618427.3938091771	620389.5195031483	624077.9614254379	P0ABS5	P0ABS5		dnaG	0	0.050573427055718004	-0.14825235063211942	False	0.006408668730650156	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC51	2505454.8837792524	2495996.1666143816	2610780.305205532	2422852.447574269	2267238.4891535537	2402471.34235558	P0AC51	P0AC51		zur	0	0.051383649892082946	0.10201249583304076	False	0.0064396284829721364	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFX7	1677295.8002148925	1644383.9999999984	1687774.7095630798	1731224.5410547475	1694694.7222012235	1737810.4024571958	P0AFX7	P0AFX7		rseA	0	0.0516198570303235	-0.04375996007097817	False	0.006470588235294119	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD33	41215473.68480463	43843671.80554539	44822177.282089375	46703367.32900875	47497316.38089004	47910716.73513571	P0AD33	P0AD33		yfcZ	0	0.05166333671053607	-0.12982831204920403	False	0.006501547987616099	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77529	9209239.596667286	9392003.676407406	9329356.309111444	8786932.896639584	8755732.340307714	9125621.23697686	P77529	P77529		ydjN	0	0.05323158603492275	0.06672141416480205	False	0.006532507739938081	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADV7	32309872.022006672	33511520.459237315	33840180.74902149	34966405.1883073	34408787.75473357	36300279.03445092	P0ADV7	P0ADV7		mlaC	0	0.05330610924618978	-0.08453130257796522	False	0.0065634674922600625	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36680	8453850.085297978	8160886.875962551	8498602.002736831	8113807.102052333	7878630.251240362	8025587.403915031	P36680	P36680		zapD	0	0.05350542474711236	0.06433634737528256	False	0.006594427244582044	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33643	7306582.156415348	7991767.967308487	7771482.3800057	8808615.86737876	8334903.951059029	8178667.321667987	P33643	P33643		rluD	0	0.053678257830650375	-0.1343944897845436	False	0.006625386996904025	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P11875	66647744.62255222	67965053.47978191	67220712.90243445	66499303.4402595	65783629.79547028	65163466.14377217	P11875	P11875		argS	0	0.05436885008229564	0.031704670045476974	False	0.006656346749226006	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6L7	2503275.1584213143	2372576.5837979964	2453483.4500207733	2624314.007003089	2607875.375635493	2513709.8502496383	P0A6L7	P0A6L7		uxaB	0	0.05446444569717623	-0.0797503887776566	False	0.006687306501547988	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75829	8585950.278784733	8241794.381396922	8324962.131879978	7888855.929688875	8198835.820171709	7846695.731567574	P75829	P75829		ybjX	0	0.055878427987574204	0.07162877736898655	False	0.00671826625386997	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN8	12336618.740965571	12558427.791156905	12918055.44513366	11704847.454436729	11981503.96212504	12261916.665264957	P0AEN8	P0AEN8		fucU	0	0.056478367967095294	0.07296393880660355	False	0.00674922600619195	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69908	4790849.368477548	5290438.777215287	5122128.79404293	5536158.619303811	5581524.937124754	5689152.388364797	P69908	P69908		gadA	0	0.05711937564557074	-0.1446525452017747	False	0.006780185758513932	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76268	31919966.024203405	32485263.504472204	32799580.843476675	30910387.21835605	31796397.952332336	30401636.60443473	P76268	P76268		kdgR	0	0.05750399598081573	0.062116042926337156	False	0.006811145510835914	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75728	1569555.2224303666	1357846.353704431	1647877.157519205	1249112.516637887	1153238.0762151196	1269074.8517641872	P75728	P75728		ubiF	0	0.05759551109004839	0.3175193339138397	False	0.006842105263157895	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7U3	212605463.3302992	216005048.5040757	219184032.0390644	220976534.1602256	228717065.1405053	222494809.6233468	P0A7U3	P0A7U3		rpsS	0	0.05806376021630019	-0.053329348415973636	False	0.006873065015479877	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27830	4448621.754827087	4288545.524876785	4302999.423938816	3977329.484089215	4188229.8008287386	4179047.6857510186	P27830	P27830		rffG	0	0.05868836932507963	0.07908140841128979	False	0.006904024767801858	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGI8	1909812.9061522265	2010208.9310833155	1916612.5328901145	1778911.3928890792	1888780.7123799648	1809178.061299024	P0AGI8	P0AGI8		trkA	0	0.05987756599653006	0.09178501435119873	False	0.00693498452012384	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27302	177506796.10641912	178535067.14035568	181540027.18439752	182478288.48696545	182329922.7109166	184732015.58338028	P27302	P27302		tktA	0	0.06010156681850524	-0.031740552723841936	False	0.00696594427244582	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7L0	465025655.43088734	477913789.1685822	488779362.26994985	451411905.9676495	454800115.0721411	449614926.10259634	P0A7L0	P0A7L0		rplA	0	0.06026297150460424	0.07857512169630881	False	0.006996904024767802	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61320	7491937.294822329	7606509.655294289	7398093.284617679	8761199.491364744	8043503.272030126	8135359.734724605	P61320	P61320		lolB	0	0.06030962779510101	-0.1487619354704188	False	0.0070278637770897845	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACP1	16802700.195723284	16412047.998067314	17192041.48273749	16225457.12512938	15792615.880699473	16168591.174816417	P0ACP1	P0ACP1		cra	0	0.060364695532918324	0.06498414340706415	False	0.007058823529411765	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF50	8742175.485386327	8669103.260133969	8616942.012954244	7988395.360880447	8202000.63202802	8440048.381555524	P0AF50	P0AF50		yjbR	0	0.061093702774824274	0.07963403841429235	False	0.007089783281733747	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGJ5	53881665.86946551	53541025.88699303	54232859.79252989	54995583.724827	54989543.20806302	56397695.778717205	P0AGJ5	P0AGJ5		yfiF	0	0.06139669998209754	-0.041583444858323985	False	0.0071207430340557275	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF90	8576522.581529966	8579828.461971112	9327978.658481607	7643581.036855397	8417721.776781926	7602104.455911848	P0AF90	P0AF90		rraB	0	0.06152985221897047	0.16248117479319094	False	0.00715170278637771	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7E1	24682152.414011907	24640075.24964937	24353622.848095503	24196217.62913388	24137129.45810534	24330263.00417348	P0A7E1	P0A7E1		pyrD	0	0.061627206899079724	0.01995876600756207	False	0.007182662538699691	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76002	2567071.6495980984	2599888.0927195204	2572039.9224233595	2521413.982103089	2418433.345650981	2485779.1944032656	P76002	P76002		pliG	0	0.061955887503986465	0.05963434160796698	False	0.007213622291021672	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76539	3892291.8123426232	3687043.109979655	3714188.204830106	3998162.941775077	3882503.854036337	4061675.5600212137	P76539	P76539		ypeA	0	0.06220256020249196	-0.08059021329618651	False	0.007244582043343654	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF08	13578664.275791502	13657788.42727712	13042720.897283264	13996399.347145507	14831965.134409724	14073664.449642224	P0AF08	P0AF08		mrp	0	0.062381921967844145	-0.09101179338973783	False	0.007275541795665635	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02942	46770603.39927165	44820006.5955066	45872576.700312845	48915574.78410189	47066199.22724534	47554633.38878285	P02942	P02942		tsr	0	0.06246285393962087	-0.06237140712037149	False	0.007306501547987616	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADU2	24827731.43760161	25485313.078498784	24083826.330811385	27402676.44759102	25677788.23599023	26352213.600157168	P0ADU2	P0ADU2		ygiN	0	0.06252738798605795	-0.09449070595870372	False	0.007337461300309598	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF24	8680440.412139367	9056930.435717016	8830351.735327926	9377426.3528924	9142726.871542174	9742540.100364735	P0AF24	P0AF24		nagD	0	0.06269547937362518	-0.08922439185997373	False	0.007368421052631579	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45464	31923239.60890325	32021398.12164617	32982823.900670923	31100939.343859214	31531092.56711199	30976428.729928747	P45464	P45464		lpoA	0	0.06271392345620441	0.05026653880892665	False	0.007399380804953561	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32160	245640.8550550014	219129.14060000025	232130.824550482	302351.16948798404	255539.1509045732	272093.4004326244	P32160	P32160		yiiQ	0	0.06304662372179126	-0.2521296871112484	False	0.007430340557275541	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFM6	9955677.469833324	9622846.306559743	9941986.726413645	10030587.374672769	10311240.04439121	10261616.78220439	P0AFM6	P0AFM6		pspA	0	0.0632060025490591	-0.05197635681656684	False	0.0074613003095975235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75746	66085.91999098108	144467.62499999997	71098.60861113587	204442.8107905204	175420.2031796614	146779.01253937927	P75746	P75746		ybgL	3	0.06365840787161474	-0.9029081514200559	False	0.007492260061919506	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8W8	86728567.10077174	88369786.43154512	87549708.4288857	85473006.03994043	86054989.04425615	86552057.54763861	P0A8W8	P0A8W8		yfbU	0	0.06415930033456325	0.025312301287987133	False	0.007523219814241486	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6A8	206477031.4781968	208702152.55448765	206768538.2961739	195219129.97870985	203415712.4776464	198653220.02151936	P0A6A8	P0A6A8		acpP	0	0.06434387738268794	0.058366431988204084	False	0.007554179566563468	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7N9	182282818.7919236	185559387.14509332	188809817.9337522	192816596.94321463	191217524.3774173	192455009.01594725	P0A7N9	P0A7N9		rpmG	0	0.06443078777609489	-0.05051765911173757	False	0.007585139318885449	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFC7	19539229.9423518	19097990.908039343	18519188.977081284	22541404.142952565	20081279.03052762	21611021.68357936	P0AFC7	P0AFC7		nuoB	0	0.06517560254235415	-0.16841521118126848	False	0.007616099071207431	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAI9	31108525.993907515	30309034.85304654	31183939.69879999	30025064.766869787	30197630.397913598	29695425.84585539	P0AAI9	P0AAI9		fabD	0	0.06557283084651262	0.0424236832382545	False	0.007647058823529413	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9B2	1512171360.226568	1492925353.5385573	1541113512.9531522	1545581321.974751	1580690518.9672155	1555463763.34403	P0A9B2	P0A9B2		gapA	0	0.06589943222922769	-0.042379063105655604	False	0.0076780185758513935	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32664	1862270.870951405	1759256.455165695	1729960.3560969871	1693793.5741140968	1642393.022682787	1629464.17776074	P32664	P32664		nudC	0	0.06602731241569255	0.10795720514696719	False	0.007708978328173376	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB4	1700810.739629075	1555576.3962644583	1867895.85755586	1895401.5969584703	2000769.8015191755	2083891.360801392	P0ACB4	P0ACB4		hemG	0	0.06643968938826515	-0.22281047313152316	False	0.007739938080495356	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABK2	5501577.2001297	5267522.890050985	5678008.315132816	7015007.3974835	6089118.3150200825	6200666.767556517	P0ABK2	P0ABK2		cydB	0	0.06648127333480437	-0.23112508234868034	False	0.007770897832817338	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68739	8849779.162676161	8051063.500000007	8869047.46953072	7835211.277638024	7519857.085600821	7719861.483904724	P68739	P68739		nfi	0	0.06675701485504049	0.1593601246319529	False	0.0078018575851393195	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACA3	81583198.7275988	76457020.84048925	81450255.42223799	87839481.69857192	86324124.83956961	82587743.73801194	P0ACA3	P0ACA3		sspA	0	0.06688462752334826	-0.10040358554512074	False	0.0078328173374613	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG30	136405043.54124245	136188984.83946767	136753888.50807208	131803111.99553232	134565258.67163485	134042745.98352551	P0AG30	P0AG30		rho	0	0.06728446997979601	0.03184552528430076	False	0.007863777089783282	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39391	576471.9634184346	571874.9374999993	560399.3241125111	540263.9145257183	493576.0910148221	474663.2187252168	P39391	P39391		yjiT	0	0.06825449186259595	0.17982037053149952	False	0.007894736842105263	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACF8	186938267.5909524	183871809.35297745	189667608.8737304	173907135.47650227	178278520.73625603	183188493.2045294	P0ACF8	P0ACF8		hns	0	0.06862063238714812	0.06610945643693145	False	0.007925696594427245	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACN7	497550.2953162282	483395.0938	491930.8327506736	446421.56354426354	359511.3231696001	403644.78069746745	P0ACN7	P0ACN7		cytR	0	0.06927419733692233	0.2841327854597653	False	0.007956656346749228	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6P9	766954571.8785774	740373272.4182434	786497503.3025678	799343665.8646507	815072103.5396836	810014482.7731528	P0A6P9	P0A6P9		eno	0	0.06976713482503849	-0.0798902014052207	False	0.007987616099071207	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09030	19785618.852667943	19406598.158860188	20194294.32617212	18814633.25267664	19284351.17667792	19177993.800165035	P09030	P09030		xthA	0	0.07025250140204237	0.05217990183207152	False	0.00801857585139319	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15640	6497162.105134681	6621416.514688144	6389893.054535841	6651225.917911137	6708608.399081442	6770730.211396415	P15640	P15640		purD	0	0.07061016074473193	-0.04528687154282094	False	0.00804953560371517	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACR9	52275675.47885583	51282809.10334613	53624387.88585304	53379772.63282058	55524574.59636407	55389945.754600056	P0ACR9	P0ACR9		mprA	0	0.07100768309371473	-0.06383834494057003	False	0.008080495356037153	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60785	46784332.67842699	46602146.08146904	45161844.4910819	44998856.67781774	44772265.99933984	44044220.45506892	P60785	P60785		lepA	0	0.07125322312055787	0.050145707620923914	False	0.008111455108359134	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A817	37469177.498903565	37512834.13631384	37092285.8082752	36325906.94070038	37034180.402428135	36794790.23600821	P0A817	P0A817		metK	0	0.07132288423938846	0.024922077684449324	False	0.008142414860681116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13016	25377672.02058588	24338971.459722616	24167648.18214124	25833327.629761428	25680820.575092625	27375246.552249897	P13016	P13016		ampD	0	0.07218244554290115	-0.09456369967169331	False	0.008173374613003097	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00956	196955579.61075905	203123984.54880843	202964850.12669143	205338961.28112745	208270290.4440877	208209755.8509106	P00956	P00956		ileS	0	0.0725632487024743	-0.04423045653646232	False	0.008204334365325078	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76403	9250296.387209492	9484216.67215737	9335137.764293564	8957508.011382056	9209426.043079045	9157892.760450477	P76403	P76403		yegQ	0	0.07410841617233296	0.03879876524847553	False	0.00823529411764706	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05459	35616804.25143914	36230194.47156388	35332407.57107103	36310476.87383102	36618561.335575365	37472340.217637286	P05459	P05459		pdxB	0	0.0742894105535618	-0.04273045556785356	False	0.00826625386996904	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P63386	2528035.6134865163	2391546.864778159	2415643.009921256	2361369.7055666675	2101295.730985423	2148050.842507131	P63386	P63386		mlaF	0	0.07493891633833939	0.15003471774071575	False	0.008297213622291022	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEI1	64187391.88905492	64190380.3698114	66545828.97529687	62028812.43119061	62616284.24388239	62583214.25702602	P0AEI1	P0AEI1		miaB	0	0.07496627579663649	0.05811017942652546	False	0.008328173374613003	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P14081	4641016.191339588	4975258.493641324	4819674.685272264	5093172.849902425	5196241.957566002	5016055.29532557	P14081	P14081		selB	0	0.07559518036879025	-0.08438136894059707	False	0.008359133126934985	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG0	67691077.44979012	60071836.09000019	65336539.33124064	69817539.7628822	73684386.89190924	69789803.62500258	P0AFG0	P0AFG0		nusG	0	0.07607787133397345	-0.1434839542168001	False	0.008390092879256966	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05041	2183913.010771109	2210570.080572532	2206675.166450164	2234563.5367928264	2284916.9036122323	2322994.395436314	P05041	P05041		pabB	0	0.0763401377451543	-0.051799037875666795	False	0.008421052631578949	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9K3	34631249.63879383	35434426.06305056	34878581.74356293	34146754.13447897	34343804.16139504	34167385.09514294	P0A9K3	P0A9K3		ybeZ	0	0.0763966846976448	0.03177796088704121	False	0.008452012383900928	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8A8	22658672.25484014	23508926.16522604	22322601.21423026	22294850.217238806	21481837.91780805	20950406.7310152	P0A8A8	P0A8A8		rimP	0	0.07654236789336952	0.08152781231927747	False	0.008482972136222912	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
