protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P30870	3130621.6064274525	2930692.145582386	2948062.66035267	2911711.914940125	2674261.5829189257	2603398.5928643825	P30870	P30870		glnE	0	0.0812516241000414	0.13767441340074701	False	0.00723404255319149	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7K6	308974038.89067703	309680069.1088378	314318858.95587003	293760972.84162205	302919268.9919314	305379643.3814429	P0A7K6	P0A7K6		rplS	0	0.08217490806700097	0.04861206623722966	False	0.007264437689969605	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADU5	18441755.517385665	17883794.750214763	18296347.300285798	18602825.73242186	18568407.99733214	19085173.916894156	P0ADU5	P0ADU5		ygiW	0	0.08226276120516722	-0.04253799544315769	False	0.00729483282674772	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69913	15774988.453331277	17288012.924276825	16886842.23060685	17513622.775904458	18517737.88542732	17853832.081911307	P69913	P69913		csrA	0	0.08251511465133918	-0.10940872441406821	False	0.0073252279635258365	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACX5	2981826.830750874	3016830.5000000005	2940700.113240023	2923878.6285409834	2789096.096249041	2882238.183897698	P0ACX5	P0ACX5		ydhZ	0	0.08302878808920885	0.05663775843773963	False	0.007355623100303952	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07026	1942936.6148587083	1910581.874999999	1928310.3192201543	1805958.85098286	1884384.916917032	1873977.5652854024	P07026	P07026		sdiA	0	0.08381289870759187	0.0553201572278545	False	0.007386018237082067	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37349	90558154.0606452	90107634.36222236	92264040.65332542	86862763.22761463	90057614.69381075	86891805.25583953	P37349	P37349		dhaM	0	0.08408610687219716	0.04901888681726566	False	0.0074164133738601834	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9V1	21226565.120336145	21057820.69913426	21388797.295481663	21593629.691451352	22497715.678511094	21922279.49232268	P0A9V1	P0A9V1		lptB	0	0.08445032927013747	-0.05207793136754128	False	0.007446808510638298	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7E5	201779231.6352684	201126106.951962	198906937.5632137	199121751.04978225	194063795.567036	196021740.7931762	P0A7E5	P0A7E5		pyrG	0	0.0847109988041508	0.03053826201734071	False	0.007477203647416414	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A812	2649743.48169862	2963634.659993252	2893467.405156176	3169685.304791969	2968953.103128945	3321437.65979643	P0A812	P0A812		ruvB	0	0.08537128850517423	-0.15322752392746053	False	0.0075075987841945295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16431	10699725.01570227	10387065.894943597	10774237.707289688	10880558.432435896	11028549.703252472	10991998.86757447	P16431	P16431		hycE	0	0.08553782105317113	-0.04634328191936681	False	0.007537993920972644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23538	27680888.091210857	27204573.056030817	27029917.52874249	26667955.806251567	27002362.602184024	26577085.77392943	P23538	P23538		ppsA	0	0.08567405896759524	0.029679601649511757	False	0.007568389057750761	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37329	14244494.194935096	13723945.357114775	13867506.182718083	13473549.93731702	13374440.476260344	13666817.490831109	P37329	P37329		modA	0	0.08583594834067518	0.04629374848586085	False	0.007598784194528876	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFB1	4696268.542792013	4925443.88397938	4889959.331464148	4620912.1204697	4587182.610070729	4686553.15766742	P0AFB1	P0AFB1		nlpI	0	0.08613853702854811	0.06268445391835184	False	0.007629179331306991	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P28248	10651131.866602425	11216074.33469173	10668967.945898289	11237480.359798238	11528028.675555505	11360519.200537886	P28248	P28248		dcd	0	0.08636436663437509	-0.06882789803812346	False	0.007659574468085107	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9J4	366943.1243275724	362945.9374999998	336273.2528865035	343387.41071920656	299722.937172296	302405.65479121904	P0A9J4	P0A9J4		panE	0	0.08706328376500734	0.1732533127983219	False	0.0076899696048632225	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64581	71071088.76346864	69304918.69761428	70126053.10266644	64094829.558443934	66767664.78709895	68555391.29465902	P64581	P64581		yqjD	0	0.08916336581515451	0.07803954584967786	False	0.007720364741641338	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADI4	647415.8526148526	618615.1875000003	578248.8255972135	684918.8597587077	722706.3670132007	642616.9289089254	P0ADI4	P0ADI4		entB	0	0.08974580476752109	-0.15273671920456544	False	0.007750759878419453	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27828	5955996.613073065	6400655.330612623	6245736.167013926	6980687.238026737	6720935.560221397	6381568.78451586	P27828	P27828		wecB	0	0.09040641171664474	-0.11050071641407579	False	0.007781155015197569	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE88	30884179.31326076	30177689.428171333	30390833.676767927	32009519.01768699	31562259.826819103	30798535.804887462	P0AE88	P0AE88		cpxR	0	0.0921086087899714	-0.04530731126816415	False	0.007811550151975685	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6W5	95215125.91414376	96543986.86874051	95946170.86612125	93639043.39479162	94944992.5836347	91973110.56952338	P0A6W5	P0A6W5		greA	0	0.09248158986224414	0.036297053507797855	False	0.0078419452887538	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACI0	17610004.76247214	18474767.73818194	18709799.30632644	19326263.918515254	18968014.128154717	19331538.722413853	P0ACI0	P0ACI0		rob	0	0.09255065978533832	-0.07268231346196487	False	0.007872340425531916	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09424	14462892.598171696	14621214.49964001	14671734.702980723	14778285.759796577	14981084.719852766	15318939.223788826	P09424	P09424		mtlD	0	0.09255710346770679	-0.042957777296900396	False	0.007902735562310031	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC19	11659961.397255322	11664041.845188323	12162286.85585643	12073146.894016912	12460988.718098436	12335330.610823857	P0AC19	P0AC19		folX	0	0.09338547320817678	-0.05516477375296291	False	0.007933130699088147	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P14175	3174654.624868125	2858511.1515992302	3046788.262336159	2714991.606476328	2721339.4482611925	2888987.731395227	P14175	P14175		proV	0	0.09339279278220149	0.12517947914409033	False	0.007963525835866262	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7D1	27488967.877294123	28483982.44087265	28174845.283388883	26594576.13724092	26870075.716123108	27718523.78866964	P0A7D1	P0A7D1		pth	0	0.0934404070631474	0.05174470309752377	False	0.007993920972644376	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACC3	26931346.38943481	25048098.74494463	26050605.008143783	23708229.85690027	24924939.898097705	24850867.73456076	P0ACC3	P0ACC3		erpA	0	0.09356217167651543	0.08659893136409541	False	0.008024316109422494	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7E3	48056471.90952924	49199423.30551512	48364620.09254497	49082234.89069592	49516924.32846089	50357798.75610228	P0A7E3	P0A7E3		pyrE	0	0.09375377068729286	-0.03268189574320639	False	0.008054711246200608	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG0	79054619.9330268	76848708.89279592	77626261.0702936	72442838.02894183	74194704.21554908	76746272.28971696	P0AFG0	P0AFG0		nusG	0	0.09555271541851687	0.06408070356082468	False	0.008085106382978723	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75849	3838824.866818469	4258686.415519325	4174209.693849445	3515559.278026689	3841962.005262401	3821025.6611364726	P75849	P75849		ycbL	0	0.09572089401316974	0.13460491548496142	False	0.008115501519756839	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10903	3873652.52422041	4032386.0141615993	4194872.275421583	4163183.070911651	4342223.548056203	4550667.782246609	P10903	P10903		narK	0	0.09604503917312035	-0.10960554312396813	False	0.008145896656534955	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEZ3	74676117.33040306	78459586.45177078	76341983.46665005	73412643.36724581	74299754.7365925	72766595.53243682	P0AEZ3	P0AEZ3		minD	0	0.09612189889974432	0.05771267515229804	False	0.00817629179331307	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33920	21429632.34892961	20646536.559821453	20902516.71600152	21729020.82572585	21652130.62161591	21624442.10691067	P33920	P33920		yejK	0	0.09678115164755939	-0.045700214949636074	False	0.008206686930091186	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00934	18332369.08801594	18791416.91332541	18471771.31173294	17549907.262730274	18175030.3653494	18176732.944206946	P00934	P00934		thrC	0	0.09686942372399503	0.04463961354250491	False	0.008237082066869301	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD3	156899340.92827687	157940190.25653872	160638234.79858947	160519119.63390598	166981803.77207765	169255877.09935245	P0AGD3	P0AGD3		sodB	0	0.09750212482942854	-0.06316183763748273	False	0.008267477203647417	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFI7	23094425.44499813	23355504.72803086	22551258.500724327	25138322.99363368	23725795.709364902	23812933.44931215	P0AFI7	P0AFI7		pdxH	0	0.09752236231220249	-0.07487868851969012	False	0.008297872340425533	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A993	79301949.31843589	81306459.99855907	78819517.85892422	77329600.83742748	78852159.59501168	76007321.00537397	P0A993	P0A993		fbp	0	0.09798081162591434	0.04429130800044898	False	0.008328267477203648	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36979	9365456.17187027	9244195.88570999	9291210.189970206	10411253.47981458	9920101.701067014	9606540.689331228	P36979	P36979		rlmN	0	0.09805023027738355	-0.10166312004475811	False	0.008358662613981762	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46845	382993.52595690446	430474.9374999999	360793.5487627842	324043.6322220207	364215.6285929258	318650.5536852939	Q46845	Q46845		yghU	0	0.09811574845578566	0.22181988002539277	False	0.008389057750759878	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13029	292083277.2988398	296145539.6785967	294641980.29165775	297139967.7892108	298279459.3106361	297367852.9438151	P13029	P13029		katG	0	0.09818598843962092	-0.016114148822446127	False	0.008419452887537995	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFX9	6004022.587851869	5974218.767278665	6038313.321102196	5766523.854881099	5351038.83049461	5738197.756458674	P0AFX9	P0AFX9		rseB	0	0.09927876180932568	0.09608143403102849	False	0.00844984802431611	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69441	228514480.186212	224583890.7000249	224271031.62878036	230047059.17288584	228343138.18153903	230004777.43528584	P69441	P69441		adk	0	0.09942445008282136	-0.023293745637133764	False	0.008480243161094225	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75949	12945998.349304618	13146372.471863791	12684026.67025315	13266586.10912304	14202284.05556018	14641894.808878224	P75949	P75949		nagZ	0	0.09951312600167728	-0.11901030682256024	False	0.00851063829787234	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45470	1785370.5226710923	1761504.0505465951	1780360.0141463894	1976621.4006798903	1820781.847155125	1922382.9740758836	P45470	P45470		yhbO	0	0.09981615860060711	-0.1025744149368135	False	0.008541033434650456	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A817	48442719.55224549	51361283.12117871	49528932.474902354	52474263.24139851	52159532.47283841	51973134.47393701	P0A817	P0A817		metK	0	0.10039054541323132	-0.06861567162174619	False	0.008571428571428572	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45531	918750.799861532	855376.7310084064	822336.9037784404	816308.7047031433	631941.7533300446	727084.9768517967	P45531	P45531		tusC	0	0.10094182143192729	0.25531058361962944	False	0.008601823708206687	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23869	120190010.97301534	122151860.74079968	119788395.4224437	119777349.59761272	118569478.76604654	117702255.60173748	P23869	P23869		ppiB	0	0.10132273787568381	0.024432622509530086	False	0.008632218844984803	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08191	6034059.041926445	6209715.596414546	6069204.412782422	6529870.627426256	6387812.300479538	6185089.870017826	P08191	P08191		fimH	0	0.1013782954194021	-0.06091556330744523	False	0.008662613981762919	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AED7	17756764.7505034	17761967.174389485	17794038.288775902	17666300.8939064	17340089.100842178	17284454.905551348	P0AED7	P0AED7		dapE	0	0.10221407959262778	0.027922767671296835	False	0.008693009118541034	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P20966	40854879.26410594	41044381.8239264	42206553.31300365	42761488.0157748	42588982.92371154	42060199.17018972	P20966	P20966		fruA	0	0.1037245478458643	-0.037915394495761624	False	0.00872340425531915	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13009	11825625.725915603	12051227.3104546	12145320.324249355	12408158.2833963	12093970.885249846	12463427.401418865	P13009	P13009		metH	0	0.10513343670191469	-0.03729640798195681	False	0.008753799392097264	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A800	160931755.3088286	162516811.18225688	164171338.25343403	160084283.29179862	159929524.42447764	159731033.11394843	P0A800	P0A800		rpoZ	0	0.10525555514632873	0.023489726487206194	False	0.008784194528875381	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52006	2575688.605615465	2445567.693580498	2382125.824838839	2841149.219095487	2725934.3938480425	2534051.72021698	P52006	P52006		nudI	0	0.10577493864884267	-0.12993961366949797	False	0.008814589665653495	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF12	53912915.51840567	53453562.08258195	52411157.15991162	52284875.67673601	51152510.49333019	52515209.59084321	P0AF12	P0AF12		mtnN	0	0.10588203160606789	0.03495791194438045	False	0.008844984802431611	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00363	242331216.08902445	241845764.76680744	243611269.50903916	243862115.8421071	246113656.05903983	248630238.03284568	P00363	P00363		frdA	0	0.10619948993037011	-0.0212862415398915	False	0.008875379939209727	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADC1	9079152.141581452	9485094.535000268	9185482.829273568	8326167.462243348	8862628.793876942	8988769.668041373	P0ADC1	P0ADC1		lptE	0	0.10632092026542847	0.08414275166304741	False	0.008905775075987842	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAJ8	11118970.287169158	11192692.186485833	11098919.33011512	10643526.584815698	11042988.421536984	10761254.550822062	P0AAJ8	P0AAJ8		hybA	0	0.10638116986978986	0.042185794108276886	False	0.008936170212765958	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6T1	202086170.27074903	202465429.5742451	199766837.270839	207367865.45081124	204017871.21812448	203060831.18968096	P0A6T1	P0A6T1		pgi	0	0.10713300634290096	-0.02397860179439806	False	0.008966565349544073	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG8	670861609.4532748	664983879.096132	666059728.1352443	669274684.7875779	677941031.7373954	674473197.878612	P0AFG8	P0AFG8		aceE	0	0.10753484614271051	-0.014187351742411982	False	0.00899696048632219	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39300	553644.2739071789	486189.3124999994	521802.82129767456	392398.0347444507	496891.4625331584	438479.0872479191	P39300	P39300		ulaG	0	0.10773741700315861	0.23405487043171605	False	0.009027355623100305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P19931	1510768.327311791	1538061.6249999986	1563064.9466303997	1457103.3351320843	1354200.7928188597	1487712.2821141032	P19931	P19931		hyaE	0	0.10942214417444249	0.10135301826391141	False	0.00905775075987842	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08200	94931188.6629148	94057276.15582453	94125892.476356	99583816.3048282	95353709.26243605	98136186.13235888	P08200	P08200		icd	0	0.1095154226063197	-0.04987865306300425	False	0.009088145896656536	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACJ8	107766399.09220342	108422290.54993944	106052060.50185864	103500514.35934149	103217246.53833982	106779080.91932905	P0ACJ8	P0ACJ8		crp	0	0.10953334695930943	0.03968803759200783	False	0.00911854103343465	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFP6	29550142.906232364	29823693.387725	29658254.434025805	29837995.406778008	29814223.8926453	30008467.051023684	P0AFP6	P0AFP6		ybgI	0	0.10962737287194943	-0.010150108390635243	False	0.009148936170212766	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75960	15958519.894533152	15875569.446245518	15496764.799805662	15553644.757781325	15132490.184595652	15466264.206749417	P75960	P75960		cobB	0	0.11023772756801241	0.03637531171264446	False	0.009179331306990883	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC38	673413195.1571978	674932676.4937035	672132746.2531372	648732632.2790488	667476561.6136847	660064252.9907359	P0AC38	P0AC38		aspA	0	0.11087564884881188	0.031914504916731395	False	0.009209726443768997	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08179	1747932.200974565	2043558.54219923	1930819.0838783009	2091937.1627710457	2124803.5068832594	2178701.9434955195	P08179	P08179		purN	0	0.11140966137997838	-0.16044659537463302	False	0.009240121580547113	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABI8	6186961.726179516	5785567.66832724	6038270.57120405	6664564.457718288	6374628.330534561	6148140.707476583	P0ABI8	P0ABI8		cyoB	0	0.11179232334298253	-0.09129196983435132	False	0.009270516717325228	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68688	1983200.4748037264	2193112.9813743294	1956286.937963932	1721517.7091326243	1885404.1056866315	1926028.496160469	P68688	P68688		grxA	0	0.11197501871298161	0.1484499790889374	False	0.009300911854103344	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACF0	857862335.1197277	857159903.2649747	885029690.7099962	898546508.6724946	886631577.1679528	883912783.1586088	P0ACF0	P0ACF0		hupA	0	0.11250544228205825	-0.03780798523809876	False	0.00933130699088146	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64554	19984872.00573086	18893152.649876703	19721359.381511725	21120607.485266414	20057881.77627996	20244568.076809585	P64554	P64554		queE	0	0.1125250100726878	-0.06789482442983953	False	0.009361702127659575	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEC0	451677.5298098065	466768.6249999996	465896.358799624	426400.37023606285	434251.3236513736	373041.8518334885	P0AEC0	P0AEC0		yoaE	0	0.11285969189215138	0.1662168703882195	False	0.00939209726443769	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A840	7782906.355603592	7852384.385319649	7732472.226114249	8033906.775060461	7896565.556922199	7851706.594104006	P0A840	P0A840		surE	0	0.11287104831507123	-0.025361271782160823	False	0.009422492401215805	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77279	2696956.289321376	2709187.4999999967	2857031.138124762	2615519.899368812	2671745.4522821764	2590684.547043858	P77279	P77279		ybbL	0	0.11398761267361808	0.0688759673576798	False	0.009452887537993922	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADK0	40774205.59237844	40607608.66307556	40804042.00924119	41263793.25491423	41149450.52413816	42079673.6947863	P0ADK0	P0ADK0		yiaF	0	0.11399918394261557	-0.026986373928702515	False	0.009483282674772038	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76316	3066961.202382286	3251683.740591128	3189331.162234074	2898741.035068	3126024.868459529	2869977.943955747	P76316	P76316		dcyD	0	0.11400700556616204	0.09618521851698215	False	0.009513677811550152	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE08	268183633.29049575	269285441.5764003	266318024.82293028	270449635.40466374	270244761.4120047	269989038.32560545	P0AE08	P0AE08		ahpC	0	0.11422396079861137	-0.012325241317803229	False	0.009544072948328267	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17109	5918456.10472801	5668567.411801269	5609908.908125522	5376256.783928249	5064800.032341118	5599458.7313844925	P17109	P17109		menD	0	0.11545164984867162	0.10043072981530002	False	0.009574468085106383	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02413	367512009.6636814	366839332.5796884	370111335.8586329	363837633.5204133	366908081.2588706	365647562.0065071	P02413	P02413		rplO	0	0.11557854502660099	0.010579281577408749	False	0.009604863221884499	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADH5	2035756.358505119	2250882.443567835	2259576.6419172515	2340768.002566731	2289870.623359104	2497628.539855953	P0ADH5	P0ADH5		fimB	0	0.11581084298159933	-0.12289032571527254	False	0.009635258358662614	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6H1	138478572.85532525	140487656.9960881	142511620.70100692	141505247.5886211	145615853.40959495	144509271.06087315	P0A6H1	P0A6H1		clpX	0	0.11633542537495917	-0.03433956808825358	False	0.00966565349544073	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22939	3475983.414870656	3476589.9999999995	3552888.6682239543	3442011.3615735886	3427318.807564034	3436004.32211493	P22939	P22939		ispA	0	0.11685131238885665	0.0277482876637478	False	0.009696048632218845	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15288	129840980.31555615	130891329.49754234	130832665.97599638	133535847.73416974	131747005.35803792	136225467.08472177	P15288	P15288		pepD	0	0.11768969259325218	-0.036178157672475085	False	0.009726443768996961	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFD6	29323496.782057382	28990727.307572942	29672635.665823143	30759395.62550656	30069240.192912426	32393679.0432263	P0AFD6	P0AFD6		nuoI	0	0.11772545336529779	-0.08338725473010737	False	0.009756838905775077	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q2M7R5	2927714.91181278	2988215.2554422906	3051532.4041013527	3024489.9454807704	3097461.358696961	3127147.1471841987	Q2M7R5	Q2M7R5		yibT	0	0.11814718978464948	-0.04461292827651287	False	0.009787234042553192	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69924	17227530.832373686	17092341.923686747	16353430.206044264	17891545.557281222	17184266.06735025	18558312.904732496	P69924	P69924		nrdB	0	0.11846496586803548	-0.08192533367170406	False	0.009817629179331308	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04825	76544238.79780816	75217008.73863587	77247132.14364724	79058003.74264368	76756380.78559798	79082653.1231971	P04825	P04825		pepN	0	0.11870369943993368	-0.03662813009730251	False	0.009848024316109422	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAZ4	2438026.192488146	2351668.253918158	2407250.302064198	2274317.60573457	2381278.842245476	2257544.1936323945	P0AAZ4	P0AAZ4		rarA	0	0.12167270609101101	0.05804330643467841	False	0.009878419452887538	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8M6	24460243.879541136	23055182.33906549	22580655.953401662	24039609.61968385	24884221.342318088	25312979.25048413	P0A8M6	P0A8M6		yeeX	0	0.12169844818573927	-0.08280091144809842	False	0.009908814589665653	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8D6	3245132.3745605806	3555167.161857121	3539882.087829116	3151708.461402724	3197359.891232668	3228968.74630348	P0A8D6	P0A8D6		ymdB	0	0.12199545306060201	0.11045959793076997	False	0.00993920972644377	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABS1	97683323.05118616	100398134.72253773	98365124.76739544	99580334.69753948	101799961.4908256	103515428.61421733	P0ABS1	P0ABS1		dksA	0	0.1220254986757488	-0.04054375593348424	False	0.009969604863221886	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6A3	537721573.216143	535335684.55762106	509348632.7005272	548949172.0757769	552859316.2015102	550540826.1098533	P0A6A3	P0A6A3		ackA	0	0.12206266828865166	-0.06239900986860768	False	0.01	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33898	6167401.64205897	6148444.32678079	6162406.780671654	5830274.381555591	5833856.389961029	6106307.797322664	P33898	P33898		gapC	0	0.12248543589192039	0.056349059039044136	False	0.010030395136778116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C0K3	3327206.347765318	3219004.1127611883	3640347.8061879473	3634789.1998394737	3770973.132538494	3712147.798325328	P0C0K3	P0C0K3		rdoA	0	0.12299178255343456	-0.12621893518459362	False	0.010060790273556231	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08244	28947837.510421384	28998763.90176674	29441924.58655368	28802707.71041308	28803560.886181217	28637068.3296272	P08244	P08244		pyrF	0	0.1234447788348097	0.019030868243242276	False	0.010091185410334347	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADF6	1973146.021970092	2395077.485932927	2264102.621315192	2077131.4263064968	1884817.36935192	1682556.9748225613	P0ADF6	P0ADF6		edd	0	0.12358212100198848	0.23266768473138244	False	0.010121580547112463	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG55	806373036.8459164	813755115.5851983	819271475.7464063	779628573.8118883	796056343.0333186	806882675.4263859	P0AG55	P0AG55		rplF	0	0.124077497496822	0.03400897992118666	False	0.010151975683890577	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62768	37160095.213222526	36911080.180172585	37551937.74220421	37354026.64817691	38371810.07066756	38079407.99454267	P62768	P62768		yaeH	0	0.12415963760990106	-0.027931257361006205	False	0.010182370820668692	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45748	11672687.432012709	11863105.59970054	12019560.23235185	11613212.566259002	11478786.221070996	11726786.952521715	P45748	P45748		rimN	0	0.124598480663663	0.03020089865422145	False	0.01021276595744681	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
