protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P17445	618367.0338279575	721265.6249999995	645387.2620227627	692214.0103838387	742530.5750965193	781135.5696086324	P17445	P17445		betB	0	0.12994625746845	-0.1587263702252935	False	0.012773722627737226	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0ADS9	3978442.8960633953	3794844.1629425786	3790157.009420475	3667688.726729742	3801216.206752508	3633132.561086915	P0ADS9	P0ADS9		yggN	0	0.13094872897025892	0.058746685070380306	False	0.012804136253041363	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P08245	2130861.0665500658	2338810.441224132	2149511.7624834776	2057196.908777628	2027216.3612143516	2050237.5417582127	P08245	P08245		yciH	0	0.13311482137629446	0.10967198923131743	False	0.0128345498783455	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AFD4	2856274.111646044	2728829.75	2764503.809162174	2708503.724392792	2687903.5860599405	2680571.345354334	P0AFD4	P0AFD4		nuoH	0	0.13316676743555797	0.04789268324321868	False	0.012864963503649636	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P13024	28763720.513845645	29170340.75389133	29905817.531440303	29823533.58805524	30100596.494429074	31454421.927610625	P13024	P13024		fdhE	0	0.13348967131138398	-0.05697951797267698	False	0.012895377128953773	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A8P3	46390690.972109765	44764456.18166452	44351308.27053671	47132619.76806991	46686339.64084298	45987104.79432276	P0A8P3	P0A8P3		yggX	0	0.13358860852975207	-0.0450653580477284	False	0.012925790754257907	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P52644	3372075.6742121694	3075110.122819892	3307618.029643496	3495653.491770294	3633734.878459994	3332131.1076194164	P52644	P52644		hslJ	0	0.1336473601831605	-0.10090764526276609	False	0.012956204379562044	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AF67	6952498.594699273	7235174.870926186	7527754.058472923	6310277.295198708	6861079.286802803	7006641.327659568	P0AF67	P0AF67		yjeE	0	0.13393256699790293	0.10593732099522248	False	0.01298661800486618	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AG99	11275603.194142058	10299535.76362516	10140840.779492548	11446550.062943794	11952902.519463856	10930381.50349811	P0AG99	P0AG99		secG	0	0.1344309187603838	-0.11425297574771151	False	0.013017031630170317	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0C0R7	8116407.644605168	7928134.223999903	7997423.701179778	8272484.398502476	8622087.82863505	8141139.258151372	P0C0R7	P0C0R7		rlmE	0	0.13487633322218717	-0.058432606152348986	False	0.013047445255474454	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P69783	468730439.6338717	477475308.5918039	465471855.3814256	466945229.4457144	460198427.878223	459544784.3059217	P69783	P69783		crr	0	0.13530237324989705	0.025766963877339857	False	0.013077858880778588	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AAJ3	19833558.533142567	20153648.88669062	20325537.093077578	19345465.189536035	19049483.51939261	19997619.73138273	P0AAJ3	P0AAJ3		fdnH	0	0.1353811528477157	0.046678115551813296	False	0.013108272506082725	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A7M9	286543812.10627025	293373712.93107444	293677231.6391788	265824117.9011629	283152396.96070147	283902200.6128557	P0A7M9	P0A7M9		rpmE	0	0.13555812083536886	0.0688577728401786	False	0.013138686131386862	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AB91	17243423.04110494	17588820.242032055	17233218.00524137	17614166.925370224	17585699.030334707	17688515.66260854	P0AB91	P0AB91		aroG	0	0.13580791895902544	-0.022624181761823896	False	0.013169099756690998	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P62558	22924605.3396376	22677291.804089323	22515797.38702225	22857896.590448853	22940803.081501305	23238661.45376286	P62558	P62558		sopB	0	0.13825224765644611	-0.019347712919447656	False	0.013199513381995135	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0ABC3	75496466.47245874	76344261.54275705	74914246.84144354	74607682.3012448	74585457.89562717	74574796.29663348	P0ABC3	P0ABC3		hflC	0	0.13854018103351906	0.019130874244096804	False	0.01322992700729927	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AEM6	9635611.962870754	9634896.72524472	9889432.846189683	9669351.270598726	9415372.184249504	9299981.038318802	P0AEM6	P0AEM6		fliA	0	0.139088733208683	0.03887410494919079	False	0.013260340632603406	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AG55	691140853.8176956	713145854.9284487	716387155.7272933	684210970.7690761	694833040.0887758	687756493.5385306	P0AG55	P0AG55		rplF	0	0.13934091899330112	0.037123626873805035	False	0.013290754257907543	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P00547	1360381.3151859744	1346541.1747361934	1470570.5298141723	1527133.316703048	1415477.0476568318	1548826.9509095629	P00547	P00547		thrB	0	0.14033145424102433	-0.10453978138098077	False	0.013321167883211681	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P36767	20666923.41668649	20614935.194500417	20426237.10283969	20705046.044864096	21358823.285499867	21743898.166015618	P36767	P36767		rdgC	0	0.14071323459785234	-0.04827228363972602	False	0.013351581508515818	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P23839	19579802.883757256	19143036.19419208	19400715.08123268	19738290.806767706	19472935.56316392	19830772.210616667	P23839	P23839		yicC	0	0.14094381362492459	-0.022618633586244077	False	0.01338199513381995	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P39342	3409969.1810640967	3726616.1002671034	3813807.19844525	3202590.2430595	3442476.655304542	3463495.5191021794	P39342	P39342		yjgR	0	0.14127933300094236	0.11540473937115016	False	0.013412408759124087	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P36938	89732599.0043774	85164808.51931447	85608082.14060119	91250502.92488624	89876164.94164634	89156658.26087205	P36938	P36938		pgm	0	0.14129927706485423	-0.05315873934326456	False	0.013442822384428225	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AB14	10396447.718745405	10093691.154372348	10319527.25009258	10925424.410265565	10353942.553759975	11185997.322033288	P0AB14	P0AB14		yccJ	0	0.14214719733063955	-0.07551834926070311	False	0.013473236009732362	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A7J3	1475388818.13844	1502453511.4212224	1492382171.161934	1479819129.814216	1417594012.1780806	1452356576.779775	P0A7J3	P0A7J3		rplJ	0	0.1422783680281234	0.039408262082682895	False	0.013503649635036499	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P21893	2107919.057324847	2120956.965290215	1942693.2449884927	2238956.291270521	2212072.168737252	2111875.4346544314	P21893	P21893		recJ	0	0.14243480915974985	-0.08869693143857094	False	0.013534063260340633	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AG40	7417135.475376893	7486520.907412516	7505865.640193931	7326302.118118988	7190229.326138164	7429648.476825165	P0AG40	P0AG40		ribF	0	0.14368055008997105	0.03014203987864999	False	0.01356447688564477	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P39280	4087346.5929371617	4412726.470404276	4189305.355782975	3856643.6639762754	4107178.710190773	4051097.046124513	P39280	P39280		epmB	0	0.14407874147689875	0.07879442857222616	False	0.013594890510948907	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A9M8	365430691.7896363	361732809.4172696	367739872.0401497	363854335.8040939	359628725.80731475	358041024.4411723	P0A9M8	P0A9M8		pta	0	0.1445288319648988	0.01773776043238255	False	0.013625304136253043	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P67660	4695139.501153688	4383896.310079013	4530275.608396782	4238620.152867901	4483474.348169618	4216394.125899565	P67660	P67660		yhaJ	0	0.146125974613255	0.07292497088362619	False	0.01365571776155718	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P36659	10599040.84214194	10190497.66754393	9532427.176468752	9474201.851886202	9484920.581698168	9261431.777662722	P36659	P36659		cbpA	0	0.1467101773210305	0.1036169616496896	False	0.013686131386861315	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P45799	4398987.850184764	4375470.0123232845	4549887.898214902	4753941.45196092	4692430.530842462	4463995.251422599	P45799	P45799		nudE	0	0.14689503486181224	-0.062095810695117014	False	0.013716545012165451	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P61316	18160496.62458696	18615017.47717996	19259262.808073413	19024324.96926837	19424536.23777723	19695143.549663518	P61316	P61316		lolA	0	0.14768359896145067	-0.05330795656056261	False	0.013746958637469588	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AGJ2	3533830.9827631726	3511223.877458665	3673410.3481029584	3626882.995076551	3684153.818183419	3820477.0073146857	P0AGJ2	P0AGJ2		trmH	0	0.1478044009309123	-0.054551464972808605	False	0.013777372262773724	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P76346	1034127.4031950176	1119326.0000000007	1139378.6862622562	1192724.765910571	1138286.3061770457	1172722.5091931398	P76346	P76346		mtfA	0	0.14824194778906968	-0.08956413188208867	False	0.01380778588807786	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P07017	16165564.328424336	16276035.250252264	16516455.435703292	17163308.693143953	16821849.083435092	16404679.55322242	P07017	P07017		tar	0	0.14863550755654695	-0.04158655458815528	False	0.013838199513381996	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AG20	11990280.676102176	11758585.03956784	11639325.560627704	11330458.506794889	11626745.098922456	11651273.633632723	P0AG20	P0AG20		relA	0	0.14912725508406796	0.03214256131577418	False	0.013868613138686132	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A9D2	25138803.74706317	24487211.327778805	25159078.97204649	25255522.514773645	25661265.32720329	26727831.46627884	P0A9D2	P0A9D2		gstA	0	0.14930937828551927	-0.054135205926349364	False	0.013899026763990269	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P18843	85161813.20746101	84745927.50663644	82967468.63727933	81205078.10467264	83738949.93010455	82607393.48789187	P18843	P18843		nadE	0	0.14957415144627578	0.030697375409365405	False	0.013929440389294405	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A908	7773020.971362167	7179922.80175228	7369056.848129615	8971777.624841323	8222417.880885745	7637882.480914716	P0A908	P0A908		mipA	0	0.14980235935240171	-0.1537386582392947	False	0.013959854014598542	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0ABU7	5631571.511500766	6252116.363905518	6103090.537979021	5346080.35751474	5791069.1163431	5602661.396371402	P0ABU7	P0ABU7		exbB	0	0.15027424822570504	0.10365358252542005	False	0.013990267639902677	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A7F6	11178953.417387312	11208470.053851036	11117799.425467508	11789647.602279156	11623205.627187785	11224046.339895634	P0A7F6	P0A7F6		speD	0	0.15046723281682	-0.04792379198586099	False	0.014020681265206813	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P76290	7209813.671845362	6908630.897218242	7058882.473639347	7229742.05655576	7281203.986124244	7251564.025025087	P76290	P76290		cmoA	0	0.15047363828564905	-0.039324458378364846	False	0.01405109489051095	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P25736	3869391.081801839	3778209.923200123	3865484.898256732	3922532.7565809055	3863067.166763784	4007133.9159891657	P25736	P25736		endA	0	0.15106283298326456	-0.034623631273883154	False	0.014081508515815086	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P68767	63208519.38948342	62444114.51306313	64153814.39405803	63452523.36656401	65837690.43340428	66461586.591655545	P68767	P68767		pepA	0	0.15109354409406897	-0.04449657061643465	False	0.014111922141119223	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P08201	48063307.48658298	47190959.393349215	48300123.05394394	48490645.40399405	48707239.65045835	48614340.89693362	P08201	P08201		nirB	0	0.15121956818791873	-0.022514241478388985	False	0.014142335766423358	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P23827	27859789.739738643	27867301.360093247	27608002.30534865	27618474.762575936	25677016.289816115	26053441.50580049	P23827	P23827		eco	0	0.15237478557988376	0.0707133443642459	False	0.014172749391727494	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P31060	190408.97591746968	195682.04690000013	205285.84092301503	202865.97985195505	219284.4549782232	205092.01567293264	P31060	P31060		modF	0	0.15264193636382664	-0.08494539900860752	False	0.01420316301703163	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P46854	1020233.1518310736	1033218.2499999992	892330.6141604222	905438.668636758	860797.3810727578	885567.0449971384	P46854	P46854		yhhY	0	0.1529281673895926	0.1516770223099163	False	0.014233576642335767	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A6Z1	32444706.45491972	33195800.72785005	32496922.04558336	30777972.318151247	31766716.503833182	32459892.968934268	P0A6Z1	P0A6Z1		hscA	0	0.15334606133897982	0.04680638754733778	False	0.014263990267639904	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P06136	889663.7133418602	962415.874999999	876927.0583033904	984828.1476069782	969158.2228755216	946153.188667726	P06136	P06136		ftsQ	0	0.15340554557610334	-0.0877464182229142	False	0.014294403892944039	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A9S5	76024773.22498824	77154689.25403962	77385480.9381859	76969496.53869659	79183368.3587241	78879122.94047484	P0A9S5	P0A9S5		gldA	0	0.15512387540633624	-0.027683947857648997	False	0.014324817518248175	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P07003	11623498.584034473	10988187.787951589	11655936.482563669	11852588.470340226	11901656.440816157	11955688.782898985	P07003	P07003		poxB	0	0.15518534219068764	-0.059479339586685005	False	0.014355231143552312	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A7G2	43326015.24672924	44669637.41946664	45049460.47283681	44757353.34520324	45719475.26672845	46040340.37116501	P0A7G2	P0A7G2		rbfA	0	0.15561017573550395	-0.037166882145869065	False	0.014385644768856449	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A9S1	1187056.5734553365	1283820.715275507	1152252.8064758342	1095441.217034476	1130239.5149428716	1146897.8093303507	P0A9S1	P0A9S1		fucO	0	0.15677299023637262	0.10338456801705073	False	0.014416058394160585	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P43671	2026640.3344631356	1980559.581747087	2174713.7084963312	1850660.3141173464	1804482.0781637144	2039109.7025467008	P43671	P43671		pqiB	0	0.1570032010843883	0.11854713141935581	False	0.01444647201946472	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0ABB0	632500351.5416684	630153490.113327	624644094.0143081	627052603.4260525	620903200.5230968	623826425.818487	P0ABB0	P0ABB0		atpA	0	0.1571092613597317	0.011909593886643623	False	0.014476885644768856	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P37634	58229914.75772408	57932887.36776494	57703663.91201489	61726335.93715267	58730756.54641343	59374706.43035692	P37634	P37634		rlmJ	0	0.15726022806454013	-0.048668445128002086	False	0.014507299270072993	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A6I3	8715829.600170469	8242231.172239223	8595126.221325597	8581742.708071558	8972541.332750535	9108824.823965576	P0A6I3	P0A6I3		coaA	0	0.1573828367908954	-0.061341770246006365	False	0.01453771289537713	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P06983	45274986.07089108	44941381.95015309	44397103.046464965	43326500.9532752	43840599.73649195	44762707.28557357	P06983	P06983		hemC	0	0.15803792082138465	0.02905222960172294	False	0.014568126520681266	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0ADI4	920020.6745741324	986822.9999999992	972700.30384816	1091166.1245655026	972644.3439773306	1033471.0469715917	P0ADI4	P0ADI4		entB	0	0.1584712918418546	-0.10516216114375468	False	0.014598540145985401	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P28304	8732626.64252598	8168149.473425254	7876483.490852977	7832854.364199013	7928826.202253855	7415754.530154679	P28304	P28304		qorA	0	0.16003086486620507	0.09629571154304424	False	0.014628953771289538	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P39830	1476607.3636121582	1414964.9353940152	1352627.8297657133	1408797.227457133	1193999.1587506777	1211143.288275838	P39830	P39830		ybaL	0	0.16176879170494643	0.15421066137674297	False	0.014659367396593674	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P76223	5886652.889340379	5868829.289097523	5624543.075888036	5629103.3230406055	5313610.000314593	5686193.77042068	P76223	P76223		ynjB	0	0.1624438219606652	0.06373682538625444	False	0.01468978102189781	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A8V2	545142417.0644872	550938960.0831265	546595946.1336182	556067046.9762521	557030029.1252624	547792711.0133041	P0A8V2	P0A8V2		rpoB	0	0.16582056246580285	-0.015907227898052097	False	0.014720194647201949	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P00887	3344446.437857148	3360020.6960787494	2978873.101577621	3513478.02619886	3553035.592202674	3382531.385770065	P00887	P00887		aroH	0	0.16601472884769067	-0.10979440123152356	False	0.014750608272506082	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P24216	2569582.4845998944	2715248.075550874	2636096.875858802	2349885.6105408245	2554139.0271169688	2573822.442926564	P24216	P24216		fliD	0	0.16668647385348917	0.08304639185632327	False	0.014781021897810219	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P76402	3190666.83480643	3128248.6956252195	3134650.113617639	3375932.216048143	3283138.956116523	3167035.901995286	P76402	P76402		yegP	0	0.16727218109392286	-0.05576138030296547	False	0.014811435523114357	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A9Y6	307580669.8410795	291197094.510652	288891550.43104947	274991269.89838326	291356291.7218985	282809752.84309745	P0A9Y6	P0A9Y6		cspC	0	0.16744614330963137	0.06399047509583203	False	0.014841849148418493	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P75780	20068094.21848314	19169941.990334075	18410368.49876349	19014582.155624848	16787731.06617253	17711987.544084165	P75780	P75780		fiu	0	0.1677669727397815	0.10735620683938583	False	0.01487226277372263	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A8G9	14345534.266140606	13976878.817853574	13679435.198424049	14734389.26307185	14413088.372918377	14150337.819467004	P0A8G9	P0A8G9		xseB	0	0.1682658272169936	-0.04384142238985325	False	0.014902676399026763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A9W3	87230505.06721094	85682167.09984583	87948890.18064085	87560294.1743168	88223099.52068593	89560917.40972117	P0A9W3	P0A9W3		yjjK	0	0.16991744125132333	-0.024581237816766608	False	0.014933090024330901	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P06968	20769771.925488774	21872704.57276279	21476741.06560944	20102943.439088576	21199244.818041403	20561332.88364681	P06968	P06968		dut	0	0.17222271162635847	0.05166786971795173	False	0.014963503649635038	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P42628	10596332.882106315	11265395.072313266	11193135.71975319	9687428.345631242	10766832.245145973	10566100.162801672	P42628	P42628		yhaO	0	0.17232486720201992	0.09164710029373634	False	0.014993917274939175	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0ACP5	1457210.7197515576	1485357.2815959707	1619551.1628969433	1410973.7894680568	1420799.0441241227	1418262.240202415	P0ACP5	P0ACP5		gntR	0	0.17299363846296587	0.10222938360238422	False	0.015024330900243311	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P63386	2816039.291760152	2493022.8861265266	2420163.961121113	2448879.1510010664	2006679.5333792337	2368804.2744307653	P63386	P63386		mlaF	0	0.1745970606162279	0.17962959722027336	False	0.015054744525547446	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A6T5	14357685.82434146	15220601.01645767	15567351.75220994	14113715.0750897	13747568.679561725	14868853.080978865	P0A6T5	P0A6T5		folE	0	0.17494498178104723	0.07933268228654848	False	0.015085158150851583	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AB46	4479654.8878658805	4427556.418165579	4641655.659795102	4251828.3093508575	4424868.620930184	4437683.486871907	P0AB46	P0AB46		ymgD	0	0.1755968510072797	0.04702256041546549	False	0.015115571776155719	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AES2	6563654.265519837	6525183.377133624	6434279.21281786	6513457.224747577	6703602.838529667	6654887.940231365	P0AES2	P0AES2		gudD	0	0.1759810854953656	-0.025549906949843167	False	0.015145985401459856	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P77202	398018.5472487236	388311.37500000006	300318.6552321931	458689.9056056963	432451.6413531077	385683.775212576	P77202	P77202		dsbG	0	0.17710220414672567	-0.2326757209517481	False	0.015176399026763992	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P29208	11906574.032205751	11917114.21766319	12379499.93508386	11143758.61259878	11530755.021533448	12014407.64149435	P29208	P29208		menC	0	0.177617412453901	0.06164177418665363	False	0.015206812652068127	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AGK8	5368964.022800161	5050710.805323111	5122801.921872487	5013601.763460169	5091415.711936426	4791907.272493047	P0AGK8	P0AGK8		iscR	0	0.17785728069916584	0.06120188260296796	False	0.015237226277372264	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P75876	27579902.36151974	27900315.32821725	28755094.172638632	26900023.41329455	27633487.116683103	27572832.67138027	P75876	P75876		rlmI	0	0.17832629049954293	0.036931461993727904	False	0.0152676399026764	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AAT4	7878960.331748147	7968572.833620112	7647446.8980555795	7415347.898982987	7825457.426490061	7432393.326383648	P0AAT4	P0AAT4		mscM	0	0.1788793767696978	0.05136460797495282	False	0.015298053527980537	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A8Z0	8642492.715435173	9037453.748489331	8798028.668908775	8544706.040795105	8726193.24194443	8107090.69958257	P0A8Z0	P0A8Z0		yciA	0	0.17944283352307078	0.061214990561509385	False	0.015328467153284673	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P28629	10511582.632092616	11051329.836126205	11098587.967810825	10430478.690648925	10501479.11390338	10613001.74734792	P28629	P28629		adiA	0	0.17979607836774147	0.050181567445504366	False	0.015358880778588808	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P06610	23455030.28599426	23727336.363563288	23776518.69915497	24101425.4977706	23691445.8702894	24448707.002301488	P06610	P06610		btuE	0	0.18015706500096443	-0.02584606651914974	False	0.015389294403892945	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AD01	829734.5592266116	851045.6249999998	806034.5253734126	776063.0529529202	798676.3509950304	821871.901424003	P0AD01	P0AD01		dcuR	0	0.18026019651216385	0.05330307327761862	False	0.015419708029197081	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P11447	7432451.819199854	7515925.50289436	7529706.861485572	7488001.69922117	7334559.141185518	7381826.902800873	P11447	P11447		argH	0	0.180332128359675	0.017674287868097927	False	0.015450121654501218	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P17952	6885652.729793585	6202875.4319196185	6672921.01316685	6155814.038190356	6075509.160178756	6357440.444454724	P17952	P17952		murC	0	0.18267768000043338	0.08825793021521654	False	0.015480535279805354	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AFB1	5369143.71226814	5113881.576022546	5567150.282806249	5119680.400586889	5111221.49885513	5041149.179073042	P0AFB1	P0AFB1		nlpI	0	0.18296925858428817	0.0716952458516865	False	0.01551094890510949	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P22524	15033778.266538065	16845515.57590414	16253812.656030484	16867180.445013374	17474202.57430269	16894807.67935209	P22524	P22524		mukE	0	0.1830185287899367	-0.09013368089291696	False	0.015541362530413626	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0A734	58381367.56468056	59093536.44987822	56040699.03009081	62308406.279207386	59788267.26656411	58481977.99359016	P0A734	P0A734		minE	0	0.18316906986681813	-0.05756194376549474	False	0.015571776155717762	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P69913	18920031.883892905	21239896.501418937	20280580.00627439	21588397.975208063	21713755.84881889	21071164.01620233	P69913	P69913		csrA	0	0.1837213073657672	-0.09094703245633902	False	0.015602189781021899	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AA86	485323.8705235378	547999.0625000003	488262.5985937544	466455.5112174784	464441.82718944375	468754.7284054351	P0AA86	P0AA86		dsbE	0	0.1843729802616118	0.12050719445178946	False	0.015632603406326037	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P21179	1140159.6459670495	1259042.391357118	1301881.101955418	1478073.717837293	1233032.239895477	1439355.9669960064	P21179	P21179		katE	0	0.18453709297236562	-0.1653243658345317	False	0.015663017031630172	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P77625	21328751.41469013	21763548.594275124	21699494.7845956	23314956.366325997	21616803.137760457	23922803.703463204	P77625	P77625		yfbT	0	0.18480996512628758	-0.08774114708072345	False	0.015693430656934307	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AEU7	68406572.69299984	71344723.51726814	68863135.55751781	73621372.27624515	70211090.58522344	71308887.26161607	P0AEU7	P0AEU7		skp	0	0.1849791789668291	-0.04444587138277178	False	0.015723844282238445	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0ABU9	6877893.199378761	7278859.517234233	7079289.844467872	6715792.184074254	7030318.908096506	6756138.777108098	P0ABU9	P0ABU9		tolQ	0	0.18502612084629785	0.05073270159245398	False	0.01575425790754258	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AFG3	51974136.80281686	50351086.29536795	50626676.652954966	50350205.6625297	49909833.65648471	49788656.47419229	P0AFG3	P0AFG3		sucA	0	0.18511177799563144	0.027647246871228395	False	0.015784671532846718	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P64540	13962704.166730763	13381345.284044169	13432820.008055037	12888643.630510813	13534098.44911917	13073776.476685427	P64540	P64540		yfcL	0	0.18539637819973415	0.04602552864025061	False	0.015815085158150853	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
Q47141	4465629.108521485	108574.98440000007	57566.8923452997	4285038.143589259	4616283.5214029895	4418466.434622334	Q47141	Q47141		hcaR	2	0.1854307054642866	-1.5239353040645303	False	0.015845498783454988	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
P0AC62	69611720.47750795	72689158.35903229	72732248.53903288	64309810.30457138	68339239.67455117	71061041.35500461	P0AC62	P0AC62		grxC	0	0.18622902119271506	0.07804148441938732	False	0.015875912408759126	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.0
