protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9H1	3293739.347560429	3369316.61082347	3336111.0571931475	3175999.271427123	3181495.7505150866	3158381.309105845	P0A9H1	P0A9H1		mug	0	0.011820962776305215	0.07147139310665308	False	0.004837702871410736	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF36	27186273.26057447	27639110.551791232	29014951.08614511	21805096.752671063	23879060.65852921	24408732.010837983	P0AF36	P0AF36		zapB	0	0.011965090723558865	0.25837638234108695	False	0.004868913857677903	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75849	3623166.561955944	3700106.671486304	3810963.331357346	3199797.1978473547	3380881.4966968726	3092945.123964413	P75849	P75849		ycbL	0	0.012109679171755023	0.20287429960747602	False	0.004900124843945069	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA16	38535183.45147399	38974809.195846654	38207899.06847832	36464148.77512044	36573937.30929837	37431747.46864979	P0AA16	P0AA16		ompR	0	0.012186146250301837	0.0669594831176387	False	0.004931335830212235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD7	36174556.14198735	37000356.80634702	36397739.2685309	34956457.83854788	34205776.08243465	35208160.5315344	P0AGD7	P0AGD7		ffh	0	0.012204549874693969	0.07017522970811362	False	0.0049625468164794006	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08506	31262175.440808173	31982765.29069812	32094175.743754186	30132404.53505072	29869159.99880409	30250023.411579818	P08506	P08506		dacC	0	0.012334588218009188	0.07911593981237762	False	0.004993757802746567	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76112	1168927.007556294	1303269.8750000014	1175552.534656111	1524272.0796226035	1483607.000866247	1397511.1581506166	P76112	P76112		yncA	0	0.012415782883870836	-0.2722631950196733	False	0.005024968789013733	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52697	78720671.720763	80019550.20492001	78661586.57431825	81086338.3943998	81647564.48540531	82213878.96351586	P52697	P52697		pgl	0	0.01247720960917072	-0.04514330185769226	False	0.0050561797752808986	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADB1	43540010.62277664	44491089.48240647	45434626.67408077	46741697.09952949	48470637.35732498	48305007.49214335	P0ADB1	P0ADB1		osmE	0	0.01248272513551289	-0.10475576200615078	False	0.005087390761548065	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8E7	87880822.84220421	89841466.7550265	88925818.72439712	83980865.38104786	82318203.95197695	85335768.03922698	P0A8E7	P0A8E7		yajQ	0	0.012488796605945564	0.08360542442441712	False	0.005118601747815232	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACM2	2367689.535982516	2378882.866637434	2496227.861357456	1979945.1970634807	2074137.4892607648	2184135.7593310126	P0ACM2	P0ACM2		ydfH	0	0.01257201641291683	0.2154135174836698	False	0.005149812734082397	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEK4	140481442.63059	138102501.00631708	134816570.48644027	157751808.06619912	160573582.01733607	150259985.5941883	P0AEK4	P0AEK4		fabI	0	0.012709164370152947	-0.1807717461267587	False	0.005181023720349564	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76187	4174151.558008474	4281271.474369152	4127408.375352624	4908620.291203838	4763281.62198521	5151583.668408814	P76187	P76187		ydhF	0	0.012719137084280654	-0.23642812543434857	False	0.005212234706616729	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24255	1094813.5025369888	918909.7144331214	976492.3271992462	755704.6353682871	695032.1970945054	645729.3376919951	P24255	P24255		rpoN	0	0.01275346280258391	0.5122899320083442	False	0.0052434456928838954	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8X0	35521149.906302094	36055395.20095155	35801259.74102388	36793008.00777345	36756413.50906968	36497021.98483726	P0A8X0	P0A8X0		yjgA	0	0.012814813982525694	-0.035416703805371756	False	0.005274656679151062	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60240	37920444.2544333	37638408.79237152	36442779.33394668	40933541.87209956	39476844.88761488	39753688.83302136	P60240	P60240		rapA	0	0.012880311231196845	-0.10148589137375781	False	0.005305867665418227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36683	106072753.49485628	106052684.92112078	105601041.5854892	113501536.35871984	111042253.33571792	111320251.61030255	P36683	P36683		acnB	0	0.013496417226609244	-0.08009201188372982	False	0.0053370786516853935	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q57154	931466.3409968344	891383.2500000009	901592.7837422892	815862.5286696657	780836.0309668464	738843.2398467702	Q57154	Q57154		repB	0	0.01354470346814308	0.22220371102460243	False	0.005368289637952559	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAN1	1141000.0788399554	1231594.5000000005	1193422.116401693	1064510.3443446315	956065.7036757544	1017909.614584762	P0AAN1	P0AAN1		hybE	0	0.013569862278100565	0.2309609729336967	False	0.005399500624219725	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68919	238504004.84542596	247259189.989942	231365880.0395673	207563951.65210977	215612987.5846164	216524594.551741	P68919	P68919		rplY	0	0.013643957774299699	0.16483386822695018	False	0.005430711610486892	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25906	1518890.719619818	1476994.5588214674	1427150.178391782	1347585.561241003	1316069.520373043	1298625.159416868	P25906	P25906		ydbC	0	0.013743503029248354	0.15870588587458628	False	0.005461922596754058	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76537	5622603.064073242	5397274.721629491	5344301.412036268	4760277.144783052	4748736.3619979285	4783714.121069501	P76537	P76537		yfeY	0	0.013918157617393439	0.19525997381072965	False	0.005493133583021224	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEY5	2239028.7243943587	2099984.999999999	1957092.0414948324	1637963.875938206	1671818.8803209048	1362535.494273277	P0AEY5	P0AEY5		mdaB	0	0.014110748422267535	0.4303212309638507	False	0.0055243445692883895	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABH0	12127775.261184145	12352737.540139288	12726775.90666049	11347685.40834288	11518691.388292233	11227913.12371061	P0ABH0	P0ABH0		ftsA	0	0.014114692874131404	0.12605512695693577	False	0.005555555555555556	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF96	3086706.4687487194	2904156.7500000023	2922811.35595464	2730546.4074517186	2659137.423050532	2571105.090965282	P0AF96	P0AF96		tabA	0	0.014210846503307752	0.1631088809614117	False	0.005586766541822722	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAJ5	15146061.484311985	14830994.39134644	15232640.256538397	16076601.472731356	16620131.506693754	16933910.213266052	P0AAJ5	P0AAJ5		fdoH	0	0.014361056273872727	-0.1345989305822494	False	0.0056179775280898875	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEZ9	28608766.490005463	28496172.09431739	27304069.92413514	30612007.56721633	29698565.481621303	30771426.579047404	P0AEZ9	P0AEZ9		moaB	0	0.01558234265941411	-0.10976898692259834	False	0.005649188514357054	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB77	66868075.53094861	67553670.31938313	67428494.82913813	71874367.1767015	72794945.11115493	70462052.47697634	P0AB77	P0AB77		kbl	0	0.0158896943018634	-0.09193256868240565	False	0.005680399500624219	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABZ6	71314079.34490177	73952822.14221846	72399100.13828917	76058389.5197875	77600909.30880512	79429217.88110596	P0ABZ6	P0ABZ6		surA	0	0.015965115017816774	-0.09876184755499196	False	0.005711610486891386	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAD6	77483.8984109747	119216.40620000006	125941.1774242133	202935.6591638914	284555.8653298884	224060.53206892952	P0AAD6	P0AAD6		sdaC	1	0.016197361912046435	-1.1410373691855815	False	0.005742821473158553	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46829	61838083.14841977	60515265.36371292	60099133.36340556	64610581.16756615	63613250.92946592	62880620.94985308	Q46829	Q46829		bglA	0	0.016522281105016204	-0.06684062003108139	False	0.005774032459425718	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P03018	8593798.217148155	8670760.966287937	8301966.329065659	7842805.238673507	8117817.407365012	7782023.33935085	P03018	P03018		uvrD	0	0.016571762869886566	0.10677538758171798	False	0.005805243445692884	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76002	2952207.434449232	2973633.7216075524	2977945.7568165846	2525741.1624646084	2682810.776231187	2653778.9532758533	P76002	P76002		pliG	0	0.01669245502966106	0.17946198431975974	False	0.00583645443196005	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25516	4813305.808191984	4715690.223536153	4768139.362669695	4373490.32064507	4552567.320157773	4373413.948654342	P25516	P25516		acnA	0	0.017047406244319066	0.10435718824933367	False	0.005867665418227216	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACY9	882868.3640633906	871109.4375	870866.621347243	626527.9902608363	609711.012909025	710283.1950789161	P0ACY9	P0ACY9		yebG	0	0.01713219081387279	0.43133311801592067	False	0.005898876404494382	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6U3	33206035.49518989	33044271.9260547	34055703.06650034	31876927.957640123	31713073.722601708	31399706.64071701	P0A6U3	P0A6U3		mnmG	0	0.017196968281157906	0.07856493906842003	False	0.005930087390761548	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46889	5346478.6046719225	5703317.634845973	5605133.666930299	6269438.972409488	5946627.997795341	6115461.686182628	P46889	P46889		ftsK	0	0.017384525037156245	-0.13837781413124614	False	0.005961298377028715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09372	64532809.07932292	65471738.408123925	69910813.94389807	76543225.53113258	74254971.21409862	76646342.65845856	P09372	P09372		grpE	0	0.017399232790287072	-0.18612546557946824	False	0.005992509363295881	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76177	85976054.09475373	89024729.47495401	87469943.27860661	83481963.48888814	81979537.06433313	82705179.55858804	P76177	P76177		ydgH	0	0.01774719237130859	0.08084710287041418	False	0.006023720349563047	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22634	2300433.53075504	2216015.9093306325	2120338.1657658485	2006975.4894024043	1830232.3759158652	1946524.2701200484	P22634	P22634		murI	0	0.01797991039761545	0.19848436738627168	False	0.006054931335830213	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE18	38167147.46456204	36211809.43927387	38357617.30096888	33049179.5171932	34749196.529337384	34509099.847902335	P0AE18	P0AE18		map	0	0.018053251504291278	0.14004406249039783	False	0.006086142322097378	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACQ4	34071983.4167781	34124156.45749954	34228094.18204848	34384081.67511482	34318300.50956823	34478455.64088348	P0ACQ4	P0ACQ4		oxyR	0	0.018128826459834328	-0.010617962124644333	False	0.006117353308364545	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A800	159073943.3235094	151224351.2796527	155260983.70990494	140804941.4643579	145718397.3653239	144763942.04271293	P0A800	P0A800		rpoZ	0	0.018330543554985104	0.11031570359106266	False	0.006148564294631711	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADZ4	364495630.0283913	360341519.42890704	364723844.13144296	336609482.8640555	321296917.0983963	336390783.12324035	P0ADZ4	P0ADZ4		rpsO	0	0.018443653470507936	0.13199793574245472	False	0.006179775280898876	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9C5	192690771.79288223	191713550.2400809	189938155.31388515	181888034.4763391	186584444.874608	184854545.86814207	P0A9C5	P0A9C5		glnA	0	0.018536263527996897	0.053778876202558806	False	0.006210986267166043	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A850	1186343974.8678858	1183036534.5461595	1195946035.4224925	1152903766.6245196	1171452755.8361306	1159054672.2948642	P0A850	P0A850		tig	0	0.01854827831320079	0.03353343373338185	False	0.006242197253433208	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22939	4926735.931414147	4802526.999999997	4930957.087635884	5054114.630594751	5082481.797724477	5179590.06653289	P22939	P22939		ispA	0	0.01859262488629937	-0.06315037667957625	False	0.006273408239700375	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEQ3	92763369.48697796	89154855.14296949	88185383.75668913	85075996.05967076	81848335.26540096	82440011.68982324	P0AEQ3	P0AEQ3		glnH	0	0.019036629846525547	0.11525772655988405	False	0.006304619225967542	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A898	4670580.082338899	5005455.828694306	4904011.901174593	4479543.048685793	4338246.768259899	4119461.373937625	P0A898	P0A898		ybeY	0	0.019261568886471896	0.1724643337096152	False	0.006335830212234707	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27836	540586.7324255506	535300.3125000001	486875.33285166486	637435.5622257559	601088.007383881	586013.4349195352	P27836	P27836		wecG	0	0.01941528910385456	-0.2234319820302533	False	0.006367041198501873	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6J8	61526269.11624194	63870202.96950202	61564297.43753332	65812530.97578903	66633218.18979933	66994367.64186955	P0A6J8	P0A6J8		ddlA	0	0.019441699834119024	-0.09322005557293611	False	0.006398252184769039	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADV7	33965573.46785607	36023480.72302532	36146225.58127498	38755493.06196469	38030251.57244937	39805540.57513077	P0ADV7	P0ADV7		mlaC	0	0.01948540126858747	-0.13555566285146972	False	0.006429463171036205	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG90	68139700.14329684	68821936.00703505	68404861.17071925	67546399.72684364	66528379.267981455	66864871.33399233	P0AG90	P0AG90		secD	0	0.019623769237440167	0.03143857395138089	False	0.006460674157303371	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF67	8623946.614148384	8974726.17518042	8895325.002986118	8329392.24877157	8243105.441945347	7878925.984589816	P0AF67	P0AF67		yjeE	0	0.019641117262116845	0.11574708652052285	False	0.006491885143570537	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16095	2581798.374654624	2559029.956401519	2683996.8854381824	3383695.4714498813	3034296.0430162414	3358987.85472762	P16095	P16095		sdaA	0	0.01976729776458694	-0.32133028165562233	False	0.006523096129837704	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAB8	6409151.396683292	6331117.674609732	6163052.034409887	5849787.850654297	5954338.64477362	5945708.203235162	P0AAB8	P0AAB8		uspD	0	0.019790959745534038	0.09083413327827554	False	0.006554307116104869	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE39	1223307.0588333183	1357510.75	1245918.9254136684	1438255.3980076343	1493365.7471446528	1518396.2331026522	P0AE39	P0AE39		ypdB	0	0.01992142123211674	-0.21769631793854613	False	0.006585518102372036	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB71	612159223.5491624	620846894.8029643	636638798.2450304	595896523.8664315	588833663.0042349	579696911.3716756	P0AB71	P0AB71		fbaA	0	0.020081961588082477	0.08356447638335246	False	0.006616729088639202	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8W8	100675562.37419808	100863239.01334672	97984121.3706599	103860232.93582304	103564377.43441191	106233500.06251375	P0A8W8	P0A8W8		yfbU	0	0.020273535424585834	-0.06652644971550614	False	0.006647940074906367	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75931	1402165.364352621	1453405.221614088	1547844.8635596808	1896810.836306274	1702348.8108105627	1956983.0934624851	P75931	P75931		yceM	0	0.020324077971109692	-0.33546069867526773	False	0.006679151061173534	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76402	6529054.030282551	5977530.385815934	6215296.234485853	7278849.745284535	7181863.075960428	7288523.984589893	P76402	P76402		yegP	0	0.020334381695339094	-0.2162394129681515	False	0.006710362047440699	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN1	26176539.813893173	26485447.67542765	25845670.29469769	27006417.088665657	27822164.942911908	27918656.675938997	P0AEN1	P0AEN1		fre	0	0.02035681453496631	-0.07587778564599018	False	0.006741573033707865	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P11447	7728444.233729402	7539740.597789762	7280688.304277525	6613822.103877615	6608443.156221529	5927247.635193893	P11447	P11447		argH	0	0.020375126869690736	0.23574764271132592	False	0.0067727840199750325	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37194	66940041.94428982	65986374.64463252	69235000.83140515	63750241.91498971	59569144.37275487	60964952.32136339	P37194	P37194		slp	0	0.020870521243487747	0.13357421579438175	False	0.006803995006242197	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8W5	1458105.5676611452	1464964.300934202	1357433.1460944926	1657202.2697692702	1548600.8508686165	1596703.2239716446	P0A8W5	P0A8W5		yqgE	0	0.020957040790897795	-0.16600717785169306	False	0.006835205992509364	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6I9	1201667.64526288	1186186.1250000005	1185386.8141455853	1394199.702109036	1376200.5550862637	1489952.331896114	P0A6I9	P0A6I9		coaE	0	0.020982172021106926	-0.2537397805249245	False	0.00686641697877653	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25714	11649129.992552027	10883837.11406686	10683453.326594869	9338942.127391186	9129570.800624575	9328506.344877169	P25714	P25714		yidC	0	0.020991107908295063	0.2569664213621757	False	0.006897627965043696	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60723	430166473.2790247	431360360.2870252	447128649.85091966	465036857.31276506	466013167.55989885	470760086.970983	P60723	P60723		rplD	0	0.02125411931164422	-0.09920559274791194	False	0.006928838951310862	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A993	75338732.29259206	76284177.1414982	76362600.93025918	78689747.68377683	77236872.66013472	78188225.11638254	P0A993	P0A993		fbp	0	0.021472977481399338	-0.038274283393777114	False	0.006960049937578028	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6G7	66580887.37245617	64125298.538900405	64136446.372138046	71030276.96210787	67807369.87023678	69834613.86671266	P0A6G7	P0A6G7		clpP	0	0.021553071690406163	-0.09892945342038705	False	0.006991260923845194	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62620	53857020.55462506	53245090.18789072	51841410.752356775	48948301.42848681	49786087.97279953	50985816.266986266	P62620	P62620		ispG	0	0.021580737341147647	0.08624527856302883	False	0.007022471910112359	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9K7	5160987.502828105	4954338.3117856085	4870005.266913113	5377491.358298798	5620307.892749234	5334598.303071101	P0A9K7	P0A9K7		phoU	0	0.02238514839962874	-0.12418563169543151	False	0.007053682896379526	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7F6	10064076.11694276	10321719.435066646	10080491.177284325	8616042.907964109	9024423.687416142	9370226.788222885	P0A7F6	P0A7F6		speD	0	0.022687698704243555	0.1736829978642869	False	0.007084893882646693	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A996	6874094.683447114	6987718.855712301	7245304.102711702	6373441.448364168	6621660.952461994	6576048.529906678	P0A996	P0A996		glpC	0	0.02301622401823626	0.10900097997331973	False	0.007116104868913858	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEA8	1966580.5109556129	2145206.7500000023	1829081.3020297356	1605579.6889758166	1144157.1760353686	1315660.9610435297	P0AEA8	P0AEA8		cysG	0	0.023337417374114187	0.5472773339481828	False	0.0071473158551810245	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG40	7166282.03344392	6745754.450632844	6611057.695964825	7766176.938883453	7682831.022065845	7458637.125692489	P0AG40	P0AG40		ribF	0	0.02350353136090624	-0.15858090037832176	False	0.00717852684144819	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23886	1463337.0515919852	1620535.4278248644	1548612.9711329867	1817431.8003896624	1831709.9770049555	1832500.6837251985	P23886	P23886		cydC	0	0.023722470973865643	-0.24282178665304363	False	0.007209737827715356	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	88309063.9287806	64701737.96751667	144629629.1362839	249073493.1957406	247828549.2744658	239788050.2285632	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)			0	0.02384443638696736	-1.3074873275167933	False	0.0072409488139825225	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0ABD8	73540742.50474115	71707189.96196611	68734761.34621423	65793641.26618673	63370068.96578585	64576643.77633457	P0ABD8	P0ABD8		accB	0	0.02395101899739688	0.14336963818825532	False	0.007272159800249688	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45955	9072778.22199822	9170458.429639716	9693868.434359778	8357443.531196574	8536223.548842587	8223447.26855715	P45955	P45955		ybgF	0	0.02416101878454732	0.1535118071461659	False	0.007303370786516854	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25894	1078185.432764856	1163305.0073710904	1161954.8662289593	1039739.2680639576	927243.4757051134	932981.105732932	P25894	P25894		yggG	0	0.02458128325950219	0.23096100975388198	False	0.00733458177278402	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9L5	6114849.450410176	6395934.628750509	6001831.536491413	5679392.722327125	5497570.229787226	5716178.374383845	P0A9L5	P0A9L5		ppiC	0	0.024998952014771664	0.13207111928221235	False	0.007365792759051187	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	23430511.38634819	23312175.673453342	50265829.66041031	85642745.62975164	87523972.30396634	88144374.34359547	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)			0	0.025082545513680173	-1.4295850490079107	False	0.007397003745318353	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0AB91	16326636.807626886	16762867.197977556	16728720.449140145	18459780.92036041	17585011.06955763	18671399.056533035	P0AB91	P0AB91		aroG	0	0.025446991195020058	-0.13529419935582737	False	0.0074282147315855186	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABU0	36102360.13898397	36759431.215660974	36259958.31400696	37321984.601008736	38457677.9164352	38351566.01061772	P0ABU0	P0ABU0		menB	0	0.02559093756205761	-0.06475491314573385	False	0.007459425717852685	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7N4	147527751.8726888	150779720.65428767	150246200.9850187	133631706.43294704	135284605.07055467	141927280.7725181	P0A7N4	P0A7N4		rpmF	0	0.02577107817531147	0.1266913610696428	False	0.00749063670411985	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAT9	23827205.6394872	24791117.79326133	25663311.849171106	22525520.532827	21472060.622069623	22986986.40466459	P0AAT9	P0AAT9		ybeL	0	0.025957170021714725	0.14917682177498293	False	0.0075218476903870166	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAH8	561944.153223715	549537.4999999998	517270.9018709163	620737.2356747814	596765.8902217462	589584.2718625885	P0AAH8	P0AAH8		sapF	0	0.02619465123290421	-0.14989884020718633	False	0.007553058676654183	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09323	947875.3293842664	870439.4532441574	952044.5272334976	784144.000858349	833045.976662149	725094.2994573539	P09323	P09323		nagE	0	0.026338761293867627	0.24215692034000397	False	0.007584269662921348	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62617	7280269.161523206	7369795.707824159	7654057.854164374	7817170.55620224	7891187.215479207	8123812.879043598	P62617	P62617		ispF	0	0.02656997827981239	-0.09559995473137704	False	0.0076154806491885154	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG78	912932.6512921052	871069.1249999991	809117.147162089	741779.3663998528	712731.3234295088	700015.936238893	P0AG78	P0AG78		sbp	0	0.026687268852099922	0.26731744371288196	False	0.00764669163545568	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04825	73030044.1032284	71479519.43746966	70935835.24875277	74665745.27092367	73819723.43126827	75888972.16245605	P04825	P04825		pepN	0	0.026694560257985	-0.05858605626123997	False	0.007677902621722847	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7U3	217299202.2444933	226200784.8780153	213851906.54899403	238372382.544501	237076602.95123816	231263358.17038068	P0A7U3	P0A7U3		rpsS	0	0.02682326186360655	-0.10445722683242405	False	0.0077091136079900134	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61889	107974613.02882604	109789656.91270894	113401377.4827246	103550203.34571126	104056836.27247846	101465294.84270103	P61889	P61889		mdh	0	0.026839346567243186	0.0996085043898784	False	0.007740324594257179	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADA5	39093194.31497741	41895259.7683297	41001531.044699006	43055386.83582373	44821971.851572655	45219886.60549809	P0ADA5	P0ADA5		yajG	0	0.02699997314921703	-0.12571799880255227	False	0.007771535580524345	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64499	6755950.576196167	6838620.019793808	6569833.456502465	6403340.423850547	6405404.643088792	6142133.2612034	P64499	P64499		yebO	0	0.02706743274508917	0.08954605291126173	False	0.007802746566791511	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23839	17387404.514044527	17877850.21123389	17422364.79756074	16896627.429815054	16953119.625615038	16392802.552577903	P23839	P23839		yicC	0	0.027296500424292318	0.06855432176097977	False	0.007833957553058678	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
