Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0A8T1	PRMA_ECOLI	prmA	Ribosomal protein L11 methyltransferase	4	4	4.3192e+07	4.33566e+07	4.25213e+07	4.2958e+07	4.13335e+07	4.1929e+07
P0A8T7	RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	81	81	2.478e+08	2.50067e+08	2.49126e+08	2.55128e+08	2.45529e+08	2.51114e+08
P0A8U0	SYDP_ECOLI	syd	Protein syd	4	4	3.36582e+06	3.19999e+06	3.25679e+06	3.04597e+06	3.53424e+06	3.1424e+06
P0A8U6	METJ_ECOLI	metJ	Met repressor	5	5	4.13079e+07	4.11994e+07	4.12711e+07	4.04678e+07	4.10766e+07	4.07795e+07
P0A8V0	RBN_ECOLI	rbn	Ribonuclease BN	2	2	470790	498921	312193	343802	427571	455447
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	74	74	2.28006e+08	2.26514e+08	2.35605e+08	2.30946e+08	2.23213e+08	2.37467e+08
P0A8V6	FADR_ECOLI	fadR	Fatty acid metabolism regulator protein	11	11	3.10662e+07	3.24682e+07	3.06322e+07	3.16181e+07	3.21789e+07	3.22457e+07
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	8	8	8.31209e+06	8.80528e+06	8.53304e+06	8.62414e+06	8.78846e+06	8.78196e+06
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4	4.14377e+07	4.1146e+07	4.33441e+07	4.42552e+07	4.05189e+07	4.41225e+07
P0A8W5	YQGE_ECOLI	yqgE	UPF0301 protein YqgE	5	5	1.47175e+07	1.58902e+07	1.60634e+07	1.73001e+07	1.67249e+07	1.63137e+07
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10	1.13523e+08	1.10153e+08	1.13051e+08	1.16587e+08	1.14942e+08	1.12132e+08
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	13	13	3.94836e+07	4.06842e+07	4.10102e+07	4.03985e+07	4.10751e+07	4.09912e+07
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	5	5	4.35118e+06	4.09594e+06	5.07744e+06	4.45535e+06	4.42461e+06	4.94737e+06
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	3	3	5.23279e+06	5.55978e+06	5.17962e+06	5.3643e+06	5.08114e+06	5.0046e+06
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	5	5	1.04247e+07	1.09401e+07	1.08312e+07	1.05355e+07	1.09558e+07	1.07538e+07
P0A8Y5	YIDA_ECOLI	yidA	Sugar phosphatase YidA	8	8	4.57874e+07	4.68881e+07	4.4544e+07	4.81113e+07	4.59735e+07	4.60555e+07
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3	1.32112e+07	1.31443e+07	1.34392e+07	1.38425e+07	1.4147e+07	1.35153e+07
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	3	3	4.03691e+06	4.50871e+06	3.96003e+06	4.39855e+06	4.69364e+06	4.51411e+06
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	2	2	3.07076e+06	3.45222e+06	3.36141e+06	3.60657e+06	3.47405e+06	3.39355e+06
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	14	14	1.44298e+08	1.42134e+08	1.43089e+08	1.38937e+08	1.42186e+08	1.44261e+08
P0A905	SLYB_ECOLI	slyB	Outer membrane lipoprotein SlyB	6	6	1.65769e+08	1.39976e+08	1.65793e+08	1.4044e+08	1.33457e+08	1.71118e+08
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8	2.56327e+07	2.58656e+07	2.55905e+07	2.68769e+07	2.62292e+07	2.4522e+07
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	14	14	3.1184e+09	3.13058e+09	3.15143e+09	3.21981e+09	3.11065e+09	3.33861e+09
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	7	7	4.29208e+08	4.24074e+08	4.30194e+08	4.29255e+08	4.33949e+08	4.31353e+08
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	6	6	1.26955e+08	1.15262e+08	1.29992e+08	1.18932e+08	1.12919e+08	1.23393e+08
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9	1.38963e+08	1.37891e+08	1.40218e+08	1.37995e+08	1.35812e+08	1.42585e+08
P0A921	PA1_ECOLI	pldA	Phospholipase A1	5	5	8.14074e+06	8.18938e+06	8.95018e+06	8.3925e+06	8.1574e+06	8.70941e+06
P0A927	TSX_ECOLI	tsx	Nucleoside-specific channel-forming protein tsx	10	10	1.04467e+08	1.03616e+08	1.0517e+08	1.03353e+08	1.03498e+08	1.05868e+08
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	16	16	7.04127e+07	6.81466e+07	7.19855e+07	6.67386e+07	6.58511e+07	7.0729e+07
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	8	8	1.89274e+07	1.89004e+07	1.85778e+07	1.98405e+07	1.9154e+07	1.95841e+07
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1	1.05501e+08	1.02581e+08	1.09789e+08	1.05738e+08	1.0257e+08	1.12762e+08
P0A940	BAMA_ECOLI	bamA	Outer membrane protein assembly factor BamA	39	39	7.45125e+07	7.5594e+07	7.69346e+07	7.69091e+07	7.37733e+07	7.81028e+07
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	5	5	2.80972e+06	3.36196e+06	3.89666e+06	3.72237e+06	3.11648e+06	3.37845e+06
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1	1.16748e+06	1.21774e+06	1.38638e+06	1.1243e+06	1.37033e+06	1.49682e+06
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	4	4	4.40764e+06	4.61478e+06	5.00003e+06	4.49108e+06	3.92466e+06	4.85732e+06
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	14	14	1.83746e+08	1.77123e+08	1.84458e+08	1.7431e+08	1.7273e+08	1.88971e+08
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7	1.53191e+08	1.47685e+08	1.4999e+08	1.49616e+08	1.51589e+08	1.55453e+08
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8	6.46338e+06	6.14355e+06	6.62088e+06	5.24305e+06	5.96651e+06	6.7081e+06
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	3	3	6.67641e+06	6.60192e+06	6.41966e+06	5.75877e+06	6.45396e+06	6.8815e+06
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4	5.31869e+07	5.60879e+07	5.6235e+07	5.8468e+07	5.76795e+07	5.48885e+07
P0A968	CSPD_ECOLI	cspD	Cold shock-like protein CspD	1	1	1.096e+07	1.10968e+07	1.11161e+07	1.00696e+07	9.92718e+06	1.07197e+07
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7	1.69353e+09	1.28024e+09	1.69123e+09	1.27963e+09	1.26026e+09	1.72567e+09
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	4	4	1.11022e+07	1.25929e+07	1.25316e+07	1.41197e+07	1.26432e+07	1.28719e+07
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	12	12	1.60432e+07	1.54172e+07	1.64778e+07	1.50453e+07	1.52088e+07	1.74683e+07
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12	3.86544e+07	3.7708e+07	3.90833e+07	3.82566e+07	3.79561e+07	3.90744e+07
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14	1.08299e+08	1.09826e+08	1.07985e+08	1.13008e+08	1.09251e+08	1.08852e+08
P0A996	GLPC_ECOLI	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	12	12	1.90939e+08	1.90488e+08	1.83425e+08	1.91588e+08	1.83208e+08	1.96515e+08
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	5	5	2.54594e+08	2.62577e+08	2.51025e+08	2.55615e+08	2.55047e+08	2.59883e+08
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	5	5	1.62256e+06	1.24683e+06	1.49303e+06	1.42538e+06	1.63428e+06	1.94067e+06
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	23	23	1.48821e+08	1.47043e+08	1.49974e+08	1.50425e+08	1.48205e+08	1.49328e+08
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7	1.20657e+08	1.24322e+08	1.23187e+08	1.35268e+08	1.2772e+08	1.24027e+08
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	28	27	2.81034e+09	2.57937e+09	2.78546e+09	2.57666e+09	2.59587e+09	2.81739e+09
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	7	7	9.95392e+06	1.0102e+07	1.23754e+07	1.04273e+07	1.11449e+07	1.12874e+07
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	14	14	6.28168e+06	5.94099e+06	6.40174e+06	5.8869e+06	6.02679e+06	6.38963e+06
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13	3.18728e+07	3.32296e+07	3.12345e+07	3.28563e+07	3.27145e+07	3.1993e+07
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	25	25	1.95003e+08	1.91151e+08	1.95024e+08	1.93264e+08	1.87281e+08	1.9548e+08
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	12	12	1.27421e+07	1.38811e+07	1.30116e+07	1.3618e+07	1.32896e+07	1.34634e+07
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	8	8	2.3461e+07	2.33788e+07	2.3113e+07	2.35277e+07	2.50093e+07	2.37479e+07
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4	1.60366e+07	1.7078e+07	1.69045e+07	1.5803e+07	1.68104e+07	1.77039e+07
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19	1.61573e+08	1.66299e+08	1.57574e+08	1.6155e+08	1.63877e+08	1.62239e+08
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6	3.81305e+07	3.75751e+07	3.67634e+07	4.13944e+07	3.72102e+07	3.89363e+07
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	4	4	3.50855e+06	3.11178e+06	3.61796e+06	3.87608e+06	3.52976e+06	3.91877e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	13	13	1.41915e+07	1.47595e+07	1.45114e+07	1.53424e+07	1.38286e+07	1.55796e+07
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	2	2	634341	623558	551146	674013	599031	785036
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	2	2	3.90635e+06	3.96622e+06	3.8928e+06	4.09794e+06	3.29109e+06	3.85324e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	9	9	2.28615e+07	2.48947e+07	2.57686e+07	2.53534e+07	2.55254e+07	2.48729e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	8	8	1.08949e+07	1.08563e+07	1.09524e+07	1.13665e+07	1.07191e+07	1.15345e+07
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	6	6	8.01001e+06	8.26787e+06	8.28425e+06	7.83083e+06	8.23763e+06	9.02115e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3	3.87406e+06			3.90491e+06	4.1229e+06	3.76752e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	4	4	5.20728e+06	5.5385e+06	5.76596e+06	4.30051e+06	4.83854e+06	5.81048e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	12	12	1.56436e+07	1.53983e+07	1.54511e+07	1.53957e+07	1.57805e+07	1.61029e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	9	9	5.80411e+06	6.3801e+06	6.47324e+06	6.10539e+06	6.33834e+06	6.48286e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	13	13	3.84199e+07	3.77588e+07	3.71951e+07	3.7822e+07	3.73638e+07	3.80002e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	2	2	7.99117e+06	7.13165e+06	8.25671e+06	6.6569e+06	7.61713e+06	8.74172e+06
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	2	2	2.24184e+07	2.37869e+07	2.56525e+07	2.17301e+07	2.61953e+07	2.5259e+07
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	11	11	4.95574e+07	5.05935e+07	4.97988e+07	4.81054e+07	4.87183e+07	5.17157e+07
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	3	3	7.22444e+06	7.43457e+06	7.21522e+06	7.30292e+06	7.01139e+06	7.71249e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	5	5	1.14096e+07	1.13588e+07	1.09394e+07	1.13242e+07	1.1678e+07	1.16257e+07
P0A9J8	PHEA_ECOLI	pheA	P-protein	6	6	8.55619e+06	9.61402e+06	9.19486e+06	9.51106e+06	1.00626e+07	8.3238e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	13	13	2.9295e+07	2.84861e+07	2.78893e+07	2.99124e+07	2.89885e+07	2.90549e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	5	5	1.2753e+07	1.45826e+07	1.22771e+07	1.27578e+07	1.36044e+07	1.39749e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	5.02571e+08	4.61482e+08	5.74549e+08	4.95249e+08	4.64144e+08	5.40653e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9	1.4886e+08	1.58917e+08	1.51095e+08	1.65987e+08	1.6056e+08	1.56073e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	5	5	1.97735e+07	1.71516e+07	1.93963e+07	1.748e+07	1.62654e+07	1.97478e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.64392e+07	1.50409e+07	1.82001e+07	1.56067e+07	1.79695e+07	1.73485e+07
P0A9M0	LON_ECOLI	lon	Lon protease	35	35	4.60215e+07	4.44866e+07	4.79151e+07	4.55399e+07	4.45916e+07	4.76114e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	10	10	2.96719e+07	3.15612e+07	3.10831e+07	3.21739e+07	3.07329e+07	3.09831e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	8	8	2.47092e+08	2.45445e+08	2.41355e+08	2.56644e+08	2.38142e+08	2.45363e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	33	33	2.30929e+08	2.21238e+08	2.29844e+08	2.25563e+08	2.28239e+08	2.29242e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	5	5	2.31583e+07	2.25203e+07	2.25311e+07	2.42592e+07	2.39607e+07	2.35901e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	3	3		1.77861e+06	1.4402e+06	1.63263e+06	1.82929e+06	1.70997e+06
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	1.89761e+08	1.91005e+08	1.98399e+08	1.92973e+08	1.94153e+08	1.97484e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	7.25327e+07	6.74213e+07	7.19791e+07	7.0284e+07	7.00502e+07	7.32471e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	27	27	4.09181e+07	4.15408e+07	4.09884e+07	4.22202e+07	4.2102e+07	4.10954e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.29863e+08	2.29489e+08	2.39254e+08	2.26748e+08	2.30629e+08	2.45183e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.30947e+08	1.33446e+08	1.32215e+08	1.31974e+08	1.34484e+08	1.29877e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	51	51	9.66503e+08	9.09853e+08	9.72508e+08	9.30121e+08	9.23084e+08	9.91648e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	13	13	1.049e+08	1.06993e+08	1.04123e+08	1.09129e+08	1.08617e+08	1.07032e+08
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.46044e+07	6.39744e+07	6.24679e+07	6.61904e+07	6.13202e+07	6.65762e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.13155e+07	1.27135e+07	1.27236e+07	1.26078e+07	1.27739e+07	1.24147e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	4	4	1.78971e+06	1.49478e+06	1.49479e+06	1.61877e+06	1.44872e+06	1.41566e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	9.62461e+07	9.81733e+07	9.45086e+07	1.00578e+08	9.96574e+07	9.34474e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	11	11	4.19074e+07	4.33965e+07	4.35888e+07	4.2497e+07	4.18544e+07	4.42416e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	10	10	3.6879e+07	3.55989e+07	3.79956e+07	3.50441e+07	3.58408e+07	3.63369e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	3	3	7.76461e+06	7.61311e+06	6.54422e+06	6.33604e+06	8.15535e+06	7.15911e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	2	2	1.62171e+06	1.82784e+06	1.7561e+06	1.70581e+06	1.68784e+06	1.43509e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	3	3	990254	1.20018e+06	1.33766e+06	816860	1.01862e+06	1.05307e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	22	22	3.21634e+07	3.20169e+07	3.35734e+07	3.39649e+07	3.29635e+07	3.37372e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10	2.46658e+07	2.55895e+07	2.60363e+07	2.59971e+07	2.52533e+07	2.58129e+07
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28	7.47186e+07	7.89795e+07	8.16575e+07	7.70971e+07	8.24264e+07	8.23879e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	4.92397e+07	5.43739e+07	5.27913e+07	5.46002e+07	5.18821e+07	4.722e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	2.01578e+07	1.96665e+07	1.98516e+07	2.04175e+07	2.07516e+07	1.96287e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	7.71778e+07	7.96318e+07	7.75724e+07	8.29524e+07	8.04207e+07	7.94861e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.44715e+08	2.35983e+08	2.41696e+08	2.45778e+08	2.44105e+08	2.45462e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.42053e+09	1.33325e+09	1.4167e+09	1.45792e+09	1.36966e+09	1.50521e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	7.69541e+07	7.70367e+07	7.73463e+07	7.79884e+07	7.59787e+07	7.94434e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	5	5	2.64318e+08	1.62739e+08	2.86462e+08	1.53138e+08	1.52962e+08	2.8069e+08
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.06783e+08	5.86767e+08	6.18572e+08	6.36476e+08	6.20832e+08	6.65502e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	5.09896e+07	4.69908e+07	5.04051e+07	5.02104e+07	4.87057e+07	4.92783e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.5515e+08	3.73227e+08	3.52833e+08	3.84238e+08	3.76882e+08	3.58806e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.34396e+07	2.30725e+07	2.21139e+07	2.32356e+07	2.39733e+07	2.39835e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1	1.30652e+06		1.26058e+06	1.06544e+06	1.35608e+06	1.42698e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	8.80135e+06	9.26537e+06	9.39e+06	8.94399e+06	9.98892e+06	9.04511e+06
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.07777e+06	876841	750722	1.37368e+06	1.31818e+06	1.02232e+06
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	8	8	1.84479e+07	1.83079e+07	1.85437e+07	1.73442e+07	1.9616e+07	1.86586e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4	3.067e+06	3.25681e+06	2.80254e+06	3.06512e+06	2.90681e+06	3.16529e+06
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1	3.51879e+06	3.77109e+06	4.14189e+06	3.24029e+06	3.25073e+06	3.83819e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	3.6801e+06	4.18469e+06	4.29912e+06	4.27333e+06	4.31568e+06	4.6785e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	760147	1.05997e+06	968337	970871	1.09539e+06	1.06855e+06
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.96676e+06	4.9006e+06	5.10462e+06	4.9674e+06	4.56333e+06	4.54952e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	3.56953e+06	3.21462e+06	4.03008e+06	2.72147e+06	3.09477e+06	3.65566e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	3.7558e+07	3.79673e+07	3.53511e+07	3.67236e+07	3.99241e+07	3.85965e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	2.01183e+07	1.84714e+07	1.95159e+07	1.76234e+07	2.03243e+07	1.94962e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11	1.38713e+08	1.39497e+08	1.37654e+08	1.43271e+08	1.44323e+08	1.35661e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	2.02928e+07	1.54066e+07	2.12903e+07	1.85007e+07	1.44567e+07	2.18731e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	10	10	4.78272e+07	4.66116e+07	4.85748e+07	4.61329e+07	4.67416e+07	5.08949e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	6	6	4.23376e+07	4.14454e+07	4.06308e+07	4.64997e+07	4.27706e+07	4.24438e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2	5.71328e+06	5.08156e+06	3.26305e+06	5.11257e+06	5.4935e+06	4.25824e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	2	2	1.98997e+06	2.39532e+06	2.11096e+06	1.67431e+06	2.27609e+06	2.12719e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	4	4	2.18812e+06	2.16825e+06	2.26711e+06	2.04213e+06	2.14437e+06	2.41302e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	2	2	1.5527e+06	1.37865e+06	1.30675e+06	1.58295e+06	1.55694e+06	1.56683e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	24	24	8.08299e+07	7.68644e+07	8.1701e+07	7.94402e+07	7.70541e+07	8.22174e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	2.10688e+08	2.06228e+08	2.09284e+08	2.0827e+08	2.03217e+08	2.07604e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	6.99819e+07	7.70231e+07	6.97e+07	8.04377e+07	7.73414e+07	6.99528e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.86917e+07	1.80274e+07	1.66685e+07	1.73893e+07	1.84689e+07	1.81469e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.52632e+07	1.27087e+07	1.58438e+07	1.36148e+07	1.9777e+07	1.60753e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.09174e+07	2.16444e+07	2.12001e+07	2.10673e+07	2.07536e+07	2.15949e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	4.57204e+06	4.94793e+06	4.13323e+06	4.48458e+06	4.82573e+06	4.24129e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	1	1		480168	490425	525170	465896	410108
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	3.1615e+06	2.61512e+06	2.80446e+06	2.88179e+06	2.68714e+06	3.17704e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6	1.07897e+07	1.10357e+07	1.04821e+07	1.07313e+07	1.04525e+07	1.06862e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	2	2	4.36862e+06	4.20844e+06	5.62925e+06	3.76788e+06	5.0427e+06	5.50914e+06
