Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	14	14	3.95341e+07	3.99895e+07	3.99189e+07	4.01124e+07	3.94107e+07	3.88653e+07
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	5	5	6.15404e+06	4.82618e+06	6.1773e+06	6.15086e+06	5.70692e+06	4.93474e+06
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	2	2	6.88607e+06	5.93767e+06	6.61834e+06	5.99953e+06	7.38316e+06	6.46775e+06
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	6	6	8.65781e+06	9.01264e+06	8.4713e+06	9.48813e+06	8.86843e+06	9.18638e+06
P0A8Y5	YIDA_ECOLI	yidA	Sugar phosphatase YidA	8	8	4.98245e+07	4.71287e+07	4.86614e+07	4.53125e+07	4.99528e+07	4.68787e+07
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3	1.74169e+07	1.58162e+07	1.60683e+07	1.58515e+07	1.59263e+07	1.57911e+07
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	2	2	3.69443e+06	4.92105e+06	4.01552e+06	4.0443e+06	4.25381e+06	3.90972e+06
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	3	3	2.95682e+06	2.63321e+06	2.8734e+06	2.6659e+06	3.06131e+06	
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	14	14	1.43685e+08	1.45215e+08	1.43112e+08	1.4344e+08	1.45106e+08	1.4302e+08
P0A905	SLYB_ECOLI	slyB	Outer membrane lipoprotein SlyB	6	6	1.83008e+08	1.7353e+08	1.82436e+08	1.72728e+08	1.82288e+08	1.75487e+08
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8	2.50376e+07	2.9079e+07	2.49249e+07	2.90781e+07	2.499e+07	2.73956e+07
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	14	14	2.75353e+09	2.8599e+09	2.79884e+09	2.90116e+09	2.73723e+09	2.99603e+09
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	7	7	4.58017e+08	4.22602e+08	4.48659e+08	4.22043e+08	4.60223e+08	4.10406e+08
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	6	6	9.44291e+07	1.11502e+08	9.71208e+07	1.14369e+08	9.54818e+07	1.07978e+08
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9	1.61353e+08	1.50306e+08	1.56039e+08	1.49381e+08	1.55472e+08	1.50692e+08
P0A921	PA1_ECOLI	pldA	Phospholipase A1	6	6	8.4314e+06	9.13028e+06	8.78758e+06	9.57371e+06	8.70496e+06	9.77023e+06
P0A927	TSX_ECOLI	tsx	Nucleoside-specific channel-forming protein tsx	10	10	9.97013e+07	1.01557e+08	9.88148e+07	1.01838e+08	9.76745e+07	1.0108e+08
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	14	14	6.96622e+07	7.25941e+07	7.36734e+07	7.21847e+07	7.33229e+07	6.99834e+07
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	8	8	1.9586e+07	1.94953e+07	1.9812e+07	1.89778e+07	1.90894e+07	1.99358e+07
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1	1.12714e+08	1.04922e+08	1.18079e+08	1.08089e+08	1.19665e+08	1.10676e+08
P0A940	BAMA_ECOLI	bamA	Outer membrane protein assembly factor BamA	39	39	8.45449e+07	8.40047e+07	8.5146e+07	8.2978e+07	8.35978e+07	8.46157e+07
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	5	5	3.09004e+06	3.49193e+06	3.2113e+06	3.47729e+06	3.23408e+06	3.39902e+06
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1	1.23639e+06	1.2339e+06	894874	1.23159e+06	992472	1.46779e+06
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	4	4	3.89743e+06	3.54318e+06	3.48818e+06	4.41685e+06	3.97185e+06	4.23756e+06
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	14	14	1.74814e+08	1.82725e+08	1.65587e+08	1.84252e+08	1.72265e+08	1.86435e+08
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7	1.56689e+08	1.51132e+08	1.60928e+08	1.5383e+08	1.50199e+08	1.55693e+08
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8	7.95967e+06	7.46012e+06	7.78177e+06	7.4381e+06	7.59532e+06	7.46307e+06
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	3	3	5.37788e+06	5.97571e+06	5.89074e+06	4.9313e+06	5.9933e+06	6.25471e+06
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4	5.40428e+07	5.07029e+07	5.46225e+07	5.58101e+07	5.3628e+07	5.44741e+07
P0A968	CSPD_ECOLI	cspD	Cold shock-like protein CspD	1	1	1.1057e+07	1.12632e+07	1.02205e+07	1.10705e+07	1.0876e+07	1.0588e+07
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7	1.32059e+09	1.20821e+09	1.32496e+09	1.19303e+09	1.3201e+09	1.19052e+09
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	4	4	1.50992e+07	1.49994e+07	1.52612e+07	1.54397e+07	1.43898e+07	1.50923e+07
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	11	11	2.49976e+07	2.37166e+07	2.49337e+07	2.34848e+07	2.52579e+07	2.52969e+07
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12	3.72769e+07	3.63309e+07	3.82734e+07	3.74437e+07	3.79924e+07	3.61159e+07
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14	1.01602e+08	1.069e+08	1.01745e+08	1.03843e+08	1.00693e+08	1.06022e+08
P0A996	GLPC_ECOLI	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	11	11	2.27132e+07	2.26653e+07	2.37009e+07	2.31119e+07	2.35895e+07	2.32758e+07
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	5	5	2.50605e+08	2.58433e+08	2.49237e+08	2.48893e+08	2.38098e+08	2.49682e+08
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	4	4	2.11003e+06	2.34024e+06	2.63598e+06	2.42264e+06	2.14767e+06	2.65975e+06
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	23	23	1.38232e+08	1.42394e+08	1.38248e+08	1.38575e+08	1.39494e+08	1.37462e+08
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7	1.19803e+08	1.25591e+08	1.13895e+08	1.22665e+08	1.19348e+08	1.22822e+08
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	26	25	2.58409e+09	2.71961e+09	2.57503e+09	2.67518e+09	2.55499e+09	2.67553e+09
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	6	6	8.71558e+06	8.06792e+06	8.64745e+06	9.81649e+06	8.92111e+06	8.51324e+06
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	16	16	5.91429e+06	6.09388e+06	6.16879e+06	6.24732e+06	5.62877e+06	5.88553e+06
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13	3.31551e+07	3.16366e+07	3.33681e+07	3.09e+07	3.23308e+07	3.1791e+07
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	25	25	1.91084e+08	1.88264e+08	1.89131e+08	1.84955e+08	1.8802e+08	1.83656e+08
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	12	12	1.92603e+07	1.89333e+07	1.95296e+07	1.88972e+07	1.90956e+07	1.87469e+07
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	7	7	2.21435e+07	2.48687e+07	2.21056e+07	2.5436e+07	2.15484e+07	2.48272e+07
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4	1.75118e+07	1.67832e+07	1.76506e+07	1.7861e+07	1.60986e+07	1.85166e+07
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19	1.55743e+08	1.62705e+08	1.53356e+08	1.60475e+08	1.49924e+08	1.60756e+08
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6	3.32261e+07	3.56599e+07	3.54254e+07	3.39174e+07	3.43842e+07	3.56878e+07
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	5	5	7.53902e+06	6.74246e+06	7.61285e+06	6.54061e+06	7.23205e+06	7.4371e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	13	13	1.49759e+07	1.56346e+07	1.56362e+07	1.51079e+07	1.50243e+07	1.59771e+07
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	1	1	969067	875171	740863		921545	1.11043e+06
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	3	3	3.8659e+06	4.38644e+06	4.57138e+06	4.2219e+06	3.96291e+06	3.82752e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	10	10	2.66879e+07	2.46804e+07	2.70905e+07	2.79333e+07	2.66072e+07	2.81117e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	8	8	1.11799e+07	1.06644e+07	1.12383e+07	1.09985e+07	1.08393e+07	1.13992e+07
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	5	5	6.77987e+06	6.82251e+06	7.33716e+06	7.75625e+06	6.99875e+06	8.2835e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	2	2	3.66498e+06	4.62444e+06	3.05251e+06		3.33165e+06	3.96276e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	4	4	4.89349e+06	4.33424e+06	5.31839e+06	4.77102e+06	4.91812e+06	4.35876e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	11	11	1.68495e+07	1.66414e+07	1.69805e+07	1.60741e+07	1.69481e+07	1.67302e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	10	10	6.33078e+06	6.14926e+06	6.27726e+06	6.51502e+06	6.63266e+06	6.46239e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	14	14	3.71707e+07	3.64773e+07	3.8283e+07	3.48617e+07	3.71651e+07	3.58125e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	4	4	9.8699e+06	7.56194e+06	1.0204e+07	1.00881e+07	9.32333e+06	8.82132e+06
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3	2.13157e+07	1.956e+07	2.14289e+07	1.97917e+07	2.28631e+07	1.96115e+07
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	11	11	4.33424e+07	4.54114e+07	4.61985e+07	4.38673e+07	4.46108e+07	4.54597e+07
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	4	4	7.49493e+06	7.32881e+06	6.71626e+06	6.47091e+06	7.53543e+06	7.38606e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	4	4	1.0815e+07	1.12565e+07	1.13813e+07	1.12204e+07	1.11669e+07	1.1771e+07
P0A9J8	PHEA_ECOLI	pheA	P-protein	5	5	8.40086e+06	9.17698e+06	8.00795e+06	9.57878e+06	7.88434e+06	8.58016e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	13	13	3.02476e+07	3.1144e+07	2.92908e+07	2.94295e+07	3.0269e+07	2.96647e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	4	4	1.01884e+07	1.02755e+07	9.28719e+06	1.06517e+07	1.05602e+07	1.12147e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	5.53448e+08	5.00635e+08	5.43457e+08	5.43226e+08	5.73202e+08	5.15729e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9	1.5502e+08	1.527e+08	1.54282e+08	1.54338e+08	1.55453e+08	1.5699e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	5	5	1.94674e+07	2.25019e+07	1.90668e+07	2.2681e+07	1.7447e+07	2.16371e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.66998e+07	1.97072e+07	1.58383e+07	2.0806e+07	1.86582e+07	1.82962e+07
P0A9M0	LON_ECOLI	lon	Lon protease	34	34	4.76939e+07	4.64946e+07	4.66737e+07	4.71409e+07	4.74631e+07	4.67813e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	9	9	3.19139e+07	3.31669e+07	3.13677e+07	3.42879e+07	3.34119e+07	3.31223e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	9	9	2.46497e+08	2.42206e+08	2.46102e+08	2.3889e+08	2.37858e+08	2.39219e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	32	32	2.21923e+08	2.25381e+08	2.16702e+08	2.2383e+08	2.18164e+08	2.20017e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	5	5	2.23243e+07	2.36654e+07	2.2246e+07	2.17563e+07	2.14974e+07	2.32088e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	4	4	252054	441486	430389	484744		439622
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	2.13299e+08	2.07071e+08	2.09035e+08	2.10715e+08	2.10114e+08	2.05654e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	8.06858e+07	7.5907e+07	7.903e+07	7.69448e+07	7.90835e+07	7.72767e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	29	29	3.85819e+07	3.86166e+07	3.76766e+07	3.92779e+07	3.7763e+07	3.89149e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.57753e+08	2.51118e+08	2.61352e+08	2.52238e+08	2.74812e+08	2.55131e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.19982e+08	1.26312e+08	1.17657e+08	1.26901e+08	1.22682e+08	1.21539e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53	9.1073e+08	9.08348e+08	8.95281e+08	9.06064e+08	8.86689e+08	9.14536e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	11	11	9.99776e+07	1.00707e+08	1.00344e+08	9.78571e+07	9.50091e+07	9.96203e+07
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	7.43378e+07	6.98012e+07	7.27749e+07	7.18132e+07	7.99309e+07	7.16985e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.09782e+07	1.20473e+07	1.11921e+07	1.23217e+07	1.00072e+07	1.22015e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	1.29935e+06	2.1346e+06		1.84292e+06	1.69044e+06	1.65522e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	8.4195e+07	9.52531e+07	8.67199e+07	9.51824e+07	8.30109e+07	9.34212e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	11	11	4.5364e+07	4.54268e+07	4.50494e+07	4.52629e+07	4.64177e+07	4.50405e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.55371e+07	3.70374e+07	3.52199e+07	3.86532e+07	3.43451e+07	3.59119e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	4	4	5.47835e+06	5.34932e+06	4.57966e+06	5.03977e+06	4.69328e+06	4.98655e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	2	2	1.81358e+06	1.8726e+06	1.98009e+06	1.82628e+06	1.8982e+06	1.78913e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	3	3	1.02083e+06	809647	1.1391e+06	831513	1.09719e+06	686800
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	22	22	3.24679e+07	3.23498e+07	3.32536e+07	3.25663e+07	3.32847e+07	3.29749e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10	2.7166e+07	2.62484e+07	2.61679e+07	2.68365e+07	2.60557e+07	2.75959e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2	1.04182e+07		1.00732e+07		7.30679e+06	
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	29	29	7.18983e+07	6.85994e+07	7.13398e+07	7.37572e+07	7.01533e+07	7.38214e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	5.96449e+07	5.5512e+07	6.00589e+07	6.04672e+07	5.85628e+07	5.60475e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.83451e+07	1.87414e+07	1.95406e+07	1.84153e+07	1.95427e+07	1.86069e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	7.24748e+07	7.3546e+07	7.35863e+07	7.46524e+07	7.20305e+07	7.40836e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.40858e+08	2.57307e+08	2.40142e+08	2.52187e+08	2.39362e+08	2.48746e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.24255e+09	1.26847e+09	1.23847e+09	1.23709e+09	1.26989e+09	1.27308e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	8.278e+07	7.81099e+07	7.8257e+07	8.03807e+07	8.40789e+07	7.72798e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	7	7	1.6696e+09	1.44467e+09	1.7272e+09	1.44651e+09	1.67403e+09	1.39736e+09
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.31137e+08	6.46123e+08	6.44374e+08	6.50515e+08	6.72506e+08	7.0463e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	4.86801e+07	4.98194e+07	4.95628e+07	4.87626e+07	4.84695e+07	4.88086e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.51778e+08	3.77938e+08	3.518e+08	3.76404e+08	3.62796e+08	3.71594e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.34163e+07	2.50331e+07	2.44674e+07	2.25908e+07	2.26201e+07	2.35221e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1	1.43994e+06	1.63733e+06	1.77515e+06	1.56264e+06	1.27372e+06	1.6331e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	1.07926e+07	1.17658e+07	1.04933e+07	1.15686e+07	1.13398e+07	1.11721e+07
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.52746e+06	1.71859e+06	1.5505e+06	1.49751e+06		1.78126e+06
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	8	8	1.96611e+07	2.07023e+07	2.09588e+07	2.03386e+07	2.05802e+07	2.07874e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4	3.16808e+06	3.09256e+06	3.01318e+06	2.92314e+06	3.03066e+06	3.15409e+06
P0AA57	YOBA_ECOLI	yobA	Protein YobA	1	1	7.30015e+06	5.951e+06	6.17872e+06			
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1	2.77785e+06	2.27264e+06	2.34979e+06	2.23742e+06	2.09226e+06	2.26098e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	4.67601e+06	5.00056e+06	4.66012e+06	5.106e+06	4.57634e+06	5.46326e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	941660	979568	833839	1.05201e+06	696995	1.09599e+06
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.20501e+06	4.14108e+06	3.85434e+06	4.2029e+06	4.0493e+06	4.24745e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	5.1657e+06	3.85176e+06	4.72333e+06	4.63167e+06	4.25955e+06	4.65771e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	5.11477e+07	5.05746e+07	4.8284e+07	4.5306e+07	5.14426e+07	4.88387e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.4176e+07	1.52277e+07	1.42802e+07	1.45916e+07	1.43916e+07	1.3874e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11	1.38686e+08	1.41992e+08	1.38062e+08	1.38957e+08	1.42921e+08	1.33435e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.79914e+07	1.89692e+07	1.90135e+07	1.91923e+07	1.87832e+07	1.88482e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	10	10	4.39905e+07	4.86727e+07	4.6991e+07	4.96084e+07	4.39529e+07	5.0489e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	6	6	4.13176e+07	4.14492e+07	4.19733e+07	3.87291e+07	4.04955e+07	4.20513e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2	4.60431e+06	4.34569e+06	3.09913e+06	3.97246e+06	3.93434e+06	3.28699e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	2	2	7.45469e+06	8.01998e+06	7.18141e+06	7.21872e+06	7.62902e+06	6.10912e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3	3.69387e+06	3.77839e+06	3.5887e+06	3.60874e+06	3.96195e+06	2.81667e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1	1.2512e+06	1.40327e+06	1.29968e+06	1.29285e+06	1.37284e+06	1.46721e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	24	24	8.50949e+07	8.14276e+07	8.51167e+07	8.41264e+07	8.3524e+07	8.34407e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	9	9	2.16901e+08	2.20675e+08	2.14117e+08	2.17655e+08	2.08061e+08	2.17387e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	7.09437e+07	7.17753e+07	7.01814e+07	7.07514e+07	7.0903e+07	6.97289e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.9602e+07	1.94155e+07	1.83533e+07	1.77713e+07	1.93866e+07	1.81026e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.71538e+07	1.60904e+07	1.69213e+07	1.74102e+07	1.75216e+07	1.65514e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.27697e+07	2.1337e+07	2.26814e+07	2.20289e+07	2.35544e+07	2.21767e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	5.06806e+06	4.82983e+06	4.31724e+06	4.48907e+06	4.84695e+06	4.43293e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	2	2	454615		354504	332235		
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	3.17148e+06	3.32259e+06	3.03632e+06	3.16454e+06	2.58975e+06	3.16117e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6	1.39427e+07	1.35767e+07	1.37069e+07	1.40138e+07	1.39701e+07	1.35347e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	2	2	7.43891e+06	5.68317e+06	6.54159e+06	7.03797e+06	7.71002e+06	7.33547e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.03279e+06	1.06181e+06	944545	1.01037e+06	1.06115e+06	1.20003e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.44223e+07	1.61038e+07	1.45225e+07	1.56196e+07	1.45531e+07	1.59296e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.94421e+07	1.78116e+07	1.8829e+07	1.78669e+07	1.94923e+07	1.72193e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	7	7	1.34236e+07	1.665e+07	1.35328e+07	1.37986e+07	1.27589e+07	1.51645e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	4	4	1.04368e+06	925681	1.07839e+06	895017	1.05175e+06	768536
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.84918e+07	1.91761e+07	1.80209e+07	2.00913e+07	1.80777e+07	1.93614e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	1.83322e+06	1.93193e+06	2.1652e+06	2.07947e+06	2.26192e+06	2.31713e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	6.48374e+06	6.56501e+06	7.26465e+06	6.63527e+06	7.23133e+06	6.61666e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	5	5	1.53921e+07	1.53655e+07	1.49884e+07	1.57278e+07	1.62728e+07	1.57701e+07
