Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A6N4	P0A6N4		efp		7.55983e+07	7.48047e+07	7.50482e+07	7.65836e+07	7.20358e+07	7.32869e+07
P0A6N8	P0A6N8		yeiP		1.45402e+07	1.42194e+07	1.42969e+07	1.46917e+07	1.43235e+07	1.35894e+07
P0A6P1	P0A6P1		tsf		1.98993e+08	1.76601e+08	1.96574e+08	1.79859e+08	1.95058e+08	1.76561e+08
P0A6P5	P0A6P5		der		4.55775e+06	4.64718e+06	4.6138e+06	4.69386e+06	4.62338e+06	4.56468e+06
P0A6P7	P0A6P7		engB		6.77415e+06	6.53688e+06	6.51727e+06	6.41678e+06	6.90945e+06	6.57321e+06
P0A6P9	P0A6P9		eno		1.78833e+08	1.64828e+08	1.79887e+08	1.64648e+08	1.76248e+08	1.64227e+08
P0A6Q3	P0A6Q3		fabA		1.29897e+07	1.30838e+07	1.29122e+07	1.29729e+07	1.32775e+07	1.28917e+07
P0A6Q6	P0A6Q6		fabZ		2.27623e+07	2.34242e+07	2.24406e+07	2.33966e+07	2.35258e+07	2.34158e+07
P0A6R0	P0A6R0		fabH		1.63104e+07	1.69666e+07	1.66375e+07	1.72287e+07	1.62001e+07	1.68197e+07
P0A6R3	P0A6R3		fis		5.0135e+06	4.86811e+06	4.59012e+06	5.36202e+06	4.96117e+06	4.93618e+06
P0A6S0	P0A6S0		flgH		2.37067e+06	2.48445e+06	2.37973e+06	2.40437e+06	2.44332e+06	2.32396e+06
P0A6S7	P0A6S7		gpsA		5.14411e+06	5.07938e+06	5.09592e+06	4.99196e+06	4.73212e+06	4.79543e+06
P0A6T1	P0A6T1		pgi		2.98254e+07	2.84741e+07	2.91377e+07	2.89316e+07	2.97337e+07	2.85e+07
P0A6T3	P0A6T3		galK		2.98073e+06	2.92947e+06	2.97373e+06	2.99303e+06	3.01983e+06	2.94109e+06
P0A6T5	P0A6T5		folE		4.29275e+06	4.47924e+06	4.40187e+06	4.21261e+06	4.36137e+06	4.44019e+06
P0A6T9	P0A6T9		gcvH		1.26467e+06	1.18638e+06	1.34017e+06	1.19486e+06	1.27666e+06	1.24695e+06
P0A6U3	P0A6U3		mnmG		6.66729e+06	6.73208e+06	6.75214e+06	6.65565e+06	6.75059e+06	6.79507e+06
P0A6U5	P0A6U5		rsmG		5.92258e+06	5.68454e+06	5.74503e+06	5.79643e+06	6.02202e+06	5.72644e+06
P0A6U8	P0A6U8		glgA		2.87878e+06	2.88798e+06	2.96321e+06	2.89076e+06	2.87509e+06	2.89133e+06
P0A6V1	P0A6V1		glgC		7.27423e+06	7.76836e+06	7.25096e+06	7.44849e+06	7.54765e+06	7.58466e+06
P0A6V8	P0A6V8		glk		1.01991e+07	1.01436e+07	1.014e+07	1.02447e+07	1.00296e+07	1.0056e+07
P0A6W5	P0A6W5		greA		2.31761e+07	2.31247e+07	2.236e+07	2.28213e+07	2.30958e+07	2.26362e+07
P0A6W9	P0A6W9		gshA		4.59737e+06	4.50991e+06	4.58846e+06	4.50079e+06	4.51751e+06	4.48478e+06
P0A6X3	P0A6X3		hfq		935601	847328	846018	818587	866259	717229
P0A6X7	P0A6X7		ihfA		4.64302e+07	4.67215e+07	4.80908e+07	4.74911e+07	4.47186e+07	4.93043e+07
P0A6Y1	P0A6Y1		ihfB		1.07046e+07	1.16775e+07	1.01642e+07	1.17343e+07	9.45688e+06	1.08196e+07
P0A6Y5	P0A6Y5		hslO		6.42229e+06	6.64172e+06	6.66208e+06	6.68726e+06	6.3734e+06	6.61419e+06
P0A6Y8	P0A6Y8		dnaK		4.48842e+07	4.35046e+07	4.4923e+07	4.41611e+07	4.43961e+07	4.3136e+07
P0A6Z1	P0A6Z1		hscA		4.91557e+06	5.0904e+06	5.0818e+06	5.09794e+06	4.82981e+06	4.87227e+06
P0A6Z3	P0A6Z3		htpG		2.5941e+07	2.6299e+07	2.57628e+07	2.66792e+07	2.59575e+07	2.6466e+07
P0A6Z6	P0A6Z6		nikR		1.99983e+06	1.8841e+06	2.00961e+06	1.97227e+06	1.84081e+06	1.89504e+06
P0A705	P0A705		infB		2.30997e+07	2.28879e+07	2.26343e+07	2.30199e+07	2.26744e+07	2.30999e+07
P0A707	P0A707		infC		4.95749e+07	4.73631e+07	4.76439e+07	4.86901e+07	4.84756e+07	4.72023e+07
P0A715	P0A715		kdsA		2.15556e+07	2.03522e+07	2.11068e+07	2.02002e+07	2.1516e+07	1.98129e+07
P0A717	P0A717		prs		3.08938e+07	2.91779e+07	3.07795e+07	2.96372e+07	3.1287e+07	2.9169e+07
P0A720	P0A720		tmk		2.71944e+06	2.62673e+06	2.61633e+06	2.61031e+06	2.62969e+06	2.64038e+06
P0A722	P0A722		lpxA		8.38642e+06	8.00875e+06	8.14144e+06	8.32544e+06	8.17172e+06	7.75552e+06
P0A729	P0A729		yceF		2.09797e+06	2.14539e+06	2.14076e+06	2.21409e+06	2.25785e+06	2.46055e+06
P0A731	P0A731		mgsA		3.89344e+06	3.2744e+06	3.94274e+06	3.84605e+06	3.70568e+06	3.66309e+06
P0A734	P0A734		minE		2.39041e+07	2.62177e+07	2.42629e+07	2.51781e+07	2.44895e+07	2.62781e+07
P0A738	P0A738		moaC		1.02719e+06	1.00607e+06	1.03174e+06	1.0786e+06	1.04661e+06	980474
P0A744	P0A744		msrA		6.7838e+06	6.93624e+06	6.80013e+06	5.98572e+06	6.2761e+06	6.34253e+06
P0A746	P0A746		msrB		1.85441e+06	1.5338e+06	1.73651e+06	1.55432e+06	1.90904e+06	1.53569e+06
P0A749	P0A749		murA		7.20103e+06	7.03424e+06	7.26629e+06	6.8574e+06	7.41989e+06	7.20666e+06
P0A752	P0A752		nadD		451343	514210	386919	468852	582893	522239
P0A759	P0A759		nagB		3.98535e+06	4.46795e+06	3.85957e+06	4.25298e+06	4.0066e+06	3.98888e+06
P0A763	P0A763		ndk		1.45597e+07	1.36422e+07	1.42805e+07	1.35979e+07	1.44872e+07	1.36786e+07
P0A780	P0A780		nusB		1.28141e+07	1.3585e+07	1.26963e+07	1.315e+07	1.25425e+07	1.31489e+07
P0A784	P0A784		orn		2.9301e+06	3.11193e+06	2.98631e+06	2.99433e+06	2.80369e+06	3.00599e+06
P0A786	P0A786		pyrB		2.28004e+06	2.36046e+06	2.39185e+06	2.22813e+06	2.25413e+06	2.40394e+06
P0A790	P0A790		panD		6.89568e+06	6.33892e+06	6.64264e+06	6.07126e+06	6.51733e+06	6.22991e+06
P0A794	P0A794		pdxJ		6.77975e+06	6.54618e+06	6.73576e+06	6.4198e+06	6.8888e+06	6.57113e+06
P0A796	P0A796		pfkA		2.27236e+07	2.11266e+07	2.28034e+07	2.15982e+07	2.31697e+07	2.19707e+07
P0A799	P0A799		pgk		4.32028e+08	3.99372e+08	4.29653e+08	4.00719e+08	4.20933e+08	3.92794e+08
P0A7A2	P0A7A2		gpmB		1.95123e+06	1.84177e+06	1.8738e+06	1.77977e+06	1.92643e+06	1.64328e+06
P0A7A5	P0A7A5		pcm		753848	708518	746604	741631	717510	721710
P0A7A7	P0A7A7		plsB		2.95728e+06	2.991e+06	2.79524e+06	2.93993e+06	2.94127e+06	3.04464e+06
P0A7A9	P0A7A9		ppa		9.01664e+07	8.91778e+07	9.10545e+07	8.99137e+07	8.88461e+07	8.92471e+07
P0A7B1	P0A7B1		ppk		1.36613e+06	1.23522e+06	1.26117e+06	1.18213e+06	1.2544e+06	1.32618e+06
P0A7B5	P0A7B5		proB		4.47632e+06	4.5725e+06	4.41542e+06	4.41693e+06	4.45705e+06	4.40095e+06
P0A7B8	P0A7B8		hslV		1.5406e+07	1.41117e+07	1.63834e+07	1.30394e+07	1.42944e+07	1.19878e+07
P0A7C2	P0A7C2		lexA		2.91941e+07	2.96185e+07	2.94017e+07	2.91354e+07	2.86877e+07	2.93395e+07
P0A7C6	P0A7C6		pepE		5.74529e+06	5.67998e+06	5.64555e+06	5.60374e+06	5.41715e+06	5.43044e+06
P0A7D1	P0A7D1		pth		4.60921e+06	4.30287e+06	4.60265e+06	4.39011e+06	4.45791e+06	4.27254e+06
P0A7D4	P0A7D4		purA		3.42289e+07	3.51188e+07	3.44398e+07	3.46185e+07	3.38651e+07	3.35943e+07
P0A7D7	P0A7D7		purC		8.74658e+07	8.75896e+07	9.17339e+07	8.79317e+07	8.9918e+07	8.85481e+07
P0A7E1	P0A7E1		pyrD		6.27966e+06	6.6649e+06	6.4978e+06	6.50038e+06	6.41761e+06	6.33756e+06
P0A7E3	P0A7E3		pyrE		5.11712e+06	5.08568e+06	5.08286e+06	5.1995e+06	5.13322e+06	5.12655e+06
P0A7E5	P0A7E5		pyrG		1.54962e+07	1.53836e+07	1.54607e+07	1.53092e+07	1.55241e+07	1.5402e+07
P0A7E9	P0A7E9		pyrH		7.67568e+06	6.34428e+06	7.53289e+06	6.7026e+06	7.65596e+06	6.62799e+06
P0A7F3	P0A7F3		pyrI		2.29552e+06	2.54044e+06	2.25772e+06	2.39779e+06	2.31827e+06	2.55844e+06
P0A7F6	P0A7F6		speD		1.82676e+06	1.98432e+06	1.71484e+06	1.86031e+06	1.84261e+06	1.96043e+06
P0A7F9	P0A7F9		queA		3.83108e+06	3.96504e+06	3.94898e+06	3.99358e+06	4.1225e+06	3.87869e+06
P0A7G2	P0A7G2		rbfA		2.53208e+07	2.47459e+07	2.45366e+07	2.38536e+07	2.49904e+07	2.37919e+07
P0A7G6	P0A7G6		recA		1.04136e+07	1.02964e+07	1.03104e+07	1.02467e+07	1.06693e+07	1.05393e+07
P0A7H6	P0A7H6		recR		785051	813548	788257	751988	751657	853615
P0A7I0	P0A7I0		prfA		3.86795e+06	3.7429e+06	3.81573e+06	3.81563e+06	3.94645e+06	3.79404e+06
P0A7I4	P0A7I4		prfC		4.72802e+06	4.78761e+06	4.7578e+06	4.65023e+06	4.93507e+06	4.66487e+06
P0A7I7	P0A7I7		ribA		8.9907e+06	9.17021e+06	8.9751e+06	9.22589e+06	8.38067e+06	8.70498e+06
P0A7J0	P0A7J0		ribB		1.26867e+07	1.21222e+07	1.25037e+07	1.25059e+07	1.28891e+07	1.27586e+07
P0A7J3	P0A7J3		rplJ		5.85609e+08	5.36892e+08	5.80679e+08	5.43995e+08	5.7369e+08	5.3648e+08
P0A7J7	P0A7J7		rplK		7.2336e+07	6.46886e+07	7.10482e+07	6.5139e+07	7.18242e+07	6.68467e+07
P0A7K2	P0A7K2		rplL		1.6006e+08	1.74347e+08	1.58606e+08	1.75233e+08	1.54546e+08	1.75987e+08
P0A7K6	P0A7K6		rplS		7.16622e+07	6.97404e+07	7.07208e+07	6.94519e+07	7.18589e+07	6.94115e+07
P0A7L0	P0A7L0		rplA		3.12002e+08	3.07784e+08	3.09122e+08	3.1118e+08	3.01182e+08	3.05382e+08
P0A7L3	P0A7L3		rplT		3.79771e+07	4.61127e+07	3.76447e+07	4.44205e+07	3.64165e+07	4.6846e+07
P0A7L8	P0A7L8		rpmA		1.28075e+08	1.30479e+08	1.33643e+08	1.31516e+08	1.29924e+08	1.29693e+08
P0A7M2	P0A7M2		rpmB		1.9722e+08	2.05168e+08	1.99181e+08	2.09586e+08	1.94656e+08	2.11332e+08
P0A7M6	P0A7M6		rpmC		2.03169e+07	2.47729e+07	1.95374e+07	2.40027e+07	1.81801e+07	2.2516e+07
P0A7M9	P0A7M9		rpmE		1.12977e+08	1.06141e+08	1.11305e+08	1.08007e+08	1.11964e+08	1.04577e+08
P0A7N4	P0A7N4		rpmF		3.89303e+07	3.77264e+07	3.82466e+07	3.9177e+07	4.06707e+07	3.8853e+07
P0A7N9	P0A7N9		rpmG		1.15616e+08	1.06125e+08	1.17701e+08	1.0889e+08	1.15175e+08	1.07064e+08
P0A7P5	P0A7P5		rpmH		2.547e+07	2.86937e+07	2.57891e+07	2.90589e+07	2.55015e+07	2.63876e+07
P0A7Q1	P0A7Q1		rpmI		1.96739e+07	1.28408e+07	1.92047e+07	1.33356e+07	2.07238e+07	1.32874e+07
P0A7R1	P0A7R1		rplI		2.25261e+08	2.16926e+08	2.25109e+08	2.16122e+08	2.21917e+08	2.13163e+08
P0A7R5	P0A7R5		rpsJ		1.92914e+08	1.77448e+08	1.95705e+08	1.74756e+08	1.9357e+08	1.65964e+08
P0A7R9	P0A7R9		rpsK		9.91664e+07	9.529e+07	9.92606e+07	9.62266e+07	1.00438e+08	9.39227e+07
P0A7S3	P0A7S3		rpsL		7.232e+07	7.12506e+07	6.70391e+07	7.02831e+07	7.07069e+07	7.00982e+07
P0A7S9	P0A7S9		rpsM		2.98899e+07	3.21047e+07	2.95565e+07	3.19635e+07	2.9143e+07	3.17534e+07
P0A7T3	P0A7T3		rpsP		1.45165e+08	1.44099e+08	1.45653e+08	1.46568e+08	1.40364e+08	1.4069e+08
P0A7T7	P0A7T7		rpsR		8.09165e+07	5.97689e+07	8.17923e+07	6.17145e+07	8.29066e+07	6.14782e+07
P0A7U3	P0A7U3		rpsS		1.50475e+08	1.3102e+08	1.46037e+08	1.32663e+08	1.46887e+08	1.28921e+08
P0A7U7	P0A7U7		rpsT		2.74488e+07	2.64483e+07	2.73972e+07	2.64256e+07	2.71551e+07	2.65328e+07
P0A7V0	P0A7V0		rpsB		8.79516e+07	8.63811e+07	8.82511e+07	8.6507e+07	8.75012e+07	8.60803e+07
P0A7V3	P0A7V3		rpsC		8.00469e+07	7.83871e+07	7.92613e+07	8.03589e+07	7.85406e+07	7.9306e+07
P0A7V8	P0A7V8		rpsD		1.9171e+08	1.95619e+08	1.9625e+08	1.99798e+08	1.8478e+08	1.90296e+08
P0A7W1	P0A7W1		rpsE		1.29024e+08	1.01293e+08	1.29056e+08	1.0268e+08	1.30852e+08	1.00467e+08
P0A7W7	P0A7W7		rpsH		3.51087e+07	3.42868e+07	3.52273e+07	3.34979e+07	3.52915e+07	3.41681e+07
P0A7X3	P0A7X3		rpsI		7.89236e+07	6.68461e+07	7.93641e+07	6.99362e+07	8.06129e+07	6.60973e+07
P0A7X6	P0A7X6		rimM		7.3895e+06	7.25629e+06	7.18326e+06	6.99113e+06	7.19353e+06	7.14073e+06
P0A7Y0	P0A7Y0		rnc		9.63882e+06	9.29996e+06	9.74832e+06	9.51696e+06	1.00489e+07	9.56449e+06
P0A7Y8	P0A7Y8		rnpA		1.08182e+06	1.09013e+06	1.11927e+06	987056	1.01128e+06	911350
P0A7Z0	P0A7Z0		rpiA		1.95196e+07	1.85173e+07	1.91901e+07	1.78492e+07	1.94195e+07	1.8059e+07
P0A7Z4	P0A7Z4		rpoA		1.34062e+08	1.31808e+08	1.3379e+08	1.29773e+08	1.3322e+08	1.29883e+08
P0A800	P0A800		rpoZ		5.71002e+07	5.3704e+07	5.68692e+07	5.45449e+07	5.57666e+07	5.45048e+07
P0A805	P0A805		frr		2.74149e+07	2.6007e+07	2.64711e+07	2.5713e+07	2.65371e+07	2.47646e+07
P0A809	P0A809		ruvA		544391	591638	690788	619274	591043	599207
P0A812	P0A812		ruvB		956164	929054	1.16805e+06	1.09219e+06	953336	944316
P0A817	P0A817		metK		2.41672e+07	2.49137e+07	2.31433e+07	2.46721e+07	2.29038e+07	2.496e+07
P0A821	P0A821		selA		1.37458e+06	1.39673e+06	1.40724e+06	1.38529e+06	1.36098e+06	1.41015e+06
P0A825	P0A825		glyA		3.77747e+07	3.56062e+07	3.74661e+07	3.58161e+07	3.82041e+07	3.65487e+07
P0A832	P0A832		smpB		4.02362e+06	4.20668e+06	4.1221e+06	4.05637e+06	4.12986e+06	4.26802e+06
P0A836	P0A836		sucC		6.6711e+06	6.62221e+06	6.53814e+06	6.59343e+06	6.68762e+06	6.53866e+06
P0A840	P0A840		surE		1.65302e+06	1.68257e+06	1.64043e+06	1.6127e+06	1.69814e+06	1.67788e+06
P0A843	P0A843		tatE		9.63173e+06	8.24439e+06	9.16506e+06	1.04685e+07	9.34768e+06	8.69758e+06
P0A847	P0A847		tgt		3.00664e+06	2.97253e+06	3.01232e+06	3.03995e+06	2.94344e+06	2.97199e+06
P0A850	P0A850		tig		1.42229e+08	1.27687e+08	1.41409e+08	1.28733e+08	1.4021e+08	1.26661e+08
P0A853	P0A853		tnaA		3.43959e+06	3.51576e+06	3.55503e+06	3.45825e+06	3.41906e+06	3.49483e+06
P0A855	P0A855		tolB		1.82394e+07	1.7455e+07	1.73826e+07	1.71934e+07	1.81345e+07	1.70555e+07
P0A858	P0A858		tpiA		7.47714e+07	6.69504e+07	7.70583e+07	6.66937e+07	7.58166e+07	6.90787e+07
P0A862	P0A862		tpx		2.09086e+07	2.07266e+07	2.06981e+07	2.09759e+07	2.08287e+07	2.02107e+07
P0A867	P0A867		talA		4.18676e+06	4.32472e+06	4.33814e+06	4.39057e+06	4.11606e+06	4.29656e+06
P0A870	P0A870		talB		4.46601e+07	4.37503e+07	4.36746e+07	4.35534e+07	4.38195e+07	4.31526e+07
P0A873	P0A873		trmD		3.52841e+06	3.87738e+06	3.61747e+06	3.52162e+06	3.59251e+06	3.34083e+06
P0A877	P0A877		trpA		1.35579e+06	1.38607e+06	1.38572e+06	1.47707e+06	1.31243e+06	1.33247e+06
P0A879	P0A879		trpB		573145	595103	491605	504011	615521	613515
P0A881	P0A881		trpR		2.97664e+06	2.72743e+06	2.97891e+06	2.97075e+06	2.67932e+06	2.74559e+06
P0A884	P0A884		thyA		7.37201e+06	7.22031e+06	7.25059e+06	7.46465e+06	7.58728e+06	7.41415e+06
P0A887	P0A887		ubiE		9.21677e+06	9.11144e+06	9.04316e+06	8.936e+06	9.12631e+06	9.01877e+06
P0A890	P0A890		tusA		998341	854254	847771	795685	837693	849077
P0A894	P0A894		yhbJ		1.54785e+06	1.63332e+06	1.57777e+06	1.6117e+06	1.58484e+06	1.64369e+06
P0A898	P0A898		ybeY		3.67568e+06	3.42291e+06	3.52454e+06	3.45521e+06	3.42624e+06	3.50408e+06
P0A8A0	P0A8A0		yebC		5.6453e+06	4.49624e+06	5.37586e+06	4.72819e+06	5.80031e+06	4.97502e+06
P0A8A2	P0A8A2		yeeN		8.69605e+06	8.99076e+06	8.92408e+06	9.08473e+06	8.40435e+06	8.29085e+06
P0A8A4	P0A8A4		ppsR		1.8591e+06	1.99218e+06	1.89126e+06	1.93434e+06	1.95629e+06	2.01626e+06
P0A8A8	P0A8A8		rimP		1.79196e+07	1.9303e+07	1.73443e+07	1.78071e+07	1.84772e+07	1.79925e+07
P0A8B2	P0A8B2		yfcN		1.44163e+06	1.40527e+06	1.30998e+06	1.51403e+06	1.45994e+06	1.48256e+06
P0A8B5	P0A8B5		ybaB		1.54852e+06	1.75469e+06	1.22346e+06	2.20556e+06	1.24291e+06	2.23585e+06
P0A8C4	P0A8C4		ygfB		2.84918e+06	2.99141e+06	2.73866e+06	3.12037e+06	2.87798e+06	2.96969e+06
P0A8D0	P0A8D0		nrdR		1.0382e+06	1.03231e+06	914276	1.10879e+06	1.14304e+06	1.11843e+06
P0A8D3	P0A8D3		yaiI		1.9181e+06	1.84232e+06	1.84447e+06	1.86422e+06	1.77783e+06	1.92352e+06
P0A8D6	P0A8D6		ymdB		1.72411e+06	1.72578e+06	1.85354e+06	1.67749e+06	1.62747e+06	1.66174e+06
P0A8E1	P0A8E1		ycfP		1.25348e+07	1.27612e+07	1.23003e+07	1.26674e+07	1.24686e+07	1.26403e+07
P0A8E5	P0A8E5		yacL		575202	476856	547825	495433	565388	561183
P0A8E7	P0A8E7		yajQ		1.57015e+07	1.44986e+07	1.54941e+07	1.47796e+07	1.53705e+07	1.4692e+07
P0A8F0	P0A8F0		upp		3.11741e+07	3.17608e+07	3.16762e+07	3.09903e+07	3.03546e+07	3.11746e+07
P0A8F4	P0A8F4		udk		6.76562e+06	7.03232e+06	6.67988e+06	6.69268e+06	6.65771e+06	6.6892e+06
P0A8F8	P0A8F8		uvrB		1.63614e+06	1.69546e+06	1.55515e+06	1.66127e+06	1.66726e+06	1.78551e+06
P0A8G3	P0A8G3		uxaC		1.416e+06	1.43596e+06	1.30749e+06	1.33494e+06	1.43624e+06	1.36409e+06
P0A8G6	P0A8G6		wrbA		8.49935e+06	8.18799e+06	8.25428e+06	8.35263e+06	8.10193e+06	7.96191e+06
P0A8G9	P0A8G9		xseB		8.78231e+06	8.96733e+06	8.89523e+06	9.21057e+06	8.57448e+06	8.67444e+06
P0A8H8	P0A8H8		yacG		2.06055e+06	1.98934e+06	2.2016e+06	2.08318e+06	2.1634e+06	2.09866e+06
P0A8I1	P0A8I1		yqgF		1.63581e+06	1.54562e+06	1.44628e+06	1.63923e+06	1.59332e+06	1.67669e+06
P0A8I3	P0A8I3		yaaA		4.22264e+06	4.12641e+06	4.10143e+06	3.96899e+06	4.22817e+06	4.11999e+06
P0A8I5	P0A8I5		trmB		6.51735e+06	6.53349e+06	6.69689e+06	6.58801e+06	6.84482e+06	6.67215e+06
P0A8I8	P0A8I8		rlmH		3.98445e+06	3.7955e+06	3.77976e+06	3.73238e+06	3.80362e+06	3.82394e+06
P0A8J2	P0A8J2		dnaT		1.15257e+06	1.01192e+06	1.05807e+06	970330	1.09836e+06	1.07128e+06
P0A8J4	P0A8J4		ybeD		1.35654e+07	1.20738e+07	1.33436e+07	1.19705e+07	1.27904e+07	1.25135e+07
P0A8J8	P0A8J8		rhlB		5.23606e+06	5.27585e+06	5.35978e+06	5.40996e+06	5.24806e+06	5.30278e+06
P0A8K1	P0A8K1		psd		4.14473e+06	4.33114e+06	4.67598e+06	4.15276e+06	4.34655e+06	4.05357e+06
P0A8K5	P0A8K5		yaeP		2.3563e+06	2.05688e+06	2.24818e+06	2.21354e+06	2.66447e+06	2.31992e+06
P0A8L1	P0A8L1		serS		3.17968e+07	3.20894e+07	3.18277e+07	3.30263e+07	3.12553e+07	3.1729e+07
P0A8M0	P0A8M0		asnS		3.22064e+07	3.23985e+07	3.18717e+07	3.29535e+07	3.17133e+07	3.28252e+07
P0A8M3	P0A8M3		thrS		1.43368e+07	1.37332e+07	1.44795e+07	1.42588e+07	1.41506e+07	1.40146e+07
P0A8M6	P0A8M6		yeeX		9.72049e+06	9.68212e+06	9.49259e+06	1.00634e+07	9.61956e+06	9.09727e+06
P0A8N0	P0A8N0		matP		465649	426208	414937	436072	418996	586973
P0A8N3	P0A8N3		lysS		4.48974e+07	4.43349e+07	4.44802e+07	4.47899e+07	4.45304e+07	4.46192e+07
P0A8N5	P0A8N5		lysU		2.01795e+07	2.02626e+07	2.02021e+07	2.01989e+07	2.05789e+07	2.0345e+07
P0A8N7	P0A8N7		epmA		2.78074e+06	2.82548e+06	2.74527e+06	2.66407e+06	2.75261e+06	2.6856e+06
P0A8P3	P0A8P3		yggX		2.54361e+07	2.61656e+07	2.56599e+07	2.64904e+07	2.53925e+07	2.71214e+07
P0A8Q0	P0A8Q0		frdC		2.02571e+06	2.20643e+06	2.14855e+06	2.24155e+06	2.14436e+06	2.2502e+06
P0A8R0	P0A8R0		rraA		1.87488e+07	1.84669e+07	1.89411e+07	1.81051e+07	1.87208e+07	1.79312e+07
P0A8R9	P0A8R9		hdfR		1.81527e+06	1.55844e+06	1.81138e+06	1.52381e+06	1.78299e+06	1.87016e+06
P0A8S1	P0A8S1		iciA		2.86698e+06	3.06873e+06	2.93141e+06	2.98054e+06	3.22793e+06	3.15167e+06
P0A8T1	P0A8T1		prmA		5.72398e+06	5.66063e+06	5.86335e+06	5.49695e+06	5.91964e+06	5.8317e+06
P0A8T7	P0A8T7		rpoC		4.85537e+07	4.69443e+07	4.87925e+07	4.71866e+07	4.88665e+07	4.71833e+07
P0A8U0	P0A8U0		syd		685343	547344	642325	684182	576426	711092
P0A8U6	P0A8U6		metJ		7.81617e+06	7.93541e+06	7.8664e+06	7.87957e+06	8.19306e+06	7.93834e+06
P0A8V2	P0A8V2		rpoB		6.71331e+07	6.62183e+07	6.71432e+07	6.5924e+07	6.7526e+07	6.58173e+07
P0A8V6	P0A8V6		fadR		6.72457e+06	6.78038e+06	6.67176e+06	6.88709e+06	6.63384e+06	6.74468e+06
P0A8W0	P0A8W0		nanR		2.35721e+06	2.60025e+06	2.08077e+06	2.42644e+06	2.21647e+06	2.5333e+06
P0A8W2	P0A8W2		slyA		1.10019e+07	9.95472e+06	9.23176e+06	1.05508e+07	9.84051e+06	1.10393e+07
P0A8W5	P0A8W5		yqgE		1.05792e+06	1.11588e+06	1.12352e+06	1.02057e+06	1.07492e+06	1.07991e+06
P0A8W8	P0A8W8		yfbU		1.80701e+07	1.77507e+07	1.75903e+07	1.78032e+07	1.78222e+07	1.80839e+07
P0A8X0	P0A8X0		yjgA		6.34801e+06	6.33391e+06	6.28227e+06	6.04814e+06	6.20029e+06	6.37907e+06
P0A8X2	P0A8X2		yceI		1.01809e+06	916385	1.08827e+06	921627	1.03431e+06	1.0065e+06
P0A8Y1	P0A8Y1		yjjG		1.10695e+06	1.17163e+06	1.12315e+06	1.22549e+06	1.1392e+06	1.20715e+06
P0A8Y3	P0A8Y3		yihX		2.23244e+06	2.18976e+06	2.1474e+06	2.307e+06	2.29176e+06	2.32541e+06
P0A8Y5	P0A8Y5		yidA		3.93214e+06	3.75021e+06	3.6636e+06	3.85381e+06	3.92162e+06	4.00872e+06
P0A8Z0	P0A8Z0		yciA		1.87289e+06	1.86309e+06	1.89986e+06	1.93626e+06	1.86679e+06	1.90314e+06
P0A8Z7	P0A8Z7		yqiA		406221	371247	332448	374344	408713	367162
P0A903	P0A903		bamC		1.9765e+07	1.8743e+07	1.96513e+07	1.90468e+07	1.98043e+07	1.85846e+07
P0A905	P0A905		slyB		2.98654e+07	2.87451e+07	2.98516e+07	2.83593e+07	3.0822e+07	2.82489e+07
P0A908	P0A908		mipA		2.13255e+06	1.75708e+06	2.06941e+06	1.88248e+06	2.09815e+06	2.11663e+06
P0A910	P0A910		ompA		6.05743e+08	5.74639e+08	6.25233e+08	5.93387e+08	5.99527e+08	5.69195e+08
P0A912	P0A912		pal		6.08435e+07	5.15122e+07	6.1173e+07	5.48263e+07	6.3492e+07	5.49078e+07
P0A915	P0A915		ompW		1.31859e+07	1.47799e+07	1.3376e+07	1.48699e+07	1.35688e+07	1.59548e+07
P0A917	P0A917		ompX		1.73546e+07	1.66451e+07	1.70239e+07	1.77454e+07	1.72461e+07	1.71143e+07
P0A921	P0A921		pldA		1.85294e+06	1.8216e+06	1.8735e+06	1.81744e+06	1.83367e+06	1.88946e+06
P0A927	P0A927		tsx		9.43868e+06	9.2976e+06	9.23274e+06	9.5944e+06	9.36438e+06	1.00547e+07
P0A932	P0A932		gfcE		7.5067e+06	7.0295e+06	7.79074e+06	6.97191e+06	7.83967e+06	6.95178e+06
P0A935	P0A935		mltA		5.4842e+06	5.63489e+06	5.37226e+06	5.70998e+06	5.55578e+06	5.54565e+06
P0A937	P0A937		bamE		5.80508e+06	5.77923e+06	5.88299e+06	6.10928e+06	6.00135e+06	5.60868e+06
P0A940	P0A940		bamA		1.31663e+07	1.28793e+07	1.33263e+07	1.31059e+07	1.28434e+07	1.2955e+07
P0A944	P0A944		rimI		418909	403190	462351	368520	365877	380209
